entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33961340,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2YxLzk4LzcyL2E0ZDMtNDUwMy05NGFkLWI0NDgzYzQ0ZjEwZQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzY1Lzk4LzA5LzA1YzAtNGFiZS1hMGYxLWFlNzkxOGE5ZjdkNw.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzM2L2NhLzhiLzk0ZjMtNGY3NS1hNDhhLTQyZWI0NGUwNWUxZA.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,2000 Frederiksberg,"Langelandsvej 50, 4. th.",Regnskabsklasse B,2017-05-26,2017-05-26,0.0,0.0,0.0,0.0,33961340.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,DM Group ApS,Danny Neess,0.0,0.0,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,0.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:24160867,indberetninger-20180424,2.5927862999999998,33961340,,2018-03-29T06:42:33.175Z,2017-06-09T11:51:36.906Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-10-PR,2017-06-09T11:51:37.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33961340,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2YxLzk4LzcyL2E0ZDMtNDUwMy05NGFkLWI0NDgzYzQ0ZjEwZQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzY1Lzk4LzA5LzA1YzAtNGFiZS1hMGYxLWFlNzkxOGE5ZjdkNw.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzM2L2NhLzhiLzk0ZjMtNGY3NS1hNDhhLTQyZWI0NGUwNWUxZA.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,2000 Frederiksberg,"Langelandsvej 50, 4. th.",Regnskabsklasse B,2017-05-26,2017-05-26,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,DM Group ApS,Danny Neess,,,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24160867,indberetninger-20180424,2.5927862999999998,33961340,,2018-03-29T06:42:33.175Z,2017-06-09T11:51:36.906Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-10-PR,2017-06-09T11:51:37.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33961340,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2YxLzk4LzcyL2E0ZDMtNDUwMy05NGFkLWI0NDgzYzQ0ZjEwZQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzY1Lzk4LzA5LzA1YzAtNGFiZS1hMGYxLWFlNzkxOGE5ZjdkNw.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzM2L2NhLzhiLzk0ZjMtNGY3NS1hNDhhLTQyZWI0NGUwNWUxZA.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,2000 Frederiksberg,"Langelandsvej 50, 4. th.",Regnskabsklasse B,2017-05-26,2017-05-26,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,DM Group ApS,Danny Neess,,,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24160867,indberetninger-20180424,2.5927862999999998,33961340,,2018-03-29T06:42:33.175Z,2017-06-09T11:51:36.906Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-10-PR,2017-06-09T11:51:37.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33961340,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2YxLzk4LzcyL2E0ZDMtNDUwMy05NGFkLWI0NDgzYzQ0ZjEwZQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzY1Lzk4LzA5LzA1YzAtNGFiZS1hMGYxLWFlNzkxOGE5ZjdkNw.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzM2L2NhLzhiLzk0ZjMtNGY3NS1hNDhhLTQyZWI0NGUwNWUxZA.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,2000 Frederiksberg,"Langelandsvej 50, 4. th.",Regnskabsklasse B,2017-05-26,2017-05-26,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,DM Group ApS,Danny Neess,,,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24160867,indberetninger-20180424,2.5927862999999998,33961340,,2018-03-29T06:42:33.175Z,2017-06-09T11:51:36.906Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-10-PR,2017-06-09T11:51:37.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33961340,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2YxLzk4LzcyL2E0ZDMtNDUwMy05NGFkLWI0NDgzYzQ0ZjEwZQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzY1Lzk4LzA5LzA1YzAtNGFiZS1hMGYxLWFlNzkxOGE5ZjdkNw.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzM2L2NhLzhiLzk0ZjMtNGY3NS1hNDhhLTQyZWI0NGUwNWUxZA.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,2000 Frederiksberg,"Langelandsvej 50, 4. th.",Regnskabsklasse B,2017-05-26,2017-05-26,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,DM Group ApS,Danny Neess,,,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24160867,indberetninger-20180424,2.5927862999999998,33961340,,2018-03-29T06:42:33.175Z,2017-06-09T11:51:36.906Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-10-PR,2017-06-09T11:51:37.204Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33961340,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2YxLzk4LzcyL2E0ZDMtNDUwMy05NGFkLWI0NDgzYzQ0ZjEwZQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzY1Lzk4LzA5LzA1YzAtNGFiZS1hMGYxLWFlNzkxOGE5ZjdkNw.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzM2L2NhLzhiLzk0ZjMtNGY3NS1hNDhhLTQyZWI0NGUwNWUxZA.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,2000 Frederiksberg,"Langelandsvej 50, 4. th.",Regnskabsklasse B,2017-05-26,2017-05-26,0.0,0.0,0.0,0.0,33961340.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,DM Group ApS,Danny Neess,0.0,0.0,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,0.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:24160867,indberetninger-20180424,2.5927862999999998,33961340,,2018-03-29T06:42:33.175Z,2017-06-09T11:51:36.906Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-10-PR,2017-06-09T11:51:37.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33961340,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2YxLzk4LzcyL2E0ZDMtNDUwMy05NGFkLWI0NDgzYzQ0ZjEwZQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzY1Lzk4LzA5LzA1YzAtNGFiZS1hMGYxLWFlNzkxOGE5ZjdkNw.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzM2L2NhLzhiLzk0ZjMtNGY3NS1hNDhhLTQyZWI0NGUwNWUxZA.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,2000 Frederiksberg,"Langelandsvej 50, 4. th.",Regnskabsklasse B,2017-05-26,2017-05-26,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,DM Group ApS,Danny Neess,,,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24160867,indberetninger-20180424,2.5927862999999998,33961340,,2018-03-29T06:42:33.175Z,2017-06-09T11:51:36.906Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-10-PR,2017-06-09T11:51:37.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danny Neess
33961340,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2YxLzk4LzcyL2E0ZDMtNDUwMy05NGFkLWI0NDgzYzQ0ZjEwZQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzY1Lzk4LzA5LzA1YzAtNGFiZS1hMGYxLWFlNzkxOGE5ZjdkNw.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzM2L2NhLzhiLzk0ZjMtNGY3NS1hNDhhLTQyZWI0NGUwNWUxZA.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,2000 Frederiksberg,"Langelandsvej 50, 4. th.",Regnskabsklasse B,2017-05-26,2017-05-26,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,DM Group ApS,Danny Neess,,,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24160867,indberetninger-20180424,2.5927862999999998,33961340,,2018-03-29T06:42:33.175Z,2017-06-09T11:51:36.906Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-10-PR,2017-06-09T11:51:37.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moses Malone Isazi
33961340,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2YxLzk4LzcyL2E0ZDMtNDUwMy05NGFkLWI0NDgzYzQ0ZjEwZQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzY1Lzk4LzA5LzA1YzAtNGFiZS1hMGYxLWFlNzkxOGE5ZjdkNw.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzM2L2NhLzhiLzk0ZjMtNGY3NS1hNDhhLTQyZWI0NGUwNWUxZA.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,2000 Frederiksberg,"Langelandsvej 50, 4. th.",Regnskabsklasse B,2017-05-26,2017-05-26,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,DM Group ApS,Danny Neess,,,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24160867,indberetninger-20180424,2.5927862999999998,33961340,,2018-03-29T06:42:33.175Z,2017-06-09T11:51:36.906Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-10-PR,2017-06-09T11:51:37.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33961340,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2YxLzk4LzcyL2E0ZDMtNDUwMy05NGFkLWI0NDgzYzQ0ZjEwZQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzY1Lzk4LzA5LzA1YzAtNGFiZS1hMGYxLWFlNzkxOGE5ZjdkNw.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzM2L2NhLzhiLzk0ZjMtNGY3NS1hNDhhLTQyZWI0NGUwNWUxZA.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,2000 Frederiksberg,"Langelandsvej 50, 4. th.",Regnskabsklasse B,2017-05-26,2017-05-26,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,DM Group ApS,Danny Neess,,,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24160867,indberetninger-20180424,2.5927862999999998,33961340,,2018-03-29T06:42:33.175Z,2017-06-09T11:51:36.906Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-10-PR,2017-06-09T11:51:37.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
