entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherReserves,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33961340,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q1Lzg1LzY2L2Y3NzktNDU4ZC1iOWIzLTk3ZDdmNzQ0MGRiOQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I0L2U3L2RkL2Y2MWEtNDY4Ny04MDgxLWY4Mzg1NzBmY2VlMQ.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2E3LzlkLzkzLzVkNDEtNDgzNi04YWEwLWFjM2U0ZmQ4MjdhMg.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,"2500, Valby",Retortvej 20,Regnskabsklasse B,2016-07-05,2016-07-05,-9021.0,0.0,-145336.0,118778.0,33961340.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,BFSIG Trading ApS,Danny Neess,0.0,0.0,Valby,2014-01-01,2014-12-31,118778.0,127799.0,127799.0,2015-12-31,2015-01-01,-26558.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22814203,indberetninger-20180424,2.5949402,33961340,,2018-03-28T15:27:56.435Z,2016-07-05T12:26:48.611Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-07-KQ,2016-07-05T12:26:48.755Z,,,,,,,,,,,,,,
33961340,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q1Lzg1LzY2L2Y3NzktNDU4ZC1iOWIzLTk3ZDdmNzQ0MGRiOQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I0L2U3L2RkL2Y2MWEtNDY4Ny04MDgxLWY4Mzg1NzBmY2VlMQ.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2E3LzlkLzkzLzVkNDEtNDgzNi04YWEwLWFjM2U0ZmQ4MjdhMg.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,"2500, Valby",Retortvej 20,Regnskabsklasse B,2016-07-05,2016-07-05,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,BFSIG Trading ApS,Danny Neess,,,Valby,2014-01-01,2014-12-31,118778.0,,,2015-12-31,2015-01-01,,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22814203,indberetninger-20180424,2.5949402,33961340,,2018-03-28T15:27:56.435Z,2016-07-05T12:26:48.611Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-07-KQ,2016-07-05T12:26:48.755Z,,,,,,,,,,,,,,
33961340,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q1Lzg1LzY2L2Y3NzktNDU4ZC1iOWIzLTk3ZDdmNzQ0MGRiOQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I0L2U3L2RkL2Y2MWEtNDY4Ny04MDgxLWY4Mzg1NzBmY2VlMQ.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2E3LzlkLzkzLzVkNDEtNDgzNi04YWEwLWFjM2U0ZmQ4MjdhMg.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,"2500, Valby",Retortvej 20,Regnskabsklasse B,2016-07-05,2016-07-05,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,BFSIG Trading ApS,Danny Neess,,,Valby,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22814203,indberetninger-20180424,2.5949402,33961340,,2018-03-28T15:27:56.435Z,2016-07-05T12:26:48.611Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-07-KQ,2016-07-05T12:26:48.755Z,31503.0,7693.0,-330000.0,31503.0,-93452.0,31503.0,124955.0,117770.0,124955.0,118778.0,124955.0,23810.0,23810.0,
33961340,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q1Lzg1LzY2L2Y3NzktNDU4ZC1iOWIzLTk3ZDdmNzQ0MGRiOQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I0L2U3L2RkL2Y2MWEtNDY4Ny04MDgxLWY4Mzg1NzBmY2VlMQ.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2E3LzlkLzkzLzVkNDEtNDgzNi04YWEwLWFjM2U0ZmQ4MjdhMg.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,"2500, Valby",Retortvej 20,Regnskabsklasse B,2016-07-05,2016-07-05,0.0,0.0,0.0,0.0,33961340.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,BFSIG Trading ApS,Danny Neess,0.0,0.0,Valby,2014-01-01,2014-12-31,0.0,0.0,0.0,2015-12-31,2015-01-01,0.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22814203,indberetninger-20180424,2.5949402,33961340,,2018-03-28T15:27:56.435Z,2016-07-05T12:26:48.611Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-07-KQ,2016-07-05T12:26:48.755Z,,,,,,,,,,,,,,
33961340,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q1Lzg1LzY2L2Y3NzktNDU4ZC1iOWIzLTk3ZDdmNzQ0MGRiOQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I0L2U3L2RkL2Y2MWEtNDY4Ny04MDgxLWY4Mzg1NzBmY2VlMQ.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2E3LzlkLzkzLzVkNDEtNDgzNi04YWEwLWFjM2U0ZmQ4MjdhMg.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,"2500, Valby",Retortvej 20,Regnskabsklasse B,2016-07-05,2016-07-05,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,BFSIG Trading ApS,Danny Neess,,,Valby,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22814203,indberetninger-20180424,2.5949402,33961340,,2018-03-28T15:27:56.435Z,2016-07-05T12:26:48.611Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-07-KQ,2016-07-05T12:26:48.755Z,,,,,,,,,,,,,,Danny Neess
33961340,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q1Lzg1LzY2L2Y3NzktNDU4ZC1iOWIzLTk3ZDdmNzQ0MGRiOQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I0L2U3L2RkL2Y2MWEtNDY4Ny04MDgxLWY4Mzg1NzBmY2VlMQ.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2E3LzlkLzkzLzVkNDEtNDgzNi04YWEwLWFjM2U0ZmQ4MjdhMg.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,"2500, Valby",Retortvej 20,Regnskabsklasse B,2016-07-05,2016-07-05,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,BFSIG Trading ApS,Danny Neess,,,Valby,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22814203,indberetninger-20180424,2.5949402,33961340,,2018-03-28T15:27:56.435Z,2016-07-05T12:26:48.611Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-07-KQ,2016-07-05T12:26:48.755Z,,,,,,,,,,,,,,Moses Malone Isazi
33961340,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q1Lzg1LzY2L2Y3NzktNDU4ZC1iOWIzLTk3ZDdmNzQ0MGRiOQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I0L2U3L2RkL2Y2MWEtNDY4Ny04MDgxLWY4Mzg1NzBmY2VlMQ.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2E3LzlkLzkzLzVkNDEtNDgzNi04YWEwLWFjM2U0ZmQ4MjdhMg.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,"2500, Valby",Retortvej 20,Regnskabsklasse B,2016-07-05,2016-07-05,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,BFSIG Trading ApS,Danny Neess,,,Valby,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22814203,indberetninger-20180424,2.5949402,33961340,,2018-03-28T15:27:56.435Z,2016-07-05T12:26:48.611Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-07-KQ,2016-07-05T12:26:48.755Z,,,,,,,,,,,,,,
33961340,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q1Lzg1LzY2L2Y3NzktNDU4ZC1iOWIzLTk3ZDdmNzQ0MGRiOQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I0L2U3L2RkL2Y2MWEtNDY4Ny04MDgxLWY4Mzg1NzBmY2VlMQ.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2E3LzlkLzkzLzVkNDEtNDgzNi04YWEwLWFjM2U0ZmQ4MjdhMg.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,"2500, Valby",Retortvej 20,Regnskabsklasse B,2016-07-05,2016-07-05,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,BFSIG Trading ApS,Danny Neess,,,Valby,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22814203,indberetninger-20180424,2.5949402,33961340,,2018-03-28T15:27:56.435Z,2016-07-05T12:26:48.611Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-07-KQ,2016-07-05T12:26:48.755Z,,,,,,,,,,,,,,
33961340,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q1Lzg1LzY2L2Y3NzktNDU4ZC1iOWIzLTk3ZDdmNzQ0MGRiOQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I0L2U3L2RkL2Y2MWEtNDY4Ny04MDgxLWY4Mzg1NzBmY2VlMQ.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2E3LzlkLzkzLzVkNDEtNDgzNi04YWEwLWFjM2U0ZmQ4MjdhMg.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,"2500, Valby",Retortvej 20,Regnskabsklasse B,2016-07-05,2016-07-05,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,BFSIG Trading ApS,Danny Neess,,,Valby,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22814203,indberetninger-20180424,2.5949402,33961340,,2018-03-28T15:27:56.435Z,2016-07-05T12:26:48.611Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-07-KQ,2016-07-05T12:26:48.755Z,,,,,,,,,,,,,,
33961340,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2Q1Lzg1LzY2L2Y3NzktNDU4ZC1iOWIzLTk3ZDdmNzQ0MGRiOQ.xhtml,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2E2L2I0L2U3L2RkL2Y2MWEtNDY4Ny04MDgxLWY4Mzg1NzBmY2VlMQ.pdf,http://regnskaber.virk.dk/04316933/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2E3LzlkLzkzLzVkNDEtNDgzNi04YWEwLWFjM2U0ZmQ4MjdhMg.xml,true,Danmark,DK,Greve,2670.0,16.0,Centerholmen,Valby,2500.0,20.0,Retortvej,"2500, Valby",Retortvej 20,Regnskabsklasse B,2016-07-05,2016-07-05,,,,,33961340.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Danny Neess,Nordea,BFSIG Trading ApS,Danny Neess,,,Valby,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:22814203,indberetninger-20180424,2.5949402,33961340,,2018-03-28T15:27:56.435Z,2016-07-05T12:26:48.611Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-07-KQ,2016-07-05T12:26:48.755Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
