entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
27239099,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2U5LzZjL2Q2LzFiNWYtNDU4NS1hZjBkLTdmNjQyY2VmZTkwMQ.pdf,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlLzI2Lzk5L2RiZDktNGNkYy05MjAwLTIwNGNjZDRjN2IxOQ.xml,true,"Holstebro, 7500",Nupark 51,Til den daglige ledelse i VRJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-22,2018-03-22,2003-06-27,2018-03-26,35827943.0,27239099.0,35827943.0,mne31447,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for VRJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Lund,Vibeke Relund,Klar Revision Statsautoriseret Revisionsanpartsselskab,Sparekassen Thy,VRJ Holding ApS,Klar Revision Statsautoriseret Revisionsanpartsselskab,Herning,2016-01-01,2016-12-31,3281.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2017-12-31,2017-01-01,false,2018-03-22,Holstebro,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25235595,indberetninger-20180424,2.5122902000000003,27239099.0,,2018-04-04T11:14:55.553Z,2018-03-26T19:11:50.704Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-64-HT,2018-03-26T19:11:50.822Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27239099,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2U5LzZjL2Q2LzFiNWYtNDU4NS1hZjBkLTdmNjQyY2VmZTkwMQ.pdf,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlLzI2Lzk5L2RiZDktNGNkYy05MjAwLTIwNGNjZDRjN2IxOQ.xml,true,"Holstebro, 7500",Nupark 51,Til den daglige ledelse i VRJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-22,2018-03-22,2003-06-27,2018-03-26,35827943.0,27239099.0,35827943.0,mne31447,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for VRJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Lund,Vibeke Relund,Klar Revision Statsautoriseret Revisionsanpartsselskab,Sparekassen Thy,VRJ Holding ApS,Klar Revision Statsautoriseret Revisionsanpartsselskab,Herning,2016-01-01,2016-12-31,-51700.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2017-12-31,2017-01-01,false,2018-03-22,Holstebro,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25235595,indberetninger-20180424,2.5122902000000003,27239099.0,,2018-04-04T11:14:55.553Z,2018-03-26T19:11:50.704Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-64-HT,2018-03-26T19:11:50.822Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27239099,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2U5LzZjL2Q2LzFiNWYtNDU4NS1hZjBkLTdmNjQyY2VmZTkwMQ.pdf,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlLzI2Lzk5L2RiZDktNGNkYy05MjAwLTIwNGNjZDRjN2IxOQ.xml,true,"Holstebro, 7500",Nupark 51,Til den daglige ledelse i VRJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-22,2018-03-22,2003-06-27,2018-03-26,35827943.0,27239099.0,35827943.0,mne31447,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for VRJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Lund,Vibeke Relund,Klar Revision Statsautoriseret Revisionsanpartsselskab,Sparekassen Thy,VRJ Holding ApS,Klar Revision Statsautoriseret Revisionsanpartsselskab,Herning,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2017-12-31,2017-01-01,false,2018-03-22,Holstebro,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25235595,indberetninger-20180424,2.5122902000000003,27239099.0,,2018-04-04T11:14:55.553Z,2018-03-26T19:11:50.704Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-64-HT,2018-03-26T19:11:50.822Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27239099,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2U5LzZjL2Q2LzFiNWYtNDU4NS1hZjBkLTdmNjQyY2VmZTkwMQ.pdf,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlLzI2Lzk5L2RiZDktNGNkYy05MjAwLTIwNGNjZDRjN2IxOQ.xml,true,"Holstebro, 7500",Nupark 51,Til den daglige ledelse i VRJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-22,2018-03-22,2003-06-27,2018-03-26,35827943.0,27239099.0,35827943.0,mne31447,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for VRJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Lund,Vibeke Relund,Klar Revision Statsautoriseret Revisionsanpartsselskab,Sparekassen Thy,VRJ Holding ApS,Klar Revision Statsautoriseret Revisionsanpartsselskab,Herning,2016-01-01,2016-12-31,48419.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2017-12-31,2017-01-01,false,2018-03-22,Holstebro,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25235595,indberetninger-20180424,2.5122902000000003,27239099.0,,2018-04-04T11:14:55.553Z,2018-03-26T19:11:50.704Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-64-HT,2018-03-26T19:11:50.822Z,,375.0,65525.0,3020.0,61.0,62191.0,65150.0,13772.0,,,,,,,,,,,,,,,,,,,,,
27239099,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2U5LzZjL2Q2LzFiNWYtNDU4NS1hZjBkLTdmNjQyY2VmZTkwMQ.pdf,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlLzI2Lzk5L2RiZDktNGNkYy05MjAwLTIwNGNjZDRjN2IxOQ.xml,true,"Holstebro, 7500",Nupark 51,Til den daglige ledelse i VRJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-22,2018-03-22,2003-06-27,2018-03-26,35827943.0,27239099.0,35827943.0,mne31447,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for VRJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Lund,Vibeke Relund,Klar Revision Statsautoriseret Revisionsanpartsselskab,Sparekassen Thy,VRJ Holding ApS,Klar Revision Statsautoriseret Revisionsanpartsselskab,Herning,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2017-12-31,2017-01-01,false,2018-03-22,Holstebro,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25235595,indberetninger-20180424,2.5122902000000003,27239099.0,,2018-04-04T11:14:55.553Z,2018-03-26T19:11:50.704Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-64-HT,2018-03-26T19:11:50.822Z,,,,,,,,,293242.0,125000.0,37503.0,189360.0,293242.0,103882.0,255739.0,255739.0,255739.0,28500.0,51700.0,12660.0,52384.0,103882.0,10026.0,37503.0,37503.0,7772.0,0.0,5200.0,
27239099,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2U5LzZjL2Q2LzFiNWYtNDU4NS1hZjBkLTdmNjQyY2VmZTkwMQ.pdf,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlLzI2Lzk5L2RiZDktNGNkYy05MjAwLTIwNGNjZDRjN2IxOQ.xml,true,"Holstebro, 7500",Nupark 51,Til den daglige ledelse i VRJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-22,2018-03-22,2003-06-27,2018-03-26,35827943.0,27239099.0,35827943.0,mne31447,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for VRJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Lund,Vibeke Relund,Klar Revision Statsautoriseret Revisionsanpartsselskab,Sparekassen Thy,VRJ Holding ApS,Klar Revision Statsautoriseret Revisionsanpartsselskab,Herning,2016-01-01,2016-12-31,69789.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2017-12-31,2017-01-01,false,2018-03-22,Holstebro,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25235595,indberetninger-20180424,2.5122902000000003,27239099.0,,2018-04-04T11:14:55.553Z,2018-03-26T19:11:50.704Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-64-HT,2018-03-26T19:11:50.822Z,,0.0,91804.0,2259.0,0.0,89545.0,91804.0,19756.0,,,,,,,,,,,,,,,,,,,,,
27239099,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2U5LzZjL2Q2LzFiNWYtNDU4NS1hZjBkLTdmNjQyY2VmZTkwMQ.pdf,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlLzI2Lzk5L2RiZDktNGNkYy05MjAwLTIwNGNjZDRjN2IxOQ.xml,true,"Holstebro, 7500",Nupark 51,Til den daglige ledelse i VRJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-22,2018-03-22,2003-06-27,2018-03-26,35827943.0,27239099.0,35827943.0,mne31447,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for VRJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Lund,Vibeke Relund,Klar Revision Statsautoriseret Revisionsanpartsselskab,Sparekassen Thy,VRJ Holding ApS,Klar Revision Statsautoriseret Revisionsanpartsselskab,Herning,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2017-12-31,2017-01-01,false,2018-03-22,Holstebro,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25235595,indberetninger-20180424,2.5122902000000003,27239099.0,,2018-04-04T11:14:55.553Z,2018-03-26T19:11:50.704Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-64-HT,2018-03-26T19:11:50.822Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27239099,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2U5LzZjL2Q2LzFiNWYtNDU4NS1hZjBkLTdmNjQyY2VmZTkwMQ.pdf,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlLzI2Lzk5L2RiZDktNGNkYy05MjAwLTIwNGNjZDRjN2IxOQ.xml,true,"Holstebro, 7500",Nupark 51,Til den daglige ledelse i VRJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-22,2018-03-22,2003-06-27,2018-03-26,35827943.0,27239099.0,35827943.0,mne31447,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for VRJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Lund,Vibeke Relund,Klar Revision Statsautoriseret Revisionsanpartsselskab,Sparekassen Thy,VRJ Holding ApS,Klar Revision Statsautoriseret Revisionsanpartsselskab,Herning,2016-01-01,2016-12-31,-52900.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2017-12-31,2017-01-01,false,2018-03-22,Holstebro,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25235595,indberetninger-20180424,2.5122902000000003,27239099.0,,2018-04-04T11:14:55.553Z,2018-03-26T19:11:50.704Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-64-HT,2018-03-26T19:11:50.822Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27239099,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2U5LzZjL2Q2LzFiNWYtNDU4NS1hZjBkLTdmNjQyY2VmZTkwMQ.pdf,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlLzI2Lzk5L2RiZDktNGNkYy05MjAwLTIwNGNjZDRjN2IxOQ.xml,true,"Holstebro, 7500",Nupark 51,Til den daglige ledelse i VRJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-22,2018-03-22,2003-06-27,2018-03-26,35827943.0,27239099.0,35827943.0,mne31447,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for VRJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Lund,Vibeke Relund,Klar Revision Statsautoriseret Revisionsanpartsselskab,Sparekassen Thy,VRJ Holding ApS,Klar Revision Statsautoriseret Revisionsanpartsselskab,Herning,2016-01-01,2016-12-31,-16889.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2017-12-31,2017-01-01,false,2018-03-22,Holstebro,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25235595,indberetninger-20180424,2.5122902000000003,27239099.0,,2018-04-04T11:14:55.553Z,2018-03-26T19:11:50.704Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-64-HT,2018-03-26T19:11:50.822Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27239099,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2U5LzZjL2Q2LzFiNWYtNDU4NS1hZjBkLTdmNjQyY2VmZTkwMQ.pdf,http://regnskaber.virk.dk/99093272/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlLzI2Lzk5L2RiZDktNGNkYy05MjAwLTIwNGNjZDRjN2IxOQ.xml,true,"Holstebro, 7500",Nupark 51,Til den daglige ledelse i VRJ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-03-22,2018-03-22,2003-06-27,2018-03-26,35827943.0,27239099.0,35827943.0,mne31447,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for VRJ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Lund,Vibeke Relund,Klar Revision Statsautoriseret Revisionsanpartsselskab,Sparekassen Thy,VRJ Holding ApS,Klar Revision Statsautoriseret Revisionsanpartsselskab,Herning,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2017-12-31,2017-01-01,false,2018-03-22,Holstebro,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25235595,indberetninger-20180424,2.5122902000000003,27239099.0,,2018-04-04T11:14:55.553Z,2018-03-26T19:11:50.704Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-64-HT,2018-03-26T19:11:50.822Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
