entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,NameOfAuditFirm,TypeOfAuditorAssistance
27599559,2015-05-01,2016-04-30,c347,,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzcwL2Y2LzM5LzVlNTEtNDllMC1hMmE2LWY5YmU1MjFlMmUwMg.pdf,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2MwL2Y4LzAyL2RkZDQtNGUxMS1iNDJmLWFhZjMwMjQ5OTk2Ng.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5330 Munkebo,Snekkeled 32,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i BSC Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,14000.0,2017-05-31,2004-02-09,2017-06-13,Statsautoriseret revisor,-400000.0,-70000.0,-50000.0,-50000.0,20222670.0,27599559.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for BSC Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,BÃ¸rge Sund Christiansen,BÃ¸rge Sund Christiansen,BSC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,173000.0,Odense,2015-05-01,2016-04-30,39000.0,53000.0,-120000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2017-04-30,2016-05-01,true,2017-05-31,Odense,-14000.0,70000.0,urn:ofk:oid:24212813,indberetninger-20180424,2.5118406,27599559.0,,2018-03-29T11:31:07.524Z,2017-06-15T11:06:53.760Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AN-16-WV,2017-06-15T11:06:53.924Z,,,,,,,,,,,,,,,,
27599559,2015-05-01,2016-04-30,c350,,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzcwL2Y2LzM5LzVlNTEtNDllMC1hMmE2LWY5YmU1MjFlMmUwMg.pdf,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2MwL2Y4LzAyL2RkZDQtNGUxMS1iNDJmLWFhZjMwMjQ5OTk2Ng.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5330 Munkebo,Snekkeled 32,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i BSC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-31,2004-02-09,2017-06-13,Statsautoriseret revisor,-400000.0,,,,20222670.0,27599559.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for BSC Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,BÃ¸rge Sund Christiansen,BÃ¸rge Sund Christiansen,BSC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2015-05-01,2016-04-30,400000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2017-04-30,2016-05-01,true,2017-05-31,Odense,,,urn:ofk:oid:24212813,indberetninger-20180424,2.5118406,27599559.0,,2018-03-29T11:31:07.524Z,2017-06-15T11:06:53.760Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AN-16-WV,2017-06-15T11:06:53.924Z,,,,,,,,,,,,,,,,
27599559,2015-05-01,2016-04-30,c368,,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzcwL2Y2LzM5LzVlNTEtNDllMC1hMmE2LWY5YmU1MjFlMmUwMg.pdf,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2MwL2Y4LzAyL2RkZDQtNGUxMS1iNDJmLWFhZjMwMjQ5OTk2Ng.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5330 Munkebo,Snekkeled 32,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i BSC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-31,2004-02-09,2017-06-13,Statsautoriseret revisor,-400000.0,,,,20222670.0,27599559.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for BSC Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,BÃ¸rge Sund Christiansen,BÃ¸rge Sund Christiansen,BSC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2015-05-01,2016-04-30,-361000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2017-04-30,2016-05-01,true,2017-05-31,Odense,,,urn:ofk:oid:24212813,indberetninger-20180424,2.5118406,27599559.0,,2018-03-29T11:31:07.524Z,2017-06-15T11:06:53.760Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AN-16-WV,2017-06-15T11:06:53.924Z,,,,,,,,,,,,,,,,
27599559,2016-04-30,2016-04-30,c398,,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzcwL2Y2LzM5LzVlNTEtNDllMC1hMmE2LWY5YmU1MjFlMmUwMg.pdf,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2MwL2Y4LzAyL2RkZDQtNGUxMS1iNDJmLWFhZjMwMjQ5OTk2Ng.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5330 Munkebo,Snekkeled 32,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i BSC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-31,2004-02-09,2017-06-13,Statsautoriseret revisor,-400000.0,,,,20222670.0,27599559.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for BSC Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,BÃ¸rge Sund Christiansen,BÃ¸rge Sund Christiansen,BSC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2017-04-30,2016-05-01,true,2017-05-31,Odense,,,urn:ofk:oid:24212813,indberetninger-20180424,2.5118406,27599559.0,,2018-03-29T11:31:07.524Z,2017-06-15T11:06:53.760Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AN-16-WV,2017-06-15T11:06:53.924Z,4651000.0,585000.0,125000.0,4423000.0,4651000.0,228000.0,1.0,4066000.0,88000.0,400000.0,3898000.0,4066000.0,228000.0,140000.0,,
27599559,2016-05-01,2016-05-01,c703,,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzcwL2Y2LzM5LzVlNTEtNDllMC1hMmE2LWY5YmU1MjFlMmUwMg.pdf,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2MwL2Y4LzAyL2RkZDQtNGUxMS1iNDJmLWFhZjMwMjQ5OTk2Ng.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5330 Munkebo,Snekkeled 32,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i BSC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-31,2004-02-09,2017-06-13,Statsautoriseret revisor,-400000.0,,,,20222670.0,27599559.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for BSC Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,BÃ¸rge Sund Christiansen,BÃ¸rge Sund Christiansen,BSC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2017-04-30,2016-05-01,true,2017-05-31,Odense,,,urn:ofk:oid:24212813,indberetninger-20180424,2.5118406,27599559.0,,2018-03-29T11:31:07.524Z,2017-06-15T11:06:53.760Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AN-16-WV,2017-06-15T11:06:53.924Z,,,,125000.0,,,,,,,,,,,,
27599559,2016-05-01,2016-05-01,c730,,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzcwL2Y2LzM5LzVlNTEtNDllMC1hMmE2LWY5YmU1MjFlMmUwMg.pdf,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2MwL2Y4LzAyL2RkZDQtNGUxMS1iNDJmLWFhZjMwMjQ5OTk2Ng.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5330 Munkebo,Snekkeled 32,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i BSC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-31,2004-02-09,2017-06-13,Statsautoriseret revisor,-400000.0,,,,20222670.0,27599559.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for BSC Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,BÃ¸rge Sund Christiansen,BÃ¸rge Sund Christiansen,BSC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2017-04-30,2016-05-01,true,2017-05-31,Odense,,,urn:ofk:oid:24212813,indberetninger-20180424,2.5118406,27599559.0,,2018-03-29T11:31:07.524Z,2017-06-15T11:06:53.760Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AN-16-WV,2017-06-15T11:06:53.924Z,,,,3898560.0,,,,,,,,,,,,
27599559,2016-05-01,2016-05-01,c734,,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzcwL2Y2LzM5LzVlNTEtNDllMC1hMmE2LWY5YmU1MjFlMmUwMg.pdf,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2MwL2Y4LzAyL2RkZDQtNGUxMS1iNDJmLWFhZjMwMjQ5OTk2Ng.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5330 Munkebo,Snekkeled 32,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i BSC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-31,2004-02-09,2017-06-13,Statsautoriseret revisor,-400000.0,,,,20222670.0,27599559.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for BSC Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,BÃ¸rge Sund Christiansen,BÃ¸rge Sund Christiansen,BSC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2017-04-30,2016-05-01,true,2017-05-31,Odense,,,urn:ofk:oid:24212813,indberetninger-20180424,2.5118406,27599559.0,,2018-03-29T11:31:07.524Z,2017-06-15T11:06:53.760Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AN-16-WV,2017-06-15T11:06:53.924Z,,,,400000.0,,,,,,,,,,,,
27599559,2016-05-01,2017-04-30,c0,,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzcwL2Y2LzM5LzVlNTEtNDllMC1hMmE2LWY5YmU1MjFlMmUwMg.pdf,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2MwL2Y4LzAyL2RkZDQtNGUxMS1iNDJmLWFhZjMwMjQ5OTk2Ng.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5330 Munkebo,Snekkeled 32,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i BSC Holding ApS,-1170.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,35530.0,2017-05-31,2004-02-09,2017-06-13,Statsautoriseret revisor,-400000.0,-70000.0,-26130.0,-26130.0,20222670.0,27599559.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for BSC Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,BÃ¸rge Sund Christiansen,BÃ¸rge Sund Christiansen,BSC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-7521.0,257658.0,Odense,2015-05-01,2016-04-30,119647.0,154007.0,-96130.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2017-04-30,2016-05-01,true,2017-05-31,Odense,-34360.0,70000.0,urn:ofk:oid:24212813,indberetninger-20180424,2.5118406,27599559.0,,2018-03-29T11:31:07.524Z,2017-06-15T11:06:53.760Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AN-16-WV,2017-06-15T11:06:53.924Z,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
27599559,2016-05-01,2017-04-30,c2,,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzcwL2Y2LzM5LzVlNTEtNDllMC1hMmE2LWY5YmU1MjFlMmUwMg.pdf,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2MwL2Y4LzAyL2RkZDQtNGUxMS1iNDJmLWFhZjMwMjQ5OTk2Ng.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5330 Munkebo,Snekkeled 32,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i BSC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-31,2004-02-09,2017-06-13,Statsautoriseret revisor,-400000.0,,,,20222670.0,27599559.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for BSC Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,BÃ¸rge Sund Christiansen,BÃ¸rge Sund Christiansen,BSC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2017-04-30,2016-05-01,true,2017-05-31,Odense,,,urn:ofk:oid:24212813,indberetninger-20180424,2.5118406,27599559.0,,2018-03-29T11:31:07.524Z,2017-06-15T11:06:53.760Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AN-16-WV,2017-06-15T11:06:53.924Z,,,,,,,,,,,,,,,,
27599559,2016-05-01,2017-04-30,c349,,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2YxLzcwL2Y2LzM5LzVlNTEtNDllMC1hMmE2LWY5YmU1MjFlMmUwMg.pdf,http://regnskaber.virk.dk/95599572/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2MwL2Y4LzAyL2RkZDQtNGUxMS1iNDJmLWFhZjMwMjQ5OTk2Ng.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5330 Munkebo,Snekkeled 32,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i BSC Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-31,2004-02-09,2017-06-13,Statsautoriseret revisor,-400000.0,,,,20222670.0,27599559.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for BSC Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,BÃ¸rge Sund Christiansen,BÃ¸rge Sund Christiansen,BSC Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2015-05-01,2016-04-30,400000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kerteminde,2017-04-30,2016-05-01,true,2017-05-31,Odense,,,urn:ofk:oid:24212813,indberetninger-20180424,2.5118406,27599559.0,,2018-03-29T11:31:07.524Z,2017-06-15T11:06:53.760Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AN-16-WV,2017-06-15T11:06:53.924Z,,,,,,,,,,,,,,,,
