entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherTaxExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
12819838,2012-07-01,2013-06-30,ID_11,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC1EMDJBQjg2Qy0yMDE0MTEwNF8xMjQ3NDRfNzYw.xml,"Thisted, 7700",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.14 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.13 - 30.06.14.","Selskabet har besluttet fortsat at fravÃ¦lge revision, idet betingelserne herfor er opfyldt.",1989-01-13,2014-10-31,revisor@revisionscentralen.dk,9793 1677,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.13 - 30.06.14 for ND handel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn Harlis,ND handel A/S,RevisionsCentralen i Thisted ApS,"Thisted, den 30.10.14",-8313.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2014-06-30,2013-07-01,Storvorde,9619 1919,DirektÃ¸r,Ingen bistand,urn:ofk:oid:18009348,indberetninger-20180424,2.5116906,12819838.0,,2018-03-31T20:37:02.714Z,2014-11-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-273.045,2014-11-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12819838,2012-07-01,2013-06-30,ID_13,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC1EMDJBQjg2Qy0yMDE0MTEwNF8xMjQ3NDRfNzYw.xml,"Thisted, 7700",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.14 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.13 - 30.06.14.","Selskabet har besluttet fortsat at fravÃ¦lge revision, idet betingelserne herfor er opfyldt.",1989-01-13,2014-10-31,revisor@revisionscentralen.dk,9793 1677,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.13 - 30.06.14 for ND handel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn Harlis,ND handel A/S,RevisionsCentralen i Thisted ApS,"Thisted, den 30.10.14",-8313.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2014-06-30,2013-07-01,Storvorde,9619 1919,DirektÃ¸r,Ingen bistand,urn:ofk:oid:18009348,indberetninger-20180424,2.5116906,12819838.0,,2018-03-31T20:37:02.714Z,2014-11-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-273.045,2014-11-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12819838,2012-07-01,2013-06-30,ID_9,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC1EMDJBQjg2Qy0yMDE0MTEwNF8xMjQ3NDRfNzYw.xml,"Thisted, 7700",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.14 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.13 - 30.06.14.","Selskabet har besluttet fortsat at fravÃ¦lge revision, idet betingelserne herfor er opfyldt.",1989-01-13,2014-10-31,revisor@revisionscentralen.dk,9793 1677,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.13 - 30.06.14 for ND handel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn Harlis,ND handel A/S,RevisionsCentralen i Thisted ApS,"Thisted, den 30.10.14",8312.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2014-06-30,2013-07-01,Storvorde,9619 1919,DirektÃ¸r,Ingen bistand,urn:ofk:oid:18009348,indberetninger-20180424,2.5116906,12819838.0,,2018-03-31T20:37:02.714Z,2014-11-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-273.045,2014-11-04T23:00:00.000Z,24194.0,-24568.0,5454.0,1822.0,13.0,-5257.0,4019.0,5829.0,964.0,,,,,,,,,,,,,,,,,,,,,,,,
12819838,2013-06-30,2013-06-30,ID_15,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC1EMDJBQjg2Qy0yMDE0MTEwNF8xMjQ3NDRfNzYw.xml,"Thisted, 7700",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.14 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.13 - 30.06.14.","Selskabet har besluttet fortsat at fravÃ¦lge revision, idet betingelserne herfor er opfyldt.",1989-01-13,2014-10-31,revisor@revisionscentralen.dk,9793 1677,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.13 - 30.06.14 for ND handel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn Harlis,ND handel A/S,RevisionsCentralen i Thisted ApS,"Thisted, den 30.10.14",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2014-06-30,2013-07-01,Storvorde,9619 1919,DirektÃ¸r,Ingen bistand,urn:ofk:oid:18009348,indberetninger-20180424,2.5116906,12819838.0,,2018-03-31T20:37:02.714Z,2014-11-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-273.045,2014-11-04T23:00:00.000Z,,,,,,,,,,119099.0,3498.0,27675.0,500000.0,36265.0,-220756.0,119100.0,339856.0,317405.0,317405.0,82834.0,5093.0,82834.0,82834.0,0.0,0.0,-720756.0,19.0,22451.0,32768.0,13932.0,8500.0,0.0,
12819838,2013-07-01,2014-06-30,ID_0,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC1EMDJBQjg2Qy0yMDE0MTEwNF8xMjQ3NDRfNzYw.xml,"Thisted, 7700",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.14 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.13 - 30.06.14.","Selskabet har besluttet fortsat at fravÃ¦lge revision, idet betingelserne herfor er opfyldt.",1989-01-13,2014-10-31,revisor@revisionscentralen.dk,9793 1677,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.13 - 30.06.14 for ND handel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn Harlis,ND handel A/S,RevisionsCentralen i Thisted ApS,"Thisted, den 30.10.14",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2014-06-30,2013-07-01,Storvorde,9619 1919,DirektÃ¸r,Ingen bistand,urn:ofk:oid:18009348,indberetninger-20180424,2.5116906,12819838.0,,2018-03-31T20:37:02.714Z,2014-11-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-273.045,2014-11-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12819838,2013-07-01,2014-06-30,ID_1,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC1EMDJBQjg2Qy0yMDE0MTEwNF8xMjQ3NDRfNzYw.xml,"Thisted, 7700",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.14 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.13 - 30.06.14.","Selskabet har besluttet fortsat at fravÃ¦lge revision, idet betingelserne herfor er opfyldt.",1989-01-13,2014-10-31,revisor@revisionscentralen.dk,9793 1677,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.13 - 30.06.14 for ND handel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn Harlis,ND handel A/S,RevisionsCentralen i Thisted ApS,"Thisted, den 30.10.14",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2014-06-30,2013-07-01,Storvorde,9619 1919,DirektÃ¸r,Ingen bistand,urn:ofk:oid:18009348,indberetninger-20180424,2.5116906,12819838.0,,2018-03-31T20:37:02.714Z,2014-11-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-273.045,2014-11-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12819838,2013-07-01,2014-06-30,ID_10,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC1EMDJBQjg2Qy0yMDE0MTEwNF8xMjQ3NDRfNzYw.xml,"Thisted, 7700",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.14 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.13 - 30.06.14.","Selskabet har besluttet fortsat at fravÃ¦lge revision, idet betingelserne herfor er opfyldt.",1989-01-13,2014-10-31,revisor@revisionscentralen.dk,9793 1677,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.13 - 30.06.14 for ND handel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn Harlis,ND handel A/S,RevisionsCentralen i Thisted ApS,"Thisted, den 30.10.14",-4631.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2014-06-30,2013-07-01,Storvorde,9619 1919,DirektÃ¸r,Ingen bistand,urn:ofk:oid:18009348,indberetninger-20180424,2.5116906,12819838.0,,2018-03-31T20:37:02.714Z,2014-11-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-273.045,2014-11-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12819838,2013-07-01,2014-06-30,ID_12,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC1EMDJBQjg2Qy0yMDE0MTEwNF8xMjQ3NDRfNzYw.xml,"Thisted, 7700",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.14 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.13 - 30.06.14.","Selskabet har besluttet fortsat at fravÃ¦lge revision, idet betingelserne herfor er opfyldt.",1989-01-13,2014-10-31,revisor@revisionscentralen.dk,9793 1677,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.13 - 30.06.14 for ND handel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn Harlis,ND handel A/S,RevisionsCentralen i Thisted ApS,"Thisted, den 30.10.14",-4631.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2014-06-30,2013-07-01,Storvorde,9619 1919,DirektÃ¸r,Ingen bistand,urn:ofk:oid:18009348,indberetninger-20180424,2.5116906,12819838.0,,2018-03-31T20:37:02.714Z,2014-11-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-273.045,2014-11-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12819838,2013-07-01,2014-06-30,ID_16,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC1EMDJBQjg2Qy0yMDE0MTEwNF8xMjQ3NDRfNzYw.xml,"Thisted, 7700",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.14 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.13 - 30.06.14.","Selskabet har besluttet fortsat at fravÃ¦lge revision, idet betingelserne herfor er opfyldt.",1989-01-13,2014-10-31,revisor@revisionscentralen.dk,9793 1677,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.13 - 30.06.14 for ND handel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn Harlis,ND handel A/S,RevisionsCentralen i Thisted ApS,"Thisted, den 30.10.14",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2014-06-30,2013-07-01,Storvorde,9619 1919,DirektÃ¸r,Ingen bistand,urn:ofk:oid:18009348,indberetninger-20180424,2.5116906,12819838.0,,2018-03-31T20:37:02.714Z,2014-11-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-273.045,2014-11-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12819838,2013-07-01,2014-06-30,ID_17,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8vcGRmcy8xMjgxOTgzODtBL1MxNzg3Nzg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/83891821/Y3ZyLmRrOi8veGJybHMvWC1EMDJBQjg2Qy0yMDE0MTEwNF8xMjQ3NDRfNzYw.xml,"Thisted, 7700",Kallerupvadested 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.14 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.13 - 30.06.14.","Selskabet har besluttet fortsat at fravÃ¦lge revision, idet betingelserne herfor er opfyldt.",1989-01-13,2014-10-31,revisor@revisionscentralen.dk,9793 1677,12819838.0,83149310.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.13 - 30.06.14 for ND handel A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn Harlis,ND handel A/S,RevisionsCentralen i Thisted ApS,"Thisted, den 30.10.14",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Thisted, 787",2014-06-30,2013-07-01,Storvorde,9619 1919,DirektÃ¸r,Ingen bistand,urn:ofk:oid:18009348,indberetninger-20180424,2.5116906,12819838.0,,2018-03-31T20:37:02.714Z,2014-11-04T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-273.045,2014-11-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
