entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
26377870,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzRlL2E5LzhkLzVjMDctNGI0My1iNTI5LTZmMjljZjdkNDA4YQ.pdf,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Q2LzFiL2RmL2I2MWItNGJiOS05YTVhLWMwNzYwOWJkZTAzYQ.xml,true,"Herlev, 2730",Herlev Hovedgade 195,Til kapitalejerne i Certego A/S,114.0,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-24,2017-04-24,2017-04-24,33771231.0,26377870.0,33771231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Certego A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Anning FalshÃ¸j,PricewaterhouseCoopers,Danske Bank,Plesner Svane GrÃ¸nborg,Certego A/S,Accountor Denmark A/S,Herlev,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-24,KÃ¸benhavn,Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:23924482,indberetninger-20180424,2.5097454,26377870.0,,2018-03-28T06:20:06.854Z,2017-05-23T12:20:21.670Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-88-JV,2017-05-23T12:20:22.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26377870,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzRlL2E5LzhkLzVjMDctNGI0My1iNTI5LTZmMjljZjdkNDA4YQ.pdf,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Q2LzFiL2RmL2I2MWItNGJiOS05YTVhLWMwNzYwOWJkZTAzYQ.xml,true,"Herlev, 2730",Herlev Hovedgade 195,Til kapitalejerne i Certego A/S,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-24,2017-04-24,2017-04-24,33771231.0,26377870.0,33771231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Certego A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Anning FalshÃ¸j,PricewaterhouseCoopers,Danske Bank,Plesner Svane GrÃ¸nborg,Certego A/S,Accountor Denmark A/S,Herlev,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-24,KÃ¸benhavn,Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:23924482,indberetninger-20180424,2.5097454,26377870.0,,2018-03-28T06:20:06.854Z,2017-05-23T12:20:21.670Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-88-JV,2017-05-23T12:20:22.485Z,1654594.0,48062274.0,56583716.0,667774.0,116815.0,4598965.0,6315889.0,6866848.0,1716924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26377870,2015-12-31,2015-12-31,ID_8,,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzRlL2E5LzhkLzVjMDctNGI0My1iNTI5LTZmMjljZjdkNDA4YQ.pdf,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Q2LzFiL2RmL2I2MWItNGJiOS05YTVhLWMwNzYwOWJkZTAzYQ.xml,true,"Herlev, 2730",Herlev Hovedgade 195,Til kapitalejerne i Certego A/S,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-24,2017-04-24,2017-04-24,33771231.0,26377870.0,33771231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Certego A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Anning FalshÃ¸j,PricewaterhouseCoopers,Danske Bank,Plesner Svane GrÃ¸nborg,Certego A/S,Accountor Denmark A/S,Herlev,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-24,KÃ¸benhavn,Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:23924482,indberetninger-20180424,2.5097454,26377870.0,,2018-03-28T06:20:06.854Z,2017-05-23T12:20:21.670Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-88-JV,2017-05-23T12:20:22.485Z,,,,,,,,,,74753296.0,100250.0,3308919.0,2600000.0,71245678.0,127734.0,1425981.0,28864624.0,2243481.0,322192.0,322192.0,40967757.0,41187.0,74753296.0,45888672.0,686143.0,40967757.0,3507618.0,686143.0,5470650.0,125907.0,214615.0,2499283.0,4600000.0,21664624.0,444592.0,45888672.0,31122788.0,30177671.0,2809085.0,1306944.0,7543698.0,22380045.0,,,
26377870,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzRlL2E5LzhkLzVjMDctNGI0My1iNTI5LTZmMjljZjdkNDA4YQ.pdf,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Q2LzFiL2RmL2I2MWItNGJiOS05YTVhLWMwNzYwOWJkZTAzYQ.xml,true,"Herlev, 2730",Herlev Hovedgade 195,Til kapitalejerne i Certego A/S,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-24,2017-04-24,2017-04-24,33771231.0,26377870.0,33771231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Certego A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Anning FalshÃ¸j,PricewaterhouseCoopers,Danske Bank,Plesner Svane GrÃ¸nborg,Certego A/S,Accountor Denmark A/S,Herlev,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-24,KÃ¸benhavn,Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:23924482,indberetninger-20180424,2.5097454,26377870.0,,2018-03-28T06:20:06.854Z,2017-05-23T12:20:21.670Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-88-JV,2017-05-23T12:20:22.485Z,1603142.0,49905277.0,52584587.0,635301.0,241451.0,540528.0,682318.0,1076168.0,141790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26377870,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzRlL2E5LzhkLzVjMDctNGI0My1iNTI5LTZmMjljZjdkNDA4YQ.pdf,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Q2LzFiL2RmL2I2MWItNGJiOS05YTVhLWMwNzYwOWJkZTAzYQ.xml,true,"Herlev, 2730",Herlev Hovedgade 195,Til kapitalejerne i Certego A/S,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-24,2017-04-24,2017-04-24,33771231.0,26377870.0,33771231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Certego A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Anning FalshÃ¸j,PricewaterhouseCoopers,Danske Bank,Plesner Svane GrÃ¸nborg,Certego A/S,Accountor Denmark A/S,Herlev,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-24,KÃ¸benhavn,Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:23924482,indberetninger-20180424,2.5097454,26377870.0,,2018-03-28T06:20:06.854Z,2017-05-23T12:20:21.670Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-88-JV,2017-05-23T12:20:22.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26377870,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzRlL2E5LzhkLzVjMDctNGI0My1iNTI5LTZmMjljZjdkNDA4YQ.pdf,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Q2LzFiL2RmL2I2MWItNGJiOS05YTVhLWMwNzYwOWJkZTAzYQ.xml,true,"Herlev, 2730",Herlev Hovedgade 195,Til kapitalejerne i Certego A/S,111.0,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-24,2017-04-24,2017-04-24,33771231.0,26377870.0,33771231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Certego A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Anning FalshÃ¸j,PricewaterhouseCoopers,Danske Bank,Plesner Svane GrÃ¸nborg,Certego A/S,Accountor Denmark A/S,Herlev,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-24,KÃ¸benhavn,Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:23924482,indberetninger-20180424,2.5097454,26377870.0,,2018-03-28T06:20:06.854Z,2017-05-23T12:20:21.670Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-88-JV,2017-05-23T12:20:22.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26377870,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzRlL2E5LzhkLzVjMDctNGI0My1iNTI5LTZmMjljZjdkNDA4YQ.pdf,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Q2LzFiL2RmL2I2MWItNGJiOS05YTVhLWMwNzYwOWJkZTAzYQ.xml,true,"Herlev, 2730",Herlev Hovedgade 195,Til kapitalejerne i Certego A/S,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-24,2017-04-24,2017-04-24,33771231.0,26377870.0,33771231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Certego A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Anning FalshÃ¸j,PricewaterhouseCoopers,Danske Bank,Plesner Svane GrÃ¸nborg,Certego A/S,Accountor Denmark A/S,Herlev,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-24,KÃ¸benhavn,Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:23924482,indberetninger-20180424,2.5097454,26377870.0,,2018-03-28T06:20:06.854Z,2017-05-23T12:20:21.670Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-88-JV,2017-05-23T12:20:22.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26377870,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzRlL2E5LzhkLzVjMDctNGI0My1iNTI5LTZmMjljZjdkNDA4YQ.pdf,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Q2LzFiL2RmL2I2MWItNGJiOS05YTVhLWMwNzYwOWJkZTAzYQ.xml,true,"Herlev, 2730",Herlev Hovedgade 195,Til kapitalejerne i Certego A/S,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-24,2017-04-24,2017-04-24,33771231.0,26377870.0,33771231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Certego A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Anning FalshÃ¸j,PricewaterhouseCoopers,Danske Bank,Plesner Svane GrÃ¸nborg,Certego A/S,Accountor Denmark A/S,Herlev,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-24,KÃ¸benhavn,Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:23924482,indberetninger-20180424,2.5097454,26377870.0,,2018-03-28T06:20:06.854Z,2017-05-23T12:20:21.670Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-88-JV,2017-05-23T12:20:22.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Anning FalshÃ¸j,,
26377870,2016-01-01,2016-12-31,ID_4,,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzRlL2E5LzhkLzVjMDctNGI0My1iNTI5LTZmMjljZjdkNDA4YQ.pdf,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Q2LzFiL2RmL2I2MWItNGJiOS05YTVhLWMwNzYwOWJkZTAzYQ.xml,true,"Herlev, 2730",Herlev Hovedgade 195,Til kapitalejerne i Certego A/S,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-24,2017-04-24,2017-04-24,33771231.0,26377870.0,33771231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Certego A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Anning FalshÃ¸j,PricewaterhouseCoopers,Danske Bank,Plesner Svane GrÃ¸nborg,Certego A/S,Accountor Denmark A/S,Herlev,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-24,KÃ¸benhavn,Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:23924482,indberetninger-20180424,2.5097454,26377870.0,,2018-03-28T06:20:06.854Z,2017-05-23T12:20:21.670Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-88-JV,2017-05-23T12:20:22.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Anning FalshÃ¸j,Bestyrelsesmedlem
26377870,2016-01-01,2016-12-31,ID_5,,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzRlL2E5LzhkLzVjMDctNGI0My1iNTI5LTZmMjljZjdkNDA4YQ.pdf,http://regnskaber.virk.dk/07877362/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2Q2LzFiL2RmL2I2MWItNGJiOS05YTVhLWMwNzYwOWJkZTAzYQ.xml,true,"Herlev, 2730",Herlev Hovedgade 195,Til kapitalejerne i Certego A/S,,"Regnskabsklasse C, mellemstor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-04-24,2017-04-24,2017-04-24,33771231.0,26377870.0,33771231.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Certego A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Anning FalshÃ¸j,PricewaterhouseCoopers,Danske Bank,Plesner Svane GrÃ¸nborg,Certego A/S,Accountor Denmark A/S,Herlev,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-24,KÃ¸benhavn,Bestyrelsesmedlem,RevisionspÃ¥tegning,urn:ofk:oid:23924482,indberetninger-20180424,2.5097454,26377870.0,,2018-03-28T06:20:06.854Z,2017-05-23T12:20:21.670Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-88-JV,2017-05-23T12:20:22.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
