entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
68218519,2013-10-01,2014-09-30,c10,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzA2LzE1LzM0LzQ0ODMtNGM0Ni04ZjczLTJkMTA5ODUyMmQxNg.xhtml,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2QwLzAxL2IwLzM2MmItNGQxMC1hNjY2LWRiZjAxYzk3NjQ4YQ.pdf,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzJmLzNhL2IzLzZlN2YtNDY3ZC1iZjE4LTdiNzk3N2RlNzA4NA.xml,Danmark,DK,Odense NV,13.0,SÃ¸bakkevej,5300 Kerteminde,Langegade 7,Kerteminde,5300.0,10.0,Langegade,5210 Odense NV,SÃ¸bakkevej 13,Til ledelsen for Ãstergaard Jensens Farvehandel A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-14,2016-01-15,Registreret revisor,68218519.0,1001753316.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Benny Lund Jensen,Carsten Charles Ãstergaard Jensen,Carsten Charles Ãstergaard Jensen,Nordfyns Bank,ÃSTERGAARD JENSENS FARVEHANDEL A/S,Benny Lund Jensen,Kerteminde,2013-10-01,2014-09-30,-1192.0,2015-09-30,2014-10-01,2016-01-14,Odense,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21916834,indberetninger-20180424,2.5946612,68218519,,2018-03-28T17:03:40.103Z,2016-01-23T17:22:42.308Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-48-CY,2016-01-23T17:22:42.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68218519,2013-10-01,2014-09-30,c6,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzA2LzE1LzM0LzQ0ODMtNGM0Ni04ZjczLTJkMTA5ODUyMmQxNg.xhtml,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2QwLzAxL2IwLzM2MmItNGQxMC1hNjY2LWRiZjAxYzk3NjQ4YQ.pdf,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzJmLzNhL2IzLzZlN2YtNDY3ZC1iZjE4LTdiNzk3N2RlNzA4NA.xml,Danmark,DK,Odense NV,13.0,SÃ¸bakkevej,5300 Kerteminde,Langegade 7,Kerteminde,5300.0,10.0,Langegade,5210 Odense NV,SÃ¸bakkevej 13,Til ledelsen for Ãstergaard Jensens Farvehandel A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-14,2016-01-15,Registreret revisor,68218519.0,1001753316.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Benny Lund Jensen,Carsten Charles Ãstergaard Jensen,Carsten Charles Ãstergaard Jensen,Nordfyns Bank,ÃSTERGAARD JENSENS FARVEHANDEL A/S,Benny Lund Jensen,Kerteminde,2013-10-01,2014-09-30,95408.0,2015-09-30,2014-10-01,2016-01-14,Odense,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21916834,indberetninger-20180424,2.5946612,68218519,,2018-03-28T17:03:40.103Z,2016-01-23T17:22:42.308Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-48-CY,2016-01-23T17:22:42.454Z,61942.0,950537.0,1151884.0,42106.0,26970.0,124269.0,139405.0,28861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
68218519,2013-10-01,2014-09-30,c8,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzA2LzE1LzM0LzQ0ODMtNGM0Ni04ZjczLTJkMTA5ODUyMmQxNg.xhtml,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2QwLzAxL2IwLzM2MmItNGQxMC1hNjY2LWRiZjAxYzk3NjQ4YQ.pdf,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzJmLzNhL2IzLzZlN2YtNDY3ZC1iZjE4LTdiNzk3N2RlNzA4NA.xml,Danmark,DK,Odense NV,13.0,SÃ¸bakkevej,5300 Kerteminde,Langegade 7,Kerteminde,5300.0,10.0,Langegade,5210 Odense NV,SÃ¸bakkevej 13,Til ledelsen for Ãstergaard Jensens Farvehandel A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-14,2016-01-15,Registreret revisor,68218519.0,1001753316.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Benny Lund Jensen,Carsten Charles Ãstergaard Jensen,Carsten Charles Ãstergaard Jensen,Nordfyns Bank,ÃSTERGAARD JENSENS FARVEHANDEL A/S,Benny Lund Jensen,Kerteminde,2013-10-01,2014-09-30,96600.0,2015-09-30,2014-10-01,2016-01-14,Odense,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21916834,indberetninger-20180424,2.5946612,68218519,,2018-03-28T17:03:40.103Z,2016-01-23T17:22:42.308Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-48-CY,2016-01-23T17:22:42.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68218519,2014-09-30,2014-09-30,c12,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzA2LzE1LzM0LzQ0ODMtNGM0Ni04ZjczLTJkMTA5ODUyMmQxNg.xhtml,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2QwLzAxL2IwLzM2MmItNGQxMC1hNjY2LWRiZjAxYzk3NjQ4YQ.pdf,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzJmLzNhL2IzLzZlN2YtNDY3ZC1iZjE4LTdiNzk3N2RlNzA4NA.xml,Danmark,DK,Odense NV,13.0,SÃ¸bakkevej,5300 Kerteminde,Langegade 7,Kerteminde,5300.0,10.0,Langegade,5210 Odense NV,SÃ¸bakkevej 13,Til ledelsen for Ãstergaard Jensens Farvehandel A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-14,2016-01-15,Registreret revisor,68218519.0,1001753316.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Benny Lund Jensen,Carsten Charles Ãstergaard Jensen,Carsten Charles Ãstergaard Jensen,Nordfyns Bank,ÃSTERGAARD JENSENS FARVEHANDEL A/S,Benny Lund Jensen,Kerteminde,2013-10-01,2014-09-30,,2015-09-30,2014-10-01,2016-01-14,Odense,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21916834,indberetninger-20180424,2.5946612,68218519,,2018-03-28T17:03:40.103Z,2016-01-23T17:22:42.308Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-48-CY,2016-01-23T17:22:42.454Z,,,,,,,,,1909656.0,329557.0,500000.0,1060126.0,987903.0,0.0,463505.0,849530.0,1909656.0,921753.0,0.0,0.0,463505.0,849530.0,921384.0,33334.0,849530.0,96600.0,391303.0,921753.0,267064.0,0.0,369.0,233730.0,,,
68218519,2014-10-01,2015-09-30,c0,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzA2LzE1LzM0LzQ0ODMtNGM0Ni04ZjczLTJkMTA5ODUyMmQxNg.xhtml,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2QwLzAxL2IwLzM2MmItNGQxMC1hNjY2LWRiZjAxYzk3NjQ4YQ.pdf,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzJmLzNhL2IzLzZlN2YtNDY3ZC1iZjE4LTdiNzk3N2RlNzA4NA.xml,Danmark,DK,Odense NV,13.0,SÃ¸bakkevej,5300 Kerteminde,Langegade 7,Kerteminde,5300.0,10.0,Langegade,5210 Odense NV,SÃ¸bakkevej 13,Til ledelsen for Ãstergaard Jensens Farvehandel A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-14,2016-01-15,Registreret revisor,68218519.0,1001753316.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Benny Lund Jensen,Carsten Charles Ãstergaard Jensen,Carsten Charles Ãstergaard Jensen,Nordfyns Bank,ÃSTERGAARD JENSENS FARVEHANDEL A/S,Benny Lund Jensen,Kerteminde,2013-10-01,2014-09-30,126535.0,2015-09-30,2014-10-01,2016-01-14,Odense,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21916834,indberetninger-20180424,2.5946612,68218519,,2018-03-28T17:03:40.103Z,2016-01-23T17:22:42.308Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-48-CY,2016-01-23T17:22:42.454Z,61942.0,1098412.0,1337587.0,23560.0,17677.0,171350.0,177233.0,44815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
68218519,2014-10-01,2015-09-30,c1,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzA2LzE1LzM0LzQ0ODMtNGM0Ni04ZjczLTJkMTA5ODUyMmQxNg.xhtml,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2QwLzAxL2IwLzM2MmItNGQxMC1hNjY2LWRiZjAxYzk3NjQ4YQ.pdf,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzJmLzNhL2IzLzZlN2YtNDY3ZC1iZjE4LTdiNzk3N2RlNzA4NA.xml,Danmark,DK,Odense NV,13.0,SÃ¸bakkevej,5300 Kerteminde,Langegade 7,Kerteminde,5300.0,10.0,Langegade,5210 Odense NV,SÃ¸bakkevej 13,Til ledelsen for Ãstergaard Jensens Farvehandel A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-14,2016-01-15,Registreret revisor,68218519.0,1001753316.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Benny Lund Jensen,Carsten Charles Ãstergaard Jensen,Carsten Charles Ãstergaard Jensen,Nordfyns Bank,ÃSTERGAARD JENSENS FARVEHANDEL A/S,Benny Lund Jensen,Kerteminde,2013-10-01,2014-09-30,,2015-09-30,2014-10-01,2016-01-14,Odense,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21916834,indberetninger-20180424,2.5946612,68218519,,2018-03-28T17:03:40.103Z,2016-01-23T17:22:42.308Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-48-CY,2016-01-23T17:22:42.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37230359.0,REVISIONSFIRMAET/BENNY LUND JENSEN,
68218519,2014-10-01,2015-09-30,c2,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzA2LzE1LzM0LzQ0ODMtNGM0Ni04ZjczLTJkMTA5ODUyMmQxNg.xhtml,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2QwLzAxL2IwLzM2MmItNGQxMC1hNjY2LWRiZjAxYzk3NjQ4YQ.pdf,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzJmLzNhL2IzLzZlN2YtNDY3ZC1iZjE4LTdiNzk3N2RlNzA4NA.xml,Danmark,DK,Odense NV,13.0,SÃ¸bakkevej,5300 Kerteminde,Langegade 7,Kerteminde,5300.0,10.0,Langegade,5210 Odense NV,SÃ¸bakkevej 13,Til ledelsen for Ãstergaard Jensens Farvehandel A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-14,2016-01-15,Registreret revisor,68218519.0,1001753316.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Benny Lund Jensen,Carsten Charles Ãstergaard Jensen,Carsten Charles Ãstergaard Jensen,Nordfyns Bank,ÃSTERGAARD JENSENS FARVEHANDEL A/S,Benny Lund Jensen,Kerteminde,2013-10-01,2014-09-30,,2015-09-30,2014-10-01,2016-01-14,Odense,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21916834,indberetninger-20180424,2.5946612,68218519,,2018-03-28T17:03:40.103Z,2016-01-23T17:22:42.308Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-48-CY,2016-01-23T17:22:42.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68218519,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzA2LzE1LzM0LzQ0ODMtNGM0Ni04ZjczLTJkMTA5ODUyMmQxNg.xhtml,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2QwLzAxL2IwLzM2MmItNGQxMC1hNjY2LWRiZjAxYzk3NjQ4YQ.pdf,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzJmLzNhL2IzLzZlN2YtNDY3ZC1iZjE4LTdiNzk3N2RlNzA4NA.xml,Danmark,DK,Odense NV,13.0,SÃ¸bakkevej,5300 Kerteminde,Langegade 7,Kerteminde,5300.0,10.0,Langegade,5210 Odense NV,SÃ¸bakkevej 13,Til ledelsen for Ãstergaard Jensens Farvehandel A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-14,2016-01-15,Registreret revisor,68218519.0,1001753316.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Benny Lund Jensen,Carsten Charles Ãstergaard Jensen,Carsten Charles Ãstergaard Jensen,Nordfyns Bank,ÃSTERGAARD JENSENS FARVEHANDEL A/S,Benny Lund Jensen,Kerteminde,2013-10-01,2014-09-30,,2015-09-30,2014-10-01,2016-01-14,Odense,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21916834,indberetninger-20180424,2.5946612,68218519,,2018-03-28T17:03:40.103Z,2016-01-23T17:22:42.308Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-48-CY,2016-01-23T17:22:42.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carsten Charles Ãstergaard Jensen
68218519,2014-10-01,2015-09-30,c4,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzA2LzE1LzM0LzQ0ODMtNGM0Ni04ZjczLTJkMTA5ODUyMmQxNg.xhtml,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2QwLzAxL2IwLzM2MmItNGQxMC1hNjY2LWRiZjAxYzk3NjQ4YQ.pdf,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzJmLzNhL2IzLzZlN2YtNDY3ZC1iZjE4LTdiNzk3N2RlNzA4NA.xml,Danmark,DK,Odense NV,13.0,SÃ¸bakkevej,5300 Kerteminde,Langegade 7,Kerteminde,5300.0,10.0,Langegade,5210 Odense NV,SÃ¸bakkevej 13,Til ledelsen for Ãstergaard Jensens Farvehandel A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-14,2016-01-15,Registreret revisor,68218519.0,1001753316.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Benny Lund Jensen,Carsten Charles Ãstergaard Jensen,Carsten Charles Ãstergaard Jensen,Nordfyns Bank,ÃSTERGAARD JENSENS FARVEHANDEL A/S,Benny Lund Jensen,Kerteminde,2013-10-01,2014-09-30,,2015-09-30,2014-10-01,2016-01-14,Odense,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21916834,indberetninger-20180424,2.5946612,68218519,,2018-03-28T17:03:40.103Z,2016-01-23T17:22:42.308Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-48-CY,2016-01-23T17:22:42.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesper Ãstergaard Jensen
68218519,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzA2LzE1LzM0LzQ0ODMtNGM0Ni04ZjczLTJkMTA5ODUyMmQxNg.xhtml,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2QwLzAxL2IwLzM2MmItNGQxMC1hNjY2LWRiZjAxYzk3NjQ4YQ.pdf,http://regnskaber.virk.dk/91581286/ZG9rdW1lbnRsYWdlcjovLzAzLzhhLzJmLzNhL2IzLzZlN2YtNDY3ZC1iZjE4LTdiNzk3N2RlNzA4NA.xml,Danmark,DK,Odense NV,13.0,SÃ¸bakkevej,5300 Kerteminde,Langegade 7,Kerteminde,5300.0,10.0,Langegade,5210 Odense NV,SÃ¸bakkevej 13,Til ledelsen for Ãstergaard Jensens Farvehandel A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-14,2016-01-15,Registreret revisor,68218519.0,1001753316.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Benny Lund Jensen,Carsten Charles Ãstergaard Jensen,Carsten Charles Ãstergaard Jensen,Nordfyns Bank,ÃSTERGAARD JENSENS FARVEHANDEL A/S,Benny Lund Jensen,Kerteminde,2013-10-01,2014-09-30,,2015-09-30,2014-10-01,2016-01-14,Odense,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21916834,indberetninger-20180424,2.5946612,68218519,,2018-03-28T17:03:40.103Z,2016-01-23T17:22:42.308Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-48-CY,2016-01-23T17:22:42.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christina Ãstergaard Mikkelsen
