entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
34605440,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY1LzA0LzEwLzM2ZmMtNDI3Ni1hZmZkLTRiZmY4NWNmYmM0Nw.xhtml,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2JkLzBjL2RkLzkxMDgtNDY2Ni05ZDJjLTMyMjNmZTc2MmQxMw.pdf,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzA1Lzg3LzdmLzc1L2Q5YmYtNGUxNC1iMTg1LWRjMjRmN2E4NWY4ZQ.xml,true,Kgs. Lyngby,2800.0,"77, 1 tv",SorgenfrigÃ¥rdsvej,2765 SmÃ¸rum,Tulipanhaven 96,"Regnskabsklasse B, mikrovirksomhed",2017-01-31,2017-01-31,28108.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke oplyst om der er afgivet sikkerhedsstillelse.</p>",314178.0,336815.0,34605440.0,Ãrsrapport,Martin Casper Wiboe,Martin Casper Wiboe,SUBSTANS SOFTWAREUDVIKLING ApS,Kristian Ãdegaard Knudsen,144.0,17.0,Kongens Lyngby,2015-01-01,2015-12-31,-2600.0,-5454.0,-5471.0,2016-12-31,2016-01-01,"Der fravÃ¦lges revision af regnskabet det nÃ¦ste kommende regnskabsÃ¥r, ledelelsen finder ikke belÃ¦g for at regnskabet revideres.",-2854.0,28990802.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23556666,indberetninger-20180424,2.5927862999999998,34605440.0,,2018-03-27T20:54:47.696Z,2017-03-06T08:35:42.829Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-63-PJ,2017-03-06T08:35:43.031Z,,,,,,,,,,,,,,,,,,,,,,
34605440,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY1LzA0LzEwLzM2ZmMtNDI3Ni1hZmZkLTRiZmY4NWNmYmM0Nw.xhtml,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2JkLzBjL2RkLzkxMDgtNDY2Ni05ZDJjLTMyMjNmZTc2MmQxMw.pdf,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzA1Lzg3LzdmLzc1L2Q5YmYtNGUxNC1iMTg1LWRjMjRmN2E4NWY4ZQ.xml,true,Kgs. Lyngby,2800.0,"77, 1 tv",SorgenfrigÃ¥rdsvej,2765 SmÃ¸rum,Tulipanhaven 96,"Regnskabsklasse B, mikrovirksomhed",2017-01-31,2017-01-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke oplyst om der er afgivet sikkerhedsstillelse.</p>",,,34605440.0,Ãrsrapport,Martin Casper Wiboe,Martin Casper Wiboe,SUBSTANS SOFTWAREUDVIKLING ApS,Kristian Ãdegaard Knudsen,144.0,17.0,Kongens Lyngby,2015-01-01,2015-12-31,-2600.0,,,2016-12-31,2016-01-01,"Der fravÃ¦lges revision af regnskabet det nÃ¦ste kommende regnskabsÃ¥r, ledelelsen finder ikke belÃ¦g for at regnskabet revideres.",,28990802.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23556666,indberetninger-20180424,2.5927862999999998,34605440.0,,2018-03-27T20:54:47.696Z,2017-03-06T08:35:42.829Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-63-PJ,2017-03-06T08:35:43.031Z,,,,,,,,,,,,,,,,,,,,,,
34605440,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY1LzA0LzEwLzM2ZmMtNDI3Ni1hZmZkLTRiZmY4NWNmYmM0Nw.xhtml,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2JkLzBjL2RkLzkxMDgtNDY2Ni05ZDJjLTMyMjNmZTc2MmQxMw.pdf,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzA1Lzg3LzdmLzc1L2Q5YmYtNGUxNC1iMTg1LWRjMjRmN2E4NWY4ZQ.xml,true,Kgs. Lyngby,2800.0,"77, 1 tv",SorgenfrigÃ¥rdsvej,2765 SmÃ¸rum,Tulipanhaven 96,"Regnskabsklasse B, mikrovirksomhed",2017-01-31,2017-01-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke oplyst om der er afgivet sikkerhedsstillelse.</p>",,,34605440.0,Ãrsrapport,Martin Casper Wiboe,Martin Casper Wiboe,SUBSTANS SOFTWAREUDVIKLING ApS,Kristian Ãdegaard Knudsen,144.0,17.0,Kongens Lyngby,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,"Der fravÃ¦lges revision af regnskabet det nÃ¦ste kommende regnskabsÃ¥r, ledelelsen finder ikke belÃ¦g for at regnskabet revideres.",,28990802.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23556666,indberetninger-20180424,2.5927862999999998,34605440.0,,2018-03-27T20:54:47.696Z,2017-03-06T08:35:42.829Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-63-PJ,2017-03-06T08:35:43.031Z,89898.0,49443.0,80000.0,62023.0,9918.0,50323.0,27875.0,89898.0,39575.0,27875.0,8040.0,33575.0,0.0,27875.0,-37717.0,39575.0,0.0,12580.0,2662.0,6000.0,0.0,
34605440,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY1LzA0LzEwLzM2ZmMtNDI3Ni1hZmZkLTRiZmY4NWNmYmM0Nw.xhtml,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2JkLzBjL2RkLzkxMDgtNDY2Ni05ZDJjLTMyMjNmZTc2MmQxMw.pdf,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzA1Lzg3LzdmLzc1L2Q5YmYtNGUxNC1iMTg1LWRjMjRmN2E4NWY4ZQ.xml,true,Kgs. Lyngby,2800.0,"77, 1 tv",SorgenfrigÃ¥rdsvej,2765 SmÃ¸rum,Tulipanhaven 96,"Regnskabsklasse B, mikrovirksomhed",2017-01-31,2017-01-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke oplyst om der er afgivet sikkerhedsstillelse.</p>",,,34605440.0,Ãrsrapport,Martin Casper Wiboe,Martin Casper Wiboe,SUBSTANS SOFTWAREUDVIKLING ApS,Kristian Ãdegaard Knudsen,144.0,17.0,Kongens Lyngby,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,"Der fravÃ¦lges revision af regnskabet det nÃ¦ste kommende regnskabsÃ¥r, ledelelsen finder ikke belÃ¦g for at regnskabet revideres.",,28990802.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23556666,indberetninger-20180424,2.5927862999999998,34605440.0,,2018-03-27T20:54:47.696Z,2017-03-06T08:35:42.829Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-63-PJ,2017-03-06T08:35:43.031Z,,,,,,50323.0,,,,,,,,,,,,,,,,
34605440,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY1LzA0LzEwLzM2ZmMtNDI3Ni1hZmZkLTRiZmY4NWNmYmM0Nw.xhtml,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2JkLzBjL2RkLzkxMDgtNDY2Ni05ZDJjLTMyMjNmZTc2MmQxMw.pdf,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzA1Lzg3LzdmLzc1L2Q5YmYtNGUxNC1iMTg1LWRjMjRmN2E4NWY4ZQ.xml,true,Kgs. Lyngby,2800.0,"77, 1 tv",SorgenfrigÃ¥rdsvej,2765 SmÃ¸rum,Tulipanhaven 96,"Regnskabsklasse B, mikrovirksomhed",2017-01-31,2017-01-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke oplyst om der er afgivet sikkerhedsstillelse.</p>",,,34605440.0,Ãrsrapport,Martin Casper Wiboe,Martin Casper Wiboe,SUBSTANS SOFTWAREUDVIKLING ApS,Kristian Ãdegaard Knudsen,144.0,17.0,Kongens Lyngby,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,"Der fravÃ¦lges revision af regnskabet det nÃ¦ste kommende regnskabsÃ¥r, ledelelsen finder ikke belÃ¦g for at regnskabet revideres.",,28990802.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23556666,indberetninger-20180424,2.5927862999999998,34605440.0,,2018-03-27T20:54:47.696Z,2017-03-06T08:35:42.829Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-63-PJ,2017-03-06T08:35:43.031Z,,,,,,80000.0,,,,,,,,,,,,,,,,
34605440,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY1LzA0LzEwLzM2ZmMtNDI3Ni1hZmZkLTRiZmY4NWNmYmM0Nw.xhtml,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2JkLzBjL2RkLzkxMDgtNDY2Ni05ZDJjLTMyMjNmZTc2MmQxMw.pdf,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzA1Lzg3LzdmLzc1L2Q5YmYtNGUxNC1iMTg1LWRjMjRmN2E4NWY4ZQ.xml,true,Kgs. Lyngby,2800.0,"77, 1 tv",SorgenfrigÃ¥rdsvej,2765 SmÃ¸rum,Tulipanhaven 96,"Regnskabsklasse B, mikrovirksomhed",2017-01-31,2017-01-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke oplyst om der er afgivet sikkerhedsstillelse.</p>",,,34605440.0,Ãrsrapport,Martin Casper Wiboe,Martin Casper Wiboe,SUBSTANS SOFTWAREUDVIKLING ApS,Kristian Ãdegaard Knudsen,144.0,17.0,Kongens Lyngby,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,"Der fravÃ¦lges revision af regnskabet det nÃ¦ste kommende regnskabsÃ¥r, ledelelsen finder ikke belÃ¦g for at regnskabet revideres.",,28990802.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23556666,indberetninger-20180424,2.5927862999999998,34605440.0,,2018-03-27T20:54:47.696Z,2017-03-06T08:35:42.829Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-63-PJ,2017-03-06T08:35:43.031Z,,,,,,8040.0,,,,,,,,,,,,,,,,
34605440,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY1LzA0LzEwLzM2ZmMtNDI3Ni1hZmZkLTRiZmY4NWNmYmM0Nw.xhtml,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2JkLzBjL2RkLzkxMDgtNDY2Ni05ZDJjLTMyMjNmZTc2MmQxMw.pdf,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzA1Lzg3LzdmLzc1L2Q5YmYtNGUxNC1iMTg1LWRjMjRmN2E4NWY4ZQ.xml,true,Kgs. Lyngby,2800.0,"77, 1 tv",SorgenfrigÃ¥rdsvej,2765 SmÃ¸rum,Tulipanhaven 96,"Regnskabsklasse B, mikrovirksomhed",2017-01-31,2017-01-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke oplyst om der er afgivet sikkerhedsstillelse.</p>",,,34605440.0,Ãrsrapport,Martin Casper Wiboe,Martin Casper Wiboe,SUBSTANS SOFTWAREUDVIKLING ApS,Kristian Ãdegaard Knudsen,144.0,17.0,Kongens Lyngby,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,"Der fravÃ¦lges revision af regnskabet det nÃ¦ste kommende regnskabsÃ¥r, ledelelsen finder ikke belÃ¦g for at regnskabet revideres.",,28990802.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23556666,indberetninger-20180424,2.5927862999999998,34605440.0,,2018-03-27T20:54:47.696Z,2017-03-06T08:35:42.829Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-63-PJ,2017-03-06T08:35:43.031Z,,,,,,-37717.0,,,,,,,,,,,,,,,,
34605440,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY1LzA0LzEwLzM2ZmMtNDI3Ni1hZmZkLTRiZmY4NWNmYmM0Nw.xhtml,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2JkLzBjL2RkLzkxMDgtNDY2Ni05ZDJjLTMyMjNmZTc2MmQxMw.pdf,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzA1Lzg3LzdmLzc1L2Q5YmYtNGUxNC1iMTg1LWRjMjRmN2E4NWY4ZQ.xml,true,Kgs. Lyngby,2800.0,"77, 1 tv",SorgenfrigÃ¥rdsvej,2765 SmÃ¸rum,Tulipanhaven 96,"Regnskabsklasse B, mikrovirksomhed",2017-01-31,2017-01-31,25677.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke oplyst om der er afgivet sikkerhedsstillelse.</p>",363463.0,414798.0,34605440.0,Ãrsrapport,Martin Casper Wiboe,Martin Casper Wiboe,SUBSTANS SOFTWAREUDVIKLING ApS,Kristian Ãdegaard Knudsen,144.0,17.0,Kongens Lyngby,2015-01-01,2015-12-31,19247.0,25514.0,25658.0,2016-12-31,2016-01-01,"Der fravÃ¦lges revision af regnskabet det nÃ¦ste kommende regnskabsÃ¥r, ledelelsen finder ikke belÃ¦g for at regnskabet revideres.",6267.0,28990802.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23556666,indberetninger-20180424,2.5927862999999998,34605440.0,,2018-03-27T20:54:47.696Z,2017-03-06T08:35:42.829Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-63-PJ,2017-03-06T08:35:43.031Z,,,,,,,,,,,,,,,,,,,,,,0.0
34605440,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY1LzA0LzEwLzM2ZmMtNDI3Ni1hZmZkLTRiZmY4NWNmYmM0Nw.xhtml,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2JkLzBjL2RkLzkxMDgtNDY2Ni05ZDJjLTMyMjNmZTc2MmQxMw.pdf,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzA1Lzg3LzdmLzc1L2Q5YmYtNGUxNC1iMTg1LWRjMjRmN2E4NWY4ZQ.xml,true,Kgs. Lyngby,2800.0,"77, 1 tv",SorgenfrigÃ¥rdsvej,2765 SmÃ¸rum,Tulipanhaven 96,"Regnskabsklasse B, mikrovirksomhed",2017-01-31,2017-01-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke oplyst om der er afgivet sikkerhedsstillelse.</p>",,,34605440.0,Ãrsrapport,Martin Casper Wiboe,Martin Casper Wiboe,SUBSTANS SOFTWAREUDVIKLING ApS,Kristian Ãdegaard Knudsen,144.0,17.0,Kongens Lyngby,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,"Der fravÃ¦lges revision af regnskabet det nÃ¦ste kommende regnskabsÃ¥r, ledelelsen finder ikke belÃ¦g for at regnskabet revideres.",,28990802.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23556666,indberetninger-20180424,2.5927862999999998,34605440.0,,2018-03-27T20:54:47.696Z,2017-03-06T08:35:42.829Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-63-PJ,2017-03-06T08:35:43.031Z,,,,,,,,,,,,,,,,,,,,,,
34605440,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY1LzA0LzEwLzM2ZmMtNDI3Ni1hZmZkLTRiZmY4NWNmYmM0Nw.xhtml,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2JkLzBjL2RkLzkxMDgtNDY2Ni05ZDJjLTMyMjNmZTc2MmQxMw.pdf,http://regnskaber.virk.dk/04450643/ZG9rdW1lbnRsYWdlcjovLzAzLzA1Lzg3LzdmLzc1L2Q5YmYtNGUxNC1iMTg1LWRjMjRmN2E4NWY4ZQ.xml,true,Kgs. Lyngby,2800.0,"77, 1 tv",SorgenfrigÃ¥rdsvej,2765 SmÃ¸rum,Tulipanhaven 96,"Regnskabsklasse B, mikrovirksomhed",2017-01-31,2017-01-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsrapporten.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke oplyst om der er afgivet sikkerhedsstillelse.</p>",,,34605440.0,Ãrsrapport,Martin Casper Wiboe,Martin Casper Wiboe,SUBSTANS SOFTWAREUDVIKLING ApS,Kristian Ãdegaard Knudsen,144.0,17.0,Kongens Lyngby,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,"Der fravÃ¦lges revision af regnskabet det nÃ¦ste kommende regnskabsÃ¥r, ledelelsen finder ikke belÃ¦g for at regnskabet revideres.",,28990802.0,true,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23556666,indberetninger-20180424,2.5927862999999998,34605440.0,,2018-03-27T20:54:47.696Z,2017-03-06T08:35:42.829Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-63-PJ,2017-03-06T08:35:43.031Z,,,,,,,,,,,,,,,,,,,,,,0.0
