entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
31475589,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmLzFhL2JmL2M0YTUtNDNmYS1hZWUwLTExYzA3OTZmNWZlYw.xhtml,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2ExLzJlL2Q3LzkzNjYtNDFhNi1iNDE1LTM5N2Q5ZDFkODM5OQ.pdf,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzIyLzBjL2M4MGMtNDRjNy04ZDRlLWU0NjdjNWNhZjNkZQ.xml,true,Danmark,DK,Ringsted,4100.0,50.0,Brogade,Nyrup,4296.0,6.0,Sandtoften,4100  Ringsted,Brogade 50,Til den daglige ledelse i LifeClub ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-13,47590.0,registreret revisor,2415573.0,3401524.0,31475589.0,mne12086,1014670609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Hermanns,Anne Marie Madsen,LIFECLUB ApS,Revisorteamet.dk ApS,0.0,17622.0,Ringsted,2016-01-01,2016-12-31,744668.0,955983.0,938361.0,2017-12-31,2017-01-01,false,false,2018-05-30,Ringsted,211315.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25812716,indberetninger-20180424,2.595548,31475589.0,AWP6MwgC0wkEsASkttWM,2018-06-13T17:31:00.754Z,2018-06-13T17:30:36.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-25-RT,2018-06-13T17:30:36.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31475589,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmLzFhL2JmL2M0YTUtNDNmYS1hZWUwLTExYzA3OTZmNWZlYw.xhtml,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2ExLzJlL2Q3LzkzNjYtNDFhNi1iNDE1LTM5N2Q5ZDFkODM5OQ.pdf,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzIyLzBjL2M4MGMtNDRjNy04ZDRlLWU0NjdjNWNhZjNkZQ.xml,true,Danmark,DK,Ringsted,4100.0,50.0,Brogade,Nyrup,4296.0,6.0,Sandtoften,4100  Ringsted,Brogade 50,Til den daglige ledelse i LifeClub ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-13,,registreret revisor,,,31475589.0,mne12086,1014670609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Hermanns,Anne Marie Madsen,LIFECLUB ApS,Revisorteamet.dk ApS,,,Ringsted,2016-01-01,2016-12-31,500000.0,,,2017-12-31,2017-01-01,false,false,2018-05-30,Ringsted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25812716,indberetninger-20180424,2.595548,31475589.0,AWP6MwgC0wkEsASkttWM,2018-06-13T17:31:00.754Z,2018-06-13T17:30:36.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-25-RT,2018-06-13T17:30:36.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31475589,2016-01-01,2016-12-31,c9,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmLzFhL2JmL2M0YTUtNDNmYS1hZWUwLTExYzA3OTZmNWZlYw.xhtml,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2ExLzJlL2Q3LzkzNjYtNDFhNi1iNDE1LTM5N2Q5ZDFkODM5OQ.pdf,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzIyLzBjL2M4MGMtNDRjNy04ZDRlLWU0NjdjNWNhZjNkZQ.xml,true,Danmark,DK,Ringsted,4100.0,50.0,Brogade,Nyrup,4296.0,6.0,Sandtoften,4100  Ringsted,Brogade 50,Til den daglige ledelse i LifeClub ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-13,,registreret revisor,,,31475589.0,mne12086,1014670609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Hermanns,Anne Marie Madsen,LIFECLUB ApS,Revisorteamet.dk ApS,,,Ringsted,2016-01-01,2016-12-31,244668.0,,,2017-12-31,2017-01-01,false,false,2018-05-30,Ringsted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25812716,indberetninger-20180424,2.595548,31475589.0,AWP6MwgC0wkEsASkttWM,2018-06-13T17:31:00.754Z,2018-06-13T17:30:36.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-25-RT,2018-06-13T17:30:36.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31475589,2016-12-31,2016-12-31,c11,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmLzFhL2JmL2M0YTUtNDNmYS1hZWUwLTExYzA3OTZmNWZlYw.xhtml,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2ExLzJlL2Q3LzkzNjYtNDFhNi1iNDE1LTM5N2Q5ZDFkODM5OQ.pdf,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzIyLzBjL2M4MGMtNDRjNy04ZDRlLWU0NjdjNWNhZjNkZQ.xml,true,Danmark,DK,Ringsted,4100.0,50.0,Brogade,Nyrup,4296.0,6.0,Sandtoften,4100  Ringsted,Brogade 50,Til den daglige ledelse i LifeClub ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-13,,registreret revisor,,,31475589.0,mne12086,1014670609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Hermanns,Anne Marie Madsen,LIFECLUB ApS,Revisorteamet.dk ApS,,,Ringsted,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-30,Ringsted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25812716,indberetninger-20180424,2.595548,31475589.0,AWP6MwgC0wkEsASkttWM,2018-06-13T17:31:00.754Z,2018-06-13T17:30:36.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-25-RT,2018-06-13T17:30:36.771Z,1725153.0,318235.0,125000.0,1138009.0,321718.0,272535.0,982730.0,100274.0,39898.0,214335.0,1725153.0,731548.0,272535.0,39898.0,587144.0,144658.0,34253.0,314609.0,500000.0,10875.0,10875.0,357730.0,731548.0,0.0,779876.0,417210.0,205766.0,381124.0,6695.0,,,
31475589,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmLzFhL2JmL2M0YTUtNDNmYS1hZWUwLTExYzA3OTZmNWZlYw.xhtml,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2ExLzJlL2Q3LzkzNjYtNDFhNi1iNDE1LTM5N2Q5ZDFkODM5OQ.pdf,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzIyLzBjL2M4MGMtNDRjNy04ZDRlLWU0NjdjNWNhZjNkZQ.xml,true,Danmark,DK,Ringsted,4100.0,50.0,Brogade,Nyrup,4296.0,6.0,Sandtoften,4100  Ringsted,Brogade 50,Til den daglige ledelse i LifeClub ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-13,104953.0,registreret revisor,2723733.0,3680946.0,31475589.0,mne12086,1014670609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Hermanns,Anne Marie Madsen,LIFECLUB ApS,Revisorteamet.dk ApS,189.0,5140.0,Ringsted,2016-01-01,2016-12-31,668286.0,857211.0,852260.0,2017-12-31,2017-01-01,false,false,2018-05-30,Ringsted,188925.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25812716,indberetninger-20180424,2.595548,31475589.0,AWP6MwgC0wkEsASkttWM,2018-06-13T17:31:00.754Z,2018-06-13T17:30:36.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-25-RT,2018-06-13T17:30:36.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31475589,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmLzFhL2JmL2M0YTUtNDNmYS1hZWUwLTExYzA3OTZmNWZlYw.xhtml,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2ExLzJlL2Q3LzkzNjYtNDFhNi1iNDE1LTM5N2Q5ZDFkODM5OQ.pdf,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzIyLzBjL2M4MGMtNDRjNy04ZDRlLWU0NjdjNWNhZjNkZQ.xml,true,Danmark,DK,Ringsted,4100.0,50.0,Brogade,Nyrup,4296.0,6.0,Sandtoften,4100  Ringsted,Brogade 50,Til den daglige ledelse i LifeClub ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-13,,registreret revisor,,,31475589.0,mne12086,1014670609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Hermanns,Anne Marie Madsen,LIFECLUB ApS,Revisorteamet.dk ApS,,,Ringsted,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-30,Ringsted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25812716,indberetninger-20180424,2.595548,31475589.0,AWP6MwgC0wkEsASkttWM,2018-06-13T17:31:00.754Z,2018-06-13T17:30:36.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-25-RT,2018-06-13T17:30:36.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31634466.0,REVISORTEAMET.DK ApS,
31475589,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmLzFhL2JmL2M0YTUtNDNmYS1hZWUwLTExYzA3OTZmNWZlYw.xhtml,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2ExLzJlL2Q3LzkzNjYtNDFhNi1iNDE1LTM5N2Q5ZDFkODM5OQ.pdf,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzIyLzBjL2M4MGMtNDRjNy04ZDRlLWU0NjdjNWNhZjNkZQ.xml,true,Danmark,DK,Ringsted,4100.0,50.0,Brogade,Nyrup,4296.0,6.0,Sandtoften,4100  Ringsted,Brogade 50,Til den daglige ledelse i LifeClub ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-13,,registreret revisor,,,31475589.0,mne12086,1014670609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Hermanns,Anne Marie Madsen,LIFECLUB ApS,Revisorteamet.dk ApS,,,Ringsted,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-30,Ringsted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25812716,indberetninger-20180424,2.595548,31475589.0,AWP6MwgC0wkEsASkttWM,2018-06-13T17:31:00.754Z,2018-06-13T17:30:36.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-25-RT,2018-06-13T17:30:36.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anne Marie Madsen
31475589,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmLzFhL2JmL2M0YTUtNDNmYS1hZWUwLTExYzA3OTZmNWZlYw.xhtml,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2ExLzJlL2Q3LzkzNjYtNDFhNi1iNDE1LTM5N2Q5ZDFkODM5OQ.pdf,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzIyLzBjL2M4MGMtNDRjNy04ZDRlLWU0NjdjNWNhZjNkZQ.xml,true,Danmark,DK,Ringsted,4100.0,50.0,Brogade,Nyrup,4296.0,6.0,Sandtoften,4100  Ringsted,Brogade 50,Til den daglige ledelse i LifeClub ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-13,,registreret revisor,,,31475589.0,mne12086,1014670609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Hermanns,Anne Marie Madsen,LIFECLUB ApS,Revisorteamet.dk ApS,,,Ringsted,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-30,Ringsted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25812716,indberetninger-20180424,2.595548,31475589.0,AWP6MwgC0wkEsASkttWM,2018-06-13T17:31:00.754Z,2018-06-13T17:30:36.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-25-RT,2018-06-13T17:30:36.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Madsen
31475589,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmLzFhL2JmL2M0YTUtNDNmYS1hZWUwLTExYzA3OTZmNWZlYw.xhtml,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2ExLzJlL2Q3LzkzNjYtNDFhNi1iNDE1LTM5N2Q5ZDFkODM5OQ.pdf,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzIyLzBjL2M4MGMtNDRjNy04ZDRlLWU0NjdjNWNhZjNkZQ.xml,true,Danmark,DK,Ringsted,4100.0,50.0,Brogade,Nyrup,4296.0,6.0,Sandtoften,4100  Ringsted,Brogade 50,Til den daglige ledelse i LifeClub ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-13,,registreret revisor,,,31475589.0,mne12086,1014670609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Hermanns,Anne Marie Madsen,LIFECLUB ApS,Revisorteamet.dk ApS,,,Ringsted,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-30,Ringsted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25812716,indberetninger-20180424,2.595548,31475589.0,AWP6MwgC0wkEsASkttWM,2018-06-13T17:31:00.754Z,2018-06-13T17:30:36.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-25-RT,2018-06-13T17:30:36.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31634466.0,REVISORTEAMET.DK ApS,
31475589,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzVmLzFhL2JmL2M0YTUtNDNmYS1hZWUwLTExYzA3OTZmNWZlYw.xhtml,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2ExLzJlL2Q3LzkzNjYtNDFhNi1iNDE1LTM5N2Q5ZDFkODM5OQ.pdf,http://regnskaber.virk.dk/98557413/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzIyLzBjL2M4MGMtNDRjNy04ZDRlLWU0NjdjNWNhZjNkZQ.xml,true,Danmark,DK,Ringsted,4100.0,50.0,Brogade,Nyrup,4296.0,6.0,Sandtoften,4100  Ringsted,Brogade 50,Til den daglige ledelse i LifeClub ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-06-13,,registreret revisor,,,31475589.0,mne12086,1014670609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Hermanns,Anne Marie Madsen,LIFECLUB ApS,Revisorteamet.dk ApS,,,Ringsted,2016-01-01,2016-12-31,500000.0,,,2017-12-31,2017-01-01,false,false,2018-05-30,Ringsted,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25812716,indberetninger-20180424,2.595548,31475589.0,AWP6MwgC0wkEsASkttWM,2018-06-13T17:31:00.754Z,2018-06-13T17:30:36.517Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-25-RT,2018-06-13T17:30:36.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
