entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,DividendPaid,ValueAdjustmentsOfEquity,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
29397279,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzE0LzRlLzdmL2JmNWItNDRiNi05YzU0LTY2NzY5YTkyNTQwMw.xhtml,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzRjLzUxL2NmLzU4MTQtNGMwYy05ZmQ4LWI4MTUyYTUxNjgyMA.pdf,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzk1LzhiLzg4LzRmYjQtNGEzMi1hY2EzLTQ2MmRjMzA0NzY1NQ.xml,true,Danmark,DK,Fredericia,7000.0,27B,Lumbyesvej,Fredericia,7000.0,95.0,Prinsessegade,NÃ¸rre Aaby,5580.0,227.0,Hovedvejen,7000 Fredericia,Lumbyesvej 27B,Til den daglige ledelse i Jesper Nielsen Biler ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-26,2018-05-15,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-6871.0,29397279.0,mne9642,1000683332.0,-276478.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,M. Petersen,Jesper Bruun Nielsen,Jesper Bruun Nielsen,Middelfart Sparekasse,JESPER NIELSEN BILER ApS,MP REVISION Statsautoriseret Revisionsaktieselskab,1454.0,74639.0,NÃ¸rre Aaby,2016-01-01,2016-12-31,-224798.0,-210164.0,-6871.0,2017-12-31,2017-01-01,true,false,2018-04-26,Fredericia,14634.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25461638,indberetninger-20180424,2.5949533,29397279.0,AWNjtOzAx8uVRSOdghRk,2018-05-15T12:10:17.252Z,2018-05-15T12:09:49.738Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-77-FF,2018-05-15T12:09:50.011Z,,,,,,,,,,,,,,,,,,,,,,
29397279,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzE0LzRlLzdmL2JmNWItNDRiNi05YzU0LTY2NzY5YTkyNTQwMw.xhtml,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzRjLzUxL2NmLzU4MTQtNGMwYy05ZmQ4LWI4MTUyYTUxNjgyMA.pdf,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzk1LzhiLzg4LzRmYjQtNGEzMi1hY2EzLTQ2MmRjMzA0NzY1NQ.xml,true,Danmark,DK,Fredericia,7000.0,27B,Lumbyesvej,Fredericia,7000.0,95.0,Prinsessegade,NÃ¸rre Aaby,5580.0,227.0,Hovedvejen,7000 Fredericia,Lumbyesvej 27B,Til den daglige ledelse i Jesper Nielsen Biler ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-26,2018-05-15,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29397279.0,mne9642,1000683332.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,M. Petersen,Jesper Bruun Nielsen,Jesper Bruun Nielsen,Middelfart Sparekasse,JESPER NIELSEN BILER ApS,MP REVISION Statsautoriseret Revisionsaktieselskab,,,NÃ¸rre Aaby,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-04-26,Fredericia,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25461638,indberetninger-20180424,2.5949533,29397279.0,AWNjtOzAx8uVRSOdghRk,2018-05-15T12:10:17.252Z,2018-05-15T12:09:49.738Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-77-FF,2018-05-15T12:09:50.011Z,1480557.0,121432.0,125000.0,1455899.0,1241607.0,1480557.0,238950.0,24658.0,24658.0,24658.0,42956.0,51700.0,1064907.0,238950.0,195994.0,1334467.0,1319071.0,15396.0,,,,
29397279,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzE0LzRlLzdmL2JmNWItNDRiNi05YzU0LTY2NzY5YTkyNTQwMw.xhtml,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzRjLzUxL2NmLzU4MTQtNGMwYy05ZmQ4LWI4MTUyYTUxNjgyMA.pdf,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzk1LzhiLzg4LzRmYjQtNGEzMi1hY2EzLTQ2MmRjMzA0NzY1NQ.xml,true,Danmark,DK,Fredericia,7000.0,27B,Lumbyesvej,Fredericia,7000.0,95.0,Prinsessegade,NÃ¸rre Aaby,5580.0,227.0,Hovedvejen,7000 Fredericia,Lumbyesvej 27B,Til den daglige ledelse i Jesper Nielsen Biler ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-26,2018-05-15,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29397279.0,mne9642,1000683332.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,M. Petersen,Jesper Bruun Nielsen,Jesper Bruun Nielsen,Middelfart Sparekasse,JESPER NIELSEN BILER ApS,MP REVISION Statsautoriseret Revisionsaktieselskab,,,NÃ¸rre Aaby,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-04-26,Fredericia,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25461638,indberetninger-20180424,2.5949533,29397279.0,AWNjtOzAx8uVRSOdghRk,2018-05-15T12:10:17.252Z,2018-05-15T12:09:49.738Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-77-FF,2018-05-15T12:09:50.011Z,,,,,1064907.0,,,,,,,,,,,,,,,,,
29397279,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzE0LzRlLzdmL2JmNWItNDRiNi05YzU0LTY2NzY5YTkyNTQwMw.xhtml,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzRjLzUxL2NmLzU4MTQtNGMwYy05ZmQ4LWI4MTUyYTUxNjgyMA.pdf,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzk1LzhiLzg4LzRmYjQtNGEzMi1hY2EzLTQ2MmRjMzA0NzY1NQ.xml,true,Danmark,DK,Fredericia,7000.0,27B,Lumbyesvej,Fredericia,7000.0,95.0,Prinsessegade,NÃ¸rre Aaby,5580.0,227.0,Hovedvejen,7000 Fredericia,Lumbyesvej 27B,Til den daglige ledelse i Jesper Nielsen Biler ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-26,2018-05-15,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29397279.0,mne9642,1000683332.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,M. Petersen,Jesper Bruun Nielsen,Jesper Bruun Nielsen,Middelfart Sparekasse,JESPER NIELSEN BILER ApS,MP REVISION Statsautoriseret Revisionsaktieselskab,,,NÃ¸rre Aaby,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-04-26,Fredericia,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25461638,indberetninger-20180424,2.5949533,29397279.0,AWNjtOzAx8uVRSOdghRk,2018-05-15T12:10:17.252Z,2018-05-15T12:09:49.738Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-77-FF,2018-05-15T12:09:50.011Z,,,,,51700.0,,,,,,,,,,,,,,,,,
29397279,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzE0LzRlLzdmL2JmNWItNDRiNi05YzU0LTY2NzY5YTkyNTQwMw.xhtml,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzRjLzUxL2NmLzU4MTQtNGMwYy05ZmQ4LWI4MTUyYTUxNjgyMA.pdf,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzk1LzhiLzg4LzRmYjQtNGEzMi1hY2EzLTQ2MmRjMzA0NzY1NQ.xml,true,Danmark,DK,Fredericia,7000.0,27B,Lumbyesvej,Fredericia,7000.0,95.0,Prinsessegade,NÃ¸rre Aaby,5580.0,227.0,Hovedvejen,7000 Fredericia,Lumbyesvej 27B,Til den daglige ledelse i Jesper Nielsen Biler ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-26,2018-05-15,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29397279.0,mne9642,1000683332.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,M. Petersen,Jesper Bruun Nielsen,Jesper Bruun Nielsen,Middelfart Sparekasse,JESPER NIELSEN BILER ApS,MP REVISION Statsautoriseret Revisionsaktieselskab,,,NÃ¸rre Aaby,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-04-26,Fredericia,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25461638,indberetninger-20180424,2.5949533,29397279.0,AWNjtOzAx8uVRSOdghRk,2018-05-15T12:10:17.252Z,2018-05-15T12:09:49.738Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-77-FF,2018-05-15T12:09:50.011Z,,,,,1241607.0,,,,,,,,,,,,,,,,,
29397279,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzE0LzRlLzdmL2JmNWItNDRiNi05YzU0LTY2NzY5YTkyNTQwMw.xhtml,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzRjLzUxL2NmLzU4MTQtNGMwYy05ZmQ4LWI4MTUyYTUxNjgyMA.pdf,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzk1LzhiLzg4LzRmYjQtNGEzMi1hY2EzLTQ2MmRjMzA0NzY1NQ.xml,true,Danmark,DK,Fredericia,7000.0,27B,Lumbyesvej,Fredericia,7000.0,95.0,Prinsessegade,NÃ¸rre Aaby,5580.0,227.0,Hovedvejen,7000 Fredericia,Lumbyesvej 27B,Til den daglige ledelse i Jesper Nielsen Biler ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-26,2018-05-15,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29397279.0,mne9642,1000683332.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,M. Petersen,Jesper Bruun Nielsen,Jesper Bruun Nielsen,Middelfart Sparekasse,JESPER NIELSEN BILER ApS,MP REVISION Statsautoriseret Revisionsaktieselskab,,,NÃ¸rre Aaby,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-04-26,Fredericia,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25461638,indberetninger-20180424,2.5949533,29397279.0,AWNjtOzAx8uVRSOdghRk,2018-05-15T12:10:17.252Z,2018-05-15T12:09:49.738Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-77-FF,2018-05-15T12:09:50.011Z,,,,,125000.0,,,,,,,,,,,,,,,,,
29397279,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzE0LzRlLzdmL2JmNWItNDRiNi05YzU0LTY2NzY5YTkyNTQwMw.xhtml,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzRjLzUxL2NmLzU4MTQtNGMwYy05ZmQ4LWI4MTUyYTUxNjgyMA.pdf,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzk1LzhiLzg4LzRmYjQtNGEzMi1hY2EzLTQ2MmRjMzA0NzY1NQ.xml,true,Danmark,DK,Fredericia,7000.0,27B,Lumbyesvej,Fredericia,7000.0,95.0,Prinsessegade,NÃ¸rre Aaby,5580.0,227.0,Hovedvejen,7000 Fredericia,Lumbyesvej 27B,Til den daglige ledelse i Jesper Nielsen Biler ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-26,2018-05-15,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-7015.0,29397279.0,mne9642,1000683332.0,-160388.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,M. Petersen,Jesper Bruun Nielsen,Jesper Bruun Nielsen,Middelfart Sparekasse,JESPER NIELSEN BILER ApS,MP REVISION Statsautoriseret Revisionsaktieselskab,8338.0,71262.0,NÃ¸rre Aaby,2016-01-01,2016-12-31,-116888.0,-104479.0,-7015.0,2017-12-31,2017-01-01,true,false,2018-04-26,Fredericia,12409.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25461638,indberetninger-20180424,2.5949533,29397279.0,AWNjtOzAx8uVRSOdghRk,2018-05-15T12:10:17.252Z,2018-05-15T12:09:49.738Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-77-FF,2018-05-15T12:09:50.011Z,,,,,,,,,,,,,,,,,,,51700.0,135730.0,,
29397279,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzE0LzRlLzdmL2JmNWItNDRiNi05YzU0LTY2NzY5YTkyNTQwMw.xhtml,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzRjLzUxL2NmLzU4MTQtNGMwYy05ZmQ4LWI4MTUyYTUxNjgyMA.pdf,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzk1LzhiLzg4LzRmYjQtNGEzMi1hY2EzLTQ2MmRjMzA0NzY1NQ.xml,true,Danmark,DK,Fredericia,7000.0,27B,Lumbyesvej,Fredericia,7000.0,95.0,Prinsessegade,NÃ¸rre Aaby,5580.0,227.0,Hovedvejen,7000 Fredericia,Lumbyesvej 27B,Til den daglige ledelse i Jesper Nielsen Biler ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-26,2018-05-15,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29397279.0,mne9642,1000683332.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,M. Petersen,Jesper Bruun Nielsen,Jesper Bruun Nielsen,Middelfart Sparekasse,JESPER NIELSEN BILER ApS,MP REVISION Statsautoriseret Revisionsaktieselskab,,,NÃ¸rre Aaby,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,2018-04-26,Fredericia,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25461638,indberetninger-20180424,2.5949533,29397279.0,AWNjtOzAx8uVRSOdghRk,2018-05-15T12:10:17.252Z,2018-05-15T12:09:49.738Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-77-FF,2018-05-15T12:09:50.011Z,,,,,,,,,,,,,,,,,,,,,14119507.0,MP REVISION STATSAUTORISERET REVISIONSAKTIESELSKAB
29397279,2017-01-01,2017-12-31,c13,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzE0LzRlLzdmL2JmNWItNDRiNi05YzU0LTY2NzY5YTkyNTQwMw.xhtml,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzRjLzUxL2NmLzU4MTQtNGMwYy05ZmQ4LWI4MTUyYTUxNjgyMA.pdf,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzk1LzhiLzg4LzRmYjQtNGEzMi1hY2EzLTQ2MmRjMzA0NzY1NQ.xml,true,Danmark,DK,Fredericia,7000.0,27B,Lumbyesvej,Fredericia,7000.0,95.0,Prinsessegade,NÃ¸rre Aaby,5580.0,227.0,Hovedvejen,7000 Fredericia,Lumbyesvej 27B,Til den daglige ledelse i Jesper Nielsen Biler ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-26,2018-05-15,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29397279.0,mne9642,1000683332.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,M. Petersen,Jesper Bruun Nielsen,Jesper Bruun Nielsen,Middelfart Sparekasse,JESPER NIELSEN BILER ApS,MP REVISION Statsautoriseret Revisionsaktieselskab,,,NÃ¸rre Aaby,2016-01-01,2016-12-31,102900.0,,,2017-12-31,2017-01-01,true,false,2018-04-26,Fredericia,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25461638,indberetninger-20180424,2.5949533,29397279.0,AWNjtOzAx8uVRSOdghRk,2018-05-15T12:10:17.252Z,2018-05-15T12:09:49.738Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-77-FF,2018-05-15T12:09:50.011Z,,,,,,,,,,,,,,,,,,,51700.0,,,
29397279,2017-01-01,2017-12-31,c14,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzE0LzRlLzdmL2JmNWItNDRiNi05YzU0LTY2NzY5YTkyNTQwMw.xhtml,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzRjLzUxL2NmLzU4MTQtNGMwYy05ZmQ4LWI4MTUyYTUxNjgyMA.pdf,http://regnskaber.virk.dk/97279392/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzk1LzhiLzg4LzRmYjQtNGEzMi1hY2EzLTQ2MmRjMzA0NzY1NQ.xml,true,Danmark,DK,Fredericia,7000.0,27B,Lumbyesvej,Fredericia,7000.0,95.0,Prinsessegade,NÃ¸rre Aaby,5580.0,227.0,Hovedvejen,7000 Fredericia,Lumbyesvej 27B,Til den daglige ledelse i Jesper Nielsen Biler ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-26,2018-05-15,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29397279.0,mne9642,1000683332.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,M. Petersen,Jesper Bruun Nielsen,Jesper Bruun Nielsen,Middelfart Sparekasse,JESPER NIELSEN BILER ApS,MP REVISION Statsautoriseret Revisionsaktieselskab,,,NÃ¸rre Aaby,2016-01-01,2016-12-31,-219788.0,,,2017-12-31,2017-01-01,true,false,2018-04-26,Fredericia,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25461638,indberetninger-20180424,2.5949533,29397279.0,AWNjtOzAx8uVRSOdghRk,2018-05-15T12:10:17.252Z,2018-05-15T12:09:49.738Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-77-FF,2018-05-15T12:09:50.011Z,,,,,,,,,,,,,,,,,,,,135730.0,,
