entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DisclosureOfAnyUncertaintyConnectedWithRecognitionOrMeasurement,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherAdjustmentsForDecreaseIncreaseInWorkingCapital,ProceedsFromLongtermLiabilitiesClassifiedAsFinancingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RepaymentsOfLongtermLiabilitiesClassifiedAsFinancingActivities,AdministrativeExpenses,CostOfProduction,GrossResult,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IncomeExceedCostForTheFinancialYearLongterm,IncomeExceedCostForTheFinancialYearShortterm,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgressAndPrepaymentsForPropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,SharePremium,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
32667732,2013-01-01,2013-01-01,ID_15,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzZhLzQ3L2MxLzRmNmEtNDNkZi1iOTc5LTYxOGIwYmM5MDliNQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2MxLzM5LzZiL2VjZjktNDlhNS1hN2MzLTliNzhiNTFlMjZjNg.xml,"Kastrup, 2770",TÃ¸mmerupvej 75,To the shareholders of TÃRNBYFORSYNING Spildevand A/S,35882059.0,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations and cash flow for the financial year 1 January 2014 - 31 December 2014.",2015-04-14,2010-01-01,2015-04-14,16. Uncertainty connected with recognition or measurement,info@taarnbyforsyning.dk,www.taarnbyforsyning.dk,32667732.0,33963556.0,"Today, Management has considered and adopted the Annual Report of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet, Cash Flow Statement and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Einer Jan Lyduch,TÃRNBYFORSYNING Spildevand A/S,Revisionsfirmaet Gutfelt A/S,"Kastrup, 14 April 2015",We recommend that the Annual Report be adopted at the Annual General Meeting.,"TÃ¥rnby, 185",2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,32 46 20 30,Manager,RevisionspÃ¥tegning,urn:ofk:oid:5168208,indberetninger-20180424,2.5118417999999996,32667732.0,,2018-03-30T13:14:04.942Z,2015-04-28T09:28:06.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-13-HL,2015-04-28T09:28:06.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32667732,2013-01-01,2013-12-31,ID_13,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzZhLzQ3L2MxLzRmNmEtNDNkZi1iOTc5LTYxOGIwYmM5MDliNQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2MxLzM5LzZiL2VjZjktNDlhNS1hN2MzLTliNzhiNTFlMjZjNg.xml,"Kastrup, 2770",TÃ¸mmerupvej 75,To the shareholders of TÃRNBYFORSYNING Spildevand A/S,,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations and cash flow for the financial year 1 January 2014 - 31 December 2014.",2015-04-14,2010-01-01,2015-04-14,16. Uncertainty connected with recognition or measurement,info@taarnbyforsyning.dk,www.taarnbyforsyning.dk,32667732.0,33963556.0,"Today, Management has considered and adopted the Annual Report of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet, Cash Flow Statement and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Einer Jan Lyduch,TÃRNBYFORSYNING Spildevand A/S,Revisionsfirmaet Gutfelt A/S,"Kastrup, 14 April 2015",We recommend that the Annual Report be adopted at the Annual General Meeting.,"TÃ¥rnby, 185",2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,32 46 20 30,Manager,RevisionspÃ¥tegning,urn:ofk:oid:5168208,indberetninger-20180424,2.5118417999999996,32667732.0,,2018-03-30T13:14:04.942Z,2015-04-28T09:28:06.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-13-HL,2015-04-28T09:28:06.703Z,33070621.0,31414521.0,-12337158.0,-34959977.0,31418246.0,-307093.0,-3824560.0,1242207.0,21714257.0,-3725.0,2049362.0,393262.0,-15878889.0,11261235.0,50000000.0,34959977.0,62337158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32667732,2013-01-01,2013-12-31,ID_25,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzZhLzQ3L2MxLzRmNmEtNDNkZi1iOTc5LTYxOGIwYmM5MDliNQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2MxLzM5LzZiL2VjZjktNDlhNS1hN2MzLTliNzhiNTFlMjZjNg.xml,"Kastrup, 2770",TÃ¸mmerupvej 75,To the shareholders of TÃRNBYFORSYNING Spildevand A/S,,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations and cash flow for the financial year 1 January 2014 - 31 December 2014.",2015-04-14,2010-01-01,2015-04-14,16. Uncertainty connected with recognition or measurement,info@taarnbyforsyning.dk,www.taarnbyforsyning.dk,32667732.0,33963556.0,"Today, Management has considered and adopted the Annual Report of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet, Cash Flow Statement and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Einer Jan Lyduch,TÃRNBYFORSYNING Spildevand A/S,Revisionsfirmaet Gutfelt A/S,"Kastrup, 14 April 2015",We recommend that the Annual Report be adopted at the Annual General Meeting.,"TÃ¥rnby, 185",2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,32 46 20 30,Manager,RevisionspÃ¥tegning,urn:ofk:oid:5168208,indberetninger-20180424,2.5118417999999996,32667732.0,,2018-03-30T13:14:04.942Z,2015-04-28T09:28:06.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-13-HL,2015-04-28T09:28:06.703Z,,,,,,,,,,,,,,,,,,9220429.0,33625595.0,14075232.0,2049362.0,2703327.0,3198703.0,4854803.0,47700827.0,495376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32667732,2013-01-01,2013-12-31,ID_27,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzZhLzQ3L2MxLzRmNmEtNDNkZi1iOTc5LTYxOGIwYmM5MDliNQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2MxLzM5LzZiL2VjZjktNDlhNS1hN2MzLTliNzhiNTFlMjZjNg.xml,"Kastrup, 2770",TÃ¸mmerupvej 75,To the shareholders of TÃRNBYFORSYNING Spildevand A/S,,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations and cash flow for the financial year 1 January 2014 - 31 December 2014.",2015-04-14,2010-01-01,2015-04-14,16. Uncertainty connected with recognition or measurement,info@taarnbyforsyning.dk,www.taarnbyforsyning.dk,32667732.0,33963556.0,"Today, Management has considered and adopted the Annual Report of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet, Cash Flow Statement and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Einer Jan Lyduch,TÃRNBYFORSYNING Spildevand A/S,Revisionsfirmaet Gutfelt A/S,"Kastrup, 14 April 2015",We recommend that the Annual Report be adopted at the Annual General Meeting.,"TÃ¥rnby, 185",2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,32 46 20 30,Manager,RevisionspÃ¥tegning,urn:ofk:oid:5168208,indberetninger-20180424,2.5118417999999996,32667732.0,,2018-03-30T13:14:04.942Z,2015-04-28T09:28:06.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-13-HL,2015-04-28T09:28:06.703Z,,,,,,,,,,,,,,,,,,,,,,-2703327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32667732,2013-01-01,2013-12-31,ID_29,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzZhLzQ3L2MxLzRmNmEtNDNkZi1iOTc5LTYxOGIwYmM5MDliNQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2MxLzM5LzZiL2VjZjktNDlhNS1hN2MzLTliNzhiNTFlMjZjNg.xml,"Kastrup, 2770",TÃ¸mmerupvej 75,To the shareholders of TÃRNBYFORSYNING Spildevand A/S,,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations and cash flow for the financial year 1 January 2014 - 31 December 2014.",2015-04-14,2010-01-01,2015-04-14,16. Uncertainty connected with recognition or measurement,info@taarnbyforsyning.dk,www.taarnbyforsyning.dk,32667732.0,33963556.0,"Today, Management has considered and adopted the Annual Report of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet, Cash Flow Statement and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Einer Jan Lyduch,TÃRNBYFORSYNING Spildevand A/S,Revisionsfirmaet Gutfelt A/S,"Kastrup, 14 April 2015",We recommend that the Annual Report be adopted at the Annual General Meeting.,"TÃ¥rnby, 185",2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,32 46 20 30,Manager,RevisionspÃ¥tegning,urn:ofk:oid:5168208,indberetninger-20180424,2.5118417999999996,32667732.0,,2018-03-30T13:14:04.942Z,2015-04-28T09:28:06.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-13-HL,2015-04-28T09:28:06.703Z,,,,,,,,,,,,,,,,,,,,,,-2703327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32667732,2013-12-31,2013-12-31,ID_17,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzZhLzQ3L2MxLzRmNmEtNDNkZi1iOTc5LTYxOGIwYmM5MDliNQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2MxLzM5LzZiL2VjZjktNDlhNS1hN2MzLTliNzhiNTFlMjZjNg.xml,"Kastrup, 2770",TÃ¸mmerupvej 75,To the shareholders of TÃRNBYFORSYNING Spildevand A/S,20003170.0,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations and cash flow for the financial year 1 January 2014 - 31 December 2014.",2015-04-14,2010-01-01,2015-04-14,16. Uncertainty connected with recognition or measurement,info@taarnbyforsyning.dk,www.taarnbyforsyning.dk,32667732.0,33963556.0,"Today, Management has considered and adopted the Annual Report of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet, Cash Flow Statement and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Einer Jan Lyduch,TÃRNBYFORSYNING Spildevand A/S,Revisionsfirmaet Gutfelt A/S,"Kastrup, 14 April 2015",We recommend that the Annual Report be adopted at the Annual General Meeting.,"TÃ¥rnby, 185",2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,32 46 20 30,Manager,RevisionspÃ¥tegning,urn:ofk:oid:5168208,indberetninger-20180424,2.5118417999999996,32667732.0,,2018-03-30T13:14:04.942Z,2015-04-28T09:28:06.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-13-HL,2015-04-28T09:28:06.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32667732,2013-12-31,2013-12-31,ID_31,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzZhLzQ3L2MxLzRmNmEtNDNkZi1iOTc5LTYxOGIwYmM5MDliNQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2MxLzM5LzZiL2VjZjktNDlhNS1hN2MzLTliNzhiNTFlMjZjNg.xml,"Kastrup, 2770",TÃ¸mmerupvej 75,To the shareholders of TÃRNBYFORSYNING Spildevand A/S,,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations and cash flow for the financial year 1 January 2014 - 31 December 2014.",2015-04-14,2010-01-01,2015-04-14,16. Uncertainty connected with recognition or measurement,info@taarnbyforsyning.dk,www.taarnbyforsyning.dk,32667732.0,33963556.0,"Today, Management has considered and adopted the Annual Report of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet, Cash Flow Statement and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Einer Jan Lyduch,TÃRNBYFORSYNING Spildevand A/S,Revisionsfirmaet Gutfelt A/S,"Kastrup, 14 April 2015",We recommend that the Annual Report be adopted at the Annual General Meeting.,"TÃ¥rnby, 185",2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,32 46 20 30,Manager,RevisionspÃ¥tegning,urn:ofk:oid:5168208,indberetninger-20180424,2.5118417999999996,32667732.0,,2018-03-30T13:14:04.942Z,2015-04-28T09:28:06.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-13-HL,2015-04-28T09:28:06.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,685521872.0,20003170.0,50000000.0,37921129.0,5524.0,557326299.0,6251538.0,21274048.0,1949061.0,245715.0,685521872.0,125964555.0,58470983.0,84493391.0,647600743.0,4748360.0,664748.0,3799565.0,639395624.0,647600743.0,1953581.0,2231018.0,2231018.0,245715.0,3126457.0,504199842.0,8547.0,41471164.0,32390419.0,17672244.0,9155518.0,6458389.0,4711637.0,,,
32667732,2014-01-01,2014-01-01,ID_14,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzZhLzQ3L2MxLzRmNmEtNDNkZi1iOTc5LTYxOGIwYmM5MDliNQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2MxLzM5LzZiL2VjZjktNDlhNS1hN2MzLTliNzhiNTFlMjZjNg.xml,"Kastrup, 2770",TÃ¸mmerupvej 75,To the shareholders of TÃRNBYFORSYNING Spildevand A/S,20003170.0,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations and cash flow for the financial year 1 January 2014 - 31 December 2014.",2015-04-14,2010-01-01,2015-04-14,16. Uncertainty connected with recognition or measurement,info@taarnbyforsyning.dk,www.taarnbyforsyning.dk,32667732.0,33963556.0,"Today, Management has considered and adopted the Annual Report of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet, Cash Flow Statement and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Einer Jan Lyduch,TÃRNBYFORSYNING Spildevand A/S,Revisionsfirmaet Gutfelt A/S,"Kastrup, 14 April 2015",We recommend that the Annual Report be adopted at the Annual General Meeting.,"TÃ¥rnby, 185",2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,32 46 20 30,Manager,RevisionspÃ¥tegning,urn:ofk:oid:5168208,indberetninger-20180424,2.5118417999999996,32667732.0,,2018-03-30T13:14:04.942Z,2015-04-28T09:28:06.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-13-HL,2015-04-28T09:28:06.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32667732,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzZhLzQ3L2MxLzRmNmEtNDNkZi1iOTc5LTYxOGIwYmM5MDliNQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2MxLzM5LzZiL2VjZjktNDlhNS1hN2MzLTliNzhiNTFlMjZjNg.xml,"Kastrup, 2770",TÃ¸mmerupvej 75,To the shareholders of TÃRNBYFORSYNING Spildevand A/S,,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations and cash flow for the financial year 1 January 2014 - 31 December 2014.",2015-04-14,2010-01-01,2015-04-14,16. Uncertainty connected with recognition or measurement,info@taarnbyforsyning.dk,www.taarnbyforsyning.dk,32667732.0,33963556.0,"Today, Management has considered and adopted the Annual Report of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet, Cash Flow Statement and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Einer Jan Lyduch,TÃRNBYFORSYNING Spildevand A/S,Revisionsfirmaet Gutfelt A/S,"Kastrup, 14 April 2015",We recommend that the Annual Report be adopted at the Annual General Meeting.,"TÃ¥rnby, 185",2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,32 46 20 30,Manager,RevisionspÃ¥tegning,urn:ofk:oid:5168208,indberetninger-20180424,2.5118417999999996,32667732.0,,2018-03-30T13:14:04.942Z,2015-04-28T09:28:06.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-13-HL,2015-04-28T09:28:06.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32667732,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzZhLzQ3L2MxLzRmNmEtNDNkZi1iOTc5LTYxOGIwYmM5MDliNQ.pdf,http://regnskaber.virk.dk/23776623/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2MxLzM5LzZiL2VjZjktNDlhNS1hN2MzLTliNzhiNTFlMjZjNg.xml,"Kastrup, 2770",TÃ¸mmerupvej 75,To the shareholders of TÃRNBYFORSYNING Spildevand A/S,,"Regnskabsklasse C, mellemstor virksomhed",The Annual Report is presented in accordance with the Danish Financial Statements Act.,"In our opinion, the Financial Statements give a true and fair view of the assets, liabilities and financial position of the Company at 31 December 2014 and of the results of the Company's operations and cash flow for the financial year 1 January 2014 - 31 December 2014.",2015-04-14,2010-01-01,2015-04-14,16. Uncertainty connected with recognition or measurement,info@taarnbyforsyning.dk,www.taarnbyforsyning.dk,32667732.0,33963556.0,"Today, Management has considered and adopted the Annual Report of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014.","We have audited the Financial Statements of TÃRNBYFORSYNING Spildevand A/S for the financial year 1 January 2014 - 31 December 2014 comprising Accounting Policies, Income Statement, Balance Sheet, Cash Flow Statement and Notes. The Annual Report is presented in accordance with the Danish Financial Statements Act.",Ãrsrapport,"In our opinion, the Management's Review includes a true and fair account of the matters addressed in the review.",Einer Jan Lyduch,TÃRNBYFORSYNING Spildevand A/S,Revisionsfirmaet Gutfelt A/S,"Kastrup, 14 April 2015",We recommend that the Annual Report be adopted at the Annual General Meeting.,"TÃ¥rnby, 185",2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,32 46 20 30,Manager,RevisionspÃ¥tegning,urn:ofk:oid:5168208,indberetninger-20180424,2.5118417999999996,32667732.0,,2018-03-30T13:14:04.942Z,2015-04-28T09:28:06.596Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-13-HL,2015-04-28T09:28:06.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
