entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables
27525377,2011-06-01,2012-05-31,ID_11,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8vcGRmcy8yNzUyNTM3NztBcFMzNzYxNTg7MjAxMjA2MDE7MjAxMzA1MzE7UjtS.pdf,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8veGJybHMvWC04MDNBNTk5NS0yMDEzMTAzMF8wODI2MzhfNjIz.xml,"Thisted, 7700",Jyllands Alle 23,"7700, Thisted",BÃ¸dkervej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-06-22,2013-10-28,Registreret revisor,28839200.0,27525377.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2012 - 31. maj 2013 for Karsten Larsen ApS.,Ãrsrapport,Werner KÃ¼hn Jensen,Karsten Larsen,Karsten Larsen,"REVISION LIMFJORD, Registreret revisionsaktieselskab",Karsten Larsen ApS,Revision Limfjord,-43613.0,"787, Thisted",2013-05-31,2012-06-01,2013-10-28,Thisted,DirektÃ¸r,urn:ofk:oid:17669803,indberetninger-20180424,2.5122902000000003,27525377.0,,2018-04-01T15:54:30.195Z,2013-10-30T23:00:00.000Z,regnskab,0.0,,2013-05-31,2012-06-01,13-247.213,2013-10-30T23:00:00.000Z,,,,,,,,,,,,,,,,
27525377,2011-06-01,2012-05-31,ID_13,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8vcGRmcy8yNzUyNTM3NztBcFMzNzYxNTg7MjAxMjA2MDE7MjAxMzA1MzE7UjtS.pdf,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8veGJybHMvWC04MDNBNTk5NS0yMDEzMTAzMF8wODI2MzhfNjIz.xml,"Thisted, 7700",Jyllands Alle 23,"7700, Thisted",BÃ¸dkervej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-06-22,2013-10-28,Registreret revisor,28839200.0,27525377.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2012 - 31. maj 2013 for Karsten Larsen ApS.,Ãrsrapport,Werner KÃ¼hn Jensen,Karsten Larsen,Karsten Larsen,"REVISION LIMFJORD, Registreret revisionsaktieselskab",Karsten Larsen ApS,Revision Limfjord,4687.0,"787, Thisted",2013-05-31,2012-06-01,2013-10-28,Thisted,DirektÃ¸r,urn:ofk:oid:17669803,indberetninger-20180424,2.5122902000000003,27525377.0,,2018-04-01T15:54:30.195Z,2013-10-30T23:00:00.000Z,regnskab,0.0,,2013-05-31,2012-06-01,13-247.213,2013-10-30T23:00:00.000Z,,,,,,,,,,,,,,,,
27525377,2011-06-01,2012-05-31,ID_7,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8vcGRmcy8yNzUyNTM3NztBcFMzNzYxNTg7MjAxMjA2MDE7MjAxMzA1MzE7UjtS.pdf,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8veGJybHMvWC04MDNBNTk5NS0yMDEzMTAzMF8wODI2MzhfNjIz.xml,"Thisted, 7700",Jyllands Alle 23,"7700, Thisted",BÃ¸dkervej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-06-22,2013-10-28,Registreret revisor,28839200.0,27525377.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2012 - 31. maj 2013 for Karsten Larsen ApS.,Ãrsrapport,Werner KÃ¼hn Jensen,Karsten Larsen,Karsten Larsen,"REVISION LIMFJORD, Registreret revisionsaktieselskab",Karsten Larsen ApS,Revision Limfjord,-4687.0,"787, Thisted",2013-05-31,2012-06-01,2013-10-28,Thisted,DirektÃ¸r,urn:ofk:oid:17669803,indberetninger-20180424,2.5122902000000003,27525377.0,,2018-04-01T15:54:30.195Z,2013-10-30T23:00:00.000Z,regnskab,0.0,,2013-05-31,2012-06-01,13-247.213,2013-10-30T23:00:00.000Z,-6237.0,-6237.0,1550.0,,,,,,,,,,,,,
27525377,2011-06-01,2012-05-31,ID_9,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8vcGRmcy8yNzUyNTM3NztBcFMzNzYxNTg7MjAxMjA2MDE7MjAxMzA1MzE7UjtS.pdf,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8veGJybHMvWC04MDNBNTk5NS0yMDEzMTAzMF8wODI2MzhfNjIz.xml,"Thisted, 7700",Jyllands Alle 23,"7700, Thisted",BÃ¸dkervej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-06-22,2013-10-28,Registreret revisor,28839200.0,27525377.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2012 - 31. maj 2013 for Karsten Larsen ApS.,Ãrsrapport,Werner KÃ¼hn Jensen,Karsten Larsen,Karsten Larsen,"REVISION LIMFJORD, Registreret revisionsaktieselskab",Karsten Larsen ApS,Revision Limfjord,48300.0,"787, Thisted",2013-05-31,2012-06-01,2013-10-28,Thisted,DirektÃ¸r,urn:ofk:oid:17669803,indberetninger-20180424,2.5122902000000003,27525377.0,,2018-04-01T15:54:30.195Z,2013-10-30T23:00:00.000Z,regnskab,0.0,,2013-05-31,2012-06-01,13-247.213,2013-10-30T23:00:00.000Z,,,,,,,,,,,,,,,,
27525377,2012-05-31,2012-05-31,ID_15,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8vcGRmcy8yNzUyNTM3NztBcFMzNzYxNTg7MjAxMjA2MDE7MjAxMzA1MzE7UjtS.pdf,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8veGJybHMvWC04MDNBNTk5NS0yMDEzMTAzMF8wODI2MzhfNjIz.xml,"Thisted, 7700",Jyllands Alle 23,"7700, Thisted",BÃ¸dkervej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-06-22,2013-10-28,Registreret revisor,28839200.0,27525377.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2012 - 31. maj 2013 for Karsten Larsen ApS.,Ãrsrapport,Werner KÃ¼hn Jensen,Karsten Larsen,Karsten Larsen,"REVISION LIMFJORD, Registreret revisionsaktieselskab",Karsten Larsen ApS,Revision Limfjord,,"787, Thisted",2013-05-31,2012-06-01,2013-10-28,Thisted,DirektÃ¸r,urn:ofk:oid:17669803,indberetninger-20180424,2.5122902000000003,27525377.0,,2018-04-01T15:54:30.195Z,2013-10-30T23:00:00.000Z,regnskab,0.0,,2013-05-31,2012-06-01,13-247.213,2013-10-30T23:00:00.000Z,,,,992706.0,959831.0,-125000.0,992706.0,-992706.0,-992706.0,0.0,-48300.0,-819406.0,0.0,0.0,32875.0,32875.0
27525377,2012-06-01,2013-05-31,ID_0,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8vcGRmcy8yNzUyNTM3NztBcFMzNzYxNTg7MjAxMjA2MDE7MjAxMzA1MzE7UjtS.pdf,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8veGJybHMvWC04MDNBNTk5NS0yMDEzMTAzMF8wODI2MzhfNjIz.xml,"Thisted, 7700",Jyllands Alle 23,"7700, Thisted",BÃ¸dkervej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-06-22,2013-10-28,Registreret revisor,28839200.0,27525377.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2012 - 31. maj 2013 for Karsten Larsen ApS.,Ãrsrapport,Werner KÃ¼hn Jensen,Karsten Larsen,Karsten Larsen,"REVISION LIMFJORD, Registreret revisionsaktieselskab",Karsten Larsen ApS,Revision Limfjord,,"787, Thisted",2013-05-31,2012-06-01,2013-10-28,Thisted,DirektÃ¸r,urn:ofk:oid:17669803,indberetninger-20180424,2.5122902000000003,27525377.0,,2018-04-01T15:54:30.195Z,2013-10-30T23:00:00.000Z,regnskab,0.0,,2013-05-31,2012-06-01,13-247.213,2013-10-30T23:00:00.000Z,,,,,,,,,,,,,,,,
27525377,2012-06-01,2013-05-31,ID_1,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8vcGRmcy8yNzUyNTM3NztBcFMzNzYxNTg7MjAxMjA2MDE7MjAxMzA1MzE7UjtS.pdf,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8veGJybHMvWC04MDNBNTk5NS0yMDEzMTAzMF8wODI2MzhfNjIz.xml,"Thisted, 7700",Jyllands Alle 23,"7700, Thisted",BÃ¸dkervej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-06-22,2013-10-28,Registreret revisor,28839200.0,27525377.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2012 - 31. maj 2013 for Karsten Larsen ApS.,Ãrsrapport,Werner KÃ¼hn Jensen,Karsten Larsen,Karsten Larsen,"REVISION LIMFJORD, Registreret revisionsaktieselskab",Karsten Larsen ApS,Revision Limfjord,,"787, Thisted",2013-05-31,2012-06-01,2013-10-28,Thisted,DirektÃ¸r,urn:ofk:oid:17669803,indberetninger-20180424,2.5122902000000003,27525377.0,,2018-04-01T15:54:30.195Z,2013-10-30T23:00:00.000Z,regnskab,0.0,,2013-05-31,2012-06-01,13-247.213,2013-10-30T23:00:00.000Z,,,,,,,,,,,,,,,,
27525377,2012-06-01,2013-05-31,ID_10,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8vcGRmcy8yNzUyNTM3NztBcFMzNzYxNTg7MjAxMjA2MDE7MjAxMzA1MzE7UjtS.pdf,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8veGJybHMvWC04MDNBNTk5NS0yMDEzMTAzMF8wODI2MzhfNjIz.xml,"Thisted, 7700",Jyllands Alle 23,"7700, Thisted",BÃ¸dkervej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-06-22,2013-10-28,Registreret revisor,28839200.0,27525377.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2012 - 31. maj 2013 for Karsten Larsen ApS.,Ãrsrapport,Werner KÃ¼hn Jensen,Karsten Larsen,Karsten Larsen,"REVISION LIMFJORD, Registreret revisionsaktieselskab",Karsten Larsen ApS,Revision Limfjord,-48300.0,"787, Thisted",2013-05-31,2012-06-01,2013-10-28,Thisted,DirektÃ¸r,urn:ofk:oid:17669803,indberetninger-20180424,2.5122902000000003,27525377.0,,2018-04-01T15:54:30.195Z,2013-10-30T23:00:00.000Z,regnskab,0.0,,2013-05-31,2012-06-01,13-247.213,2013-10-30T23:00:00.000Z,,,,,,,,,,,,,,,,
27525377,2012-06-01,2013-05-31,ID_12,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8vcGRmcy8yNzUyNTM3NztBcFMzNzYxNTg7MjAxMjA2MDE7MjAxMzA1MzE7UjtS.pdf,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8veGJybHMvWC04MDNBNTk5NS0yMDEzMTAzMF8wODI2MzhfNjIz.xml,"Thisted, 7700",Jyllands Alle 23,"7700, Thisted",BÃ¸dkervej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-06-22,2013-10-28,Registreret revisor,28839200.0,27525377.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2012 - 31. maj 2013 for Karsten Larsen ApS.,Ãrsrapport,Werner KÃ¼hn Jensen,Karsten Larsen,Karsten Larsen,"REVISION LIMFJORD, Registreret revisionsaktieselskab",Karsten Larsen ApS,Revision Limfjord,0.0,"787, Thisted",2013-05-31,2012-06-01,2013-10-28,Thisted,DirektÃ¸r,urn:ofk:oid:17669803,indberetninger-20180424,2.5122902000000003,27525377.0,,2018-04-01T15:54:30.195Z,2013-10-30T23:00:00.000Z,regnskab,0.0,,2013-05-31,2012-06-01,13-247.213,2013-10-30T23:00:00.000Z,,,,,,,,,,,,,,,,
27525377,2012-06-01,2013-05-31,ID_16,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8vcGRmcy8yNzUyNTM3NztBcFMzNzYxNTg7MjAxMjA2MDE7MjAxMzA1MzE7UjtS.pdf,http://regnskaber.virk.dk/77352572/Y3ZyLmRrOi8veGJybHMvWC04MDNBNTk5NS0yMDEzMTAzMF8wODI2MzhfNjIz.xml,"Thisted, 7700",Jyllands Alle 23,"7700, Thisted",BÃ¸dkervej 12,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-06-22,2013-10-28,Registreret revisor,28839200.0,27525377.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2012 - 31. maj 2013 for Karsten Larsen ApS.,Ãrsrapport,Werner KÃ¼hn Jensen,Karsten Larsen,Karsten Larsen,"REVISION LIMFJORD, Registreret revisionsaktieselskab",Karsten Larsen ApS,Revision Limfjord,,"787, Thisted",2013-05-31,2012-06-01,2013-10-28,Thisted,DirektÃ¸r,urn:ofk:oid:17669803,indberetninger-20180424,2.5122902000000003,27525377.0,,2018-04-01T15:54:30.195Z,2013-10-30T23:00:00.000Z,regnskab,0.0,,2013-05-31,2012-06-01,13-247.213,2013-10-30T23:00:00.000Z,,,,,,,,,,,,,,,,
