entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables
33575815,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzFmL2JlLzZmL2M4YWUtNDFjMC04M2Y5LWQ5OWMzZGMyMWE5MQ.xhtml,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzRhL2NkLzczLzQ2NDktNDcyNC1iZWQ5LWMxZjM4MzBlYjU1Yg.pdf,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzBjLzU1L2JmLzUwYjMtNGJmYy1iMzQ2LTdkOGI5NWNhY2FmYw.xml,true,RÃ¸dekro,6230.0,8.0,HÃ¦rvejen,6740 Bramming,Industrivej 24 I,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-24,2019-06-24,16667.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for mellemvÃ¦rende med pengeinstitut er der tinglyst ejerpantebrev, kr. 1.000.000, i selskabets ejendom, Nr. Bjertvej 76, 6000 Kolding.</p>",3247.0,33575815.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Huusmann,Bent Huusmann,A1 EJENDOMME ApS,Vendelbo statsautoriseret revisionsanpartsselskab,67096.0,4786.0,RÃ¸dekro,2017-01-01,2017-12-31,-59159.0,-75730.0,-13420.0,2018-12-31,2018-01-01,false,-16571.0,false,false,Ingen bistand,urn:ofk:oid:27595441,indberetninger-20180424,2.5948124,33575815.0,AWuO_7c7IXJRhhXBLaNY,2019-06-25T14:17:49.531Z,2019-06-25T14:17:31.046Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-26-MB,2019-06-25T14:17:31.275Z,,,,,,,,,,,,,,,,,,,,,,,,
33575815,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzFmL2JlLzZmL2M4YWUtNDFjMC04M2Y5LWQ5OWMzZGMyMWE5MQ.xhtml,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzRhL2NkLzczLzQ2NDktNDcyNC1iZWQ5LWMxZjM4MzBlYjU1Yg.pdf,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzBjLzU1L2JmLzUwYjMtNGJmYy1iMzQ2LTdkOGI5NWNhY2FmYw.xml,true,RÃ¸dekro,6230.0,8.0,HÃ¦rvejen,6740 Bramming,Industrivej 24 I,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-24,2019-06-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for mellemvÃ¦rende med pengeinstitut er der tinglyst ejerpantebrev, kr. 1.000.000, i selskabets ejendom, Nr. Bjertvej 76, 6000 Kolding.</p>",,33575815.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Huusmann,Bent Huusmann,A1 EJENDOMME ApS,Vendelbo statsautoriseret revisionsanpartsselskab,,,RÃ¸dekro,2017-01-01,2017-12-31,-59159.0,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27595441,indberetninger-20180424,2.5948124,33575815.0,AWuO_7c7IXJRhhXBLaNY,2019-06-25T14:17:49.531Z,2019-06-25T14:17:31.046Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-26-MB,2019-06-25T14:17:31.275Z,,,,,,,,,,,,,,,,,,,,,,,,
33575815,2017-12-31,2017-12-31,c6,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzFmL2JlLzZmL2M4YWUtNDFjMC04M2Y5LWQ5OWMzZGMyMWE5MQ.xhtml,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzRhL2NkLzczLzQ2NDktNDcyNC1iZWQ5LWMxZjM4MzBlYjU1Yg.pdf,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzBjLzU1L2JmLzUwYjMtNGJmYy1iMzQ2LTdkOGI5NWNhY2FmYw.xml,true,RÃ¸dekro,6230.0,8.0,HÃ¦rvejen,6740 Bramming,Industrivej 24 I,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-24,2019-06-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for mellemvÃ¦rende med pengeinstitut er der tinglyst ejerpantebrev, kr. 1.000.000, i selskabets ejendom, Nr. Bjertvej 76, 6000 Kolding.</p>",,33575815.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Huusmann,Bent Huusmann,A1 EJENDOMME ApS,Vendelbo statsautoriseret revisionsanpartsselskab,,,RÃ¸dekro,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27595441,indberetninger-20180424,2.5948124,33575815.0,AWuO_7c7IXJRhhXBLaNY,2019-06-25T14:17:49.531Z,2019-06-25T14:17:31.046Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-26-MB,2019-06-25T14:17:31.275Z,1301753.0,40.0,80000.0,1276753.0,-143734.0,25000.0,1170674.0,1301753.0,1392579.0,1170674.0,25000.0,378780.0,1500.0,25000.0,52908.0,52908.0,-223734.0,978424.0,1392579.0,0.0,106039.0,48769.0,55770.0,35375.0
33575815,2018-01-01,2018-01-01,c7,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzFmL2JlLzZmL2M4YWUtNDFjMC04M2Y5LWQ5OWMzZGMyMWE5MQ.xhtml,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzRhL2NkLzczLzQ2NDktNDcyNC1iZWQ5LWMxZjM4MzBlYjU1Yg.pdf,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzBjLzU1L2JmLzUwYjMtNGJmYy1iMzQ2LTdkOGI5NWNhY2FmYw.xml,true,RÃ¸dekro,6230.0,8.0,HÃ¦rvejen,6740 Bramming,Industrivej 24 I,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-24,2019-06-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for mellemvÃ¦rende med pengeinstitut er der tinglyst ejerpantebrev, kr. 1.000.000, i selskabets ejendom, Nr. Bjertvej 76, 6000 Kolding.</p>",,33575815.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Huusmann,Bent Huusmann,A1 EJENDOMME ApS,Vendelbo statsautoriseret revisionsanpartsselskab,,,RÃ¸dekro,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27595441,indberetninger-20180424,2.5948124,33575815.0,AWuO_7c7IXJRhhXBLaNY,2019-06-25T14:17:49.531Z,2019-06-25T14:17:31.046Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-26-MB,2019-06-25T14:17:31.275Z,,,,,80000.0,,,,,,,,,,,,,,,,,,,
33575815,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzFmL2JlLzZmL2M4YWUtNDFjMC04M2Y5LWQ5OWMzZGMyMWE5MQ.xhtml,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzRhL2NkLzczLzQ2NDktNDcyNC1iZWQ5LWMxZjM4MzBlYjU1Yg.pdf,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzBjLzU1L2JmLzUwYjMtNGJmYy1iMzQ2LTdkOGI5NWNhY2FmYw.xml,true,RÃ¸dekro,6230.0,8.0,HÃ¦rvejen,6740 Bramming,Industrivej 24 I,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-24,2019-06-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for mellemvÃ¦rende med pengeinstitut er der tinglyst ejerpantebrev, kr. 1.000.000, i selskabets ejendom, Nr. Bjertvej 76, 6000 Kolding.</p>",,33575815.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Huusmann,Bent Huusmann,A1 EJENDOMME ApS,Vendelbo statsautoriseret revisionsanpartsselskab,,,RÃ¸dekro,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27595441,indberetninger-20180424,2.5948124,33575815.0,AWuO_7c7IXJRhhXBLaNY,2019-06-25T14:17:49.531Z,2019-06-25T14:17:31.046Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-26-MB,2019-06-25T14:17:31.275Z,,,,,-223734.0,,,,,,,,,,,,,,,,,,,
33575815,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzFmL2JlLzZmL2M4YWUtNDFjMC04M2Y5LWQ5OWMzZGMyMWE5MQ.xhtml,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzRhL2NkLzczLzQ2NDktNDcyNC1iZWQ5LWMxZjM4MzBlYjU1Yg.pdf,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzBjLzU1L2JmLzUwYjMtNGJmYy1iMzQ2LTdkOGI5NWNhY2FmYw.xml,true,RÃ¸dekro,6230.0,8.0,HÃ¦rvejen,6740 Bramming,Industrivej 24 I,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-24,2019-06-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for mellemvÃ¦rende med pengeinstitut er der tinglyst ejerpantebrev, kr. 1.000.000, i selskabets ejendom, Nr. Bjertvej 76, 6000 Kolding.</p>",,33575815.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Huusmann,Bent Huusmann,A1 EJENDOMME ApS,Vendelbo statsautoriseret revisionsanpartsselskab,,,RÃ¸dekro,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27595441,indberetninger-20180424,2.5948124,33575815.0,AWuO_7c7IXJRhhXBLaNY,2019-06-25T14:17:49.531Z,2019-06-25T14:17:31.046Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-26-MB,2019-06-25T14:17:31.275Z,,,,,-143734.0,,,,,,,,,,,,,,,,,,,
33575815,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzFmL2JlLzZmL2M4YWUtNDFjMC04M2Y5LWQ5OWMzZGMyMWE5MQ.xhtml,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzRhL2NkLzczLzQ2NDktNDcyNC1iZWQ5LWMxZjM4MzBlYjU1Yg.pdf,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzBjLzU1L2JmLzUwYjMtNGJmYy1iMzQ2LTdkOGI5NWNhY2FmYw.xml,true,RÃ¸dekro,6230.0,8.0,HÃ¦rvejen,6740 Bramming,Industrivej 24 I,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-24,2019-06-24,25000.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for mellemvÃ¦rende med pengeinstitut er der tinglyst ejerpantebrev, kr. 1.000.000, i selskabets ejendom, Nr. Bjertvej 76, 6000 Kolding.</p>",-56880.0,33575815.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Huusmann,Bent Huusmann,A1 EJENDOMME ApS,Vendelbo statsautoriseret revisionsanpartsselskab,105375.0,13385.0,RÃ¸dekro,2017-01-01,2017-12-31,-96656.0,-123870.0,-31880.0,2018-12-31,2018-01-01,false,-27214.0,false,false,Ingen bistand,urn:ofk:oid:27595441,indberetninger-20180424,2.5948124,33575815.0,AWuO_7c7IXJRhhXBLaNY,2019-06-25T14:17:49.531Z,2019-06-25T14:17:31.046Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-26-MB,2019-06-25T14:17:31.275Z,,,,,,,,,,,,,,,,,,,,,,,,
33575815,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzFmL2JlLzZmL2M4YWUtNDFjMC04M2Y5LWQ5OWMzZGMyMWE5MQ.xhtml,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzRhL2NkLzczLzQ2NDktNDcyNC1iZWQ5LWMxZjM4MzBlYjU1Yg.pdf,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzBjLzU1L2JmLzUwYjMtNGJmYy1iMzQ2LTdkOGI5NWNhY2FmYw.xml,true,RÃ¸dekro,6230.0,8.0,HÃ¦rvejen,6740 Bramming,Industrivej 24 I,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-24,2019-06-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for mellemvÃ¦rende med pengeinstitut er der tinglyst ejerpantebrev, kr. 1.000.000, i selskabets ejendom, Nr. Bjertvej 76, 6000 Kolding.</p>",,33575815.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Huusmann,Bent Huusmann,A1 EJENDOMME ApS,Vendelbo statsautoriseret revisionsanpartsselskab,,,RÃ¸dekro,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27595441,indberetninger-20180424,2.5948124,33575815.0,AWuO_7c7IXJRhhXBLaNY,2019-06-25T14:17:49.531Z,2019-06-25T14:17:31.046Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-26-MB,2019-06-25T14:17:31.275Z,,,,,,,,,,,,,,,,,,,,,,,,
33575815,2018-01-01,2018-12-31,c10,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzFmL2JlLzZmL2M4YWUtNDFjMC04M2Y5LWQ5OWMzZGMyMWE5MQ.xhtml,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzRhL2NkLzczLzQ2NDktNDcyNC1iZWQ5LWMxZjM4MzBlYjU1Yg.pdf,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzBjLzU1L2JmLzUwYjMtNGJmYy1iMzQ2LTdkOGI5NWNhY2FmYw.xml,true,RÃ¸dekro,6230.0,8.0,HÃ¦rvejen,6740 Bramming,Industrivej 24 I,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-24,2019-06-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for mellemvÃ¦rende med pengeinstitut er der tinglyst ejerpantebrev, kr. 1.000.000, i selskabets ejendom, Nr. Bjertvej 76, 6000 Kolding.</p>",,33575815.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Huusmann,Bent Huusmann,A1 EJENDOMME ApS,Vendelbo statsautoriseret revisionsanpartsselskab,,,RÃ¸dekro,2017-01-01,2017-12-31,-96656.0,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27595441,indberetninger-20180424,2.5948124,33575815.0,AWuO_7c7IXJRhhXBLaNY,2019-06-25T14:17:49.531Z,2019-06-25T14:17:31.046Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-26-MB,2019-06-25T14:17:31.275Z,,,,,,,,,,,,,,,,,,,,,,,,
33575815,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzFmL2JlLzZmL2M4YWUtNDFjMC04M2Y5LWQ5OWMzZGMyMWE5MQ.xhtml,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzRhL2NkLzczLzQ2NDktNDcyNC1iZWQ5LWMxZjM4MzBlYjU1Yg.pdf,http://regnskaber.virk.dk/51857533/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzBjLzU1L2JmLzUwYjMtNGJmYy1iMzQ2LTdkOGI5NWNhY2FmYw.xml,true,RÃ¸dekro,6230.0,8.0,HÃ¦rvejen,6740 Bramming,Industrivej 24 I,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-24,2019-06-24,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for mellemvÃ¦rende med pengeinstitut er der tinglyst ejerpantebrev, kr. 1.000.000, i selskabets ejendom, Nr. Bjertvej 76, 6000 Kolding.</p>",,33575815.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Huusmann,Bent Huusmann,A1 EJENDOMME ApS,Vendelbo statsautoriseret revisionsanpartsselskab,,,RÃ¸dekro,2017-01-01,2017-12-31,-96656.0,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27595441,indberetninger-20180424,2.5948124,33575815.0,AWuO_7c7IXJRhhXBLaNY,2019-06-25T14:17:49.531Z,2019-06-25T14:17:31.046Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-26-MB,2019-06-25T14:17:31.275Z,,,,,,,,,,,,,,,,,,,,,,,,
