entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfInvestments,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
26257344,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2IyL2E5LzExLzMwODEtNGRmNy04NjViLTQxZjRjYTA1ODgzMA.pdf,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlL2I3LzBkLzY1YjAtNGM0Yy05OGUxLTE0ODhmYjhiMzEzYg.xml,true,139283.0,Odense C,5000.0,1.0,FÃ¦lledvej,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,5220 Odense SÃ,Cikorievej 28,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i KEAS INVEST IV ApS,52091.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-30,2001-10-03,2017-05-24,-115231.0,114705.0,Statsautoriseret revisor,201465.0,-370560.0,2073682.0,20222670.0,26257344.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KEAS INVEST IV ApS.,Ãrsrapport,39214.0,22176.0,35445638.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Alice SÃ¸rensen,Alice SÃ¸rensen,Nykredit Bank,KEAS INVEST IV ApS,BDO Statsautoriseret revisionsaktieselskab,320.0,-1411425.0,57887.0,1372211.0,35711.0,Odense,2015-01-01,2015-12-31,182262.0,234353.0,1587891.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-03-30,Odense,6480.0,-52091.0,363760.0,urn:ofk:oid:24089985,indberetninger-20180424,2.5124211,26257344.0,,2018-03-28T23:24:25.559Z,2017-06-02T13:23:59.067Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-LT,2017-06-02T13:23:59.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26257344,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2IyL2E5LzExLzMwODEtNGRmNy04NjViLTQxZjRjYTA1ODgzMA.pdf,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlL2I3LzBkLzY1YjAtNGM0Yy05OGUxLTE0ODhmYjhiMzEzYg.xml,true,139283.0,Odense C,5000.0,1.0,FÃ¦lledvej,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,5220 Odense SÃ,Cikorievej 28,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i KEAS INVEST IV ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-30,2001-10-03,2017-05-24,,114705.0,Statsautoriseret revisor,201465.0,,,20222670.0,26257344.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KEAS INVEST IV ApS.,Ãrsrapport,,,35445638.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Alice SÃ¸rensen,Alice SÃ¸rensen,Nykredit Bank,KEAS INVEST IV ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,2015-01-01,2015-12-31,182262.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-03-30,Odense,,,,urn:ofk:oid:24089985,indberetninger-20180424,2.5124211,26257344.0,,2018-03-28T23:24:25.559Z,2017-06-02T13:23:59.067Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-LT,2017-06-02T13:23:59.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26257344,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2IyL2E5LzExLzMwODEtNGRmNy04NjViLTQxZjRjYTA1ODgzMA.pdf,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlL2I3LzBkLzY1YjAtNGM0Yy05OGUxLTE0ODhmYjhiMzEzYg.xml,true,139283.0,Odense C,5000.0,1.0,FÃ¦lledvej,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,5220 Odense SÃ,Cikorievej 28,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i KEAS INVEST IV ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-30,2001-10-03,2017-05-24,,114705.0,Statsautoriseret revisor,201465.0,,,20222670.0,26257344.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KEAS INVEST IV ApS.,Ãrsrapport,,,35445638.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Alice SÃ¸rensen,Alice SÃ¸rensen,Nykredit Bank,KEAS INVEST IV ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-03-30,Odense,,,,urn:ofk:oid:24089985,indberetninger-20180424,2.5124211,26257344.0,,2018-03-28T23:24:25.559Z,2017-06-02T13:23:59.067Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-LT,2017-06-02T13:23:59.318Z,38806328.0,69129.0,125000.0,583574.0,284934.0,216731.0,37189908.0,38806328.0,38589597.0,1154564.0,36634822.0,36051248.0,38344472.0,2.0,1154564.0,1574674.0,37189908.0,91731.0,65230.0,1954775.0,297149.0,17722.0,392727.0,84190.0,23603.0,,,,,
26257344,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2IyL2E5LzExLzMwODEtNGRmNy04NjViLTQxZjRjYTA1ODgzMA.pdf,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlL2I3LzBkLzY1YjAtNGM0Yy05OGUxLTE0ODhmYjhiMzEzYg.xml,true,139283.0,Odense C,5000.0,1.0,FÃ¦lledvej,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,5220 Odense SÃ,Cikorievej 28,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i KEAS INVEST IV ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-30,2001-10-03,2017-05-24,,114705.0,Statsautoriseret revisor,201465.0,,,20222670.0,26257344.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KEAS INVEST IV ApS.,Ãrsrapport,,,35445638.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Alice SÃ¸rensen,Alice SÃ¸rensen,Nykredit Bank,KEAS INVEST IV ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-03-30,Odense,,,,urn:ofk:oid:24089985,indberetninger-20180424,2.5124211,26257344.0,,2018-03-28T23:24:25.559Z,2017-06-02T13:23:59.067Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-LT,2017-06-02T13:23:59.318Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,
26257344,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2IyL2E5LzExLzMwODEtNGRmNy04NjViLTQxZjRjYTA1ODgzMA.pdf,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlL2I3LzBkLzY1YjAtNGM0Yy05OGUxLTE0ODhmYjhiMzEzYg.xml,true,139283.0,Odense C,5000.0,1.0,FÃ¦lledvej,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,5220 Odense SÃ,Cikorievej 28,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i KEAS INVEST IV ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-30,2001-10-03,2017-05-24,,114705.0,Statsautoriseret revisor,201465.0,,,20222670.0,26257344.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KEAS INVEST IV ApS.,Ãrsrapport,,,35445638.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Alice SÃ¸rensen,Alice SÃ¸rensen,Nykredit Bank,KEAS INVEST IV ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-03-30,Odense,,,,urn:ofk:oid:24089985,indberetninger-20180424,2.5124211,26257344.0,,2018-03-28T23:24:25.559Z,2017-06-02T13:23:59.067Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-LT,2017-06-02T13:23:59.318Z,,,,,,91731.0,,,,,,,,,,,,,,,,,,,,,,,,
26257344,2016-01-01,2016-01-01,c444,,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2IyL2E5LzExLzMwODEtNGRmNy04NjViLTQxZjRjYTA1ODgzMA.pdf,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlL2I3LzBkLzY1YjAtNGM0Yy05OGUxLTE0ODhmYjhiMzEzYg.xml,true,139283.0,Odense C,5000.0,1.0,FÃ¦lledvej,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,5220 Odense SÃ,Cikorievej 28,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i KEAS INVEST IV ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-30,2001-10-03,2017-05-24,,114705.0,Statsautoriseret revisor,201465.0,,,20222670.0,26257344.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KEAS INVEST IV ApS.,Ãrsrapport,,,35445638.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Alice SÃ¸rensen,Alice SÃ¸rensen,Nykredit Bank,KEAS INVEST IV ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-03-30,Odense,,,,urn:ofk:oid:24089985,indberetninger-20180424,2.5124211,26257344.0,,2018-03-28T23:24:25.559Z,2017-06-02T13:23:59.067Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-LT,2017-06-02T13:23:59.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,314263.0,37504171.0,,,
26257344,2016-01-01,2016-01-01,c579,,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2IyL2E5LzExLzMwODEtNGRmNy04NjViLTQxZjRjYTA1ODgzMA.pdf,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlL2I3LzBkLzY1YjAtNGM0Yy05OGUxLTE0ODhmYjhiMzEzYg.xml,true,139283.0,Odense C,5000.0,1.0,FÃ¦lledvej,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,5220 Odense SÃ,Cikorievej 28,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i KEAS INVEST IV ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-30,2001-10-03,2017-05-24,,114705.0,Statsautoriseret revisor,201465.0,,,20222670.0,26257344.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KEAS INVEST IV ApS.,Ãrsrapport,,,35445638.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Alice SÃ¸rensen,Alice SÃ¸rensen,Nykredit Bank,KEAS INVEST IV ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-03-30,Odense,,,,urn:ofk:oid:24089985,indberetninger-20180424,2.5124211,26257344.0,,2018-03-28T23:24:25.559Z,2017-06-02T13:23:59.067Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-LT,2017-06-02T13:23:59.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154564.0,,
26257344,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2IyL2E5LzExLzMwODEtNGRmNy04NjViLTQxZjRjYTA1ODgzMA.pdf,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlL2I3LzBkLzY1YjAtNGM0Yy05OGUxLTE0ODhmYjhiMzEzYg.xml,true,139283.0,Odense C,5000.0,1.0,FÃ¦lledvej,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,5220 Odense SÃ,Cikorievej 28,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i KEAS INVEST IV ApS,128042.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-30,2001-10-03,2017-05-24,-114705.0,114705.0,Statsautoriseret revisor,201465.0,-543863.0,2288108.0,20222670.0,26257344.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KEAS INVEST IV ApS.,Ãrsrapport,0.0,39851.0,35445638.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Alice SÃ¸rensen,Alice SÃ¸rensen,Nykredit Bank,KEAS INVEST IV ApS,BDO Statsautoriseret revisionsaktieselskab,1153.0,-1090632.0,40701.0,1090632.0,850.0,Odense,2015-01-01,2015-12-31,451567.0,579609.0,1629540.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-03-30,Odense,32356.0,-128042.0,510354.0,urn:ofk:oid:24089985,indberetninger-20180424,2.5124211,26257344.0,,2018-03-28T23:24:25.559Z,2017-06-02T13:23:59.067Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-LT,2017-06-02T13:23:59.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
26257344,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2IyL2E5LzExLzMwODEtNGRmNy04NjViLTQxZjRjYTA1ODgzMA.pdf,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlL2I3LzBkLzY1YjAtNGM0Yy05OGUxLTE0ODhmYjhiMzEzYg.xml,true,139283.0,Odense C,5000.0,1.0,FÃ¦lledvej,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,5220 Odense SÃ,Cikorievej 28,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i KEAS INVEST IV ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-30,2001-10-03,2017-05-24,,114705.0,Statsautoriseret revisor,201465.0,,,20222670.0,26257344.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KEAS INVEST IV ApS.,Ãrsrapport,,,35445638.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Alice SÃ¸rensen,Alice SÃ¸rensen,Nykredit Bank,KEAS INVEST IV ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,2015-01-01,2015-12-31,451567.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-03-30,Odense,,,,urn:ofk:oid:24089985,indberetninger-20180424,2.5124211,26257344.0,,2018-03-28T23:24:25.559Z,2017-06-02T13:23:59.067Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-LT,2017-06-02T13:23:59.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26257344,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2IyL2E5LzExLzMwODEtNGRmNy04NjViLTQxZjRjYTA1ODgzMA.pdf,http://regnskaber.virk.dk/44375262/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzVlL2I3LzBkLzY1YjAtNGM0Yy05OGUxLTE0ODhmYjhiMzEzYg.xml,true,139283.0,Odense C,5000.0,1.0,FÃ¦lledvej,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,5220 Odense SÃ,Cikorievej 28,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i KEAS INVEST IV ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-30,2001-10-03,2017-05-24,,114705.0,Statsautoriseret revisor,201465.0,,,20222670.0,26257344.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for KEAS INVEST IV ApS.,Ãrsrapport,,,35445638.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming KÃ¤ehne,Alice SÃ¸rensen,Alice SÃ¸rensen,Nykredit Bank,KEAS INVEST IV ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,2015-01-01,2015-12-31,451567.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2016-12-31,2016-01-01,true,2017-03-30,Odense,,,,urn:ofk:oid:24089985,indberetninger-20180424,2.5124211,26257344.0,,2018-03-28T23:24:25.559Z,2017-06-02T13:23:59.067Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-29-LT,2017-06-02T13:23:59.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
