entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermReceivablesFromAssociates,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,ImpairmentLossesOfInvestments,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,AccumulatedImpairmentLossesAndDepreciationOfInvestments
28485360,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzE5L2RmLzA0LzZiYzktNDJhNy04ZWNmLTcwMWE5OGYzYmU4YQ.pdf,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzFjLzVjL2YwLzQxYTAtNDcyZS1hNGI2LTJlMjQ3MjhhNzlmMw.xml,true,Hirtshals,9850.0,18.0,Havnegade,HjÃ¸rring,9800.0,8.0,Ãstergade,9850 Hirtshals,c/o Lasse Buurgaard JÃ¸rgensen,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i LBJ Holding Hirtshals ApS,-3313.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-17,2005-02-10,2019-04-17,Statsautoriseret revisor,-105800.0,8433.0,20222670.0,28485360.0,20222670.0,mne35389,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LBJ Holding Hirtshals ApS.,656453.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lasse Toft,Lasse Buurgaard JÃ¸rgensen,Lasse Buurgaard JÃ¸rgensen,Spar Nord A/S,LBJ Holding Hirtshals ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,13655.0,0.0,13655.0,HjÃ¸rring,2017-01-01,2017-12-31,664988.0,661675.0,648020.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,false,2019-04-17,Hirtshals,-3313.0,urn:ofk:oid:27019999,indberetninger-20180424,2.5097342,28485360.0,AWpORpg1RYGX6_YTHFxa,2019-04-24T07:36:53.490Z,2019-04-24T07:36:49.828Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-71-NX,2019-04-24T07:36:50.008Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485360,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzE5L2RmLzA0LzZiYzktNDJhNy04ZWNmLTcwMWE5OGYzYmU4YQ.pdf,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzFjLzVjL2YwLzQxYTAtNDcyZS1hNGI2LTJlMjQ3MjhhNzlmMw.xml,true,Hirtshals,9850.0,18.0,Havnegade,HjÃ¸rring,9800.0,8.0,Ãstergade,9850 Hirtshals,c/o Lasse Buurgaard JÃ¸rgensen,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i LBJ Holding Hirtshals ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-17,2005-02-10,2019-04-17,Statsautoriseret revisor,-105800.0,,20222670.0,28485360.0,20222670.0,mne35389,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LBJ Holding Hirtshals ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lasse Toft,Lasse Buurgaard JÃ¸rgensen,Lasse Buurgaard JÃ¸rgensen,Spar Nord A/S,LBJ Holding Hirtshals ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2017-01-01,2017-12-31,562735.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,false,2019-04-17,Hirtshals,,urn:ofk:oid:27019999,indberetninger-20180424,2.5097342,28485360.0,AWpORpg1RYGX6_YTHFxa,2019-04-24T07:36:53.490Z,2019-04-24T07:36:49.828Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-71-NX,2019-04-24T07:36:50.008Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485360,2017-01-01,2017-12-31,c216,,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzE5L2RmLzA0LzZiYzktNDJhNy04ZWNmLTcwMWE5OGYzYmU4YQ.pdf,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzFjLzVjL2YwLzQxYTAtNDcyZS1hNGI2LTJlMjQ3MjhhNzlmMw.xml,true,Hirtshals,9850.0,18.0,Havnegade,HjÃ¸rring,9800.0,8.0,Ãstergade,9850 Hirtshals,c/o Lasse Buurgaard JÃ¸rgensen,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i LBJ Holding Hirtshals ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-17,2005-02-10,2019-04-17,Statsautoriseret revisor,-105800.0,,20222670.0,28485360.0,20222670.0,mne35389,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LBJ Holding Hirtshals ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lasse Toft,Lasse Buurgaard JÃ¸rgensen,Lasse Buurgaard JÃ¸rgensen,Spar Nord A/S,LBJ Holding Hirtshals ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2017-01-01,2017-12-31,-3547.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,false,2019-04-17,Hirtshals,,urn:ofk:oid:27019999,indberetninger-20180424,2.5097342,28485360.0,AWpORpg1RYGX6_YTHFxa,2019-04-24T07:36:53.490Z,2019-04-24T07:36:49.828Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-71-NX,2019-04-24T07:36:50.008Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485360,2017-01-01,2017-12-31,c219,,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzE5L2RmLzA0LzZiYzktNDJhNy04ZWNmLTcwMWE5OGYzYmU4YQ.pdf,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzFjLzVjL2YwLzQxYTAtNDcyZS1hNGI2LTJlMjQ3MjhhNzlmMw.xml,true,Hirtshals,9850.0,18.0,Havnegade,HjÃ¸rring,9800.0,8.0,Ãstergade,9850 Hirtshals,c/o Lasse Buurgaard JÃ¸rgensen,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i LBJ Holding Hirtshals ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-17,2005-02-10,2019-04-17,Statsautoriseret revisor,-105800.0,,20222670.0,28485360.0,20222670.0,mne35389,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LBJ Holding Hirtshals ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lasse Toft,Lasse Buurgaard JÃ¸rgensen,Lasse Buurgaard JÃ¸rgensen,Spar Nord A/S,LBJ Holding Hirtshals ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2017-01-01,2017-12-31,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,false,2019-04-17,Hirtshals,,urn:ofk:oid:27019999,indberetninger-20180424,2.5097342,28485360.0,AWpORpg1RYGX6_YTHFxa,2019-04-24T07:36:53.490Z,2019-04-24T07:36:49.828Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-71-NX,2019-04-24T07:36:50.008Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28485360,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzE5L2RmLzA0LzZiYzktNDJhNy04ZWNmLTcwMWE5OGYzYmU4YQ.pdf,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzFjLzVjL2YwLzQxYTAtNDcyZS1hNGI2LTJlMjQ3MjhhNzlmMw.xml,true,Hirtshals,9850.0,18.0,Havnegade,HjÃ¸rring,9800.0,8.0,Ãstergade,9850 Hirtshals,c/o Lasse Buurgaard JÃ¸rgensen,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i LBJ Holding Hirtshals ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-17,2005-02-10,2019-04-17,Statsautoriseret revisor,-105800.0,,20222670.0,28485360.0,20222670.0,mne35389,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LBJ Holding Hirtshals ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lasse Toft,Lasse Buurgaard JÃ¸rgensen,Lasse Buurgaard JÃ¸rgensen,Spar Nord A/S,LBJ Holding Hirtshals ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,false,2019-04-17,Hirtshals,,urn:ofk:oid:27019999,indberetninger-20180424,2.5097342,28485360.0,AWpORpg1RYGX6_YTHFxa,2019-04-24T07:36:53.490Z,2019-04-24T07:36:49.828Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-71-NX,2019-04-24T07:36:50.008Z,2585746.0,1456535.0,125000.0,5233.0,2580746.0,2585746.0,5000.0,910083.0,910083.0,0.0,910083.0,213895.0,105800.0,83.0,2349863.0,213895.0,5000.0,5233.0,,,,,,,,,,,
28485360,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzE5L2RmLzA0LzZiYzktNDJhNy04ZWNmLTcwMWE5OGYzYmU4YQ.pdf,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzFjLzVjL2YwLzQxYTAtNDcyZS1hNGI2LTJlMjQ3MjhhNzlmMw.xml,true,Hirtshals,9850.0,18.0,Havnegade,HjÃ¸rring,9800.0,8.0,Ãstergade,9850 Hirtshals,c/o Lasse Buurgaard JÃ¸rgensen,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i LBJ Holding Hirtshals ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-17,2005-02-10,2019-04-17,Statsautoriseret revisor,-105800.0,,20222670.0,28485360.0,20222670.0,mne35389,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LBJ Holding Hirtshals ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lasse Toft,Lasse Buurgaard JÃ¸rgensen,Lasse Buurgaard JÃ¸rgensen,Spar Nord A/S,LBJ Holding Hirtshals ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,false,2019-04-17,Hirtshals,,urn:ofk:oid:27019999,indberetninger-20180424,2.5097342,28485360.0,AWpORpg1RYGX6_YTHFxa,2019-04-24T07:36:53.490Z,2019-04-24T07:36:49.828Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-71-NX,2019-04-24T07:36:50.008Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,
28485360,2018-01-01,2018-01-01,c234,,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzE5L2RmLzA0LzZiYzktNDJhNy04ZWNmLTcwMWE5OGYzYmU4YQ.pdf,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzFjLzVjL2YwLzQxYTAtNDcyZS1hNGI2LTJlMjQ3MjhhNzlmMw.xml,true,Hirtshals,9850.0,18.0,Havnegade,HjÃ¸rring,9800.0,8.0,Ãstergade,9850 Hirtshals,c/o Lasse Buurgaard JÃ¸rgensen,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i LBJ Holding Hirtshals ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-17,2005-02-10,2019-04-17,Statsautoriseret revisor,-105800.0,,20222670.0,28485360.0,20222670.0,mne35389,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LBJ Holding Hirtshals ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lasse Toft,Lasse Buurgaard JÃ¸rgensen,Lasse Buurgaard JÃ¸rgensen,Spar Nord A/S,LBJ Holding Hirtshals ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,false,2019-04-17,Hirtshals,,urn:ofk:oid:27019999,indberetninger-20180424,2.5097342,28485360.0,AWpORpg1RYGX6_YTHFxa,2019-04-24T07:36:53.490Z,2019-04-24T07:36:49.828Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-71-NX,2019-04-24T07:36:50.008Z,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,
28485360,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzE5L2RmLzA0LzZiYzktNDJhNy04ZWNmLTcwMWE5OGYzYmU4YQ.pdf,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzFjLzVjL2YwLzQxYTAtNDcyZS1hNGI2LTJlMjQ3MjhhNzlmMw.xml,true,Hirtshals,9850.0,18.0,Havnegade,HjÃ¸rring,9800.0,8.0,Ãstergade,9850 Hirtshals,c/o Lasse Buurgaard JÃ¸rgensen,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i LBJ Holding Hirtshals ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-17,2005-02-10,2019-04-17,Statsautoriseret revisor,-105800.0,,20222670.0,28485360.0,20222670.0,mne35389,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LBJ Holding Hirtshals ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lasse Toft,Lasse Buurgaard JÃ¸rgensen,Lasse Buurgaard JÃ¸rgensen,Spar Nord A/S,LBJ Holding Hirtshals ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,false,2019-04-17,Hirtshals,,urn:ofk:oid:27019999,indberetninger-20180424,2.5097342,28485360.0,AWpORpg1RYGX6_YTHFxa,2019-04-24T07:36:53.490Z,2019-04-24T07:36:49.828Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-71-NX,2019-04-24T07:36:50.008Z,,,,,2349862.0,,,,,,,,,,,,,,,,,,,,,,,,
28485360,2018-01-01,2018-01-01,c255,,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzE5L2RmLzA0LzZiYzktNDJhNy04ZWNmLTcwMWE5OGYzYmU4YQ.pdf,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzFjLzVjL2YwLzQxYTAtNDcyZS1hNGI2LTJlMjQ3MjhhNzlmMw.xml,true,Hirtshals,9850.0,18.0,Havnegade,HjÃ¸rring,9800.0,8.0,Ãstergade,9850 Hirtshals,c/o Lasse Buurgaard JÃ¸rgensen,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i LBJ Holding Hirtshals ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-17,2005-02-10,2019-04-17,Statsautoriseret revisor,-105800.0,,20222670.0,28485360.0,20222670.0,mne35389,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LBJ Holding Hirtshals ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lasse Toft,Lasse Buurgaard JÃ¸rgensen,Lasse Buurgaard JÃ¸rgensen,Spar Nord A/S,LBJ Holding Hirtshals ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,false,2019-04-17,Hirtshals,,urn:ofk:oid:27019999,indberetninger-20180424,2.5097342,28485360.0,AWpORpg1RYGX6_YTHFxa,2019-04-24T07:36:53.490Z,2019-04-24T07:36:49.828Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-71-NX,2019-04-24T07:36:50.008Z,,,,,105800.0,,,,,,,,,,,,,,,,,,,,,,,,
28485360,2018-01-01,2018-01-01,c556,,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzE5L2RmLzA0LzZiYzktNDJhNy04ZWNmLTcwMWE5OGYzYmU4YQ.pdf,http://regnskaber.virk.dk/06358482/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzFjLzVjL2YwLzQxYTAtNDcyZS1hNGI2LTJlMjQ3MjhhNzlmMw.xml,true,Hirtshals,9850.0,18.0,Havnegade,HjÃ¸rring,9800.0,8.0,Ãstergade,9850 Hirtshals,c/o Lasse Buurgaard JÃ¸rgensen,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i LBJ Holding Hirtshals ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-17,2005-02-10,2019-04-17,Statsautoriseret revisor,-105800.0,,20222670.0,28485360.0,20222670.0,mne35389,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for LBJ Holding Hirtshals ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lasse Toft,Lasse Buurgaard JÃ¸rgensen,Lasse Buurgaard JÃ¸rgensen,Spar Nord A/S,LBJ Holding Hirtshals ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,HjÃ¸rring,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2018-12-31,2018-01-01,false,2019-04-17,Hirtshals,,urn:ofk:oid:27019999,indberetninger-20180424,2.5097342,28485360.0,AWpORpg1RYGX6_YTHFxa,2019-04-24T07:36:53.490Z,2019-04-24T07:36:49.828Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-71-NX,2019-04-24T07:36:50.008Z,,,,,,,,,,,,,,,,,,,660083.0,250000.0,,,,,,,,,
