entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AccumulatedRevaluationsOfInvestments,InvestmentsGross,IncreaseOfCapital,ProfitLoss,ValueAdjustmentsOfEquity,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResearchAndDevelopmentExpenditure,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,InvestmentsWithNegativeEquityDepreciatedOverReceivables,ProfitLossRelatedToInvestments,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DevelopmentProjectsInProgressAndPrepaymentsForIntangibleAssets,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,EmailOfAuditor,AmortisationOfIntangibleAssets,DepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,AdditionsToIntangibleAssets,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
21734632,2015-01-01,2015-01-01,c1039,,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzg2L2U4LzljL2VlYjAtNDk5OS1hN2NkLWRkMTk5NTMxYThjOA.pdf,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzI3LzdlLzg3L2M3OTctNGIwZi05OTliLTM4YmMxMGVkNTczMw.xml,Kgs. Lyngby,2800.0,373.0,Diplomvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-04-26,2017-04-26,1999-05-17,2017-05-10,3906000.0,+45 88 82 14 99,www.CAPRES.com,21734632.0,34209936.0,Ãrsrapport,Torsten Freltoft,Bo Svarrer Hansen,Jyske Bank A/S,Capres A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2015-01-01,2015-12-31,Kgs. Lyngby,Capres Inc.,"Delaware, USA",2016-12-31,2016-01-01,100.0,2017-04-26,KÃ¸benhavn,+45 88 82 14 70,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23849882,indberetninger-20180424,2.5118417999999996,21734632.0,,2018-03-27T23:44:03.330Z,2017-05-11T11:27:18.962Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-02-NB,2017-05-11T11:27:19.337Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21734632,2015-01-01,2015-01-01,c1068,,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzg2L2U4LzljL2VlYjAtNDk5OS1hN2NkLWRkMTk5NTMxYThjOA.pdf,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzI3LzdlLzg3L2M3OTctNGIwZi05OTliLTM4YmMxMGVkNTczMw.xml,Kgs. Lyngby,2800.0,373.0,Diplomvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-04-26,2017-04-26,1999-05-17,2017-05-10,18178000.0,+45 88 82 14 99,www.CAPRES.com,21734632.0,34209936.0,Ãrsrapport,Torsten Freltoft,Bo Svarrer Hansen,Jyske Bank A/S,Capres A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2015-01-01,2015-12-31,Kgs. Lyngby,Capres Inc.,"Delaware, USA",2016-12-31,2016-01-01,100.0,2017-04-26,KÃ¸benhavn,+45 88 82 14 70,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23849882,indberetninger-20180424,2.5118417999999996,21734632.0,,2018-03-27T23:44:03.330Z,2017-05-11T11:27:18.962Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-02-NB,2017-05-11T11:27:19.337Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21734632,2015-01-01,2015-01-01,c687,,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzg2L2U4LzljL2VlYjAtNDk5OS1hN2NkLWRkMTk5NTMxYThjOA.pdf,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzI3LzdlLzg3L2M3OTctNGIwZi05OTliLTM4YmMxMGVkNTczMw.xml,Kgs. Lyngby,2800.0,373.0,Diplomvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-04-26,2017-04-26,1999-05-17,2017-05-10,,+45 88 82 14 99,www.CAPRES.com,21734632.0,34209936.0,Ãrsrapport,Torsten Freltoft,Bo Svarrer Hansen,Jyske Bank A/S,Capres A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2015-01-01,2015-12-31,Kgs. Lyngby,Capres Inc.,"Delaware, USA",2016-12-31,2016-01-01,100.0,2017-04-26,KÃ¸benhavn,+45 88 82 14 70,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23849882,indberetninger-20180424,2.5118417999999996,21734632.0,,2018-03-27T23:44:03.330Z,2017-05-11T11:27:18.962Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-02-NB,2017-05-11T11:27:19.337Z,-6000.0,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21734632,2015-01-01,2015-01-01,c723,,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzg2L2U4LzljL2VlYjAtNDk5OS1hN2NkLWRkMTk5NTMxYThjOA.pdf,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzI3LzdlLzg3L2M3OTctNGIwZi05OTliLTM4YmMxMGVkNTczMw.xml,Kgs. Lyngby,2800.0,373.0,Diplomvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-04-26,2017-04-26,1999-05-17,2017-05-10,3906000.0,+45 88 82 14 99,www.CAPRES.com,21734632.0,34209936.0,Ãrsrapport,Torsten Freltoft,Bo Svarrer Hansen,Jyske Bank A/S,Capres A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2015-01-01,2015-12-31,Kgs. Lyngby,Capres Inc.,"Delaware, USA",2016-12-31,2016-01-01,100.0,2017-04-26,KÃ¸benhavn,+45 88 82 14 70,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23849882,indberetninger-20180424,2.5118417999999996,21734632.0,,2018-03-27T23:44:03.330Z,2017-05-11T11:27:18.962Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-02-NB,2017-05-11T11:27:19.337Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21734632,2015-01-01,2015-01-01,c744,,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzg2L2U4LzljL2VlYjAtNDk5OS1hN2NkLWRkMTk5NTMxYThjOA.pdf,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzI3LzdlLzg3L2M3OTctNGIwZi05OTliLTM4YmMxMGVkNTczMw.xml,Kgs. Lyngby,2800.0,373.0,Diplomvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-04-26,2017-04-26,1999-05-17,2017-05-10,18178000.0,+45 88 82 14 99,www.CAPRES.com,21734632.0,34209936.0,Ãrsrapport,Torsten Freltoft,Bo Svarrer Hansen,Jyske Bank A/S,Capres A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2015-01-01,2015-12-31,Kgs. Lyngby,Capres Inc.,"Delaware, USA",2016-12-31,2016-01-01,100.0,2017-04-26,KÃ¸benhavn,+45 88 82 14 70,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23849882,indberetninger-20180424,2.5118417999999996,21734632.0,,2018-03-27T23:44:03.330Z,2017-05-11T11:27:18.962Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-02-NB,2017-05-11T11:27:19.337Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21734632,2015-01-01,2015-12-31,c1040,,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzg2L2U4LzljL2VlYjAtNDk5OS1hN2NkLWRkMTk5NTMxYThjOA.pdf,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzI3LzdlLzg3L2M3OTctNGIwZi05OTliLTM4YmMxMGVkNTczMw.xml,Kgs. Lyngby,2800.0,373.0,Diplomvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-04-26,2017-04-26,1999-05-17,2017-05-10,,+45 88 82 14 99,www.CAPRES.com,21734632.0,34209936.0,Ãrsrapport,Torsten Freltoft,Bo Svarrer Hansen,Jyske Bank A/S,Capres A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2015-01-01,2015-12-31,Kgs. Lyngby,Capres Inc.,"Delaware, USA",2016-12-31,2016-01-01,100.0,2017-04-26,KÃ¸benhavn,+45 88 82 14 70,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23849882,indberetninger-20180424,2.5118417999999996,21734632.0,,2018-03-27T23:44:03.330Z,2017-05-11T11:27:18.962Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-02-NB,2017-05-11T11:27:19.337Z,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21734632,2015-01-01,2015-12-31,c1069,,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzg2L2U4LzljL2VlYjAtNDk5OS1hN2NkLWRkMTk5NTMxYThjOA.pdf,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzI3LzdlLzg3L2M3OTctNGIwZi05OTliLTM4YmMxMGVkNTczMw.xml,Kgs. Lyngby,2800.0,373.0,Diplomvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-04-26,2017-04-26,1999-05-17,2017-05-10,,+45 88 82 14 99,www.CAPRES.com,21734632.0,34209936.0,Ãrsrapport,Torsten Freltoft,Bo Svarrer Hansen,Jyske Bank A/S,Capres A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2015-01-01,2015-12-31,Kgs. Lyngby,Capres Inc.,"Delaware, USA",2016-12-31,2016-01-01,100.0,2017-04-26,KÃ¸benhavn,+45 88 82 14 70,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23849882,indberetninger-20180424,2.5118417999999996,21734632.0,,2018-03-27T23:44:03.330Z,2017-05-11T11:27:18.962Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-02-NB,2017-05-11T11:27:19.337Z,,,,2410000.0,-441000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21734632,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzg2L2U4LzljL2VlYjAtNDk5OS1hN2NkLWRkMTk5NTMxYThjOA.pdf,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzI3LzdlLzg3L2M3OTctNGIwZi05OTliLTM4YmMxMGVkNTczMw.xml,Kgs. Lyngby,2800.0,373.0,Diplomvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-04-26,2017-04-26,1999-05-17,2017-05-10,,+45 88 82 14 99,www.CAPRES.com,21734632.0,34209936.0,Ãrsrapport,Torsten Freltoft,Bo Svarrer Hansen,Jyske Bank A/S,Capres A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2015-01-01,2015-12-31,Kgs. Lyngby,Capres Inc.,"Delaware, USA",2016-12-31,2016-01-01,100.0,2017-04-26,KÃ¸benhavn,+45 88 82 14 70,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23849882,indberetninger-20180424,2.5118417999999996,21734632.0,,2018-03-27T23:44:03.330Z,2017-05-11T11:27:18.962Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-02-NB,2017-05-11T11:27:19.337Z,,,,2410000.0,,32.0,3228000.0,11725000.0,19986000.0,-1784000.0,1223000.0,1017000.0,1223000.0,2184000.0,4174000.0,859000.0,769000.0,-226000.0,10956000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21734632,2015-01-01,2015-12-31,c339,,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzg2L2U4LzljL2VlYjAtNDk5OS1hN2NkLWRkMTk5NTMxYThjOA.pdf,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzI3LzdlLzg3L2M3OTctNGIwZi05OTliLTM4YmMxMGVkNTczMw.xml,Kgs. Lyngby,2800.0,373.0,Diplomvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-04-26,2017-04-26,1999-05-17,2017-05-10,,+45 88 82 14 99,www.CAPRES.com,21734632.0,34209936.0,Ãrsrapport,Torsten Freltoft,Bo Svarrer Hansen,Jyske Bank A/S,Capres A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2015-01-01,2015-12-31,Kgs. Lyngby,Capres Inc.,"Delaware, USA",2016-12-31,2016-01-01,100.0,2017-04-26,KÃ¸benhavn,+45 88 82 14 70,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23849882,indberetninger-20180424,2.5118417999999996,21734632.0,,2018-03-27T23:44:03.330Z,2017-05-11T11:27:18.962Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-02-NB,2017-05-11T11:27:19.337Z,,,,2410000.0,,37.0,3229000.0,14638000.0,21359000.0,0.0,1226000.0,785000.0,1226000.0,2192000.0,2633000.0,859000.0,1254000.0,-218000.0,13384000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21734632,2015-01-01,2015-12-31,c602,,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzg2L2U4LzljL2VlYjAtNDk5OS1hN2NkLWRkMTk5NTMxYThjOA.pdf,http://regnskaber.virk.dk/23643712/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzI3LzdlLzg3L2M3OTctNGIwZi05OTliLTM4YmMxMGVkNTczMw.xml,Kgs. Lyngby,2800.0,373.0,Diplomvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,2017-04-26,2017-04-26,1999-05-17,2017-05-10,,+45 88 82 14 99,www.CAPRES.com,21734632.0,34209936.0,Ãrsrapport,Torsten Freltoft,Bo Svarrer Hansen,Jyske Bank A/S,Capres A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Kgs. Lyngby,2015-01-01,2015-12-31,Kgs. Lyngby,Capres Inc.,"Delaware, USA",2016-12-31,2016-01-01,100.0,2017-04-26,KÃ¸benhavn,+45 88 82 14 70,Formand,RevisionspÃ¥tegning,urn:ofk:oid:23849882,indberetninger-20180424,2.5118417999999996,21734632.0,,2018-03-27T23:44:03.330Z,2017-05-11T11:27:18.962Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-02-NB,2017-05-11T11:27:19.337Z,,,,2410000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
