entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ReserveForEntrepreneurialCompany,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameOfAuditFirm
37060348,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2NiLzU5L2JjL2MxNWItNDg3ZS1iNmNiLTEyZjYzYzBmZTM0OA.xhtml,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzRkLzk2LzBkL2I3NzEtNGU1OC04NTllLTkwMDdlMjhmOWU4ZQ.pdf,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U0LzQzLzYyLzY3NzktNGQ4NS04ZDBmLTk0ZmM5OTIzZWViMA.xml,true,Sundvej 51,Sundvej 51,Horsens,8700.0,16.0,RÃ¥dmandsvej,8700.0,Sundvej 51,til den daglige ledelse i De SkÃ¸re Kugler IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",nymailadresse@gmail.com,30276019.0,37060348.0,mne3409,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Anders Bruun Rasmussen,Anders Bruun Rasmussen,De SkÃ¸re Kugler IVS,Q-revision aps,0.0,Horsens,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,false,false,2018-05-30,Horsens,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25659418,indberetninger-20180424,2.5949402000000004,37060348.0,AWO3k3dv0wkEsASktRMi,2018-05-31T19:02:38.566Z,2018-05-31T19:01:22.957Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-RW,2018-05-31T19:01:23.266Z,,,,,,,,,,,,,,,,,,,,,,
37060348,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2NiLzU5L2JjL2MxNWItNDg3ZS1iNmNiLTEyZjYzYzBmZTM0OA.xhtml,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzRkLzk2LzBkL2I3NzEtNGU1OC04NTllLTkwMDdlMjhmOWU4ZQ.pdf,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U0LzQzLzYyLzY3NzktNGQ4NS04ZDBmLTk0ZmM5OTIzZWViMA.xml,true,Sundvej 51,Sundvej 51,Horsens,8700.0,16.0,RÃ¥dmandsvej,8700.0,Sundvej 51,til den daglige ledelse i De SkÃ¸re Kugler IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",nymailadresse@gmail.com,30276019.0,37060348.0,mne3409,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Anders Bruun Rasmussen,Anders Bruun Rasmussen,De SkÃ¸re Kugler IVS,Q-revision aps,0.0,Horsens,2016-01-01,2016-12-31,124.0,2017-12-31,2017-01-01,false,false,2018-05-30,Horsens,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25659418,indberetninger-20180424,2.5949402000000004,37060348.0,AWO3k3dv0wkEsASktRMi,2018-05-31T19:02:38.566Z,2018-05-31T19:01:22.957Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-RW,2018-05-31T19:01:23.266Z,1.0,0.0,73057.0,79258.0,100.0,6101.0,6201.0,5977.0,,,,,,,,,,,,,,
37060348,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2NiLzU5L2JjL2MxNWItNDg3ZS1iNmNiLTEyZjYzYzBmZTM0OA.xhtml,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzRkLzk2LzBkL2I3NzEtNGU1OC04NTllLTkwMDdlMjhmOWU4ZQ.pdf,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U0LzQzLzYyLzY3NzktNGQ4NS04ZDBmLTk0ZmM5OTIzZWViMA.xml,true,Sundvej 51,Sundvej 51,Horsens,8700.0,16.0,RÃ¥dmandsvej,8700.0,Sundvej 51,til den daglige ledelse i De SkÃ¸re Kugler IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",nymailadresse@gmail.com,30276019.0,37060348.0,mne3409,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Anders Bruun Rasmussen,Anders Bruun Rasmussen,De SkÃ¸re Kugler IVS,Q-revision aps,0.0,Horsens,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,false,false,2018-05-30,Horsens,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25659418,indberetninger-20180424,2.5949402000000004,37060348.0,AWO3k3dv0wkEsASktRMi,2018-05-31T19:02:38.566Z,2018-05-31T19:01:22.957Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-RW,2018-05-31T19:01:23.266Z,,,,,,,,,,,,,,,,,,,,,,
37060348,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2NiLzU5L2JjL2MxNWItNDg3ZS1iNmNiLTEyZjYzYzBmZTM0OA.xhtml,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzRkLzk2LzBkL2I3NzEtNGU1OC04NTllLTkwMDdlMjhmOWU4ZQ.pdf,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U0LzQzLzYyLzY3NzktNGQ4NS04ZDBmLTk0ZmM5OTIzZWViMA.xml,true,Sundvej 51,Sundvej 51,Horsens,8700.0,16.0,RÃ¥dmandsvej,8700.0,Sundvej 51,til den daglige ledelse i De SkÃ¸re Kugler IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",nymailadresse@gmail.com,30276019.0,37060348.0,mne3409,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Anders Bruun Rasmussen,Anders Bruun Rasmussen,De SkÃ¸re Kugler IVS,Q-revision aps,0.0,Horsens,2016-01-01,2016-12-31,124.0,2017-12-31,2017-01-01,false,false,2018-05-30,Horsens,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25659418,indberetninger-20180424,2.5949402000000004,37060348.0,AWO3k3dv0wkEsASktRMi,2018-05-31T19:02:38.566Z,2018-05-31T19:01:22.957Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-RW,2018-05-31T19:01:23.266Z,,,,,,,,,,,,,,,,,,,,,,
37060348,2016-12-31,2016-12-31,c12,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2NiLzU5L2JjL2MxNWItNDg3ZS1iNmNiLTEyZjYzYzBmZTM0OA.xhtml,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzRkLzk2LzBkL2I3NzEtNGU1OC04NTllLTkwMDdlMjhmOWU4ZQ.pdf,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U0LzQzLzYyLzY3NzktNGQ4NS04ZDBmLTk0ZmM5OTIzZWViMA.xml,true,Sundvej 51,Sundvej 51,Horsens,8700.0,16.0,RÃ¥dmandsvej,8700.0,Sundvej 51,til den daglige ledelse i De SkÃ¸re Kugler IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",nymailadresse@gmail.com,30276019.0,37060348.0,mne3409,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Anders Bruun Rasmussen,Anders Bruun Rasmussen,De SkÃ¸re Kugler IVS,Q-revision aps,0.0,Horsens,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,2018-05-30,Horsens,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25659418,indberetninger-20180424,2.5949402000000004,37060348.0,AWO3k3dv0wkEsASktRMi,2018-05-31T19:02:38.566Z,2018-05-31T19:01:22.957Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-RW,2018-05-31T19:01:23.266Z,,,,,,,,,70019.0,70019.0,10.0,70019.0,18987.0,70019.0,51032.0,49632.0,18977.0,51032.0,0.0,1400.0,0.0,
37060348,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2NiLzU5L2JjL2MxNWItNDg3ZS1iNmNiLTEyZjYzYzBmZTM0OA.xhtml,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzRkLzk2LzBkL2I3NzEtNGU1OC04NTllLTkwMDdlMjhmOWU4ZQ.pdf,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U0LzQzLzYyLzY3NzktNGQ4NS04ZDBmLTk0ZmM5OTIzZWViMA.xml,true,Sundvej 51,Sundvej 51,Horsens,8700.0,16.0,RÃ¥dmandsvej,8700.0,Sundvej 51,til den daglige ledelse i De SkÃ¸re Kugler IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",nymailadresse@gmail.com,30276019.0,37060348.0,mne3409,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Anders Bruun Rasmussen,Anders Bruun Rasmussen,De SkÃ¸re Kugler IVS,Q-revision aps,0.0,Horsens,2016-01-01,2016-12-31,-307.0,2017-12-31,2017-01-01,false,false,2018-05-30,Horsens,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25659418,indberetninger-20180424,2.5949402000000004,37060348.0,AWO3k3dv0wkEsASktRMi,2018-05-31T19:02:38.566Z,2018-05-31T19:01:22.957Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-RW,2018-05-31T19:01:23.266Z,1.0,0.0,2016.0,2680.0,984.0,-320.0,664.0,-13.0,,,,,,,,,,,,,,
37060348,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2NiLzU5L2JjL2MxNWItNDg3ZS1iNmNiLTEyZjYzYzBmZTM0OA.xhtml,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzRkLzk2LzBkL2I3NzEtNGU1OC04NTllLTkwMDdlMjhmOWU4ZQ.pdf,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U0LzQzLzYyLzY3NzktNGQ4NS04ZDBmLTk0ZmM5OTIzZWViMA.xml,true,Sundvej 51,Sundvej 51,Horsens,8700.0,16.0,RÃ¥dmandsvej,8700.0,Sundvej 51,til den daglige ledelse i De SkÃ¸re Kugler IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",nymailadresse@gmail.com,30276019.0,37060348.0,mne3409,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Anders Bruun Rasmussen,Anders Bruun Rasmussen,De SkÃ¸re Kugler IVS,Q-revision aps,0.0,Horsens,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,2018-05-30,Horsens,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25659418,indberetninger-20180424,2.5949402000000004,37060348.0,AWO3k3dv0wkEsASktRMi,2018-05-31T19:02:38.566Z,2018-05-31T19:01:22.957Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-RW,2018-05-31T19:01:23.266Z,,,,,,,,,,,,,,,,,,,,,,Q-Revision ApS
37060348,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2NiLzU5L2JjL2MxNWItNDg3ZS1iNmNiLTEyZjYzYzBmZTM0OA.xhtml,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzRkLzk2LzBkL2I3NzEtNGU1OC04NTllLTkwMDdlMjhmOWU4ZQ.pdf,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U0LzQzLzYyLzY3NzktNGQ4NS04ZDBmLTk0ZmM5OTIzZWViMA.xml,true,Sundvej 51,Sundvej 51,Horsens,8700.0,16.0,RÃ¥dmandsvej,8700.0,Sundvej 51,til den daglige ledelse i De SkÃ¸re Kugler IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",nymailadresse@gmail.com,30276019.0,37060348.0,mne3409,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Anders Bruun Rasmussen,Anders Bruun Rasmussen,De SkÃ¸re Kugler IVS,Q-revision aps,0.0,Horsens,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,2018-05-30,Horsens,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25659418,indberetninger-20180424,2.5949402000000004,37060348.0,AWO3k3dv0wkEsASktRMi,2018-05-31T19:02:38.566Z,2018-05-31T19:01:22.957Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-RW,2018-05-31T19:01:23.266Z,,,,,,,,,,,,,,,,,,,,,,
37060348,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2NiLzU5L2JjL2MxNWItNDg3ZS1iNmNiLTEyZjYzYzBmZTM0OA.xhtml,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzRkLzk2LzBkL2I3NzEtNGU1OC04NTllLTkwMDdlMjhmOWU4ZQ.pdf,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U0LzQzLzYyLzY3NzktNGQ4NS04ZDBmLTk0ZmM5OTIzZWViMA.xml,true,Sundvej 51,Sundvej 51,Horsens,8700.0,16.0,RÃ¥dmandsvej,8700.0,Sundvej 51,til den daglige ledelse i De SkÃ¸re Kugler IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",nymailadresse@gmail.com,30276019.0,37060348.0,mne3409,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Anders Bruun Rasmussen,Anders Bruun Rasmussen,De SkÃ¸re Kugler IVS,Q-revision aps,0.0,Horsens,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,2018-05-30,Horsens,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25659418,indberetninger-20180424,2.5949402000000004,37060348.0,AWO3k3dv0wkEsASktRMi,2018-05-31T19:02:38.566Z,2018-05-31T19:01:22.957Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-RW,2018-05-31T19:01:23.266Z,,,,,,,,,,,,,,,,,,,,,,Q-Revision ApS
37060348,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2NiLzU5L2JjL2MxNWItNDg3ZS1iNmNiLTEyZjYzYzBmZTM0OA.xhtml,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzRkLzk2LzBkL2I3NzEtNGU1OC04NTllLTkwMDdlMjhmOWU4ZQ.pdf,http://regnskaber.virk.dk/84306073/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2U0LzQzLzYyLzY3NzktNGQ4NS04ZDBmLTk0ZmM5OTIzZWViMA.xml,true,Sundvej 51,Sundvej 51,Horsens,8700.0,16.0,RÃ¥dmandsvej,8700.0,Sundvej 51,til den daglige ledelse i De SkÃ¸re Kugler IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-30,2018-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen.</p>",nymailadresse@gmail.com,30276019.0,37060348.0,mne3409,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,Anders Bruun Rasmussen,Anders Bruun Rasmussen,De SkÃ¸re Kugler IVS,Q-revision aps,0.0,Horsens,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,false,false,2018-05-30,Horsens,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25659418,indberetninger-20180424,2.5949402000000004,37060348.0,AWO3k3dv0wkEsASktRMi,2018-05-31T19:02:38.566Z,2018-05-31T19:01:22.957Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-RW,2018-05-31T19:01:23.266Z,,,,,,,,,,,,,,,,,,,,,,
