entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,CashAndCashEquivalents,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AmountOfComponentOfCashFlowsFromUsedInInvestingActivities,NameOfComponentOfCashFlowsFromUsedInInvestingActivities,AdjustmentsForDecreaseIncreaseInWorkingCapital,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,ComprehensiveIncome,ComprehensiveIncomeAttributableToNoncontrollingInterests,ComprehensiveIncomeAttributableToOwnersOfParent,DividendsPaidClassifiedAsFinancingActivities,DividensDistributedToNonControllingInterests,FinanceCosts,FinanceIncome,GainsLossesOnCashFlowHedgesBeforeTax,GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,IncomeTaxExpenseContinuingOperations,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,IncreaseDecreaseInCashAndCashEquivalents,OtherAdjustmentsForNoncashItems,OtherComprehensiveIncome,OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,PP_0438E1DC_445B_4B03_B5F4_6B86A94B0405,PP_05BBAE84_74DC_4620_B04E_72868C3F8B2B,PP_18AA60B7_E519_485E_95F1_5FCE6F268080,PP_327BD6D9_E1FF_4B68_8F9C_4864F690E27F,PP_3C7F366E_EFB0_4CF7_8E4E_509E9C8A4F0B,PP_5D7FFCE7_C9ED_431D_A6D4_F61A97480FCC,PP_70B82973_E55E_49F7_98E6_6BCF41CC885D,PP_B37921A3_8A16_4370_AFB4_C3215642DE47,PP_F91B9C5C_359B_41EA_A35E_D2537CB9EF0B,ProceedsFromBorrowingsClassifiedAsFinancingActivities,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ProfitLoss,ProfitLossAttributableToNoncontrollingInterests,ProfitLossAttributableToOwnersOfParent,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodBeforeTax,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,OtherIncome,PP_F0ABDE2E_CCBF_4F19_9974_C55F3E64BAAB,ProfitLossInSubsidiaries,PurchaseOfOtherLongtermAssetsClassifiedAsInvestingActivities,DividendsProposedOrDeclaredBeforeFinancialStatementsAuthorisedForIssueButNotRecognisedAsDistributionToOwners,Assets,ComputerSoftware,ConstructionInProgress,CurrentAssets,CurrentLiabilities,CurrentPayablesToCreditInstitutions,CurrentPrepayments,CurrentProvisions,CurrentReceivablesFromAssociates,CurrentSecurities,CurrentTaxAssetsCurrent,CurrentTaxLiabilitiesCurrent,DeferredTaxAssets,DeferredTaxLiabilities,DevelopmentProjects,Equity,EquityAndLiabilities,EquityAttributableToOwnersOfParent,IntangibleAssetsAndGoodwill,Inventories,InvestmentProperty,InvestmentsInAssociates,IssuedCapital,LandAndBuildings,Liabilities,NoncontrollingInterests,NoncurrentAssets,NoncurrentLiabilities,NoncurrentPayablesToCreditInstitutions,NoncurrentPrepayments,NoncurrentProvisions,NoncurrentReceivablesFromAssociates,NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,OtherCurrentFinancialLiabilities,OtherCurrentReceivables,OtherInvestmentsInSubsidiariesJointVenturesAndAssociates,OtherNoncurrentLiabilities,OtherPlantEquipmentAndFixtures,OtherPlantFixturesAndFittingsToolsAndEquipment,PP_4DA0A91B_1672_4BDA_800A_1C2DFF973508,PP_8137AA20_716F_4D14_9661_0B29E4975BC3,PropertyPlantAndEquipment,ReceivablesFromSalesAndServices,RetainedEarnings,TradeAndOtherCurrentPayablesToAssociates,TradeAndOtherCurrentPayablesToTradeSuppliers,CurrentReceivablesFromSubsidaries,InvestmentsInSubsidiaries,TradeAndOtherCurrentPayablesToSubsidiaries,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
18591235,2014-01-01,2014-01-01,instant_LY_C_only_start,,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzM2L2EzLzY3LzgzZDAtNGFlMi04ZDM4LTY4MzgxYTVhNjlmOA.pdf,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE2LzVjLzk2Lzk3NWEtNDA3Zi05ZDZjLTNjYmQyOWJiZWM4NA.xml,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Billund,DK-7190,2.0,Koldingvej,2300 KÃ¸benhavn S,Weidekampsgade 6,To the shareholders of KIRKBI A/S,1651000000.0,2016-05-02,18591235.0,33963556.0,Ãrsrapport,Sidsel Marie Kristensen,SÃ¸ren Thorup SÃ¸rensen,Kirkbi A/S,Deloitte,2014-01-01,2014-12-31,2015-12-31,2015-01-01,2016-03-08,Aarhus,CEO,RevisionspÃ¥tegning,urn:ofk:oid:22346541,indberetninger-20180424,2.3637114,18591235,,2018-03-28T18:38:51.623Z,2016-05-11T16:30:43.274Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-70-PD,2016-05-11T16:30:43.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18591235,2014-01-01,2014-01-01,instant_LY_ConsolidatedAndSeparateFinancialStatementsAxis_SeparateMember_only_start,,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzM2L2EzLzY3LzgzZDAtNGFlMi04ZDM4LTY4MzgxYTVhNjlmOA.pdf,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE2LzVjLzk2Lzk3NWEtNDA3Zi05ZDZjLTNjYmQyOWJiZWM4NA.xml,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Billund,DK-7190,2.0,Koldingvej,2300 KÃ¸benhavn S,Weidekampsgade 6,To the shareholders of KIRKBI A/S,34000000.0,2016-05-02,18591235.0,33963556.0,Ãrsrapport,Sidsel Marie Kristensen,SÃ¸ren Thorup SÃ¸rensen,Kirkbi A/S,Deloitte,2014-01-01,2014-12-31,2015-12-31,2015-01-01,2016-03-08,Aarhus,CEO,RevisionspÃ¥tegning,urn:ofk:oid:22346541,indberetninger-20180424,2.3637114,18591235,,2018-03-28T18:38:51.623Z,2016-05-11T16:30:43.274Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-70-PD,2016-05-11T16:30:43.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18591235,2014-01-01,2014-12-31,duration_LY_C_IdentificationOfComponentOfCashFlowsFromUsedInInvestingActivitiesDimension_componentOfCashFlowsIdentifier_only_11,,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzM2L2EzLzY3LzgzZDAtNGFlMi04ZDM4LTY4MzgxYTVhNjlmOA.pdf,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE2LzVjLzk2Lzk3NWEtNDA3Zi05ZDZjLTNjYmQyOWJiZWM4NA.xml,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Billund,DK-7190,2.0,Koldingvej,2300 KÃ¸benhavn S,Weidekampsgade 6,To the shareholders of KIRKBI A/S,,2016-05-02,18591235.0,33963556.0,Ãrsrapport,Sidsel Marie Kristensen,SÃ¸ren Thorup SÃ¸rensen,Kirkbi A/S,Deloitte,2014-01-01,2014-12-31,2015-12-31,2015-01-01,2016-03-08,Aarhus,CEO,RevisionspÃ¥tegning,urn:ofk:oid:22346541,indberetninger-20180424,2.3637114,18591235,,2018-03-28T18:38:51.623Z,2016-05-11T16:30:43.274Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-70-PD,2016-05-11T16:30:43.551Z,-2986000000.0,"Acquisition of securities, net",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18591235,2014-01-01,2014-12-31,duration_LY_C_only,,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzM2L2EzLzY3LzgzZDAtNGFlMi04ZDM4LTY4MzgxYTVhNjlmOA.pdf,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE2LzVjLzk2Lzk3NWEtNDA3Zi05ZDZjLTNjYmQyOWJiZWM4NA.xml,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Billund,DK-7190,2.0,Koldingvej,2300 KÃ¸benhavn S,Weidekampsgade 6,To the shareholders of KIRKBI A/S,,2016-05-02,18591235.0,33963556.0,Ãrsrapport,Sidsel Marie Kristensen,SÃ¸ren Thorup SÃ¸rensen,Kirkbi A/S,Deloitte,2014-01-01,2014-12-31,2015-12-31,2015-01-01,2016-03-08,Aarhus,CEO,RevisionspÃ¥tegning,urn:ofk:oid:22346541,indberetninger-20180424,2.3637114,18591235,,2018-03-28T18:38:51.623Z,2016-05-11T16:30:43.274Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-70-PD,2016-05-11T16:30:43.551Z,,,454000000.0,-555000000.0,-9848000000.0,10163000000.0,10629000000.0,1700000000.0,8929000000.0,300000000.0,1293000000.0,86000000.0,57000000.0,-400000000.0,146000000.0,3254000000.0,3278000000.0,-240000000.0,-1085000000.0,-189000000.0,14000000.0,985000000.0,1000000.0,292000000.0,1089000000.0,11020000000.0,-26000000.0,-83000000.0,439000000.0,3373000000.0,9491000000.0,94000000.0,11000000.0,10818000000.0,1756000000.0,9062000000.0,14072000000.0,14101000000.0,59000000.0,6814000000.0,41000000.0,-6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18591235,2014-01-01,2014-12-31,duration_LY_ConsolidatedAndSeparateFinancialStatementsAxis_SeparateMember_only,,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzM2L2EzLzY3LzgzZDAtNGFlMi04ZDM4LTY4MzgxYTVhNjlmOA.pdf,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE2LzVjLzk2Lzk3NWEtNDA3Zi05ZDZjLTNjYmQyOWJiZWM4NA.xml,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Billund,DK-7190,2.0,Koldingvej,2300 KÃ¸benhavn S,Weidekampsgade 6,To the shareholders of KIRKBI A/S,,2016-05-02,18591235.0,33963556.0,Ãrsrapport,Sidsel Marie Kristensen,SÃ¸ren Thorup SÃ¸rensen,Kirkbi A/S,Deloitte,2014-01-01,2014-12-31,2015-12-31,2015-01-01,2016-03-08,Aarhus,CEO,RevisionspÃ¥tegning,urn:ofk:oid:22346541,indberetninger-20180424,2.3637114,18591235,,2018-03-28T18:38:51.623Z,2016-05-11T16:30:43.274Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-70-PD,2016-05-11T16:30:43.551Z,,,-3454000000.0,-284000000.0,-34000000.0,288000000.0,3728000000.0,,,300000000.0,,27000000.0,99000000.0,,,2000000.0,2000000.0,-30000000.0,-7000000.0,-21000000.0,,,,,,,,,,,,25000000.0,0.0,3749000000.0,,,3751000000.0,3679000000.0,,69000000.0,9000000.0,,27000000.0,99000000.0,28000000.0,99000000.0,3750000000.0,-35000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18591235,2014-01-01,2014-12-31,duration_LY_only,,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzM2L2EzLzY3LzgzZDAtNGFlMi04ZDM4LTY4MzgxYTVhNjlmOA.pdf,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE2LzVjLzk2Lzk3NWEtNDA3Zi05ZDZjLTNjYmQyOWJiZWM4NA.xml,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Billund,DK-7190,2.0,Koldingvej,2300 KÃ¸benhavn S,Weidekampsgade 6,To the shareholders of KIRKBI A/S,,2016-05-02,18591235.0,33963556.0,Ãrsrapport,Sidsel Marie Kristensen,SÃ¸ren Thorup SÃ¸rensen,Kirkbi A/S,Deloitte,2014-01-01,2014-12-31,2015-12-31,2015-01-01,2016-03-08,Aarhus,CEO,RevisionspÃ¥tegning,urn:ofk:oid:22346541,indberetninger-20180424,2.3637114,18591235,,2018-03-28T18:38:51.623Z,2016-05-11T16:30:43.274Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-70-PD,2016-05-11T16:30:43.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18591235,2014-12-31,2014-12-31,instant_LY_C_only,,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzM2L2EzLzY3LzgzZDAtNGFlMi04ZDM4LTY4MzgxYTVhNjlmOA.pdf,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE2LzVjLzk2Lzk3NWEtNDA3Zi05ZDZjLTNjYmQyOWJiZWM4NA.xml,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Billund,DK-7190,2.0,Koldingvej,2300 KÃ¸benhavn S,Weidekampsgade 6,To the shareholders of KIRKBI A/S,1411000000.0,2016-05-02,18591235.0,33963556.0,Ãrsrapport,Sidsel Marie Kristensen,SÃ¸ren Thorup SÃ¸rensen,Kirkbi A/S,Deloitte,2014-01-01,2014-12-31,2015-12-31,2015-01-01,2016-03-08,Aarhus,CEO,RevisionspÃ¥tegning,urn:ofk:oid:22346541,indberetninger-20180424,2.3637114,18591235,,2018-03-28T18:38:51.623Z,2016-05-11T16:30:43.274Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-70-PD,2016-05-11T16:30:43.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59851000000.0,126000000.0,5371000000.0,35118000000.0,7906000000.0,427000000.0,99000000.0,228000000.0,46000000.0,24467000000.0,57000000.0,86000000.0,235000000.0,600000000.0,85000000.0,48424000000.0,59851000000.0,45218000000.0,2102000000.0,2217000000.0,4186000000.0,3787000000.0,200000000.0,4269000000.0,11427000000.0,3206000000.0,24733000000.0,3521000000.0,1204000000.0,162000000.0,96000000.0,468000000.0,82000000.0,4318000000.0,922000000.0,60000000.0,1539000000.0,2494000000.0,1599000000.0,1891000000.0,8898000000.0,13733000000.0,5899000000.0,45018000000.0,215000000.0,2632000000.0,,,,,,,,,
18591235,2014-12-31,2014-12-31,instant_LY_ConsolidatedAndSeparateFinancialStatementsAxis_SeparateMember_only,,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzM2L2EzLzY3LzgzZDAtNGFlMi04ZDM4LTY4MzgxYTVhNjlmOA.pdf,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE2LzVjLzk2Lzk3NWEtNDA3Zi05ZDZjLTNjYmQyOWJiZWM4NA.xml,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Billund,DK-7190,2.0,Koldingvej,2300 KÃ¸benhavn S,Weidekampsgade 6,To the shareholders of KIRKBI A/S,4000000.0,2016-05-02,18591235.0,33963556.0,Ãrsrapport,Sidsel Marie Kristensen,SÃ¸ren Thorup SÃ¸rensen,Kirkbi A/S,Deloitte,2014-01-01,2014-12-31,2015-12-31,2015-01-01,2016-03-08,Aarhus,CEO,RevisionspÃ¥tegning,urn:ofk:oid:22346541,indberetninger-20180424,2.3637114,18591235,,2018-03-28T18:38:51.623Z,2016-05-11T16:30:43.274Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-70-PD,2016-05-11T16:30:43.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18591235,2014-12-31,2014-12-31,instant_LY_only,,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzM2L2EzLzY3LzgzZDAtNGFlMi04ZDM4LTY4MzgxYTVhNjlmOA.pdf,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE2LzVjLzk2Lzk3NWEtNDA3Zi05ZDZjLTNjYmQyOWJiZWM4NA.xml,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Billund,DK-7190,2.0,Koldingvej,2300 KÃ¸benhavn S,Weidekampsgade 6,To the shareholders of KIRKBI A/S,4000000.0,2016-05-02,18591235.0,33963556.0,Ãrsrapport,Sidsel Marie Kristensen,SÃ¸ren Thorup SÃ¸rensen,Kirkbi A/S,Deloitte,2014-01-01,2014-12-31,2015-12-31,2015-01-01,2016-03-08,Aarhus,CEO,RevisionspÃ¥tegning,urn:ofk:oid:22346541,indberetninger-20180424,2.3637114,18591235,,2018-03-28T18:38:51.623Z,2016-05-11T16:30:43.274Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-70-PD,2016-05-11T16:30:43.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31692000000.0,,75000000.0,13365000000.0,708000000.0,8000000.0,,,,,641000000.0,,,1000000.0,,30758000000.0,31692000000.0,,,,,,200000000.0,338000000.0,934000000.0,,18327000000.0,226000000.0,190000000.0,,,468000000.0,,49000000.0,12000000.0,,35000000.0,,4000000.0,,17910000000.0,417000000.0,,30358000000.0,,17000000.0,12708000000.0,17442000000.0,634000000.0,,,,,,
18591235,2015-01-01,2015-01-01,instant_CY_C_only_start,,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzM2L2EzLzY3LzgzZDAtNGFlMi04ZDM4LTY4MzgxYTVhNjlmOA.pdf,http://regnskaber.virk.dk/53219581/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzE2LzVjLzk2Lzk3NWEtNDA3Zi05ZDZjLTNjYmQyOWJiZWM4NA.xml,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Billund,DK-7190,2.0,Koldingvej,2300 KÃ¸benhavn S,Weidekampsgade 6,To the shareholders of KIRKBI A/S,1411000000.0,2016-05-02,18591235.0,33963556.0,Ãrsrapport,Sidsel Marie Kristensen,SÃ¸ren Thorup SÃ¸rensen,Kirkbi A/S,Deloitte,2014-01-01,2014-12-31,2015-12-31,2015-01-01,2016-03-08,Aarhus,CEO,RevisionspÃ¥tegning,urn:ofk:oid:22346541,indberetninger-20180424,2.3637114,18591235,,2018-03-28T18:38:51.623Z,2016-05-11T16:30:43.274Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-70-PD,2016-05-11T16:30:43.551Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
