entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,NameOfAuditFirm,TypeOfAuditorAssistance
35656812,2014-07-01,2015-06-30,c175,,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFlL2VmLzU2LzdlMGMtNDkyMi1hZmUxLTE1Yjk4OGJiNzZjZQ.pdf,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2FhLzM0Lzg2L2EyOTEtNGI1Zi04MjM0LTZiMjM5YTM5OTg3Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,8752 Ãstbirk,SudkÃ¦rvej 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejerne i ApS Interfish.dk,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-26,2017-04-27,-13306.0,Statsautoriseret revisor,-12545.0,20222670.0,35656812.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for ApS Interfish.dk.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Thomas G. Rasmussen,Thomas Rasmussen,ApS Interfish.dk,BDO Statsautoriseret revisionsaktieselskab,-18.0,35.0,Ãstbirk,2014-07-01,2015-06-30,-25834.0,-25834.0,-25851.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãstbirk,2016-06-30,2015-07-01,true,2017-04-26,Haderslev,0.0,urn:ofk:oid:23774196,indberetninger-20180424,2.5097403999999996,35656812.0,,2018-03-27T17:11:42.682Z,2017-04-27T13:54:42.764Z,regnskab,0.0,,2016-06-30,2015-07-01,X17-AH-01-DQ,2017-04-27T13:54:42.891Z,,,,,,,,,,,,
35656812,2014-07-01,2015-06-30,c195,,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFlL2VmLzU2LzdlMGMtNDkyMi1hZmUxLTE1Yjk4OGJiNzZjZQ.pdf,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2FhLzM0Lzg2L2EyOTEtNGI1Zi04MjM0LTZiMjM5YTM5OTg3Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,8752 Ãstbirk,SudkÃ¦rvej 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejerne i ApS Interfish.dk,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-26,2017-04-27,,Statsautoriseret revisor,,20222670.0,35656812.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for ApS Interfish.dk.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Thomas G. Rasmussen,Thomas Rasmussen,ApS Interfish.dk,BDO Statsautoriseret revisionsaktieselskab,,,Ãstbirk,2014-07-01,2015-06-30,-25834.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãstbirk,2016-06-30,2015-07-01,true,2017-04-26,Haderslev,,urn:ofk:oid:23774196,indberetninger-20180424,2.5097403999999996,35656812.0,,2018-03-27T17:11:42.682Z,2017-04-27T13:54:42.764Z,regnskab,0.0,,2016-06-30,2015-07-01,X17-AH-01-DQ,2017-04-27T13:54:42.891Z,,,,,,,,,,,,
35656812,2015-06-30,2015-06-30,c172,,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFlL2VmLzU2LzdlMGMtNDkyMi1hZmUxLTE1Yjk4OGJiNzZjZQ.pdf,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2FhLzM0Lzg2L2EyOTEtNGI1Zi04MjM0LTZiMjM5YTM5OTg3Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,8752 Ãstbirk,SudkÃ¦rvej 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejerne i ApS Interfish.dk,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-26,2017-04-27,,Statsautoriseret revisor,,20222670.0,35656812.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for ApS Interfish.dk.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Thomas G. Rasmussen,Thomas Rasmussen,ApS Interfish.dk,BDO Statsautoriseret revisionsaktieselskab,,,Ãstbirk,2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãstbirk,2016-06-30,2015-07-01,true,2017-04-26,Haderslev,,urn:ofk:oid:23774196,indberetninger-20180424,2.5097403999999996,35656812.0,,2018-03-27T17:11:42.682Z,2017-04-27T13:54:42.764Z,regnskab,0.0,,2016-06-30,2015-07-01,X17-AH-01-DQ,2017-04-27T13:54:42.891Z,30191.0,30191.0,50000.0,24166.0,30191.0,6025.0,5625.0,-25834.0,6025.0,400.0,,
35656812,2015-07-01,2015-07-01,c226,,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFlL2VmLzU2LzdlMGMtNDkyMi1hZmUxLTE1Yjk4OGJiNzZjZQ.pdf,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2FhLzM0Lzg2L2EyOTEtNGI1Zi04MjM0LTZiMjM5YTM5OTg3Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,8752 Ãstbirk,SudkÃ¦rvej 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejerne i ApS Interfish.dk,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-26,2017-04-27,,Statsautoriseret revisor,,20222670.0,35656812.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for ApS Interfish.dk.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Thomas G. Rasmussen,Thomas Rasmussen,ApS Interfish.dk,BDO Statsautoriseret revisionsaktieselskab,,,Ãstbirk,2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãstbirk,2016-06-30,2015-07-01,true,2017-04-26,Haderslev,,urn:ofk:oid:23774196,indberetninger-20180424,2.5097403999999996,35656812.0,,2018-03-27T17:11:42.682Z,2017-04-27T13:54:42.764Z,regnskab,0.0,,2016-06-30,2015-07-01,X17-AH-01-DQ,2017-04-27T13:54:42.891Z,,,,50000.0,,,,,,,,
35656812,2015-07-01,2015-07-01,c253,,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFlL2VmLzU2LzdlMGMtNDkyMi1hZmUxLTE1Yjk4OGJiNzZjZQ.pdf,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2FhLzM0Lzg2L2EyOTEtNGI1Zi04MjM0LTZiMjM5YTM5OTg3Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,8752 Ãstbirk,SudkÃ¦rvej 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejerne i ApS Interfish.dk,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-26,2017-04-27,,Statsautoriseret revisor,,20222670.0,35656812.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for ApS Interfish.dk.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Thomas G. Rasmussen,Thomas Rasmussen,ApS Interfish.dk,BDO Statsautoriseret revisionsaktieselskab,,,Ãstbirk,2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãstbirk,2016-06-30,2015-07-01,true,2017-04-26,Haderslev,,urn:ofk:oid:23774196,indberetninger-20180424,2.5097403999999996,35656812.0,,2018-03-27T17:11:42.682Z,2017-04-27T13:54:42.764Z,regnskab,0.0,,2016-06-30,2015-07-01,X17-AH-01-DQ,2017-04-27T13:54:42.891Z,,,,-25834.0,,,,,,,,
35656812,2015-07-01,2016-06-30,c174,,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFlL2VmLzU2LzdlMGMtNDkyMi1hZmUxLTE1Yjk4OGJiNzZjZQ.pdf,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2FhLzM0Lzg2L2EyOTEtNGI1Zi04MjM0LTZiMjM5YTM5OTg3Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,8752 Ãstbirk,SudkÃ¦rvej 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejerne i ApS Interfish.dk,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-26,2017-04-27,0.0,Statsautoriseret revisor,-38562.0,20222670.0,35656812.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for ApS Interfish.dk.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Thomas G. Rasmussen,Thomas Rasmussen,ApS Interfish.dk,BDO Statsautoriseret revisionsaktieselskab,-18.0,66.0,Ãstbirk,2014-07-01,2015-06-30,-38514.0,-38514.0,-38562.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãstbirk,2016-06-30,2015-07-01,true,2017-04-26,Haderslev,0.0,urn:ofk:oid:23774196,indberetninger-20180424,2.5097403999999996,35656812.0,,2018-03-27T17:11:42.682Z,2017-04-27T13:54:42.764Z,regnskab,0.0,,2016-06-30,2015-07-01,X17-AH-01-DQ,2017-04-27T13:54:42.891Z,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
35656812,2015-07-01,2016-06-30,c194,,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFlL2VmLzU2LzdlMGMtNDkyMi1hZmUxLTE1Yjk4OGJiNzZjZQ.pdf,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2FhLzM0Lzg2L2EyOTEtNGI1Zi04MjM0LTZiMjM5YTM5OTg3Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,8752 Ãstbirk,SudkÃ¦rvej 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejerne i ApS Interfish.dk,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-26,2017-04-27,,Statsautoriseret revisor,,20222670.0,35656812.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for ApS Interfish.dk.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Thomas G. Rasmussen,Thomas Rasmussen,ApS Interfish.dk,BDO Statsautoriseret revisionsaktieselskab,,,Ãstbirk,2014-07-01,2015-06-30,-38514.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãstbirk,2016-06-30,2015-07-01,true,2017-04-26,Haderslev,,urn:ofk:oid:23774196,indberetninger-20180424,2.5097403999999996,35656812.0,,2018-03-27T17:11:42.682Z,2017-04-27T13:54:42.764Z,regnskab,0.0,,2016-06-30,2015-07-01,X17-AH-01-DQ,2017-04-27T13:54:42.891Z,,,,,,,,,,,,
35656812,2015-07-01,2016-06-30,c254,,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFlL2VmLzU2LzdlMGMtNDkyMi1hZmUxLTE1Yjk4OGJiNzZjZQ.pdf,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2FhLzM0Lzg2L2EyOTEtNGI1Zi04MjM0LTZiMjM5YTM5OTg3Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,8752 Ãstbirk,SudkÃ¦rvej 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejerne i ApS Interfish.dk,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-26,2017-04-27,,Statsautoriseret revisor,,20222670.0,35656812.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for ApS Interfish.dk.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Thomas G. Rasmussen,Thomas Rasmussen,ApS Interfish.dk,BDO Statsautoriseret revisionsaktieselskab,,,Ãstbirk,2014-07-01,2015-06-30,-38514.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãstbirk,2016-06-30,2015-07-01,true,2017-04-26,Haderslev,,urn:ofk:oid:23774196,indberetninger-20180424,2.5097403999999996,35656812.0,,2018-03-27T17:11:42.682Z,2017-04-27T13:54:42.764Z,regnskab,0.0,,2016-06-30,2015-07-01,X17-AH-01-DQ,2017-04-27T13:54:42.891Z,,,,,,,,,,,,
35656812,2015-07-01,2016-06-30,c305,,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFlL2VmLzU2LzdlMGMtNDkyMi1hZmUxLTE1Yjk4OGJiNzZjZQ.pdf,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2FhLzM0Lzg2L2EyOTEtNGI1Zi04MjM0LTZiMjM5YTM5OTg3Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,8752 Ãstbirk,SudkÃ¦rvej 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejerne i ApS Interfish.dk,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-26,2017-04-27,,Statsautoriseret revisor,,20222670.0,35656812.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for ApS Interfish.dk.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Thomas G. Rasmussen,Thomas Rasmussen,ApS Interfish.dk,BDO Statsautoriseret revisionsaktieselskab,,,Ãstbirk,2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãstbirk,2016-06-30,2015-07-01,true,2017-04-26,Haderslev,,urn:ofk:oid:23774196,indberetninger-20180424,2.5097403999999996,35656812.0,,2018-03-27T17:11:42.682Z,2017-04-27T13:54:42.764Z,regnskab,0.0,,2016-06-30,2015-07-01,X17-AH-01-DQ,2017-04-27T13:54:42.891Z,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
35656812,2015-07-01,2016-06-30,c637,,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzFlL2VmLzU2LzdlMGMtNDkyMi1hZmUxLTE1Yjk4OGJiNzZjZQ.pdf,http://regnskaber.virk.dk/21865653/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2FhLzM0Lzg2L2EyOTEtNGI1Zi04MjM0LTZiMjM5YTM5OTg3Zg.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,8752 Ãstbirk,SudkÃ¦rvej 3,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejerne i ApS Interfish.dk,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-26,2017-04-27,,Statsautoriseret revisor,,20222670.0,35656812.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for ApS Interfish.dk.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Thomas G. Rasmussen,Thomas Rasmussen,ApS Interfish.dk,BDO Statsautoriseret revisionsaktieselskab,,,Ãstbirk,2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãstbirk,2016-06-30,2015-07-01,true,2017-04-26,Haderslev,,urn:ofk:oid:23774196,indberetninger-20180424,2.5097403999999996,35656812.0,,2018-03-27T17:11:42.682Z,2017-04-27T13:54:42.764Z,regnskab,0.0,,2016-06-30,2015-07-01,X17-AH-01-DQ,2017-04-27T13:54:42.891Z,,,,,,,,,,,,
