entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContributedCapital,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,FinanceExpensesArisingFromGroupEnterprises,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesOtherThanProvisions,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises
30532759,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IzLzVhL2QxLzNjZjAtNDdmMC04OGNhLTc2ZDc5ZGM2ODQ0NQ.xhtml,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2EzL2EwLzUwLzlkZTYtNDQyZC04Zjc1LTk5MzRkZjQ3ODc2OQ.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVhLzg1Lzg4L2Y1MjgtNDFmYS1hZDk0LTQ0NTU3MzljMDRmYQ.xml,true,Kolding,6000.0,8.0,Hesselly,6000.0,"Mazantigade, 9",Regnskabsklasse B,2017-06-06,2017-06-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sket Ã¦ndringer i anpartskapitalen de seneste 5 Ã¥r. Anparterne er ikke opdelt i klasser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive holdingselskab samt virksomhed med handel, industri, hÃ¥ndvÃ¦rk og finansiering og anden i forbindelse hermed beslÃ¦gtet virksomhed</p>",12843.0,30532759.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,19000.0,Preben Schultz,Preben Schultz,PREBEN SCHULTZ HOLDING ApS,Regnar Staugaard,200852.0,Kolding,2015-01-01,2015-12-31,188009.0,188009.0,2016-12-31,2016-01-01,false,false,19000.0,19000.0,"Generalforsamlingen har truffet beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres",0.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24312944,indberetninger-20180424,2.5955422,30532759.0,,2018-03-29T19:23:27.297Z,2017-06-30T07:26:59.710Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-19-RY,2017-06-30T07:27:00.040Z,,,,,,,,,,,,,,,,
30532759,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IzLzVhL2QxLzNjZjAtNDdmMC04OGNhLTc2ZDc5ZGM2ODQ0NQ.xhtml,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2EzL2EwLzUwLzlkZTYtNDQyZC04Zjc1LTk5MzRkZjQ3ODc2OQ.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVhLzg1Lzg4L2Y1MjgtNDFmYS1hZDk0LTQ0NTU3MzljMDRmYQ.xml,true,Kolding,6000.0,8.0,Hesselly,6000.0,"Mazantigade, 9",Regnskabsklasse B,2017-06-06,2017-06-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sket Ã¦ndringer i anpartskapitalen de seneste 5 Ã¥r. Anparterne er ikke opdelt i klasser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive holdingselskab samt virksomhed med handel, industri, hÃ¥ndvÃ¦rk og finansiering og anden i forbindelse hermed beslÃ¦gtet virksomhed</p>",,30532759.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,19000.0,Preben Schultz,Preben Schultz,PREBEN SCHULTZ HOLDING ApS,Regnar Staugaard,,Kolding,2015-01-01,2015-12-31,100000.0,,2016-12-31,2016-01-01,false,false,19000.0,19000.0,"Generalforsamlingen har truffet beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24312944,indberetninger-20180424,2.5955422,30532759.0,,2018-03-29T19:23:27.297Z,2017-06-30T07:26:59.710Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-19-RY,2017-06-30T07:27:00.040Z,,,,,,,,,,,,,,,,
30532759,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IzLzVhL2QxLzNjZjAtNDdmMC04OGNhLTc2ZDc5ZGM2ODQ0NQ.xhtml,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2EzL2EwLzUwLzlkZTYtNDQyZC04Zjc1LTk5MzRkZjQ3ODc2OQ.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVhLzg1Lzg4L2Y1MjgtNDFmYS1hZDk0LTQ0NTU3MzljMDRmYQ.xml,true,Kolding,6000.0,8.0,Hesselly,6000.0,"Mazantigade, 9",Regnskabsklasse B,2017-06-06,2017-06-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sket Ã¦ndringer i anpartskapitalen de seneste 5 Ã¥r. Anparterne er ikke opdelt i klasser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive holdingselskab samt virksomhed med handel, industri, hÃ¥ndvÃ¦rk og finansiering og anden i forbindelse hermed beslÃ¦gtet virksomhed</p>",,30532759.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,19000.0,Preben Schultz,Preben Schultz,PREBEN SCHULTZ HOLDING ApS,Regnar Staugaard,,Kolding,2015-01-01,2015-12-31,0.0,,2016-12-31,2016-01-01,false,false,19000.0,19000.0,"Generalforsamlingen har truffet beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24312944,indberetninger-20180424,2.5955422,30532759.0,,2018-03-29T19:23:27.297Z,2017-06-30T07:26:59.710Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-19-RY,2017-06-30T07:27:00.040Z,,,,,,,,,,,,,,,,
30532759,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IzLzVhL2QxLzNjZjAtNDdmMC04OGNhLTc2ZDc5ZGM2ODQ0NQ.xhtml,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2EzL2EwLzUwLzlkZTYtNDQyZC04Zjc1LTk5MzRkZjQ3ODc2OQ.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVhLzg1Lzg4L2Y1MjgtNDFmYS1hZDk0LTQ0NTU3MzljMDRmYQ.xml,true,Kolding,6000.0,8.0,Hesselly,6000.0,"Mazantigade, 9",Regnskabsklasse B,2017-06-06,2017-06-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sket Ã¦ndringer i anpartskapitalen de seneste 5 Ã¥r. Anparterne er ikke opdelt i klasser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive holdingselskab samt virksomhed med handel, industri, hÃ¥ndvÃ¦rk og finansiering og anden i forbindelse hermed beslÃ¦gtet virksomhed</p>",,30532759.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,19000.0,Preben Schultz,Preben Schultz,PREBEN SCHULTZ HOLDING ApS,Regnar Staugaard,,Kolding,2015-01-01,2015-12-31,88009.0,,2016-12-31,2016-01-01,false,false,19000.0,19000.0,"Generalforsamlingen har truffet beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24312944,indberetninger-20180424,2.5955422,30532759.0,,2018-03-29T19:23:27.297Z,2017-06-30T07:26:59.710Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-19-RY,2017-06-30T07:27:00.040Z,,,,,,,,,,,,,,,,
30532759,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IzLzVhL2QxLzNjZjAtNDdmMC04OGNhLTc2ZDc5ZGM2ODQ0NQ.xhtml,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2EzL2EwLzUwLzlkZTYtNDQyZC04Zjc1LTk5MzRkZjQ3ODc2OQ.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVhLzg1Lzg4L2Y1MjgtNDFmYS1hZDk0LTQ0NTU3MzljMDRmYQ.xml,true,Kolding,6000.0,8.0,Hesselly,6000.0,"Mazantigade, 9",Regnskabsklasse B,2017-06-06,2017-06-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sket Ã¦ndringer i anpartskapitalen de seneste 5 Ã¥r. Anparterne er ikke opdelt i klasser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive holdingselskab samt virksomhed med handel, industri, hÃ¥ndvÃ¦rk og finansiering og anden i forbindelse hermed beslÃ¦gtet virksomhed</p>",,30532759.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,19000.0,Preben Schultz,Preben Schultz,PREBEN SCHULTZ HOLDING ApS,Regnar Staugaard,,Kolding,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,false,false,19000.0,19000.0,"Generalforsamlingen har truffet beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24312944,indberetninger-20180424,2.5955422,30532759.0,,2018-03-29T19:23:27.297Z,2017-06-30T07:26:59.710Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-19-RY,2017-06-30T07:27:00.040Z,2198866.0,0.0,2144033.0,1641114.0,2198866.0,2198866.0,557752.0,557752.0,557752.0,1416369.0,50000.0,0.0,4833.0,1416369.0,224745.0,224745.0
30532759,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IzLzVhL2QxLzNjZjAtNDdmMC04OGNhLTc2ZDc5ZGM2ODQ0NQ.xhtml,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2EzL2EwLzUwLzlkZTYtNDQyZC04Zjc1LTk5MzRkZjQ3ODc2OQ.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVhLzg1Lzg4L2Y1MjgtNDFmYS1hZDk0LTQ0NTU3MzljMDRmYQ.xml,true,Kolding,6000.0,8.0,Hesselly,6000.0,"Mazantigade, 9",Regnskabsklasse B,2017-06-06,2017-06-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sket Ã¦ndringer i anpartskapitalen de seneste 5 Ã¥r. Anparterne er ikke opdelt i klasser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive holdingselskab samt virksomhed med handel, industri, hÃ¥ndvÃ¦rk og finansiering og anden i forbindelse hermed beslÃ¦gtet virksomhed</p>",-86364.0,30532759.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,19000.0,Preben Schultz,Preben Schultz,PREBEN SCHULTZ HOLDING ApS,Regnar Staugaard,133089.0,Kolding,2015-01-01,2015-12-31,200453.0,219453.0,2016-12-31,2016-01-01,false,false,19000.0,19000.0,"Generalforsamlingen har truffet beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres",19000.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24312944,indberetninger-20180424,2.5955422,30532759.0,,2018-03-29T19:23:27.297Z,2017-06-30T07:26:59.710Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-19-RY,2017-06-30T07:27:00.040Z,,,,,,,,,,,,,,,,
30532759,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IzLzVhL2QxLzNjZjAtNDdmMC04OGNhLTc2ZDc5ZGM2ODQ0NQ.xhtml,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2EzL2EwLzUwLzlkZTYtNDQyZC04Zjc1LTk5MzRkZjQ3ODc2OQ.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVhLzg1Lzg4L2Y1MjgtNDFmYS1hZDk0LTQ0NTU3MzljMDRmYQ.xml,true,Kolding,6000.0,8.0,Hesselly,6000.0,"Mazantigade, 9",Regnskabsklasse B,2017-06-06,2017-06-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sket Ã¦ndringer i anpartskapitalen de seneste 5 Ã¥r. Anparterne er ikke opdelt i klasser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive holdingselskab samt virksomhed med handel, industri, hÃ¥ndvÃ¦rk og finansiering og anden i forbindelse hermed beslÃ¦gtet virksomhed</p>",,30532759.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,19000.0,Preben Schultz,Preben Schultz,PREBEN SCHULTZ HOLDING ApS,Regnar Staugaard,,Kolding,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,false,false,19000.0,19000.0,"Generalforsamlingen har truffet beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24312944,indberetninger-20180424,2.5955422,30532759.0,,2018-03-29T19:23:27.297Z,2017-06-30T07:26:59.710Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-19-RY,2017-06-30T07:27:00.040Z,,,,,,,,,,,,,,,,
30532759,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IzLzVhL2QxLzNjZjAtNDdmMC04OGNhLTc2ZDc5ZGM2ODQ0NQ.xhtml,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2EzL2EwLzUwLzlkZTYtNDQyZC04Zjc1LTk5MzRkZjQ3ODc2OQ.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVhLzg1Lzg4L2Y1MjgtNDFmYS1hZDk0LTQ0NTU3MzljMDRmYQ.xml,true,Kolding,6000.0,8.0,Hesselly,6000.0,"Mazantigade, 9",Regnskabsklasse B,2017-06-06,2017-06-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sket Ã¦ndringer i anpartskapitalen de seneste 5 Ã¥r. Anparterne er ikke opdelt i klasser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive holdingselskab samt virksomhed med handel, industri, hÃ¥ndvÃ¦rk og finansiering og anden i forbindelse hermed beslÃ¦gtet virksomhed</p>",,30532759.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,19000.0,Preben Schultz,Preben Schultz,PREBEN SCHULTZ HOLDING ApS,Regnar Staugaard,,Kolding,2015-01-01,2015-12-31,100000.0,,2016-12-31,2016-01-01,false,false,19000.0,19000.0,"Generalforsamlingen har truffet beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24312944,indberetninger-20180424,2.5955422,30532759.0,,2018-03-29T19:23:27.297Z,2017-06-30T07:26:59.710Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-19-RY,2017-06-30T07:27:00.040Z,,,,,,,,,,,,,,,,
30532759,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IzLzVhL2QxLzNjZjAtNDdmMC04OGNhLTc2ZDc5ZGM2ODQ0NQ.xhtml,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2EzL2EwLzUwLzlkZTYtNDQyZC04Zjc1LTk5MzRkZjQ3ODc2OQ.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVhLzg1Lzg4L2Y1MjgtNDFmYS1hZDk0LTQ0NTU3MzljMDRmYQ.xml,true,Kolding,6000.0,8.0,Hesselly,6000.0,"Mazantigade, 9",Regnskabsklasse B,2017-06-06,2017-06-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sket Ã¦ndringer i anpartskapitalen de seneste 5 Ã¥r. Anparterne er ikke opdelt i klasser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive holdingselskab samt virksomhed med handel, industri, hÃ¥ndvÃ¦rk og finansiering og anden i forbindelse hermed beslÃ¦gtet virksomhed</p>",,30532759.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,19000.0,Preben Schultz,Preben Schultz,PREBEN SCHULTZ HOLDING ApS,Regnar Staugaard,,Kolding,2015-01-01,2015-12-31,73330.0,,2016-12-31,2016-01-01,false,false,19000.0,19000.0,"Generalforsamlingen har truffet beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24312944,indberetninger-20180424,2.5955422,30532759.0,,2018-03-29T19:23:27.297Z,2017-06-30T07:26:59.710Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-19-RY,2017-06-30T07:27:00.040Z,,,,,,,,,,,,,,,,
30532759,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2IzLzVhL2QxLzNjZjAtNDdmMC04OGNhLTc2ZDc5ZGM2ODQ0NQ.xhtml,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzLzcwL2EzL2EwLzUwLzlkZTYtNDQyZC04Zjc1LTk5MzRkZjQ3ODc2OQ.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzVhLzg1Lzg4L2Y1MjgtNDFmYS1hZDk0LTQ0NTU3MzljMDRmYQ.xml,true,Kolding,6000.0,8.0,Hesselly,6000.0,"Mazantigade, 9",Regnskabsklasse B,2017-06-06,2017-06-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ikke sket Ã¦ndringer i anpartskapitalen de seneste 5 Ã¥r. Anparterne er ikke opdelt i klasser</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive holdingselskab samt virksomhed med handel, industri, hÃ¥ndvÃ¦rk og finansiering og anden i forbindelse hermed beslÃ¦gtet virksomhed</p>",,30532759.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,19000.0,Preben Schultz,Preben Schultz,PREBEN SCHULTZ HOLDING ApS,Regnar Staugaard,,Kolding,2015-01-01,2015-12-31,27123.0,,2016-12-31,2016-01-01,false,false,19000.0,19000.0,"Generalforsamlingen har truffet beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres",,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24312944,indberetninger-20180424,2.5955422,30532759.0,,2018-03-29T19:23:27.297Z,2017-06-30T07:26:59.710Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-19-RY,2017-06-30T07:27:00.040Z,,,,,,,,,,,,,,,,
