entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,TypeOfAuditorAssistance,AdditionsToInvestments,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
30532759,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzQyLzJhLzhhL2JiODEtNDM3YS04M2Y3LWU2NzgxZDg4NzA1ZA.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzdlL2U3L2NkLzQ5YzktNDFmOS04OGIxLTcxNWNkNzlhMWY3MA.xml,true,6000 Kolding,Hesselly 8,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Preben Schultz Holding ApS,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,19000.0,2018-05-30,2008-09-17,2018-05-30,Statsautoriseret revisor,-100000.0,0.0,20222670.0,30532759.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Preben Schultz Holding ApS.,133000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Preben Schultz,Preben Schultz,BDO Statsautoriseret revisionsaktieselskab,Preben Schultz Holding ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,86000.0,Kolding,2016-01-01,2016-12-31,200000.0,219000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-05-30,Kolding,19000.0,urn:ofk:oid:25739207,indberetninger-20180424,2.5097473,30532759.0,AWPWfdZr0wkEsASkte80,2018-06-06T19:06:21.623Z,2018-06-06T19:05:59.948Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-31-ZF,2018-06-06T19:06:00.092Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30532759,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzQyLzJhLzhhL2JiODEtNDM3YS04M2Y3LWU2NzgxZDg4NzA1ZA.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzdlL2U3L2NkLzQ5YzktNDFmOS04OGIxLTcxNWNkNzlhMWY3MA.xml,true,6000 Kolding,Hesselly 8,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Preben Schultz Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2008-09-17,2018-05-30,Statsautoriseret revisor,-100000.0,,20222670.0,30532759.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Preben Schultz Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Preben Schultz,Preben Schultz,BDO Statsautoriseret revisionsaktieselskab,Preben Schultz Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2016-01-01,2016-12-31,100000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-05-30,Kolding,,urn:ofk:oid:25739207,indberetninger-20180424,2.5097473,30532759.0,AWPWfdZr0wkEsASkte80,2018-06-06T19:06:21.623Z,2018-06-06T19:05:59.948Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-31-ZF,2018-06-06T19:06:00.092Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30532759,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzQyLzJhLzhhL2JiODEtNDM3YS04M2Y3LWU2NzgxZDg4NzA1ZA.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzdlL2U3L2NkLzQ5YzktNDFmOS04OGIxLTcxNWNkNzlhMWY3MA.xml,true,6000 Kolding,Hesselly 8,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Preben Schultz Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2008-09-17,2018-05-30,Statsautoriseret revisor,-100000.0,,20222670.0,30532759.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Preben Schultz Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Preben Schultz,Preben Schultz,BDO Statsautoriseret revisionsaktieselskab,Preben Schultz Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2016-01-01,2016-12-31,73000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-05-30,Kolding,,urn:ofk:oid:25739207,indberetninger-20180424,2.5097473,30532759.0,AWPWfdZr0wkEsASkte80,2018-06-06T19:06:21.623Z,2018-06-06T19:05:59.948Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-31-ZF,2018-06-06T19:06:00.092Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30532759,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzQyLzJhLzhhL2JiODEtNDM3YS04M2Y3LWU2NzgxZDg4NzA1ZA.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzdlL2U3L2NkLzQ5YzktNDFmOS04OGIxLTcxNWNkNzlhMWY3MA.xml,true,6000 Kolding,Hesselly 8,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Preben Schultz Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2008-09-17,2018-05-30,Statsautoriseret revisor,-100000.0,,20222670.0,30532759.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Preben Schultz Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Preben Schultz,Preben Schultz,BDO Statsautoriseret revisionsaktieselskab,Preben Schultz Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2016-01-01,2016-12-31,27000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-05-30,Kolding,,urn:ofk:oid:25739207,indberetninger-20180424,2.5097473,30532759.0,AWPWfdZr0wkEsASkte80,2018-06-06T19:06:21.623Z,2018-06-06T19:05:59.948Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-31-ZF,2018-06-06T19:06:00.092Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30532759,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzQyLzJhLzhhL2JiODEtNDM3YS04M2Y3LWU2NzgxZDg4NzA1ZA.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzdlL2U3L2NkLzQ5YzktNDFmOS04OGIxLTcxNWNkNzlhMWY3MA.xml,true,6000 Kolding,Hesselly 8,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Preben Schultz Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2008-09-17,2018-05-30,Statsautoriseret revisor,-100000.0,,20222670.0,30532759.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Preben Schultz Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Preben Schultz,Preben Schultz,BDO Statsautoriseret revisionsaktieselskab,Preben Schultz Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-05-30,Kolding,,urn:ofk:oid:25739207,indberetninger-20180424,2.5097473,30532759.0,AWPWfdZr0wkEsASkte80,2018-06-06T19:06:21.623Z,2018-06-06T19:05:59.948Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-31-ZF,2018-06-06T19:06:00.092Z,2755000.0,68000.0,125000.0,2349000.0,2755000.0,406000.0,632000.0,632000.0,632000.0,0.0,1482000.0,0.0,0.0,100000.0,73000.0,2051000.0,1482000.0,406000.0,387000.0,573000.0,573000.0,19000.0,0.0,,,,,,,
30532759,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzQyLzJhLzhhL2JiODEtNDM3YS04M2Y3LWU2NzgxZDg4NzA1ZA.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzdlL2U3L2NkLzQ5YzktNDFmOS04OGIxLTcxNWNkNzlhMWY3MA.xml,true,6000 Kolding,Hesselly 8,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Preben Schultz Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2008-09-17,2018-05-30,Statsautoriseret revisor,-100000.0,,20222670.0,30532759.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Preben Schultz Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Preben Schultz,Preben Schultz,BDO Statsautoriseret revisionsaktieselskab,Preben Schultz Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-05-30,Kolding,,urn:ofk:oid:25739207,indberetninger-20180424,2.5097473,30532759.0,AWPWfdZr0wkEsASkte80,2018-06-06T19:06:21.623Z,2018-06-06T19:05:59.948Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-31-ZF,2018-06-06T19:06:00.092Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30532759,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzQyLzJhLzhhL2JiODEtNDM3YS04M2Y3LWU2NzgxZDg4NzA1ZA.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzdlL2U3L2NkLzQ5YzktNDFmOS04OGIxLTcxNWNkNzlhMWY3MA.xml,true,6000 Kolding,Hesselly 8,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Preben Schultz Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2008-09-17,2018-05-30,Statsautoriseret revisor,-100000.0,,20222670.0,30532759.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Preben Schultz Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Preben Schultz,Preben Schultz,BDO Statsautoriseret revisionsaktieselskab,Preben Schultz Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-05-30,Kolding,,urn:ofk:oid:25739207,indberetninger-20180424,2.5097473,30532759.0,AWPWfdZr0wkEsASkte80,2018-06-06T19:06:21.623Z,2018-06-06T19:05:59.948Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-31-ZF,2018-06-06T19:06:00.092Z,,,,73330.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30532759,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzQyLzJhLzhhL2JiODEtNDM3YS04M2Y3LWU2NzgxZDg4NzA1ZA.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzdlL2U3L2NkLzQ5YzktNDFmOS04OGIxLTcxNWNkNzlhMWY3MA.xml,true,6000 Kolding,Hesselly 8,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Preben Schultz Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2008-09-17,2018-05-30,Statsautoriseret revisor,-100000.0,,20222670.0,30532759.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Preben Schultz Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Preben Schultz,Preben Schultz,BDO Statsautoriseret revisionsaktieselskab,Preben Schultz Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-05-30,Kolding,,urn:ofk:oid:25739207,indberetninger-20180424,2.5097473,30532759.0,AWPWfdZr0wkEsASkte80,2018-06-06T19:06:21.623Z,2018-06-06T19:05:59.948Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-31-ZF,2018-06-06T19:06:00.092Z,,,,2051049.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30532759,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzQyLzJhLzhhL2JiODEtNDM3YS04M2Y3LWU2NzgxZDg4NzA1ZA.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzdlL2U3L2NkLzQ5YzktNDFmOS04OGIxLTcxNWNkNzlhMWY3MA.xml,true,6000 Kolding,Hesselly 8,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Preben Schultz Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2008-09-17,2018-05-30,Statsautoriseret revisor,-100000.0,,20222670.0,30532759.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Preben Schultz Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Preben Schultz,Preben Schultz,BDO Statsautoriseret revisionsaktieselskab,Preben Schultz Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-05-30,Kolding,,urn:ofk:oid:25739207,indberetninger-20180424,2.5097473,30532759.0,AWPWfdZr0wkEsASkte80,2018-06-06T19:06:21.623Z,2018-06-06T19:05:59.948Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-31-ZF,2018-06-06T19:06:00.092Z,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30532759,2017-01-01,2017-01-01,c564,,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzQyLzJhLzhhL2JiODEtNDM3YS04M2Y3LWU2NzgxZDg4NzA1ZA.pdf,http://regnskaber.virk.dk/95723503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzdlL2U3L2NkLzQ5YzktNDFmOS04OGIxLTcxNWNkNzlhMWY3MA.xml,true,6000 Kolding,Hesselly 8,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Preben Schultz Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-05-30,2008-09-17,2018-05-30,Statsautoriseret revisor,-100000.0,,20222670.0,30532759.0,20222670.0,mne36188,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Preben Schultz Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Paulsen,Preben Schultz,Preben Schultz,BDO Statsautoriseret revisionsaktieselskab,Preben Schultz Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Kolding,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2017-12-31,2017-01-01,true,2018-05-30,Kolding,,urn:ofk:oid:25739207,indberetninger-20180424,2.5097473,30532759.0,AWPWfdZr0wkEsASkte80,2018-06-06T19:06:21.623Z,2018-06-06T19:05:59.948Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-31-ZF,2018-06-06T19:06:00.092Z,,,,,,,,,,,,,,,,,,,,,,,,66575.0,564567.0,,,,,
