entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
30530721,2014-10-01,2015-09-30,c4,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Q0L2Y5LzE1LzdkNmUtNGIwYi04MjQyLTIzYzc3MTkxZDA3Yw.xhtml,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2E0L2U0L2JmLzVhYzctNDI1MS1iNDNlLWE2YTkzNTg3OWRkOQ.pdf,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhiLzZiLzFlLzNlNzItNDJmMC1hYmM4LTZkYzkzNTkzNmZhOQ.xml,true,Danmark,DK,Bjerringbro,8850.0,25.0,Storegade,Spentrup,8981.0,10.0,PrÃ¦stemarken,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i KR Bach Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-28,2016-11-28,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at eje kapitalandele i andre selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-5250.0,30530721.0,1000669823.0,8738.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen H. Hvass,Kent Kragh Bach,KR BACH HOLDING ApS,Revisionsfirmaet HVASS A/S,Spentrup,2014-10-01,2015-09-30,3988.0,3488.0,-5250.0,2016-09-30,2015-10-01,false,false,Bjerringbro den,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",-500.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23212055,indberetninger-20180424,2.5949402000000004,30530721.0,,2018-03-29T01:08:29.708Z,2016-11-29T13:12:24.759Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-53-YM,2016-11-29T13:12:25.074Z,,,,,,,,,,,,,,,,,,,,
30530721,2014-10-01,2015-09-30,c6,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Q0L2Y5LzE1LzdkNmUtNGIwYi04MjQyLTIzYzc3MTkxZDA3Yw.xhtml,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2E0L2U0L2JmLzVhYzctNDI1MS1iNDNlLWE2YTkzNTg3OWRkOQ.pdf,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhiLzZiLzFlLzNlNzItNDJmMC1hYmM4LTZkYzkzNTkzNmZhOQ.xml,true,Danmark,DK,Bjerringbro,8850.0,25.0,Storegade,Spentrup,8981.0,10.0,PrÃ¦stemarken,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i KR Bach Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-28,2016-11-28,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at eje kapitalandele i andre selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,30530721.0,1000669823.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen H. Hvass,Kent Kragh Bach,KR BACH HOLDING ApS,Revisionsfirmaet HVASS A/S,Spentrup,2014-10-01,2015-09-30,8738.0,,,2016-09-30,2015-10-01,false,false,Bjerringbro den,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23212055,indberetninger-20180424,2.5949402000000004,30530721.0,,2018-03-29T01:08:29.708Z,2016-11-29T13:12:24.759Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-53-YM,2016-11-29T13:12:25.074Z,,,,,,,,,,,,,,,,,,,,
30530721,2014-10-01,2015-09-30,c8,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Q0L2Y5LzE1LzdkNmUtNGIwYi04MjQyLTIzYzc3MTkxZDA3Yw.xhtml,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2E0L2U0L2JmLzVhYzctNDI1MS1iNDNlLWE2YTkzNTg3OWRkOQ.pdf,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhiLzZiLzFlLzNlNzItNDJmMC1hYmM4LTZkYzkzNTkzNmZhOQ.xml,true,Danmark,DK,Bjerringbro,8850.0,25.0,Storegade,Spentrup,8981.0,10.0,PrÃ¦stemarken,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i KR Bach Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-28,2016-11-28,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at eje kapitalandele i andre selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,30530721.0,1000669823.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen H. Hvass,Kent Kragh Bach,KR BACH HOLDING ApS,Revisionsfirmaet HVASS A/S,Spentrup,2014-10-01,2015-09-30,-4750.0,,,2016-09-30,2015-10-01,false,false,Bjerringbro den,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23212055,indberetninger-20180424,2.5949402000000004,30530721.0,,2018-03-29T01:08:29.708Z,2016-11-29T13:12:24.759Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-53-YM,2016-11-29T13:12:25.074Z,,,,,,,,,,,,,,,,,,,,
30530721,2015-09-30,2015-09-30,c10,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Q0L2Y5LzE1LzdkNmUtNGIwYi04MjQyLTIzYzc3MTkxZDA3Yw.xhtml,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2E0L2U0L2JmLzVhYzctNDI1MS1iNDNlLWE2YTkzNTg3OWRkOQ.pdf,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhiLzZiLzFlLzNlNzItNDJmMC1hYmM4LTZkYzkzNTkzNmZhOQ.xml,true,Danmark,DK,Bjerringbro,8850.0,25.0,Storegade,Spentrup,8981.0,10.0,PrÃ¦stemarken,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i KR Bach Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-28,2016-11-28,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at eje kapitalandele i andre selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,30530721.0,1000669823.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen H. Hvass,Kent Kragh Bach,KR BACH HOLDING ApS,Revisionsfirmaet HVASS A/S,Spentrup,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,Bjerringbro den,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23212055,indberetninger-20180424,2.5949402000000004,30530721.0,,2018-03-29T01:08:29.708Z,2016-11-29T13:12:24.759Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-53-YM,2016-11-29T13:12:25.074Z,162317.0,0.0,125000.0,5000.0,5000.0,137680.0,162317.0,24637.0,157317.0,157317.0,157317.0,32317.0,-19637.0,24637.0,20137.0,5000.0,4500.0,,,
30530721,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Q0L2Y5LzE1LzdkNmUtNGIwYi04MjQyLTIzYzc3MTkxZDA3Yw.xhtml,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2E0L2U0L2JmLzVhYzctNDI1MS1iNDNlLWE2YTkzNTg3OWRkOQ.pdf,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhiLzZiLzFlLzNlNzItNDJmMC1hYmM4LTZkYzkzNTkzNmZhOQ.xml,true,Danmark,DK,Bjerringbro,8850.0,25.0,Storegade,Spentrup,8981.0,10.0,PrÃ¦stemarken,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i KR Bach Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-28,2016-11-28,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at eje kapitalandele i andre selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-4500.0,30530721.0,1000669823.0,17683.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen H. Hvass,Kent Kragh Bach,KR BACH HOLDING ApS,Revisionsfirmaet HVASS A/S,Spentrup,2014-10-01,2015-09-30,13183.0,13183.0,-4500.0,2016-09-30,2015-10-01,false,false,Bjerringbro den,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23212055,indberetninger-20180424,2.5949402000000004,30530721.0,,2018-03-29T01:08:29.708Z,2016-11-29T13:12:24.759Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-53-YM,2016-11-29T13:12:25.074Z,,,,,,,,,,,,,,,,,,,,
30530721,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Q0L2Y5LzE1LzdkNmUtNGIwYi04MjQyLTIzYzc3MTkxZDA3Yw.xhtml,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2E0L2U0L2JmLzVhYzctNDI1MS1iNDNlLWE2YTkzNTg3OWRkOQ.pdf,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhiLzZiLzFlLzNlNzItNDJmMC1hYmM4LTZkYzkzNTkzNmZhOQ.xml,true,Danmark,DK,Bjerringbro,8850.0,25.0,Storegade,Spentrup,8981.0,10.0,PrÃ¦stemarken,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i KR Bach Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-28,2016-11-28,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at eje kapitalandele i andre selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,30530721.0,1000669823.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen H. Hvass,Kent Kragh Bach,KR BACH HOLDING ApS,Revisionsfirmaet HVASS A/S,Spentrup,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,Bjerringbro den,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23212055,indberetninger-20180424,2.5949402000000004,30530721.0,,2018-03-29T01:08:29.708Z,2016-11-29T13:12:24.759Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-53-YM,2016-11-29T13:12:25.074Z,,,,,,,,,,,,,,,,,,14038779.0,"REVISIONSFIRMAET HVASS A/S , GODKENDT REVISIONSSELSKAB",
30530721,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Q0L2Y5LzE1LzdkNmUtNGIwYi04MjQyLTIzYzc3MTkxZDA3Yw.xhtml,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2E0L2U0L2JmLzVhYzctNDI1MS1iNDNlLWE2YTkzNTg3OWRkOQ.pdf,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhiLzZiLzFlLzNlNzItNDJmMC1hYmM4LTZkYzkzNTkzNmZhOQ.xml,true,Danmark,DK,Bjerringbro,8850.0,25.0,Storegade,Spentrup,8981.0,10.0,PrÃ¦stemarken,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i KR Bach Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-28,2016-11-28,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at eje kapitalandele i andre selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,30530721.0,1000669823.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen H. Hvass,Kent Kragh Bach,KR BACH HOLDING ApS,Revisionsfirmaet HVASS A/S,Spentrup,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,Bjerringbro den,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23212055,indberetninger-20180424,2.5949402000000004,30530721.0,,2018-03-29T01:08:29.708Z,2016-11-29T13:12:24.759Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-53-YM,2016-11-29T13:12:25.074Z,,,,,,,,,,,,,,,,,,,,Kent Kragh Bach
30530721,2015-10-01,2016-09-30,c3,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Q0L2Y5LzE1LzdkNmUtNGIwYi04MjQyLTIzYzc3MTkxZDA3Yw.xhtml,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2E0L2U0L2JmLzVhYzctNDI1MS1iNDNlLWE2YTkzNTg3OWRkOQ.pdf,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhiLzZiLzFlLzNlNzItNDJmMC1hYmM4LTZkYzkzNTkzNmZhOQ.xml,true,Danmark,DK,Bjerringbro,8850.0,25.0,Storegade,Spentrup,8981.0,10.0,PrÃ¦stemarken,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i KR Bach Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-28,2016-11-28,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at eje kapitalandele i andre selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,30530721.0,1000669823.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen H. Hvass,Kent Kragh Bach,KR BACH HOLDING ApS,Revisionsfirmaet HVASS A/S,Spentrup,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,Bjerringbro den,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23212055,indberetninger-20180424,2.5949402000000004,30530721.0,,2018-03-29T01:08:29.708Z,2016-11-29T13:12:24.759Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-53-YM,2016-11-29T13:12:25.074Z,,,,,,,,,,,,,,,,,,,,Rikke Willer Bach
30530721,2015-10-01,2016-09-30,c5,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Q0L2Y5LzE1LzdkNmUtNGIwYi04MjQyLTIzYzc3MTkxZDA3Yw.xhtml,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2E0L2U0L2JmLzVhYzctNDI1MS1iNDNlLWE2YTkzNTg3OWRkOQ.pdf,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhiLzZiLzFlLzNlNzItNDJmMC1hYmM4LTZkYzkzNTkzNmZhOQ.xml,true,Danmark,DK,Bjerringbro,8850.0,25.0,Storegade,Spentrup,8981.0,10.0,PrÃ¦stemarken,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i KR Bach Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-28,2016-11-28,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at eje kapitalandele i andre selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,30530721.0,1000669823.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen H. Hvass,Kent Kragh Bach,KR BACH HOLDING ApS,Revisionsfirmaet HVASS A/S,Spentrup,2014-10-01,2015-09-30,-32317.0,,,2016-09-30,2015-10-01,false,false,Bjerringbro den,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23212055,indberetninger-20180424,2.5949402000000004,30530721.0,,2018-03-29T01:08:29.708Z,2016-11-29T13:12:24.759Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-53-YM,2016-11-29T13:12:25.074Z,,,,,,,,,,,,,,,,,,,,
30530721,2015-10-01,2016-09-30,c7,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Q0L2Y5LzE1LzdkNmUtNGIwYi04MjQyLTIzYzc3MTkxZDA3Yw.xhtml,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2E0L2U0L2JmLzVhYzctNDI1MS1iNDNlLWE2YTkzNTg3OWRkOQ.pdf,http://regnskaber.virk.dk/12703503/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhiLzZiLzFlLzNlNzItNDJmMC1hYmM4LTZkYzkzNTkzNmZhOQ.xml,true,Danmark,DK,Bjerringbro,8850.0,25.0,Storegade,Spentrup,8981.0,10.0,PrÃ¦stemarken,8850  Bjerringbro,Storegade 25,Til den daglige ledelse i KR Bach Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-11-28,2016-11-28,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet bestÃ¥r i at eje kapitalandele i andre selskaber.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,30530721.0,1000669823.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen H. Hvass,Kent Kragh Bach,KR BACH HOLDING ApS,Revisionsfirmaet HVASS A/S,Spentrup,2014-10-01,2015-09-30,45500.0,,,2016-09-30,2015-10-01,false,false,Bjerringbro den,"Det erklÃ¦res, at betingelserne for fravalg af revision stadig er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23212055,indberetninger-20180424,2.5949402000000004,30530721.0,,2018-03-29T01:08:29.708Z,2016-11-29T13:12:24.759Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-53-YM,2016-11-29T13:12:25.074Z,,,,,,,,,,,,,,,,,,,,
