entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
25691067,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2QxLzMyL2E3LzU4NzItNDNkNy04ZWQ0LWE2ZGM3NjJlZGI4MA.pdf,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzZiL2NmLzIxL2U0MmEtNGI0NS05ZWFiLWQyNzY0NmJiMGFkMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,108.0,Adelgade,8660 Skanderborg,c/o Intrade ApS,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i INTRADE FINANS ApS,5837.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",9922.0,2019-05-15,2000-10-26,2019-06-17,Statsautoriseret revisor,1848.0,20222670.0,25691067.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for INTRADE FINANS ApS.,Ãrsrapport,81677.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dirigent Arne Pedersen,Danske Bank,INTRADE FINANS ApS,BDO Statsautoriseret revisionsaktieselskab,8109.0,81677.0,8109.0,Skanderborg,2017-01-01,2017-12-31,55961.0,71720.0,-1848.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-12-31,2018-01-01,true,2019-05-15,Aarhus,15759.0,urn:ofk:oid:27528311,indberetninger-20180424,2.5097342,25691067.0,AWtnbNeOGQc-fA3G3Myt,2019-06-17T21:52:34.929Z,2019-06-17T21:51:53.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-39-MH,2019-06-17T21:51:54.006Z,,,,,,,,,,,,,,
25691067,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2QxLzMyL2E3LzU4NzItNDNkNy04ZWQ0LWE2ZGM3NjJlZGI4MA.pdf,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzZiL2NmLzIxL2U0MmEtNGI0NS05ZWFiLWQyNzY0NmJiMGFkMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,108.0,Adelgade,8660 Skanderborg,c/o Intrade ApS,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i INTRADE FINANS ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-15,2000-10-26,2019-06-17,Statsautoriseret revisor,,20222670.0,25691067.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for INTRADE FINANS ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dirigent Arne Pedersen,Danske Bank,INTRADE FINANS ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skanderborg,2017-01-01,2017-12-31,55961.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-12-31,2018-01-01,true,2019-05-15,Aarhus,,urn:ofk:oid:27528311,indberetninger-20180424,2.5097342,25691067.0,AWtnbNeOGQc-fA3G3Myt,2019-06-17T21:52:34.929Z,2019-06-17T21:51:53.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-39-MH,2019-06-17T21:51:54.006Z,,,,,,,,,,,,,,
25691067,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2QxLzMyL2E3LzU4NzItNDNkNy04ZWQ0LWE2ZGM3NjJlZGI4MA.pdf,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzZiL2NmLzIxL2U0MmEtNGI0NS05ZWFiLWQyNzY0NmJiMGFkMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,108.0,Adelgade,8660 Skanderborg,c/o Intrade ApS,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i INTRADE FINANS ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-15,2000-10-26,2019-06-17,Statsautoriseret revisor,,20222670.0,25691067.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for INTRADE FINANS ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dirigent Arne Pedersen,Danske Bank,INTRADE FINANS ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skanderborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-12-31,2018-01-01,true,2019-05-15,Aarhus,,urn:ofk:oid:27528311,indberetninger-20180424,2.5097342,25691067.0,AWtnbNeOGQc-fA3G3Myt,2019-06-17T21:52:34.929Z,2019-06-17T21:51:53.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-39-MH,2019-06-17T21:51:54.006Z,2804235.0,3000000.0,2474553.0,2804235.0,329682.0,-525447.0,329682.0,19366.0,2804235.0,2804235.0,9922.0,,,
25691067,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2QxLzMyL2E3LzU4NzItNDNkNy04ZWQ0LWE2ZGM3NjJlZGI4MA.pdf,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzZiL2NmLzIxL2U0MmEtNGI0NS05ZWFiLWQyNzY0NmJiMGFkMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,108.0,Adelgade,8660 Skanderborg,c/o Intrade ApS,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i INTRADE FINANS ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-15,2000-10-26,2019-06-17,Statsautoriseret revisor,,20222670.0,25691067.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for INTRADE FINANS ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dirigent Arne Pedersen,Danske Bank,INTRADE FINANS ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skanderborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-12-31,2018-01-01,true,2019-05-15,Aarhus,,urn:ofk:oid:27528311,indberetninger-20180424,2.5097342,25691067.0,AWtnbNeOGQc-fA3G3Myt,2019-06-17T21:52:34.929Z,2019-06-17T21:51:53.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-39-MH,2019-06-17T21:51:54.006Z,,,3000000.0,,,,,,,,,,,
25691067,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2QxLzMyL2E3LzU4NzItNDNkNy04ZWQ0LWE2ZGM3NjJlZGI4MA.pdf,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzZiL2NmLzIxL2U0MmEtNGI0NS05ZWFiLWQyNzY0NmJiMGFkMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,108.0,Adelgade,8660 Skanderborg,c/o Intrade ApS,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i INTRADE FINANS ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-15,2000-10-26,2019-06-17,Statsautoriseret revisor,,20222670.0,25691067.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for INTRADE FINANS ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dirigent Arne Pedersen,Danske Bank,INTRADE FINANS ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skanderborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-12-31,2018-01-01,true,2019-05-15,Aarhus,,urn:ofk:oid:27528311,indberetninger-20180424,2.5097342,25691067.0,AWtnbNeOGQc-fA3G3Myt,2019-06-17T21:52:34.929Z,2019-06-17T21:51:53.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-39-MH,2019-06-17T21:51:54.006Z,,,-525447.0,,,,,,,,,,,
25691067,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2QxLzMyL2E3LzU4NzItNDNkNy04ZWQ0LWE2ZGM3NjJlZGI4MA.pdf,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzZiL2NmLzIxL2U0MmEtNGI0NS05ZWFiLWQyNzY0NmJiMGFkMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,108.0,Adelgade,8660 Skanderborg,c/o Intrade ApS,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i INTRADE FINANS ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",3084.0,2019-05-15,2000-10-26,2019-06-17,Statsautoriseret revisor,13979.0,20222670.0,25691067.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for INTRADE FINANS ApS.,Ãrsrapport,28000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dirigent Arne Pedersen,Danske Bank,INTRADE FINANS ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,28000.0,0.0,Skanderborg,2017-01-01,2017-12-31,10937.0,14021.0,-13979.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-12-31,2018-01-01,true,2019-05-15,Aarhus,3084.0,urn:ofk:oid:27528311,indberetninger-20180424,2.5097342,25691067.0,AWtnbNeOGQc-fA3G3Myt,2019-06-17T21:52:34.929Z,2019-06-17T21:51:53.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-39-MH,2019-06-17T21:51:54.006Z,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
25691067,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2QxLzMyL2E3LzU4NzItNDNkNy04ZWQ0LWE2ZGM3NjJlZGI4MA.pdf,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzZiL2NmLzIxL2U0MmEtNGI0NS05ZWFiLWQyNzY0NmJiMGFkMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,108.0,Adelgade,8660 Skanderborg,c/o Intrade ApS,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i INTRADE FINANS ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-15,2000-10-26,2019-06-17,Statsautoriseret revisor,,20222670.0,25691067.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for INTRADE FINANS ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dirigent Arne Pedersen,Danske Bank,INTRADE FINANS ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skanderborg,2017-01-01,2017-12-31,10937.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-12-31,2018-01-01,true,2019-05-15,Aarhus,,urn:ofk:oid:27528311,indberetninger-20180424,2.5097342,25691067.0,AWtnbNeOGQc-fA3G3Myt,2019-06-17T21:52:34.929Z,2019-06-17T21:51:53.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-39-MH,2019-06-17T21:51:54.006Z,,,,,,,,,,,,,,
25691067,2018-01-01,2018-12-31,c248,,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2QxLzMyL2E3LzU4NzItNDNkNy04ZWQ0LWE2ZGM3NjJlZGI4MA.pdf,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzZiL2NmLzIxL2U0MmEtNGI0NS05ZWFiLWQyNzY0NmJiMGFkMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,108.0,Adelgade,8660 Skanderborg,c/o Intrade ApS,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i INTRADE FINANS ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-15,2000-10-26,2019-06-17,Statsautoriseret revisor,,20222670.0,25691067.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for INTRADE FINANS ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dirigent Arne Pedersen,Danske Bank,INTRADE FINANS ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skanderborg,2017-01-01,2017-12-31,10937.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-12-31,2018-01-01,true,2019-05-15,Aarhus,,urn:ofk:oid:27528311,indberetninger-20180424,2.5097342,25691067.0,AWtnbNeOGQc-fA3G3Myt,2019-06-17T21:52:34.929Z,2019-06-17T21:51:53.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-39-MH,2019-06-17T21:51:54.006Z,,,,,,,,,,,,,,
25691067,2018-01-01,2018-12-31,c307,,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2QxLzMyL2E3LzU4NzItNDNkNy04ZWQ0LWE2ZGM3NjJlZGI4MA.pdf,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzZiL2NmLzIxL2U0MmEtNGI0NS05ZWFiLWQyNzY0NmJiMGFkMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,108.0,Adelgade,8660 Skanderborg,c/o Intrade ApS,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i INTRADE FINANS ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-15,2000-10-26,2019-06-17,Statsautoriseret revisor,,20222670.0,25691067.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for INTRADE FINANS ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dirigent Arne Pedersen,Danske Bank,INTRADE FINANS ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skanderborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-12-31,2018-01-01,true,2019-05-15,Aarhus,,urn:ofk:oid:27528311,indberetninger-20180424,2.5097342,25691067.0,AWtnbNeOGQc-fA3G3Myt,2019-06-17T21:52:34.929Z,2019-06-17T21:51:53.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-39-MH,2019-06-17T21:51:54.006Z,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
25691067,2018-01-01,2018-12-31,c727,,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2QxLzMyL2E3LzU4NzItNDNkNy04ZWQ0LWE2ZGM3NjJlZGI4MA.pdf,http://regnskaber.virk.dk/76019652/ZG9rdW1lbnRsYWdlcjovLzAzL2M5LzZiL2NmLzIxL2U0MmEtNGI0NS05ZWFiLWQyNzY0NmJiMGFkMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,108.0,Adelgade,8660 Skanderborg,c/o Intrade ApS,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i INTRADE FINANS ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-15,2000-10-26,2019-06-17,Statsautoriseret revisor,,20222670.0,25691067.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for INTRADE FINANS ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Dirigent Arne Pedersen,Danske Bank,INTRADE FINANS ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Skanderborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-12-31,2018-01-01,true,2019-05-15,Aarhus,,urn:ofk:oid:27528311,indberetninger-20180424,2.5097342,25691067.0,AWtnbNeOGQc-fA3G3Myt,2019-06-17T21:52:34.929Z,2019-06-17T21:51:53.263Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-39-MH,2019-06-17T21:51:54.006Z,,,,,,,,,,,,,,Arne Pedersen
