entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AmortisationOfIntangibleAssets,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Adjustments,AdjustmentsForDecreaseIncreaseInWorkingCapital,AdjustmentsForDeferredTax,AdjustmentsOfInterestAndSimilarIncomes,AdjustmentsOfTaxExpense,AdjustmentsfInterestAndSimilarExpenses,AverageNumberOfEmployees,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInOperatingActivities,CurrentTaxExpense,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RaisingOfDebtToCreditInstitutions,RaisingOfDebtToGroupEnterprises,RepaymentOfDebtToCreditInstitutions,RepaymentOfDebtToGroupEnterprises,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,ReserveForDevelopmentExpenditure,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,EquityTransfersToReserves,DepreciationOfPropertyPlantAndEquipment,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfImpairmentLossesAndDepreciation,DescriptionOfMethodsOfLeases,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfQualificationsOfFinancialStatementsExtendedReview,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,ExplanationOfEntitysDefinitionOfCashAndCashEquivalents,IdentificationOfApprovedAnnualReport,OpinionOnFinancialStatementsExtendedReview,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,fInformationOnSpecificPrerequisitesRegardingDevelopmentProjects,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
36397861,2017-07-01,2017-07-01,c446,,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzJkL2NmL2Q2L2Q4YTMtNDYwZS05YTFmLTRjMDZkMzNlOTE5NA.pdf,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzkxL2Y0LzQ1OWEtNDI3Zi1hMDZmLTBhM2I5MTk5ZDZlOA.xml,Danmark,Holstebro,7500.0,16.0,Hjaltesvej,Randers C,8900.0,1.0,Kirkegade,Randers SV,8940.0,1.0,Stribvej,2900 Hellerup,Strandvejen 44,115848.0,3715272.0,Regnskabsklasse B,2019-09-12,2019-09-12,statsautoriseret revisor,33771231.0,36397861.0,33771231.0,mne10030,Ãrsrapport,Per SÃ¸rensen,Volker Michael Diehl,Sydbank A/S,Bike&Co Danmark ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Randers,2017-07-01,2018-06-30,Randers,2019-06-30,2018-07-01,1.0,Holstebro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27823078,indberetninger-20180424,2.5122378,36397861.0,AW05sl8_IXJRhhXBNusU,2019-09-16T10:51:51.188Z,2019-09-16T10:50:53.504Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-69-XL,2019-09-16T10:50:53.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36397861,2017-07-01,2018-06-30,c104,,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzJkL2NmL2Q2L2Q4YTMtNDYwZS05YTFmLTRjMDZkMzNlOTE5NA.pdf,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzkxL2Y0LzQ1OWEtNDI3Zi1hMDZmLTBhM2I5MTk5ZDZlOA.xml,Danmark,Holstebro,7500.0,16.0,Hjaltesvej,Randers C,8900.0,1.0,Kirkegade,Randers SV,8940.0,1.0,Stribvej,2900 Hellerup,Strandvejen 44,115848.0,,Regnskabsklasse B,2019-09-12,2019-09-12,statsautoriseret revisor,33771231.0,36397861.0,33771231.0,mne10030,Ãrsrapport,Per SÃ¸rensen,Volker Michael Diehl,Sydbank A/S,Bike&Co Danmark ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Randers,2017-07-01,2018-06-30,Randers,2019-06-30,2018-07-01,1.0,Holstebro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27823078,indberetninger-20180424,2.5122378,36397861.0,AW05sl8_IXJRhhXBNusU,2019-09-16T10:51:51.188Z,2019-09-16T10:50:53.504Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-69-XL,2019-09-16T10:50:53.708Z,-1218641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36397861,2017-07-01,2018-06-30,c92,,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzJkL2NmL2Q2L2Q4YTMtNDYwZS05YTFmLTRjMDZkMzNlOTE5NA.pdf,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzkxL2Y0LzQ1OWEtNDI3Zi1hMDZmLTBhM2I5MTk5ZDZlOA.xml,Danmark,Holstebro,7500.0,16.0,Hjaltesvej,Randers C,8900.0,1.0,Kirkegade,Randers SV,8940.0,1.0,Stribvej,2900 Hellerup,Strandvejen 44,115848.0,,Regnskabsklasse B,2019-09-12,2019-09-12,statsautoriseret revisor,33771231.0,36397861.0,33771231.0,mne10030,Ãrsrapport,Per SÃ¸rensen,Volker Michael Diehl,Sydbank A/S,Bike&Co Danmark ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Randers,2017-07-01,2018-06-30,Randers,2019-06-30,2018-07-01,1.0,Holstebro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27823078,indberetninger-20180424,2.5122378,36397861.0,AW05sl8_IXJRhhXBNusU,2019-09-16T10:51:51.188Z,2019-09-16T10:50:53.504Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-69-XL,2019-09-16T10:50:53.708Z,-1218641.0,6601.0,-1198333.0,0.0,-294610.0,0.0,100281.0,4.0,-2410373.0,101890.0,-2160816.0,0.0,513588.0,-3847805.0,2135884.0,200930.0,200930.0,1830833.0,618793.0,55229.0,45053.0,294610.0,-2058926.0,13113.0,100281.0,294610.0,45052.0,130859.0,-1218641.0,-1412970.0,2980375.0,0.0,0.0,2878485.0,12689.0,0.0,0.0,1674172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36397861,2018-06-30,2018-06-30,c107,,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzJkL2NmL2Q2L2Q4YTMtNDYwZS05YTFmLTRjMDZkMzNlOTE5NA.pdf,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzkxL2Y0LzQ1OWEtNDI3Zi1hMDZmLTBhM2I5MTk5ZDZlOA.xml,Danmark,Holstebro,7500.0,16.0,Hjaltesvej,Randers C,8900.0,1.0,Kirkegade,Randers SV,8940.0,1.0,Stribvej,2900 Hellerup,Strandvejen 44,115848.0,1656346.0,Regnskabsklasse B,2019-09-12,2019-09-12,statsautoriseret revisor,33771231.0,36397861.0,33771231.0,mne10030,Ãrsrapport,Per SÃ¸rensen,Volker Michael Diehl,Sydbank A/S,Bike&Co Danmark ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Randers,2017-07-01,2018-06-30,Randers,2019-06-30,2018-07-01,1.0,Holstebro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27823078,indberetninger-20180424,2.5122378,36397861.0,AW05sl8_IXJRhhXBNusU,2019-09-16T10:51:51.188Z,2019-09-16T10:50:53.504Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-69-XL,2019-09-16T10:50:53.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19808436.0,1656346.0,291781.0,200000.0,17258581.0,0.0,22553.0,3100.0,1577675.0,28875.0,291781.0,1396769.0,2226099.0,19808436.0,18230761.0,3100.0,1396769.0,2549855.0,724248.0,289870.0,200000.0,2254974.0,291781.0,1085894.0,2980375.0,18230761.0,5178845.0,14205466.0,9347293.0,13893043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36397861,2018-07-01,2018-07-01,c0,,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzJkL2NmL2Q2L2Q4YTMtNDYwZS05YTFmLTRjMDZkMzNlOTE5NA.pdf,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzkxL2Y0LzQ1OWEtNDI3Zi1hMDZmLTBhM2I5MTk5ZDZlOA.xml,Danmark,Holstebro,7500.0,16.0,Hjaltesvej,Randers C,8900.0,1.0,Kirkegade,Randers SV,8940.0,1.0,Stribvej,2900 Hellerup,Strandvejen 44,115848.0,,Regnskabsklasse B,2019-09-12,2019-09-12,statsautoriseret revisor,33771231.0,36397861.0,33771231.0,mne10030,Ãrsrapport,Per SÃ¸rensen,Volker Michael Diehl,Sydbank A/S,Bike&Co Danmark ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Randers,2017-07-01,2018-06-30,Randers,2019-06-30,2018-07-01,1.0,Holstebro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27823078,indberetninger-20180424,2.5122378,36397861.0,AW05sl8_IXJRhhXBNusU,2019-09-16T10:51:51.188Z,2019-09-16T10:50:53.504Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-69-XL,2019-09-16T10:50:53.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36397861,2018-07-01,2018-07-01,c177,,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzJkL2NmL2Q2L2Q4YTMtNDYwZS05YTFmLTRjMDZkMzNlOTE5NA.pdf,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzkxL2Y0LzQ1OWEtNDI3Zi1hMDZmLTBhM2I5MTk5ZDZlOA.xml,Danmark,Holstebro,7500.0,16.0,Hjaltesvej,Randers C,8900.0,1.0,Kirkegade,Randers SV,8940.0,1.0,Stribvej,2900 Hellerup,Strandvejen 44,115848.0,,Regnskabsklasse B,2019-09-12,2019-09-12,statsautoriseret revisor,33771231.0,36397861.0,33771231.0,mne10030,Ãrsrapport,Per SÃ¸rensen,Volker Michael Diehl,Sydbank A/S,Bike&Co Danmark ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Randers,2017-07-01,2018-06-30,Randers,2019-06-30,2018-07-01,1.0,Holstebro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27823078,indberetninger-20180424,2.5122378,36397861.0,AW05sl8_IXJRhhXBNusU,2019-09-16T10:51:51.188Z,2019-09-16T10:50:53.504Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-69-XL,2019-09-16T10:50:53.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288311.0,2514410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36397861,2018-07-01,2018-07-01,c186,,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzJkL2NmL2Q2L2Q4YTMtNDYwZS05YTFmLTRjMDZkMzNlOTE5NA.pdf,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzkxL2Y0LzQ1OWEtNDI3Zi1hMDZmLTBhM2I5MTk5ZDZlOA.xml,Danmark,Holstebro,7500.0,16.0,Hjaltesvej,Randers C,8900.0,1.0,Kirkegade,Randers SV,8940.0,1.0,Stribvej,2900 Hellerup,Strandvejen 44,115848.0,,Regnskabsklasse B,2019-09-12,2019-09-12,statsautoriseret revisor,33771231.0,36397861.0,33771231.0,mne10030,Ãrsrapport,Per SÃ¸rensen,Volker Michael Diehl,Sydbank A/S,Bike&Co Danmark ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Randers,2017-07-01,2018-06-30,Randers,2019-06-30,2018-07-01,1.0,Holstebro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27823078,indberetninger-20180424,2.5122378,36397861.0,AW05sl8_IXJRhhXBNusU,2019-09-16T10:51:51.188Z,2019-09-16T10:50:53.504Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-69-XL,2019-09-16T10:50:53.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21933.0,50808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36397861,2018-07-01,2018-07-01,c20,,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzJkL2NmL2Q2L2Q4YTMtNDYwZS05YTFmLTRjMDZkMzNlOTE5NA.pdf,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzkxL2Y0LzQ1OWEtNDI3Zi1hMDZmLTBhM2I5MTk5ZDZlOA.xml,Danmark,Holstebro,7500.0,16.0,Hjaltesvej,Randers C,8900.0,1.0,Kirkegade,Randers SV,8940.0,1.0,Stribvej,2900 Hellerup,Strandvejen 44,115848.0,,Regnskabsklasse B,2019-09-12,2019-09-12,statsautoriseret revisor,33771231.0,36397861.0,33771231.0,mne10030,Ãrsrapport,Per SÃ¸rensen,Volker Michael Diehl,Sydbank A/S,Bike&Co Danmark ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Randers,2017-07-01,2018-06-30,Randers,2019-06-30,2018-07-01,1.0,Holstebro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27823078,indberetninger-20180424,2.5122378,36397861.0,AW05sl8_IXJRhhXBNusU,2019-09-16T10:51:51.188Z,2019-09-16T10:50:53.504Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-69-XL,2019-09-16T10:50:53.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36397861,2018-07-01,2018-07-01,c2461,,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzJkL2NmL2Q2L2Q4YTMtNDYwZS05YTFmLTRjMDZkMzNlOTE5NA.pdf,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzkxL2Y0LzQ1OWEtNDI3Zi1hMDZmLTBhM2I5MTk5ZDZlOA.xml,Danmark,Holstebro,7500.0,16.0,Hjaltesvej,Randers C,8900.0,1.0,Kirkegade,Randers SV,8940.0,1.0,Stribvej,2900 Hellerup,Strandvejen 44,115848.0,,Regnskabsklasse B,2019-09-12,2019-09-12,statsautoriseret revisor,33771231.0,36397861.0,33771231.0,mne10030,Ãrsrapport,Per SÃ¸rensen,Volker Michael Diehl,Sydbank A/S,Bike&Co Danmark ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Randers,2017-07-01,2018-06-30,Randers,2019-06-30,2018-07-01,1.0,Holstebro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27823078,indberetninger-20180424,2.5122378,36397861.0,AW05sl8_IXJRhhXBNusU,2019-09-16T10:51:51.188Z,2019-09-16T10:50:53.504Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-69-XL,2019-09-16T10:50:53.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36397861,2018-07-01,2018-07-01,c327,,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzJkL2NmL2Q2L2Q4YTMtNDYwZS05YTFmLTRjMDZkMzNlOTE5NA.pdf,http://regnskaber.virk.dk/16879363/ZG9rdW1lbnRsYWdlcjovLzAzLzJhL2RkLzkxL2Y0LzQ1OWEtNDI3Zi1hMDZmLTBhM2I5MTk5ZDZlOA.xml,Danmark,Holstebro,7500.0,16.0,Hjaltesvej,Randers C,8900.0,1.0,Kirkegade,Randers SV,8940.0,1.0,Stribvej,2900 Hellerup,Strandvejen 44,115848.0,,Regnskabsklasse B,2019-09-12,2019-09-12,statsautoriseret revisor,33771231.0,36397861.0,33771231.0,mne10030,Ãrsrapport,Per SÃ¸rensen,Volker Michael Diehl,Sydbank A/S,Bike&Co Danmark ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Randers,2017-07-01,2018-06-30,Randers,2019-06-30,2018-07-01,1.0,Holstebro,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27823078,indberetninger-20180424,2.5122378,36397861.0,AW05sl8_IXJRhhXBNusU,2019-09-16T10:51:51.188Z,2019-09-16T10:50:53.504Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-69-XL,2019-09-16T10:50:53.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287466.0,579247.0,,,,,,,,,,,,,,,,,,,,,,,,,,
