entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
10461588,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzVhLzMzLzRmL2QyYzgtNDMxNi1hODI3LWE2NTVjMDAwNzAwOQ.pdf,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2NmL2M3L2M5L2IzZWEtNDA4Yi05M2YwLWY4YjExMmUxMDRlMw.xml,true,"2770, Kastrup",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2019-01-30,2019-01-30,2019-02-08,28686668.0,10461588.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,Ernst Henriksen,Hans Frank Olsen,Ãkomomi og Administration,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",DragÃ¸r,2017-01-01,2017-12-31,79620.0,2018-12-31,2018-01-01,false,2019-01-30,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26660697,indberetninger-20180424,2.509595,10461588.0,AWjMsGgxet7j816D4Aym,2019-02-08T10:39:30.281Z,2019-02-08T10:38:59.246Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-06-GB,2019-02-08T10:38:59.388Z,,,,,,,,,,,,,,,,,,,,,,,,
10461588,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzVhLzMzLzRmL2QyYzgtNDMxNi1hODI3LWE2NTVjMDAwNzAwOQ.pdf,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2NmL2M3L2M5L2IzZWEtNDA4Yi05M2YwLWY4YjExMmUxMDRlMw.xml,true,"2770, Kastrup",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2019-01-30,2019-01-30,2019-02-08,28686668.0,10461588.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,Ernst Henriksen,Hans Frank Olsen,Ãkomomi og Administration,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",DragÃ¸r,2017-01-01,2017-12-31,185420.0,2018-12-31,2018-01-01,false,2019-01-30,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26660697,indberetninger-20180424,2.509595,10461588.0,AWjMsGgxet7j816D4Aym,2019-02-08T10:39:30.281Z,2019-02-08T10:38:59.246Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-06-GB,2019-02-08T10:38:59.388Z,178577.0,416737.0,28.0,238132.0,238160.0,52712.0,,,,,,,,,,,,,,,,,,
10461588,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzVhLzMzLzRmL2QyYzgtNDMxNi1hODI3LWE2NTVjMDAwNzAwOQ.pdf,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2NmL2M3L2M5L2IzZWEtNDA4Yi05M2YwLWY4YjExMmUxMDRlMw.xml,true,"2770, Kastrup",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2019-01-30,2019-01-30,2019-02-08,28686668.0,10461588.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,Ernst Henriksen,Hans Frank Olsen,Ãkomomi og Administration,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",DragÃ¸r,2017-01-01,2017-12-31,105800.0,2018-12-31,2018-01-01,false,2019-01-30,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26660697,indberetninger-20180424,2.509595,10461588.0,AWjMsGgxet7j816D4Aym,2019-02-08T10:39:30.281Z,2019-02-08T10:38:59.246Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-06-GB,2019-02-08T10:38:59.388Z,,,,,,,,,,,,,,,,,,,,,,,,
10461588,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzVhLzMzLzRmL2QyYzgtNDMxNi1hODI3LWE2NTVjMDAwNzAwOQ.pdf,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2NmL2M3L2M5L2IzZWEtNDA4Yi05M2YwLWY4YjExMmUxMDRlMw.xml,true,"2770, Kastrup",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2019-01-30,2019-01-30,2019-02-08,28686668.0,10461588.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,Ernst Henriksen,Hans Frank Olsen,Ãkomomi og Administration,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",DragÃ¸r,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,2019-01-30,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26660697,indberetninger-20180424,2.509595,10461588.0,AWjMsGgxet7j816D4Aym,2019-02-08T10:39:30.281Z,2019-02-08T10:38:59.246Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-06-GB,2019-02-08T10:38:59.388Z,,,,,,,673133.0,417505.0,200000.0,673133.0,210430.0,20198.0,627584.0,673133.0,45549.0,40934.0,105800.0,321784.0,45549.0,4615.0,255628.0,0.0,25000.0,
10461588,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzVhLzMzLzRmL2QyYzgtNDMxNi1hODI3LWE2NTVjMDAwNzAwOQ.pdf,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2NmL2M3L2M5L2IzZWEtNDA4Yi05M2YwLWY4YjExMmUxMDRlMw.xml,true,"2770, Kastrup",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2019-01-30,2019-01-30,2019-02-08,28686668.0,10461588.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,Ernst Henriksen,Hans Frank Olsen,Ãkomomi og Administration,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",DragÃ¸r,2017-01-01,2017-12-31,-280922.0,2018-12-31,2018-01-01,false,2019-01-30,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26660697,indberetninger-20180424,2.509595,10461588.0,AWjMsGgxet7j816D4Aym,2019-02-08T10:39:30.281Z,2019-02-08T10:38:59.246Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-06-GB,2019-02-08T10:38:59.388Z,279725.0,210302.0,1069.0,-70492.0,-69423.0,210430.0,,,,,,,,,,,,,,,,,,
10461588,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzVhLzMzLzRmL2QyYzgtNDMxNi1hODI3LWE2NTVjMDAwNzAwOQ.pdf,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2NmL2M3L2M5L2IzZWEtNDA4Yi05M2YwLWY4YjExMmUxMDRlMw.xml,true,"2770, Kastrup",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2019-01-30,2019-01-30,2019-02-08,28686668.0,10461588.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,Ernst Henriksen,Hans Frank Olsen,Ãkomomi og Administration,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",DragÃ¸r,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,2019-01-30,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26660697,indberetninger-20180424,2.509595,10461588.0,AWjMsGgxet7j816D4Aym,2019-02-08T10:39:30.281Z,2019-02-08T10:38:59.246Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-06-GB,2019-02-08T10:38:59.388Z,,,,,,,,,,,,,,,,,,,,,,,,
10461588,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzVhLzMzLzRmL2QyYzgtNDMxNi1hODI3LWE2NTVjMDAwNzAwOQ.pdf,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2NmL2M3L2M5L2IzZWEtNDA4Yi05M2YwLWY4YjExMmUxMDRlMw.xml,true,"2770, Kastrup",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2019-01-30,2019-01-30,2019-02-08,28686668.0,10461588.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,Ernst Henriksen,Hans Frank Olsen,Ãkomomi og Administration,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",DragÃ¸r,2017-01-01,2017-12-31,-320922.0,2018-12-31,2018-01-01,false,2019-01-30,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26660697,indberetninger-20180424,2.509595,10461588.0,AWjMsGgxet7j816D4Aym,2019-02-08T10:39:30.281Z,2019-02-08T10:38:59.246Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-06-GB,2019-02-08T10:38:59.388Z,,,,,,,,,,,,,,,,,,,,,,,,
10461588,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzVhLzMzLzRmL2QyYzgtNDMxNi1hODI3LWE2NTVjMDAwNzAwOQ.pdf,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2NmL2M3L2M5L2IzZWEtNDA4Yi05M2YwLWY4YjExMmUxMDRlMw.xml,true,"2770, Kastrup",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2019-01-30,2019-01-30,2019-02-08,28686668.0,10461588.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,Ernst Henriksen,Hans Frank Olsen,Ãkomomi og Administration,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",DragÃ¸r,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,2019-01-30,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26660697,indberetninger-20180424,2.509595,10461588.0,AWjMsGgxet7j816D4Aym,2019-02-08T10:39:30.281Z,2019-02-08T10:38:59.246Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-06-GB,2019-02-08T10:38:59.388Z,,,,,,,,,,,,,,,,,,,,,,,,
10461588,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzVhLzMzLzRmL2QyYzgtNDMxNi1hODI3LWE2NTVjMDAwNzAwOQ.pdf,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2NmL2M3L2M5L2IzZWEtNDA4Yi05M2YwLWY4YjExMmUxMDRlMw.xml,true,"2770, Kastrup",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2019-01-30,2019-01-30,2019-02-08,28686668.0,10461588.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,Ernst Henriksen,Hans Frank Olsen,Ãkomomi og Administration,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",DragÃ¸r,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,2019-01-30,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26660697,indberetninger-20180424,2.509595,10461588.0,AWjMsGgxet7j816D4Aym,2019-02-08T10:39:30.281Z,2019-02-08T10:38:59.246Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-06-GB,2019-02-08T10:38:59.388Z,,,,,,,,,,,,,,,,,,,,,,,,Hans Frank Olsen
10461588,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzVhLzMzLzRmL2QyYzgtNDMxNi1hODI3LWE2NTVjMDAwNzAwOQ.pdf,http://regnskaber.virk.dk/88516401/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2NmL2M3L2M5L2IzZWEtNDA4Yi05M2YwLWY4YjExMmUxMDRlMw.xml,true,"2770, Kastrup",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2019-01-30,2019-01-30,2019-02-08,28686668.0,10461588.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,Ernst Henriksen,Hans Frank Olsen,Ãkomomi og Administration,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",DragÃ¸r,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,2019-01-30,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26660697,indberetninger-20180424,2.509595,10461588.0,AWjMsGgxet7j816D4Aym,2019-02-08T10:39:30.281Z,2019-02-08T10:38:59.246Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AK-06-GB,2019-02-08T10:38:59.388Z,,,,,,,,,,,,,,,,,,,,,,,,
