entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
10461588,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8vcGRmcy8xMDQ2MTU4ODtBcFMxNTUwNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8veGJybHMvWC02N0NEREUwMy0yMDE0MDUxNF8xMjUxNTJfODY2.xml,"Kastrup, 2770",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-14,0.0,10461588.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,0.0,Frank Olsen,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",0.0,2013-12-31,2013-01-01,2014-04-22,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9501620,indberetninger-20180424,2.5124266,10461588.0,,2018-03-31T20:36:52.867Z,2014-05-14T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.213,2014-05-14T22:00:00.000Z,
10461588,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8vcGRmcy8xMDQ2MTU4ODtBcFMxNTUwNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8veGJybHMvWC02N0NEREUwMy0yMDE0MDUxNF8xMjUxNTJfODY2.xml,"Kastrup, 2770",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-14,0.0,10461588.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,0.0,Frank Olsen,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",0.0,2013-12-31,2013-01-01,2014-04-22,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9501620,indberetninger-20180424,2.5124266,10461588.0,,2018-03-31T20:36:52.867Z,2014-05-14T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.213,2014-05-14T22:00:00.000Z,
10461588,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8vcGRmcy8xMDQ2MTU4ODtBcFMxNTUwNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8veGJybHMvWC02N0NEREUwMy0yMDE0MDUxNF8xMjUxNTJfODY2.xml,"Kastrup, 2770",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-14,0.0,10461588.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,0.0,Frank Olsen,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",0.0,2013-12-31,2013-01-01,2014-04-22,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9501620,indberetninger-20180424,2.5124266,10461588.0,,2018-03-31T20:36:52.867Z,2014-05-14T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.213,2014-05-14T22:00:00.000Z,
10461588,2013-01-01,2013-12-31,ID_2,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8vcGRmcy8xMDQ2MTU4ODtBcFMxNTUwNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8veGJybHMvWC02N0NEREUwMy0yMDE0MDUxNF8xMjUxNTJfODY2.xml,"Kastrup, 2770",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-14,0.0,10461588.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,0.0,Frank Olsen,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",0.0,2013-12-31,2013-01-01,2014-04-22,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9501620,indberetninger-20180424,2.5124266,10461588.0,,2018-03-31T20:36:52.867Z,2014-05-14T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.213,2014-05-14T22:00:00.000Z,Hans Frank Olsen
10461588,2013-01-01,2013-12-31,ID_3,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8vcGRmcy8xMDQ2MTU4ODtBcFMxNTUwNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8veGJybHMvWC02N0NEREUwMy0yMDE0MDUxNF8xMjUxNTJfODY2.xml,"Kastrup, 2770",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-14,0.0,10461588.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,0.0,Frank Olsen,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",0.0,2013-12-31,2013-01-01,2014-04-22,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9501620,indberetninger-20180424,2.5124266,10461588.0,,2018-03-31T20:36:52.867Z,2014-05-14T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.213,2014-05-14T22:00:00.000Z,
10461588,2013-01-01,2013-12-31,ID_4,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8vcGRmcy8xMDQ2MTU4ODtBcFMxNTUwNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8veGJybHMvWC02N0NEREUwMy0yMDE0MDUxNF8xMjUxNTJfODY2.xml,"Kastrup, 2770",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-14,0.0,10461588.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,0.0,Frank Olsen,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",0.0,2013-12-31,2013-01-01,2014-04-22,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9501620,indberetninger-20180424,2.5124266,10461588.0,,2018-03-31T20:36:52.867Z,2014-05-14T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.213,2014-05-14T22:00:00.000Z,
10461588,2013-01-01,2013-12-31,ID_5,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8vcGRmcy8xMDQ2MTU4ODtBcFMxNTUwNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8veGJybHMvWC02N0NEREUwMy0yMDE0MDUxNF8xMjUxNTJfODY2.xml,"Kastrup, 2770",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-14,0.0,10461588.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,0.0,Frank Olsen,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",0.0,2013-12-31,2013-01-01,2014-04-22,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9501620,indberetninger-20180424,2.5124266,10461588.0,,2018-03-31T20:36:52.867Z,2014-05-14T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.213,2014-05-14T22:00:00.000Z,
10461588,2013-01-01,2013-12-31,ID_6,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8vcGRmcy8xMDQ2MTU4ODtBcFMxNTUwNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8veGJybHMvWC02N0NEREUwMy0yMDE0MDUxNF8xMjUxNTJfODY2.xml,"Kastrup, 2770",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-14,0.0,10461588.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,0.0,Frank Olsen,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",0.0,2013-12-31,2013-01-01,2014-04-22,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9501620,indberetninger-20180424,2.5124266,10461588.0,,2018-03-31T20:36:52.867Z,2014-05-14T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.213,2014-05-14T22:00:00.000Z,
10461588,2013-01-01,2013-12-31,ID_7,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8vcGRmcy8xMDQ2MTU4ODtBcFMxNTUwNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8veGJybHMvWC02N0NEREUwMy0yMDE0MDUxNF8xMjUxNTJfODY2.xml,"Kastrup, 2770",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-14,0.0,10461588.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,0.0,Frank Olsen,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",0.0,2013-12-31,2013-01-01,2014-04-22,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9501620,indberetninger-20180424,2.5124266,10461588.0,,2018-03-31T20:36:52.867Z,2014-05-14T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.213,2014-05-14T22:00:00.000Z,
10461588,2013-01-01,2013-12-31,ID_8,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8vcGRmcy8xMDQ2MTU4ODtBcFMxNTUwNDI7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88516401/Y3ZyLmRrOi8veGJybHMvWC02N0NEREUwMy0yMDE0MDUxNF8xMjUxNTJfODY2.xml,"Kastrup, 2770",FuglebÃ¦kvej 3 A  1.,Til den daglige ledelse i Edmund Olsen og Frank Olsen Maskinfabrik ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-14,0.0,10461588.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Edmund Olsen og Frank Olsen Maskinfabrik ApS.,Ãrsrapport,0.0,Frank Olsen,Edmund Olsen og Frank Olsen Maskinfabrik ApS,"Ãkomomi og Administration, Registreret Revisionsanpartsselskab",0.0,2013-12-31,2013-01-01,2014-04-22,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9501620,indberetninger-20180424,2.5124266,10461588.0,,2018-03-31T20:36:52.867Z,2014-05-14T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.213,2014-05-14T22:00:00.000Z,
