entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesOtherThanProvisions,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividendRecognisedInEquity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,RetainedEarnings,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
26651506,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzY0LzZlL2MwL2JlOTktNDQyNS05NDg2LWY4MGYxNmRjNTEwNw.xhtml,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM3L2YyL2M2L2ZhMjQtNDE4Zi1iNTUwLTA0NGM0ZDM0YTg5YQ.pdf,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzQ2LzE0Lzc5LzYwYWUtNDNlNy1iYzViLWY5ZDVhYjU3YzliMA.xml,true,Danmark,DK,KÃ¸benhavn,2100.0,Kgs. Lyngby,2800.0,"37, 3",Ulrikkenborg Alle,2800 Kongens Lyngby,"Ulrikkenborg AllÃ© 37, 3","Regnskabsklasse B, mikrovirksomhed",2017-07-26,2017-07-26,rune@hoerslev.com,-300.0,26651506.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,37500.0,Rune HÃ¸rslev,Rune HÃ¸rslev-Petersen,Nordea,JUNIORJR A/S,Lis Eggert,300.0,518.0,Kongens Lyngby,2015-01-01,2015-12-31,-229.0,-300.0,-300.0,125000.0,2016-12-31,2016-01-01,120000.0,false,false,37500.0,37500.0,-71.0,31345769.0,false,Ingen bistand,urn:ofk:oid:24381440,indberetninger-20180424,2.5947871,26651506,,2018-03-27T12:25:39.548Z,2017-07-27T17:05:45.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-77-FJ,2017-07-27T17:05:45.872Z,,,,,,,,,,,
26651506,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzY0LzZlL2MwL2JlOTktNDQyNS05NDg2LWY4MGYxNmRjNTEwNw.xhtml,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM3L2YyL2M2L2ZhMjQtNDE4Zi1iNTUwLTA0NGM0ZDM0YTg5YQ.pdf,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzQ2LzE0Lzc5LzYwYWUtNDNlNy1iYzViLWY5ZDVhYjU3YzliMA.xml,true,Danmark,DK,KÃ¸benhavn,2100.0,Kgs. Lyngby,2800.0,"37, 3",Ulrikkenborg Alle,2800 Kongens Lyngby,"Ulrikkenborg AllÃ© 37, 3","Regnskabsklasse B, mikrovirksomhed",2017-07-26,2017-07-26,rune@hoerslev.com,,26651506.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,37500.0,Rune HÃ¸rslev,Rune HÃ¸rslev-Petersen,Nordea,JUNIORJR A/S,Lis Eggert,,518.0,Kongens Lyngby,2015-01-01,2015-12-31,-229.0,,,125000.0,2016-12-31,2016-01-01,120000.0,false,false,37500.0,37500.0,,31345769.0,false,Ingen bistand,urn:ofk:oid:24381440,indberetninger-20180424,2.5947871,26651506,,2018-03-27T12:25:39.548Z,2017-07-27T17:05:45.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-77-FJ,2017-07-27T17:05:45.872Z,,,,,,,,,,,
26651506,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzY0LzZlL2MwL2JlOTktNDQyNS05NDg2LWY4MGYxNmRjNTEwNw.xhtml,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM3L2YyL2M2L2ZhMjQtNDE4Zi1iNTUwLTA0NGM0ZDM0YTg5YQ.pdf,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzQ2LzE0Lzc5LzYwYWUtNDNlNy1iYzViLWY5ZDVhYjU3YzliMA.xml,true,Danmark,DK,KÃ¸benhavn,2100.0,Kgs. Lyngby,2800.0,"37, 3",Ulrikkenborg Alle,2800 Kongens Lyngby,"Ulrikkenborg AllÃ© 37, 3","Regnskabsklasse B, mikrovirksomhed",2017-07-26,2017-07-26,rune@hoerslev.com,,26651506.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,37500.0,Rune HÃ¸rslev,Rune HÃ¸rslev-Petersen,Nordea,JUNIORJR A/S,Lis Eggert,,518.0,Kongens Lyngby,2015-01-01,2015-12-31,,,,125000.0,2016-12-31,2016-01-01,120000.0,false,false,37500.0,37500.0,,31345769.0,false,Ingen bistand,urn:ofk:oid:24381440,indberetninger-20180424,2.5947871,26651506,,2018-03-27T12:25:39.548Z,2017-07-27T17:05:45.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-77-FJ,2017-07-27T17:05:45.872Z,373399.0,180367.0,500000.0,373399.0,373399.0,373399.0,-126601.0,193032.0,165377.0,27137.0,
26651506,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzY0LzZlL2MwL2JlOTktNDQyNS05NDg2LWY4MGYxNmRjNTEwNw.xhtml,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM3L2YyL2M2L2ZhMjQtNDE4Zi1iNTUwLTA0NGM0ZDM0YTg5YQ.pdf,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzQ2LzE0Lzc5LzYwYWUtNDNlNy1iYzViLWY5ZDVhYjU3YzliMA.xml,true,Danmark,DK,KÃ¸benhavn,2100.0,Kgs. Lyngby,2800.0,"37, 3",Ulrikkenborg Alle,2800 Kongens Lyngby,"Ulrikkenborg AllÃ© 37, 3","Regnskabsklasse B, mikrovirksomhed",2017-07-26,2017-07-26,rune@hoerslev.com,68400.0,26651506.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,37500.0,Rune HÃ¸rslev,Rune HÃ¸rslev-Petersen,Nordea,JUNIORJR A/S,Lis Eggert,51600.0,518.0,Kongens Lyngby,2015-01-01,2015-12-31,53352.0,68400.0,68400.0,125000.0,2016-12-31,2016-01-01,120000.0,false,false,37500.0,37500.0,15048.0,31345769.0,false,Ingen bistand,urn:ofk:oid:24381440,indberetninger-20180424,2.5947871,26651506,,2018-03-27T12:25:39.548Z,2017-07-27T17:05:45.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-77-FJ,2017-07-27T17:05:45.872Z,,,,,,,,,,,
26651506,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzY0LzZlL2MwL2JlOTktNDQyNS05NDg2LWY4MGYxNmRjNTEwNw.xhtml,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM3L2YyL2M2L2ZhMjQtNDE4Zi1iNTUwLTA0NGM0ZDM0YTg5YQ.pdf,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzQ2LzE0Lzc5LzYwYWUtNDNlNy1iYzViLWY5ZDVhYjU3YzliMA.xml,true,Danmark,DK,KÃ¸benhavn,2100.0,Kgs. Lyngby,2800.0,"37, 3",Ulrikkenborg Alle,2800 Kongens Lyngby,"Ulrikkenborg AllÃ© 37, 3","Regnskabsklasse B, mikrovirksomhed",2017-07-26,2017-07-26,rune@hoerslev.com,,26651506.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,37500.0,Rune HÃ¸rslev,Rune HÃ¸rslev-Petersen,Nordea,JUNIORJR A/S,Lis Eggert,,518.0,Kongens Lyngby,2015-01-01,2015-12-31,,,,125000.0,2016-12-31,2016-01-01,120000.0,false,false,37500.0,37500.0,,31345769.0,false,Ingen bistand,urn:ofk:oid:24381440,indberetninger-20180424,2.5947871,26651506,,2018-03-27T12:25:39.548Z,2017-07-27T17:05:45.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-77-FJ,2017-07-27T17:05:45.872Z,,,,,,,,,,,
26651506,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzY0LzZlL2MwL2JlOTktNDQyNS05NDg2LWY4MGYxNmRjNTEwNw.xhtml,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM3L2YyL2M2L2ZhMjQtNDE4Zi1iNTUwLTA0NGM0ZDM0YTg5YQ.pdf,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzQ2LzE0Lzc5LzYwYWUtNDNlNy1iYzViLWY5ZDVhYjU3YzliMA.xml,true,Danmark,DK,KÃ¸benhavn,2100.0,Kgs. Lyngby,2800.0,"37, 3",Ulrikkenborg Alle,2800 Kongens Lyngby,"Ulrikkenborg AllÃ© 37, 3","Regnskabsklasse B, mikrovirksomhed",2017-07-26,2017-07-26,rune@hoerslev.com,,26651506.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,37500.0,Rune HÃ¸rslev,Rune HÃ¸rslev-Petersen,Nordea,JUNIORJR A/S,Lis Eggert,,518.0,Kongens Lyngby,2015-01-01,2015-12-31,,,,125000.0,2016-12-31,2016-01-01,120000.0,false,false,37500.0,37500.0,,31345769.0,false,Ingen bistand,urn:ofk:oid:24381440,indberetninger-20180424,2.5947871,26651506,,2018-03-27T12:25:39.548Z,2017-07-27T17:05:45.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-77-FJ,2017-07-27T17:05:45.872Z,,,,,,,,,,,Rune HÃ¸rslev-Petersen
26651506,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzY0LzZlL2MwL2JlOTktNDQyNS05NDg2LWY4MGYxNmRjNTEwNw.xhtml,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM3L2YyL2M2L2ZhMjQtNDE4Zi1iNTUwLTA0NGM0ZDM0YTg5YQ.pdf,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzQ2LzE0Lzc5LzYwYWUtNDNlNy1iYzViLWY5ZDVhYjU3YzliMA.xml,true,Danmark,DK,KÃ¸benhavn,2100.0,Kgs. Lyngby,2800.0,"37, 3",Ulrikkenborg Alle,2800 Kongens Lyngby,"Ulrikkenborg AllÃ© 37, 3","Regnskabsklasse B, mikrovirksomhed",2017-07-26,2017-07-26,rune@hoerslev.com,,26651506.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,37500.0,Rune HÃ¸rslev,Rune HÃ¸rslev-Petersen,Nordea,JUNIORJR A/S,Lis Eggert,,518.0,Kongens Lyngby,2015-01-01,2015-12-31,,,,125000.0,2016-12-31,2016-01-01,120000.0,false,false,37500.0,37500.0,,31345769.0,false,Ingen bistand,urn:ofk:oid:24381440,indberetninger-20180424,2.5947871,26651506,,2018-03-27T12:25:39.548Z,2017-07-27T17:05:45.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-77-FJ,2017-07-27T17:05:45.872Z,,,,,,,,,,,Frank GjerlÃ¸v Hansen
26651506,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzY0LzZlL2MwL2JlOTktNDQyNS05NDg2LWY4MGYxNmRjNTEwNw.xhtml,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM3L2YyL2M2L2ZhMjQtNDE4Zi1iNTUwLTA0NGM0ZDM0YTg5YQ.pdf,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzQ2LzE0Lzc5LzYwYWUtNDNlNy1iYzViLWY5ZDVhYjU3YzliMA.xml,true,Danmark,DK,KÃ¸benhavn,2100.0,Kgs. Lyngby,2800.0,"37, 3",Ulrikkenborg Alle,2800 Kongens Lyngby,"Ulrikkenborg AllÃ© 37, 3","Regnskabsklasse B, mikrovirksomhed",2017-07-26,2017-07-26,rune@hoerslev.com,,26651506.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,37500.0,Rune HÃ¸rslev,Rune HÃ¸rslev-Petersen,Nordea,JUNIORJR A/S,Lis Eggert,,518.0,Kongens Lyngby,2015-01-01,2015-12-31,,,,125000.0,2016-12-31,2016-01-01,120000.0,false,false,37500.0,37500.0,,31345769.0,false,Ingen bistand,urn:ofk:oid:24381440,indberetninger-20180424,2.5947871,26651506,,2018-03-27T12:25:39.548Z,2017-07-27T17:05:45.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-77-FJ,2017-07-27T17:05:45.872Z,,,,,,,,,,,Martin Simonsen HÃ¸rslev-Petersen
26651506,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzY0LzZlL2MwL2JlOTktNDQyNS05NDg2LWY4MGYxNmRjNTEwNw.xhtml,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM3L2YyL2M2L2ZhMjQtNDE4Zi1iNTUwLTA0NGM0ZDM0YTg5YQ.pdf,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzQ2LzE0Lzc5LzYwYWUtNDNlNy1iYzViLWY5ZDVhYjU3YzliMA.xml,true,Danmark,DK,KÃ¸benhavn,2100.0,Kgs. Lyngby,2800.0,"37, 3",Ulrikkenborg Alle,2800 Kongens Lyngby,"Ulrikkenborg AllÃ© 37, 3","Regnskabsklasse B, mikrovirksomhed",2017-07-26,2017-07-26,rune@hoerslev.com,,26651506.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,37500.0,Rune HÃ¸rslev,Rune HÃ¸rslev-Petersen,Nordea,JUNIORJR A/S,Lis Eggert,,518.0,Kongens Lyngby,2015-01-01,2015-12-31,125000.0,,,125000.0,2016-12-31,2016-01-01,120000.0,false,false,37500.0,37500.0,,31345769.0,false,Ingen bistand,urn:ofk:oid:24381440,indberetninger-20180424,2.5947871,26651506,,2018-03-27T12:25:39.548Z,2017-07-27T17:05:45.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-77-FJ,2017-07-27T17:05:45.872Z,,,,,,,,,,,
26651506,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzY0LzZlL2MwL2JlOTktNDQyNS05NDg2LWY4MGYxNmRjNTEwNw.xhtml,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzM3L2YyL2M2L2ZhMjQtNDE4Zi1iNTUwLTA0NGM0ZDM0YTg5YQ.pdf,http://regnskaber.virk.dk/60515662/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzQ2LzE0Lzc5LzYwYWUtNDNlNy1iYzViLWY5ZDVhYjU3YzliMA.xml,true,Danmark,DK,KÃ¸benhavn,2100.0,Kgs. Lyngby,2800.0,"37, 3",Ulrikkenborg Alle,2800 Kongens Lyngby,"Ulrikkenborg AllÃ© 37, 3","Regnskabsklasse B, mikrovirksomhed",2017-07-26,2017-07-26,rune@hoerslev.com,,26651506.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,37500.0,Rune HÃ¸rslev,Rune HÃ¸rslev-Petersen,Nordea,JUNIORJR A/S,Lis Eggert,,518.0,Kongens Lyngby,2015-01-01,2015-12-31,-71648.0,,,125000.0,2016-12-31,2016-01-01,120000.0,false,false,37500.0,37500.0,,31345769.0,false,Ingen bistand,urn:ofk:oid:24381440,indberetninger-20180424,2.5947871,26651506,,2018-03-27T12:25:39.548Z,2017-07-27T17:05:45.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-77-FJ,2017-07-27T17:05:45.872Z,,,,,,,,,,,
