entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
33357435,2016-07-01,2017-06-30,ID_10,,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5Lzc2L2U2L2Y2NGMtNDQxZS04NmRhLTM2ODE1ZTEyYmZiNA.pdf,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzQ5LzZjLzJjLzQwN2MtNGIzZC1hYjdiLTMyNjFjYTQ1NThmYw.xml,true,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i Mamom ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-23,2018-10-23,2018-10-23,28312393.0,33357435.0,28312393.0,mne1236,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Mamom ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,Anna Marie Mikkelsen,Revisionsfirmaet John Schantz,Mamom ApS,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",Beder,2016-07-01,2017-06-30,-494699.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2018-06-30,2017-07-01,false,2018-10-23,Solbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26291801,indberetninger-20180424,2.5122902000000003,33357435.0,AWcHjHRR5OzuYdPkGKJE,2018-11-12T10:51:50.678Z,2018-11-12T10:51:43.190Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-84-NH,2018-11-12T10:51:43.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33357435,2016-07-01,2017-06-30,ID_12,,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5Lzc2L2U2L2Y2NGMtNDQxZS04NmRhLTM2ODE1ZTEyYmZiNA.pdf,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzQ5LzZjLzJjLzQwN2MtNGIzZC1hYjdiLTMyNjFjYTQ1NThmYw.xml,true,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i Mamom ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-23,2018-10-23,2018-10-23,28312393.0,33357435.0,28312393.0,mne1236,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Mamom ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,Anna Marie Mikkelsen,Revisionsfirmaet John Schantz,Mamom ApS,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",Beder,2016-07-01,2017-06-30,-1075.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2018-06-30,2017-07-01,false,2018-10-23,Solbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26291801,indberetninger-20180424,2.5122902000000003,33357435.0,AWcHjHRR5OzuYdPkGKJE,2018-11-12T10:51:50.678Z,2018-11-12T10:51:43.190Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-84-NH,2018-11-12T10:51:43.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33357435,2016-07-01,2017-06-30,ID_14,,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5Lzc2L2U2L2Y2NGMtNDQxZS04NmRhLTM2ODE1ZTEyYmZiNA.pdf,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzQ5LzZjLzJjLzQwN2MtNGIzZC1hYjdiLTMyNjFjYTQ1NThmYw.xml,true,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i Mamom ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-23,2018-10-23,2018-10-23,28312393.0,33357435.0,28312393.0,mne1236,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Mamom ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,Anna Marie Mikkelsen,Revisionsfirmaet John Schantz,Mamom ApS,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",Beder,2016-07-01,2017-06-30,-103400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2018-06-30,2017-07-01,false,2018-10-23,Solbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26291801,indberetninger-20180424,2.5122902000000003,33357435.0,AWcHjHRR5OzuYdPkGKJE,2018-11-12T10:51:50.678Z,2018-11-12T10:51:43.190Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-84-NH,2018-11-12T10:51:43.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33357435,2016-07-01,2017-06-30,ID_8,,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5Lzc2L2U2L2Y2NGMtNDQxZS04NmRhLTM2ODE1ZTEyYmZiNA.pdf,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzQ5LzZjLzJjLzQwN2MtNGIzZC1hYjdiLTMyNjFjYTQ1NThmYw.xml,true,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i Mamom ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-23,2018-10-23,2018-10-23,28312393.0,33357435.0,28312393.0,mne1236,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Mamom ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,Anna Marie Mikkelsen,Revisionsfirmaet John Schantz,Mamom ApS,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",Beder,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2018-06-30,2017-07-01,false,2018-10-23,Solbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26291801,indberetninger-20180424,2.5122902000000003,33357435.0,AWcHjHRR5OzuYdPkGKJE,2018-11-12T10:51:50.678Z,2018-11-12T10:51:43.190Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-84-NH,2018-11-12T10:51:43.515Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33357435,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5Lzc2L2U2L2Y2NGMtNDQxZS04NmRhLTM2ODE1ZTEyYmZiNA.pdf,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzQ5LzZjLzJjLzQwN2MtNGIzZC1hYjdiLTMyNjFjYTQ1NThmYw.xml,true,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i Mamom ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-23,2018-10-23,2018-10-23,28312393.0,33357435.0,28312393.0,mne1236,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Mamom ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,Anna Marie Mikkelsen,Revisionsfirmaet John Schantz,Mamom ApS,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",Beder,2016-07-01,2017-06-30,599174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2018-06-30,2017-07-01,false,2018-10-23,Solbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26291801,indberetninger-20180424,2.5122902000000003,33357435.0,AWcHjHRR5OzuYdPkGKJE,2018-11-12T10:51:50.678Z,2018-11-12T10:51:43.190Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-84-NH,2018-11-12T10:51:43.515Z,,-4565.0,252487.0,866805.0,53180.0,41876.0,598449.0,-4565.0,-725.0,,,,,,,,,,,,,,,,,,,,,,,,,
33357435,2017-06-30,2017-06-30,ID_6,,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5Lzc2L2U2L2Y2NGMtNDQxZS04NmRhLTM2ODE1ZTEyYmZiNA.pdf,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzQ5LzZjLzJjLzQwN2MtNGIzZC1hYjdiLTMyNjFjYTQ1NThmYw.xml,true,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i Mamom ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-23,2018-10-23,2018-10-23,28312393.0,33357435.0,28312393.0,mne1236,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Mamom ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,Anna Marie Mikkelsen,Revisionsfirmaet John Schantz,Mamom ApS,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",Beder,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2018-06-30,2017-07-01,false,2018-10-23,Solbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26291801,indberetninger-20180424,2.5122902000000003,33357435.0,AWcHjHRR5OzuYdPkGKJE,2018-11-12T10:51:50.678Z,2018-11-12T10:51:43.190Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-84-NH,2018-11-12T10:51:43.515Z,,,,,,,,,,16503750.0,8.0,80000.0,995706.0,15340002.0,16503750.0,1163748.0,15508044.0,15508044.0,15508044.0,492.0,103400.0,14257044.0,899558.0,1163748.0,269698.0,376082.0,995698.0,814222.0,-33000.0,545901.0,0.0,181476.0,4575.0,
33357435,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5Lzc2L2U2L2Y2NGMtNDQxZS04NmRhLTM2ODE1ZTEyYmZiNA.pdf,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzQ5LzZjLzJjLzQwN2MtNGIzZC1hYjdiLTMyNjFjYTQ1NThmYw.xml,true,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i Mamom ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-23,2018-10-23,2018-10-23,28312393.0,33357435.0,28312393.0,mne1236,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Mamom ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,Anna Marie Mikkelsen,Revisionsfirmaet John Schantz,Mamom ApS,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",Beder,2016-07-01,2017-06-30,-3824555.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2018-06-30,2017-07-01,false,2018-10-23,Solbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26291801,indberetninger-20180424,2.5122902000000003,33357435.0,AWcHjHRR5OzuYdPkGKJE,2018-11-12T10:51:50.678Z,2018-11-12T10:51:43.190Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-84-NH,2018-11-12T10:51:43.515Z,,-5375.0,4589967.0,778710.0,35530.0,31782.0,-3820380.0,-5375.0,4175.0,,,,,,,,,,,,,,,,,,,,,,,,,
33357435,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5Lzc2L2U2L2Y2NGMtNDQxZS04NmRhLTM2ODE1ZTEyYmZiNA.pdf,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzQ5LzZjLzJjLzQwN2MtNGIzZC1hYjdiLTMyNjFjYTQ1NThmYw.xml,true,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i Mamom ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-23,2018-10-23,2018-10-23,28312393.0,33357435.0,28312393.0,mne1236,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Mamom ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,Anna Marie Mikkelsen,Revisionsfirmaet John Schantz,Mamom ApS,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",Beder,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2018-06-30,2017-07-01,false,2018-10-23,Solbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26291801,indberetninger-20180424,2.5122902000000003,33357435.0,AWcHjHRR5OzuYdPkGKJE,2018-11-12T10:51:50.678Z,2018-11-12T10:51:43.190Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-84-NH,2018-11-12T10:51:43.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33357435,2017-07-01,2018-06-30,ID_11,,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5Lzc2L2U2L2Y2NGMtNDQxZS04NmRhLTM2ODE1ZTEyYmZiNA.pdf,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzQ5LzZjLzJjLzQwN2MtNGIzZC1hYjdiLTMyNjFjYTQ1NThmYw.xml,true,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i Mamom ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-23,2018-10-23,2018-10-23,28312393.0,33357435.0,28312393.0,mne1236,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Mamom ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,Anna Marie Mikkelsen,Revisionsfirmaet John Schantz,Mamom ApS,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",Beder,2016-07-01,2017-06-30,42622.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2018-06-30,2017-07-01,false,2018-10-23,Solbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26291801,indberetninger-20180424,2.5122902000000003,33357435.0,AWcHjHRR5OzuYdPkGKJE,2018-11-12T10:51:50.678Z,2018-11-12T10:51:43.190Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-84-NH,2018-11-12T10:51:43.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33357435,2017-07-01,2018-06-30,ID_13,,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5Lzc2L2U2L2Y2NGMtNDQxZS04NmRhLTM2ODE1ZTEyYmZiNA.pdf,http://regnskaber.virk.dk/53475333/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzQ5LzZjLzJjLzQwN2MtNGIzZC1hYjdiLTMyNjFjYTQ1NThmYw.xml,true,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i Mamom ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-23,2018-10-23,2018-10-23,28312393.0,33357435.0,28312393.0,mne1236,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Mamom ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,Anna Marie Mikkelsen,Revisionsfirmaet John Schantz,Mamom ApS,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",Beder,2016-07-01,2017-06-30,-52900.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2018-06-30,2017-07-01,false,2018-10-23,Solbjerg,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26291801,indberetninger-20180424,2.5122902000000003,33357435.0,AWcHjHRR5OzuYdPkGKJE,2018-11-12T10:51:50.678Z,2018-11-12T10:51:43.190Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DL-84-NH,2018-11-12T10:51:43.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
