entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermTradeReceivables,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
27234844,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzc1LzFmL2Y0LzE2NDQtNGZjNS04MDI3LTVhYTU1MDUxMDNkNQ.xhtml,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkL2VlL2NiLzE3ZWQtNDRlYS04MTQ1LTUzY2M0MzQ0NjhmMg.pdf,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IwLzQ4LzM2LzI1MGQtNGM2Yy1hOTg3LTVmMjU3ZGZjYTAwNA.xml,Hellerup,2900.0,10.0,Strandagervej,2960 Rungsted,Knudsvej 11,Regnskabsklasse B,2016-01-06,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed som rÃ¥dgiver indenfor equity industrien samt anden hermed forbunden virksomhed.</p>",0.0,33307889.0,-162297.0,27234844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Albertsen,Henrik Albertsen,NORDIC VENTURE PARTNERS MANAGEMENT ApS,SÃ¸ren Cortsen,14412.0,0.0,KÃ¸benhavn,2014-01-01,2014-12-31,-359204.0,-176709.0,-162297.0,2015-12-31,2015-01-01,0.0,182495.0,33307880.0,false,Ingen bistand,urn:ofk:oid:22377378,indberetninger-20180424,2.5949414,27234844.0,,2018-03-28T21:08:27.485Z,2016-05-18T07:45:52.119Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-84-ZB,2016-05-18T07:45:52.263Z,,,,,,,,,,,,,,,
27234844,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzc1LzFmL2Y0LzE2NDQtNGZjNS04MDI3LTVhYTU1MDUxMDNkNQ.xhtml,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkL2VlL2NiLzE3ZWQtNDRlYS04MTQ1LTUzY2M0MzQ0NjhmMg.pdf,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IwLzQ4LzM2LzI1MGQtNGM2Yy1hOTg3LTVmMjU3ZGZjYTAwNA.xml,Hellerup,2900.0,10.0,Strandagervej,2960 Rungsted,Knudsvej 11,Regnskabsklasse B,2016-01-06,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed som rÃ¥dgiver indenfor equity industrien samt anden hermed forbunden virksomhed.</p>",,33307889.0,,27234844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Albertsen,Henrik Albertsen,NORDIC VENTURE PARTNERS MANAGEMENT ApS,SÃ¸ren Cortsen,,,KÃ¸benhavn,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,0.0,,33307880.0,false,Ingen bistand,urn:ofk:oid:22377378,indberetninger-20180424,2.5949414,27234844.0,,2018-03-28T21:08:27.485Z,2016-05-18T07:45:52.119Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-84-ZB,2016-05-18T07:45:52.263Z,,,,,,,,,,,,,,,
27234844,2014-01-01,2014-12-31,c9,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzc1LzFmL2Y0LzE2NDQtNGZjNS04MDI3LTVhYTU1MDUxMDNkNQ.xhtml,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkL2VlL2NiLzE3ZWQtNDRlYS04MTQ1LTUzY2M0MzQ0NjhmMg.pdf,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IwLzQ4LzM2LzI1MGQtNGM2Yy1hOTg3LTVmMjU3ZGZjYTAwNA.xml,Hellerup,2900.0,10.0,Strandagervej,2960 Rungsted,Knudsvej 11,Regnskabsklasse B,2016-01-06,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed som rÃ¥dgiver indenfor equity industrien samt anden hermed forbunden virksomhed.</p>",,33307889.0,,27234844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Albertsen,Henrik Albertsen,NORDIC VENTURE PARTNERS MANAGEMENT ApS,SÃ¸ren Cortsen,,,KÃ¸benhavn,2014-01-01,2014-12-31,-359204.0,,,2015-12-31,2015-01-01,0.0,,33307880.0,false,Ingen bistand,urn:ofk:oid:22377378,indberetninger-20180424,2.5949414,27234844.0,,2018-03-28T21:08:27.485Z,2016-05-18T07:45:52.119Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-84-ZB,2016-05-18T07:45:52.263Z,,,,,,,,,,,,,,,
27234844,2014-12-31,2014-12-31,c11,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzc1LzFmL2Y0LzE2NDQtNGZjNS04MDI3LTVhYTU1MDUxMDNkNQ.xhtml,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkL2VlL2NiLzE3ZWQtNDRlYS04MTQ1LTUzY2M0MzQ0NjhmMg.pdf,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IwLzQ4LzM2LzI1MGQtNGM2Yy1hOTg3LTVmMjU3ZGZjYTAwNA.xml,Hellerup,2900.0,10.0,Strandagervej,2960 Rungsted,Knudsvej 11,Regnskabsklasse B,2016-01-06,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed som rÃ¥dgiver indenfor equity industrien samt anden hermed forbunden virksomhed.</p>",,33307889.0,,27234844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Albertsen,Henrik Albertsen,NORDIC VENTURE PARTNERS MANAGEMENT ApS,SÃ¸ren Cortsen,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,0.0,,33307880.0,false,Ingen bistand,urn:ofk:oid:22377378,indberetninger-20180424,2.5949414,27234844.0,,2018-03-28T21:08:27.485Z,2016-05-18T07:45:52.119Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-84-ZB,2016-05-18T07:45:52.263Z,1830862.0,1645112.0,281250.0,1830862.0,1409529.0,1830862.0,421333.0,421333.0,2750.0,1128279.0,421333.0,185750.0,0.0,183000.0,
27234844,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzc1LzFmL2Y0LzE2NDQtNGZjNS04MDI3LTVhYTU1MDUxMDNkNQ.xhtml,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkL2VlL2NiLzE3ZWQtNDRlYS04MTQ1LTUzY2M0MzQ0NjhmMg.pdf,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IwLzQ4LzM2LzI1MGQtNGM2Yy1hOTg3LTVmMjU3ZGZjYTAwNA.xml,Hellerup,2900.0,10.0,Strandagervej,2960 Rungsted,Knudsvej 11,Regnskabsklasse B,2016-01-06,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed som rÃ¥dgiver indenfor equity industrien samt anden hermed forbunden virksomhed.</p>",0.0,33307889.0,-80404.0,27234844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Albertsen,Henrik Albertsen,NORDIC VENTURE PARTNERS MANAGEMENT ApS,SÃ¸ren Cortsen,8745.0,0.0,KÃ¸benhavn,2014-01-01,2014-12-31,-89149.0,-89149.0,-80404.0,2015-12-31,2015-01-01,0.0,0.0,33307880.0,false,Ingen bistand,urn:ofk:oid:22377378,indberetninger-20180424,2.5949414,27234844.0,,2018-03-28T21:08:27.485Z,2016-05-18T07:45:52.119Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-84-ZB,2016-05-18T07:45:52.263Z,,,,,,,,,,,,,,,
27234844,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzc1LzFmL2Y0LzE2NDQtNGZjNS04MDI3LTVhYTU1MDUxMDNkNQ.xhtml,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkL2VlL2NiLzE3ZWQtNDRlYS04MTQ1LTUzY2M0MzQ0NjhmMg.pdf,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IwLzQ4LzM2LzI1MGQtNGM2Yy1hOTg3LTVmMjU3ZGZjYTAwNA.xml,Hellerup,2900.0,10.0,Strandagervej,2960 Rungsted,Knudsvej 11,Regnskabsklasse B,2016-01-06,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed som rÃ¥dgiver indenfor equity industrien samt anden hermed forbunden virksomhed.</p>",,33307889.0,,27234844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Albertsen,Henrik Albertsen,NORDIC VENTURE PARTNERS MANAGEMENT ApS,SÃ¸ren Cortsen,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,0.0,,33307880.0,false,Ingen bistand,urn:ofk:oid:22377378,indberetninger-20180424,2.5949414,27234844.0,,2018-03-28T21:08:27.485Z,2016-05-18T07:45:52.119Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-84-ZB,2016-05-18T07:45:52.263Z,,,,,,,,,,,,,,,
27234844,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzc1LzFmL2Y0LzE2NDQtNGZjNS04MDI3LTVhYTU1MDUxMDNkNQ.xhtml,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkL2VlL2NiLzE3ZWQtNDRlYS04MTQ1LTUzY2M0MzQ0NjhmMg.pdf,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IwLzQ4LzM2LzI1MGQtNGM2Yy1hOTg3LTVmMjU3ZGZjYTAwNA.xml,Hellerup,2900.0,10.0,Strandagervej,2960 Rungsted,Knudsvej 11,Regnskabsklasse B,2016-01-06,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed som rÃ¥dgiver indenfor equity industrien samt anden hermed forbunden virksomhed.</p>",,33307889.0,,27234844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Albertsen,Henrik Albertsen,NORDIC VENTURE PARTNERS MANAGEMENT ApS,SÃ¸ren Cortsen,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,0.0,,33307880.0,false,Ingen bistand,urn:ofk:oid:22377378,indberetninger-20180424,2.5949414,27234844.0,,2018-03-28T21:08:27.485Z,2016-05-18T07:45:52.119Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-84-ZB,2016-05-18T07:45:52.263Z,,,,,,,,,,,,,,,Thomas Tofte Hansen
27234844,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzc1LzFmL2Y0LzE2NDQtNGZjNS04MDI3LTVhYTU1MDUxMDNkNQ.xhtml,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkL2VlL2NiLzE3ZWQtNDRlYS04MTQ1LTUzY2M0MzQ0NjhmMg.pdf,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IwLzQ4LzM2LzI1MGQtNGM2Yy1hOTg3LTVmMjU3ZGZjYTAwNA.xml,Hellerup,2900.0,10.0,Strandagervej,2960 Rungsted,Knudsvej 11,Regnskabsklasse B,2016-01-06,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed som rÃ¥dgiver indenfor equity industrien samt anden hermed forbunden virksomhed.</p>",,33307889.0,,27234844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Albertsen,Henrik Albertsen,NORDIC VENTURE PARTNERS MANAGEMENT ApS,SÃ¸ren Cortsen,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,0.0,,33307880.0,false,Ingen bistand,urn:ofk:oid:22377378,indberetninger-20180424,2.5949414,27234844.0,,2018-03-28T21:08:27.485Z,2016-05-18T07:45:52.119Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-84-ZB,2016-05-18T07:45:52.263Z,,,,,,,,,,,,,,,Claus HÃ¸jbjerg Andersen
27234844,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzc1LzFmL2Y0LzE2NDQtNGZjNS04MDI3LTVhYTU1MDUxMDNkNQ.xhtml,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkL2VlL2NiLzE3ZWQtNDRlYS04MTQ1LTUzY2M0MzQ0NjhmMg.pdf,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IwLzQ4LzM2LzI1MGQtNGM2Yy1hOTg3LTVmMjU3ZGZjYTAwNA.xml,Hellerup,2900.0,10.0,Strandagervej,2960 Rungsted,Knudsvej 11,Regnskabsklasse B,2016-01-06,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed som rÃ¥dgiver indenfor equity industrien samt anden hermed forbunden virksomhed.</p>",,33307889.0,,27234844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Albertsen,Henrik Albertsen,NORDIC VENTURE PARTNERS MANAGEMENT ApS,SÃ¸ren Cortsen,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,0.0,,33307880.0,false,Ingen bistand,urn:ofk:oid:22377378,indberetninger-20180424,2.5949414,27234844.0,,2018-03-28T21:08:27.485Z,2016-05-18T07:45:52.119Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-84-ZB,2016-05-18T07:45:52.263Z,,,,,,,,,,,,,,,Henrik Albertsen
27234844,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzc1LzFmL2Y0LzE2NDQtNGZjNS04MDI3LTVhYTU1MDUxMDNkNQ.xhtml,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkL2VlL2NiLzE3ZWQtNDRlYS04MTQ1LTUzY2M0MzQ0NjhmMg.pdf,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IwLzQ4LzM2LzI1MGQtNGM2Yy1hOTg3LTVmMjU3ZGZjYTAwNA.xml,Hellerup,2900.0,10.0,Strandagervej,2960 Rungsted,Knudsvej 11,Regnskabsklasse B,2016-01-06,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed som rÃ¥dgiver indenfor equity industrien samt anden hermed forbunden virksomhed.</p>",,33307889.0,,27234844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Albertsen,Henrik Albertsen,NORDIC VENTURE PARTNERS MANAGEMENT ApS,SÃ¸ren Cortsen,,,KÃ¸benhavn,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,0.0,,33307880.0,false,Ingen bistand,urn:ofk:oid:22377378,indberetninger-20180424,2.5949414,27234844.0,,2018-03-28T21:08:27.485Z,2016-05-18T07:45:52.119Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-84-ZB,2016-05-18T07:45:52.263Z,,,,,,,,,,,,,,,
27234844,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzc1LzFmL2Y0LzE2NDQtNGZjNS04MDI3LTVhYTU1MDUxMDNkNQ.xhtml,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkL2VlL2NiLzE3ZWQtNDRlYS04MTQ1LTUzY2M0MzQ0NjhmMg.pdf,http://regnskaber.virk.dk/44843272/ZG9rdW1lbnRsYWdlcjovLzAzL2RkL2IwLzQ4LzM2LzI1MGQtNGM2Yy1hOTg3LTVmMjU3ZGZjYTAwNA.xml,Hellerup,2900.0,10.0,Strandagervej,2960 Rungsted,Knudsvej 11,Regnskabsklasse B,2016-01-06,2016-05-17,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed som rÃ¥dgiver indenfor equity industrien samt anden hermed forbunden virksomhed.</p>",,33307889.0,,27234844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Albertsen,Henrik Albertsen,NORDIC VENTURE PARTNERS MANAGEMENT ApS,SÃ¸ren Cortsen,,,KÃ¸benhavn,2014-01-01,2014-12-31,-89149.0,,,2015-12-31,2015-01-01,0.0,,33307880.0,false,Ingen bistand,urn:ofk:oid:22377378,indberetninger-20180424,2.5949414,27234844.0,,2018-03-28T21:08:27.485Z,2016-05-18T07:45:52.119Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-84-ZB,2016-05-18T07:45:52.263Z,,,,,,,,,,,,,,,
