entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard
26648793,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2Y3LzYxL2Y3L2MzNTYtNDY4Yy05MTRmLTgwMmZlYWNmZjFiYg.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2QzL2QxL2ZlLzNmODMtNGQxZC04NGZkLTAyYjhkNTcwZTU1Zg.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2ZjLzVmLzRlLzNlMTYtNDgwZi05NjU3LWE0ZWZmNzY4MTYxMQ.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2018-04-15,2018-04-15,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,Tjele,2016-01-01,2016-12-31,307059.0,2017-12-31,2017-01-01,false,false,86653022.0,false,false,direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:25339147,indberetninger-20180424,2.5949414,26648793.0,AWLjYPcsx8uVRSOdf3lY,2018-04-20T14:06:51.101Z,2018-04-20T14:06:44.894Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-72-BU,2018-04-20T14:06:45.089Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2Y3LzYxL2Y3L2MzNTYtNDY4Yy05MTRmLTgwMmZlYWNmZjFiYg.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2QzL2QxL2ZlLzNmODMtNGQxZC04NGZkLTAyYjhkNTcwZTU1Zg.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2ZjLzVmLzRlLzNlMTYtNDgwZi05NjU3LWE0ZWZmNzY4MTYxMQ.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2018-04-15,2018-04-15,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,Tjele,2016-01-01,2016-12-31,327059.0,2017-12-31,2017-01-01,false,false,86653022.0,false,false,direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:25339147,indberetninger-20180424,2.5949414,26648793.0,AWLjYPcsx8uVRSOdf3lY,2018-04-20T14:06:51.101Z,2018-04-20T14:06:44.894Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-72-BU,2018-04-20T14:06:45.089Z,324590.0,116381.0,-219296.0,-934568.0,25165.0,1558059.0,-61941.0,-660267.0,-389000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2016-01-01,2016-12-31,c9,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2Y3LzYxL2Y3L2MzNTYtNDY4Yy05MTRmLTgwMmZlYWNmZjFiYg.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2QzL2QxL2ZlLzNmODMtNGQxZC04NGZkLTAyYjhkNTcwZTU1Zg.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2ZjLzVmLzRlLzNlMTYtNDgwZi05NjU3LWE0ZWZmNzY4MTYxMQ.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2018-04-15,2018-04-15,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,Tjele,2016-01-01,2016-12-31,20000.0,2017-12-31,2017-01-01,false,false,86653022.0,false,false,direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:25339147,indberetninger-20180424,2.5949414,26648793.0,AWLjYPcsx8uVRSOdf3lY,2018-04-20T14:06:51.101Z,2018-04-20T14:06:44.894Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-72-BU,2018-04-20T14:06:45.089Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2016-12-31,2016-12-31,c13,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2Y3LzYxL2Y3L2MzNTYtNDY4Yy05MTRmLTgwMmZlYWNmZjFiYg.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2QzL2QxL2ZlLzNmODMtNGQxZC04NGZkLTAyYjhkNTcwZTU1Zg.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2ZjLzVmLzRlLzNlMTYtNDgwZi05NjU3LWE0ZWZmNzY4MTYxMQ.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2018-04-15,2018-04-15,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,Tjele,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,86653022.0,false,false,direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:25339147,indberetninger-20180424,2.5949414,26648793.0,AWLjYPcsx8uVRSOdf3lY,2018-04-20T14:06:51.101Z,2018-04-20T14:06:44.894Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-72-BU,2018-04-20T14:06:45.089Z,,,,,,,,,,39052392.0,146706.0,1000000.0,3154826.0,38392565.0,451268.0,13124369.0,39052392.0,659827.0,22321929.0,227651.0,-797294.0,21186284.0,35897566.0,1705288.0,2892750.0,639827.0,115370.0,13575637.0,20000.0,0.0,0.0,37392565.0,0.0,2892750.0,659827.0,115370.0,,
26648793,2017-01-01,2017-01-01,c14,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2Y3LzYxL2Y3L2MzNTYtNDY4Yy05MTRmLTgwMmZlYWNmZjFiYg.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2QzL2QxL2ZlLzNmODMtNGQxZC04NGZkLTAyYjhkNTcwZTU1Zg.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2ZjLzVmLzRlLzNlMTYtNDgwZi05NjU3LWE0ZWZmNzY4MTYxMQ.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2018-04-15,2018-04-15,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,Tjele,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,86653022.0,false,false,direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:25339147,indberetninger-20180424,2.5949414,26648793.0,AWLjYPcsx8uVRSOdf3lY,2018-04-20T14:06:51.101Z,2018-04-20T14:06:44.894Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-72-BU,2018-04-20T14:06:45.089Z,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2017-01-01,2017-01-01,c15,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2Y3LzYxL2Y3L2MzNTYtNDY4Yy05MTRmLTgwMmZlYWNmZjFiYg.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2QzL2QxL2ZlLzNmODMtNGQxZC04NGZkLTAyYjhkNTcwZTU1Zg.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2ZjLzVmLzRlLzNlMTYtNDgwZi05NjU3LWE0ZWZmNzY4MTYxMQ.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2018-04-15,2018-04-15,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,Tjele,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,86653022.0,false,false,direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:25339147,indberetninger-20180424,2.5949414,26648793.0,AWLjYPcsx8uVRSOdf3lY,2018-04-20T14:06:51.101Z,2018-04-20T14:06:44.894Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-72-BU,2018-04-20T14:06:45.089Z,,,,,,,,,,,,,,37392565.0,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2017-01-01,2017-01-01,c16,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2Y3LzYxL2Y3L2MzNTYtNDY4Yy05MTRmLTgwMmZlYWNmZjFiYg.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2QzL2QxL2ZlLzNmODMtNGQxZC04NGZkLTAyYjhkNTcwZTU1Zg.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2ZjLzVmLzRlLzNlMTYtNDgwZi05NjU3LWE0ZWZmNzY4MTYxMQ.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2018-04-15,2018-04-15,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,Tjele,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,86653022.0,false,false,direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:25339147,indberetninger-20180424,2.5949414,26648793.0,AWLjYPcsx8uVRSOdf3lY,2018-04-20T14:06:51.101Z,2018-04-20T14:06:44.894Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-72-BU,2018-04-20T14:06:45.089Z,,,,,,,,,,,,,,38392565.0,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2Y3LzYxL2Y3L2MzNTYtNDY4Yy05MTRmLTgwMmZlYWNmZjFiYg.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2QzL2QxL2ZlLzNmODMtNGQxZC04NGZkLTAyYjhkNTcwZTU1Zg.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2ZjLzVmLzRlLzNlMTYtNDgwZi05NjU3LWE0ZWZmNzY4MTYxMQ.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2018-04-15,2018-04-15,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,Tjele,2016-01-01,2016-12-31,-1561952.0,2017-12-31,2017-01-01,false,false,86653022.0,false,false,direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:25339147,indberetninger-20180424,2.5949414,26648793.0,AWLjYPcsx8uVRSOdf3lY,2018-04-20T14:06:51.101Z,2018-04-20T14:06:44.894Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-72-BU,2018-04-20T14:06:45.089Z,302799.0,272143.0,-789094.0,-992014.0,17981.0,828256.0,-1545775.0,-1364036.0,16177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,
26648793,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2Y3LzYxL2Y3L2MzNTYtNDY4Yy05MTRmLTgwMmZlYWNmZjFiYg.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2QzL2QxL2ZlLzNmODMtNGQxZC04NGZkLTAyYjhkNTcwZTU1Zg.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2ZjLzVmLzRlLzNlMTYtNDgwZi05NjU3LWE0ZWZmNzY4MTYxMQ.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2018-04-15,2018-04-15,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,Tjele,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,86653022.0,false,false,direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:25339147,indberetninger-20180424,2.5949414,26648793.0,AWLjYPcsx8uVRSOdf3lY,2018-04-20T14:06:51.101Z,2018-04-20T14:06:44.894Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-72-BU,2018-04-20T14:06:45.089Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzEyL2Y3LzYxL2Y3L2MzNTYtNDY4Yy05MTRmLTgwMmZlYWNmZjFiYg.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2QzL2QxL2ZlLzNmODMtNGQxZC04NGZkLTAyYjhkNTcwZTU1Zg.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2ZjLzVmLzRlLzNlMTYtNDgwZi05NjU3LWE0ZWZmNzY4MTYxMQ.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2018-04-15,2018-04-15,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,Tjele,2016-01-01,2016-12-31,-1581952.0,2017-12-31,2017-01-01,false,false,86653022.0,false,false,direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:25339147,indberetninger-20180424,2.5949414,26648793.0,AWLjYPcsx8uVRSOdf3lY,2018-04-20T14:06:51.101Z,2018-04-20T14:06:44.894Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-72-BU,2018-04-20T14:06:45.089Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
