entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherReserves,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard
26648793,2015-01-01,2015-12-31,c11,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5L2QxL2MzLzkwNDgtNGI3My04MGI2LWE5NDE2OGIzNGY2YQ.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzg4LzA0LzFhL2ZmOGYtNGEyMC1hYWUyLTg1MWRjMTc2Yzc4ZA.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzU4L2U0L2IwLzkzMDMtNDFkMy05NzQ2LWE1YmQ2YTY0MTVkYw.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2017-03-20,2017-04-30,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,0.0,Tjele,2015-01-01,2015-12-31,-137271.0,2016-12-31,2016-01-01,false,false,86653022.0,false,false,Administrerende direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:23785534,indberetninger-20180424,2.5949432999999997,26648793.0,,2018-03-27T18:06:38.521Z,2017-05-01T08:24:00.239Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-ZP,2017-05-01T08:24:00.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2015-01-01,2015-12-31,c13,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5L2QxL2MzLzkwNDgtNGI3My04MGI2LWE5NDE2OGIzNGY2YQ.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzg4LzA0LzFhL2ZmOGYtNGEyMC1hYWUyLTg1MWRjMTc2Yzc4ZA.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzU4L2U0L2IwLzkzMDMtNDFkMy05NzQ2LWE1YmQ2YTY0MTVkYw.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2017-03-20,2017-04-30,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,0.0,Tjele,2015-01-01,2015-12-31,-668699.0,2016-12-31,2016-01-01,false,false,86653022.0,false,false,Administrerende direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:23785534,indberetninger-20180424,2.5949432999999997,26648793.0,,2018-03-27T18:06:38.521Z,2017-05-01T08:24:00.239Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-ZP,2017-05-01T08:24:00.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5L2QxL2MzLzkwNDgtNGI3My04MGI2LWE5NDE2OGIzNGY2YQ.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzg4LzA0LzFhL2ZmOGYtNGEyMC1hYWUyLTg1MWRjMTc2Yzc4ZA.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzU4L2U0L2IwLzkzMDMtNDFkMy05NzQ2LWE1YmQ2YTY0MTVkYw.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2017-03-20,2017-04-30,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,0.0,Tjele,2015-01-01,2015-12-31,-785970.0,2016-12-31,2016-01-01,false,false,86653022.0,false,false,Administrerende direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:23785534,indberetninger-20180424,2.5949432999999997,26648793.0,,2018-03-27T18:06:38.521Z,2017-05-01T08:24:00.239Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-ZP,2017-05-01T08:24:00.572Z,324045.0,-488759.0,-139754.0,32521.0,-27891.0,-1012970.0,-812804.0,-227000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5L2QxL2MzLzkwNDgtNGI3My04MGI2LWE5NDE2OGIzNGY2YQ.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzg4LzA0LzFhL2ZmOGYtNGEyMC1hYWUyLTg1MWRjMTc2Yzc4ZA.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzU4L2U0L2IwLzkzMDMtNDFkMy05NzQ2LWE1YmQ2YTY0MTVkYw.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2017-03-20,2017-04-30,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,0.0,Tjele,2015-01-01,2015-12-31,20000.0,2016-12-31,2016-01-01,false,false,86653022.0,false,false,Administrerende direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:23785534,indberetninger-20180424,2.5949432999999997,26648793.0,,2018-03-27T18:06:38.521Z,2017-05-01T08:24:00.239Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-ZP,2017-05-01T08:24:00.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2015-12-31,2015-12-31,c15,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5L2QxL2MzLzkwNDgtNGI3My04MGI2LWE5NDE2OGIzNGY2YQ.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzg4LzA0LzFhL2ZmOGYtNGEyMC1hYWUyLTg1MWRjMTc2Yzc4ZA.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzU4L2U0L2IwLzkzMDMtNDFkMy05NzQ2LWE1YmQ2YTY0MTVkYw.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2017-03-20,2017-04-30,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,0.0,Tjele,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,86653022.0,false,false,Administrerende direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:23785534,indberetninger-20180424,2.5949432999999997,26648793.0,,2018-03-27T18:06:38.521Z,2017-05-01T08:24:00.239Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-ZP,2017-05-01T08:24:00.572Z,,,,,,,,,41061184.0,0.0,1000000.0,14621420.0,38085506.0,626003.0,13213843.0,41061184.0,2586678.0,12599918.0,0.0,197517.0,11154401.0,26439764.0,1248000.0,14531321.0,697091.0,90099.0,13839846.0,20000.0,389000.0,389000.0,37085506.0,1869587.0,14531321.0,2586678.0,90099.0,,
26648793,2016-01-01,2016-01-01,c16,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5L2QxL2MzLzkwNDgtNGI3My04MGI2LWE5NDE2OGIzNGY2YQ.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzg4LzA0LzFhL2ZmOGYtNGEyMC1hYWUyLTg1MWRjMTc2Yzc4ZA.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzU4L2U0L2IwLzkzMDMtNDFkMy05NzQ2LWE1YmQ2YTY0MTVkYw.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2017-03-20,2017-04-30,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,0.0,Tjele,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,86653022.0,false,false,Administrerende direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:23785534,indberetninger-20180424,2.5949432999999997,26648793.0,,2018-03-27T18:06:38.521Z,2017-05-01T08:24:00.239Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-ZP,2017-05-01T08:24:00.572Z,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2016-01-01,2016-01-01,c17,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5L2QxL2MzLzkwNDgtNGI3My04MGI2LWE5NDE2OGIzNGY2YQ.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzg4LzA0LzFhL2ZmOGYtNGEyMC1hYWUyLTg1MWRjMTc2Yzc4ZA.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzU4L2U0L2IwLzkzMDMtNDFkMy05NzQ2LWE1YmQ2YTY0MTVkYw.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2017-03-20,2017-04-30,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,0.0,Tjele,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,86653022.0,false,false,Administrerende direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:23785534,indberetninger-20180424,2.5949432999999997,26648793.0,,2018-03-27T18:06:38.521Z,2017-05-01T08:24:00.239Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-ZP,2017-05-01T08:24:00.572Z,,,,,,,,,,,,,37085506.0,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2016-01-01,2016-01-01,c18,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5L2QxL2MzLzkwNDgtNGI3My04MGI2LWE5NDE2OGIzNGY2YQ.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzg4LzA0LzFhL2ZmOGYtNGEyMC1hYWUyLTg1MWRjMTc2Yzc4ZA.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzU4L2U0L2IwLzkzMDMtNDFkMy05NzQ2LWE1YmQ2YTY0MTVkYw.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2017-03-20,2017-04-30,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,0.0,Tjele,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,86653022.0,false,false,Administrerende direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:23785534,indberetninger-20180424,2.5949432999999997,26648793.0,,2018-03-27T18:06:38.521Z,2017-05-01T08:24:00.239Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-ZP,2017-05-01T08:24:00.572Z,,,,,,,,,,,,,38085506.0,,,,,,,,,,,,,,,,,,,,,,,,
26648793,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5L2QxL2MzLzkwNDgtNGI3My04MGI2LWE5NDE2OGIzNGY2YQ.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzg4LzA0LzFhL2ZmOGYtNGEyMC1hYWUyLTg1MWRjMTc2Yzc4ZA.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzU4L2U0L2IwLzkzMDMtNDFkMy05NzQ2LWE1YmQ2YTY0MTVkYw.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2017-03-20,2017-04-30,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,0.0,Tjele,2015-01-01,2015-12-31,327059.0,2016-12-31,2016-01-01,false,false,86653022.0,false,false,Administrerende direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:23785534,indberetninger-20180424,2.5949432999999997,26648793.0,,2018-03-27T18:06:38.521Z,2017-05-01T08:24:00.239Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-ZP,2017-05-01T08:24:00.572Z,324590.0,-335677.0,-934568.0,25165.0,1558059.0,-61941.0,-660267.0,-389000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,
26648793,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2I5L2QxL2MzLzkwNDgtNGI3My04MGI2LWE5NDE2OGIzNGY2YQ.xhtml,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzg4LzA0LzFhL2ZmOGYtNGEyMC1hYWUyLTg1MWRjMTc2Yzc4ZA.pdf,http://regnskaber.virk.dk/39784662/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzU4L2U0L2IwLzkzMDMtNDFkMy05NzQ2LWE1YmQ2YTY0MTVkYw.xml,true,Nykredit Bank,Tjele,8830.0,95.0,Hobro Landevej,8800 Viborg,LÃ¸gstÃ¸rvej 28,Regnskabsklasse B,2017-03-20,2017-04-30,26648793.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Laursen,Henrik BraÃ¼ner,Jyske Bank,HENRIK BRAÃNER A/S,Henning Laursen,0.0,Tjele,2015-01-01,2015-12-31,,2016-12-31,2016-01-01,false,false,86653022.0,false,false,Administrerende direktÃ¸r,Formand,Ingen bistand,urn:ofk:oid:23785534,indberetninger-20180424,2.5949432999999997,26648793.0,,2018-03-27T18:06:38.521Z,2017-05-01T08:24:00.239Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-63-ZP,2017-05-01T08:24:00.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
