entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SocialSecurityContributions,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
34725977,2012-10-15,2013-12-31,c5,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2IwLzhjLzM1L2FlNTQtNDgwMC05ZjY3LTdiOWVjZTk2NDY3NQ.xhtml,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2YzL2NiL2Q3LzRhMjMtNDU0YS1iMGJiLTk0Y2ZiZGVhOGRiNw.pdf,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MwL2QwLzU1LzU3ZjEtNDE4NS1hZjZhLWMyZmQyNTc5ZGMyNw.xml,Danmark,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Holte,2840.0,68.0,DronninggÃ¥rds Alle,2840 Holte,Dronninggaards Alle 68,Regnskabsklasse B,2015-05-31,2015-05-31,240050.0,1118.0,45482015.0,243558.0,34725977.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Schierbeck-Hansen,Tina Rytter Andersen,Danske Bank,VALBEING ApS,Tina Rytter Andersen,10870.0,2390.0,Holte,45000.0,2012-10-15,2013-12-31,1118.0,1118.0,3508.0,2014-12-31,2014-01-01,180.0,Virksomheden fravÃ¦lger revision for det kommende regnskabsÃ¥r.,415.0,45702015.0,CEO,Ingen bistand,184000.0,urn:ofk:oid:5381962,indberetninger-20180424,2.5955422,34725977.0,,2018-03-31T00:31:14.722Z,2015-05-31T13:13:17.360Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-72-VE,2015-05-31T13:13:17.409Z,,,,,,,,,,,,,,,
34725977,2012-10-15,2013-12-31,c7,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2IwLzhjLzM1L2FlNTQtNDgwMC05ZjY3LTdiOWVjZTk2NDY3NQ.xhtml,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2YzL2NiL2Q3LzRhMjMtNDU0YS1iMGJiLTk0Y2ZiZGVhOGRiNw.pdf,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MwL2QwLzU1LzU3ZjEtNDE4NS1hZjZhLWMyZmQyNTc5ZGMyNw.xml,Danmark,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Holte,2840.0,68.0,DronninggÃ¥rds Alle,2840 Holte,Dronninggaards Alle 68,Regnskabsklasse B,2015-05-31,2015-05-31,,,45482015.0,,34725977.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Schierbeck-Hansen,Tina Rytter Andersen,Danske Bank,VALBEING ApS,Tina Rytter Andersen,,,Holte,,2012-10-15,2013-12-31,1118.0,,,2014-12-31,2014-01-01,,Virksomheden fravÃ¦lger revision for det kommende regnskabsÃ¥r.,415.0,45702015.0,CEO,Ingen bistand,,urn:ofk:oid:5381962,indberetninger-20180424,2.5955422,34725977.0,,2018-03-31T00:31:14.722Z,2015-05-31T13:13:17.360Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-72-VE,2015-05-31T13:13:17.409Z,,,,,,,,,,,,,,,
34725977,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2IwLzhjLzM1L2FlNTQtNDgwMC05ZjY3LTdiOWVjZTk2NDY3NQ.xhtml,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2YzL2NiL2Q3LzRhMjMtNDU0YS1iMGJiLTk0Y2ZiZGVhOGRiNw.pdf,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MwL2QwLzU1LzU3ZjEtNDE4NS1hZjZhLWMyZmQyNTc5ZGMyNw.xml,Danmark,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Holte,2840.0,68.0,DronninggÃ¥rds Alle,2840 Holte,Dronninggaards Alle 68,Regnskabsklasse B,2015-05-31,2015-05-31,,,45482015.0,,34725977.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Schierbeck-Hansen,Tina Rytter Andersen,Danske Bank,VALBEING ApS,Tina Rytter Andersen,,,Holte,,2012-10-15,2013-12-31,,,,2014-12-31,2014-01-01,,Virksomheden fravÃ¦lger revision for det kommende regnskabsÃ¥r.,415.0,45702015.0,CEO,Ingen bistand,,urn:ofk:oid:5381962,indberetninger-20180424,2.5955422,34725977.0,,2018-03-31T00:31:14.722Z,2015-05-31T13:13:17.360Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-72-VE,2015-05-31T13:13:17.409Z,250245.0,121464.0,80000.0,250245.0,81118.0,250245.0,169127.0,169004.0,1118.0,169127.0,128781.0,123.0,128781.0,,
34725977,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2IwLzhjLzM1L2FlNTQtNDgwMC05ZjY3LTdiOWVjZTk2NDY3NQ.xhtml,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2YzL2NiL2Q3LzRhMjMtNDU0YS1iMGJiLTk0Y2ZiZGVhOGRiNw.pdf,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MwL2QwLzU1LzU3ZjEtNDE4NS1hZjZhLWMyZmQyNTc5ZGMyNw.xml,Danmark,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Holte,2840.0,68.0,DronninggÃ¥rds Alle,2840 Holte,Dronninggaards Alle 68,Regnskabsklasse B,2015-05-31,2015-05-31,690733.0,-5526.0,45482015.0,686973.0,34725977.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Schierbeck-Hansen,Tina Rytter Andersen,Danske Bank,VALBEING ApS,Tina Rytter Andersen,42016.0,1766.0,Holte,0.0,2012-10-15,2013-12-31,-5941.0,-5526.0,-3760.0,2014-12-31,2014-01-01,2465.0,Virksomheden fravÃ¦lger revision for det kommende regnskabsÃ¥r.,415.0,45702015.0,CEO,Ingen bistand,646252.0,urn:ofk:oid:5381962,indberetninger-20180424,2.5955422,34725977.0,,2018-03-31T00:31:14.722Z,2015-05-31T13:13:17.360Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-72-VE,2015-05-31T13:13:17.409Z,,,,,,,,,,,,,,,
34725977,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2IwLzhjLzM1L2FlNTQtNDgwMC05ZjY3LTdiOWVjZTk2NDY3NQ.xhtml,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2YzL2NiL2Q3LzRhMjMtNDU0YS1iMGJiLTk0Y2ZiZGVhOGRiNw.pdf,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MwL2QwLzU1LzU3ZjEtNDE4NS1hZjZhLWMyZmQyNTc5ZGMyNw.xml,Danmark,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Holte,2840.0,68.0,DronninggÃ¥rds Alle,2840 Holte,Dronninggaards Alle 68,Regnskabsklasse B,2015-05-31,2015-05-31,,,45482015.0,,34725977.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Schierbeck-Hansen,Tina Rytter Andersen,Danske Bank,VALBEING ApS,Tina Rytter Andersen,,,Holte,,2012-10-15,2013-12-31,,,,2014-12-31,2014-01-01,,Virksomheden fravÃ¦lger revision for det kommende regnskabsÃ¥r.,415.0,45702015.0,CEO,Ingen bistand,,urn:ofk:oid:5381962,indberetninger-20180424,2.5955422,34725977.0,,2018-03-31T00:31:14.722Z,2015-05-31T13:13:17.360Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-72-VE,2015-05-31T13:13:17.409Z,,,,,,,,,,,,,,,
34725977,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2IwLzhjLzM1L2FlNTQtNDgwMC05ZjY3LTdiOWVjZTk2NDY3NQ.xhtml,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2YzL2NiL2Q3LzRhMjMtNDU0YS1iMGJiLTk0Y2ZiZGVhOGRiNw.pdf,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MwL2QwLzU1LzU3ZjEtNDE4NS1hZjZhLWMyZmQyNTc5ZGMyNw.xml,Danmark,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Holte,2840.0,68.0,DronninggÃ¥rds Alle,2840 Holte,Dronninggaards Alle 68,Regnskabsklasse B,2015-05-31,2015-05-31,,,45482015.0,,34725977.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Schierbeck-Hansen,Tina Rytter Andersen,Danske Bank,VALBEING ApS,Tina Rytter Andersen,,,Holte,,2012-10-15,2013-12-31,,,,2014-12-31,2014-01-01,,Virksomheden fravÃ¦lger revision for det kommende regnskabsÃ¥r.,415.0,45702015.0,CEO,Ingen bistand,,urn:ofk:oid:5381962,indberetninger-20180424,2.5955422,34725977.0,,2018-03-31T00:31:14.722Z,2015-05-31T13:13:17.360Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-72-VE,2015-05-31T13:13:17.409Z,,,,,,,,,,,,,,Jesper Klaus Schierbeck-Hansen,Bestyrelsesformand
34725977,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2IwLzhjLzM1L2FlNTQtNDgwMC05ZjY3LTdiOWVjZTk2NDY3NQ.xhtml,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2YzL2NiL2Q3LzRhMjMtNDU0YS1iMGJiLTk0Y2ZiZGVhOGRiNw.pdf,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MwL2QwLzU1LzU3ZjEtNDE4NS1hZjZhLWMyZmQyNTc5ZGMyNw.xml,Danmark,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Holte,2840.0,68.0,DronninggÃ¥rds Alle,2840 Holte,Dronninggaards Alle 68,Regnskabsklasse B,2015-05-31,2015-05-31,,,45482015.0,,34725977.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Schierbeck-Hansen,Tina Rytter Andersen,Danske Bank,VALBEING ApS,Tina Rytter Andersen,,,Holte,,2012-10-15,2013-12-31,,,,2014-12-31,2014-01-01,,Virksomheden fravÃ¦lger revision for det kommende regnskabsÃ¥r.,415.0,45702015.0,CEO,Ingen bistand,,urn:ofk:oid:5381962,indberetninger-20180424,2.5955422,34725977.0,,2018-03-31T00:31:14.722Z,2015-05-31T13:13:17.360Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-72-VE,2015-05-31T13:13:17.409Z,,,,,,,,,,,,,,Tina Rytter Andersen,CEO
34725977,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2IwLzhjLzM1L2FlNTQtNDgwMC05ZjY3LTdiOWVjZTk2NDY3NQ.xhtml,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2YzL2NiL2Q3LzRhMjMtNDU0YS1iMGJiLTk0Y2ZiZGVhOGRiNw.pdf,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MwL2QwLzU1LzU3ZjEtNDE4NS1hZjZhLWMyZmQyNTc5ZGMyNw.xml,Danmark,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Holte,2840.0,68.0,DronninggÃ¥rds Alle,2840 Holte,Dronninggaards Alle 68,Regnskabsklasse B,2015-05-31,2015-05-31,,,45482015.0,,34725977.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Schierbeck-Hansen,Tina Rytter Andersen,Danske Bank,VALBEING ApS,Tina Rytter Andersen,,,Holte,,2012-10-15,2013-12-31,,,,2014-12-31,2014-01-01,,Virksomheden fravÃ¦lger revision for det kommende regnskabsÃ¥r.,415.0,45702015.0,CEO,Ingen bistand,,urn:ofk:oid:5381962,indberetninger-20180424,2.5955422,34725977.0,,2018-03-31T00:31:14.722Z,2015-05-31T13:13:17.360Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-72-VE,2015-05-31T13:13:17.409Z,,,,,,,,,,,,,,Bent Rasmus Hansen,Bestyrelsesmedlem
34725977,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2IwLzhjLzM1L2FlNTQtNDgwMC05ZjY3LTdiOWVjZTk2NDY3NQ.xhtml,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2YzL2NiL2Q3LzRhMjMtNDU0YS1iMGJiLTk0Y2ZiZGVhOGRiNw.pdf,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MwL2QwLzU1LzU3ZjEtNDE4NS1hZjZhLWMyZmQyNTc5ZGMyNw.xml,Danmark,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Holte,2840.0,68.0,DronninggÃ¥rds Alle,2840 Holte,Dronninggaards Alle 68,Regnskabsklasse B,2015-05-31,2015-05-31,,,45482015.0,,34725977.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Schierbeck-Hansen,Tina Rytter Andersen,Danske Bank,VALBEING ApS,Tina Rytter Andersen,,,Holte,,2012-10-15,2013-12-31,-5941.0,,,2014-12-31,2014-01-01,,Virksomheden fravÃ¦lger revision for det kommende regnskabsÃ¥r.,415.0,45702015.0,CEO,Ingen bistand,,urn:ofk:oid:5381962,indberetninger-20180424,2.5955422,34725977.0,,2018-03-31T00:31:14.722Z,2015-05-31T13:13:17.360Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-72-VE,2015-05-31T13:13:17.409Z,,,,,,,,,,,,,,,
34725977,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2IwLzhjLzM1L2FlNTQtNDgwMC05ZjY3LTdiOWVjZTk2NDY3NQ.xhtml,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2YzL2NiL2Q3LzRhMjMtNDU0YS1iMGJiLTk0Y2ZiZGVhOGRiNw.pdf,http://regnskaber.virk.dk/77952743/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MwL2QwLzU1LzU3ZjEtNDE4NS1hZjZhLWMyZmQyNTc5ZGMyNw.xml,Danmark,KÃ¸benhavn K,1092.0,2-12,Holmens Kanal,Holte,2840.0,68.0,DronninggÃ¥rds Alle,2840 Holte,Dronninggaards Alle 68,Regnskabsklasse B,2015-05-31,2015-05-31,,,45482015.0,,34725977.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Schierbeck-Hansen,Tina Rytter Andersen,Danske Bank,VALBEING ApS,Tina Rytter Andersen,,,Holte,,2012-10-15,2013-12-31,,,,2014-12-31,2014-01-01,,Virksomheden fravÃ¦lger revision for det kommende regnskabsÃ¥r.,415.0,45702015.0,CEO,Ingen bistand,,urn:ofk:oid:5381962,indberetninger-20180424,2.5955422,34725977.0,,2018-03-31T00:31:14.722Z,2015-05-31T13:13:17.360Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-72-VE,2015-05-31T13:13:17.409Z,222004.0,177598.0,80000.0,222004.0,75177.0,222004.0,146827.0,139535.0,-4823.0,146827.0,44406.0,7292.0,44406.0,,
