entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmployeeBenefitsExpense,ExtraordinaryExpenses,ExtraordinaryIncome,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm
30209591,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2JmLzcwLzY3LzY1MzMtNGEzOC05MThiLWY4MmI4ZmRiZDVmOA.xhtml,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzBjLzUzLzIwLzdkODEtNDY5OS1hNWQ4LTUyODhjOTZlOGM2Ng.pdf,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2IyLzYxL2NkLzVjNjUtNGVjMC1hYmJjLWRjYzg5ZGM0MGJhMA.xml,Danmark,DK,2880 BagsvÃ¦rd,5-7,Kostskolevej,Frederiksberg C,1903.0,"5, 2 tv",Sankt Knuds Vej,2880 BagsvÃ¦rd,Kostskolevej 5,Til anpartshaverne i Katinka Hauxner ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-11,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet andre forpligtelser udover de for branchen sÃ¦dvanlige.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet driver konsulentvirksomhed.</p>",193763.0,0.0,0.0,-33431.0,174812.0,18897385.0,30209591.0,1003598782.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Storgaard HÃ¸ffner,Katinka Hauxner,Katinka Hauxner,KATINKA HAUXNER ApS,Mette Storgaard HÃ¸ffner,0.0,14480.0,0.0,KÃ¸benhavn,2013-01-01,2013-12-31,-33431.0,-33431.0,-18951.0,2014-12-31,2014-01-01,2015-05-11,BagsvÃ¦rd,Revision for det kommende Ã¥r er fravalgt.,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5276146,indberetninger-20180424,2.5949402000000004,30209591.0,,2018-03-30T14:12:34.542Z,2015-05-21T10:55:30.992Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-55-BY,2015-05-21T10:55:31.099Z,,,,,,,,,,,,,,,,,,
30209591,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2JmLzcwLzY3LzY1MzMtNGEzOC05MThiLWY4MmI4ZmRiZDVmOA.xhtml,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzBjLzUzLzIwLzdkODEtNDY5OS1hNWQ4LTUyODhjOTZlOGM2Ng.pdf,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2IyLzYxL2NkLzVjNjUtNGVjMC1hYmJjLWRjYzg5ZGM0MGJhMA.xml,Danmark,DK,2880 BagsvÃ¦rd,5-7,Kostskolevej,Frederiksberg C,1903.0,"5, 2 tv",Sankt Knuds Vej,2880 BagsvÃ¦rd,Kostskolevej 5,Til anpartshaverne i Katinka Hauxner ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-11,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet andre forpligtelser udover de for branchen sÃ¦dvanlige.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet driver konsulentvirksomhed.</p>",,,,,,18897385.0,30209591.0,1003598782.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Storgaard HÃ¸ffner,Katinka Hauxner,Katinka Hauxner,KATINKA HAUXNER ApS,Mette Storgaard HÃ¸ffner,0.0,,,KÃ¸benhavn,2013-01-01,2013-12-31,49200.0,,,2014-12-31,2014-01-01,2015-05-11,BagsvÃ¦rd,Revision for det kommende Ã¥r er fravalgt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5276146,indberetninger-20180424,2.5949402000000004,30209591.0,,2018-03-30T14:12:34.542Z,2015-05-21T10:55:30.992Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-55-BY,2015-05-21T10:55:31.099Z,,,,,,,,,,,,,,,,,,
30209591,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2JmLzcwLzY3LzY1MzMtNGEzOC05MThiLWY4MmI4ZmRiZDVmOA.xhtml,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzBjLzUzLzIwLzdkODEtNDY5OS1hNWQ4LTUyODhjOTZlOGM2Ng.pdf,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2IyLzYxL2NkLzVjNjUtNGVjMC1hYmJjLWRjYzg5ZGM0MGJhMA.xml,Danmark,DK,2880 BagsvÃ¦rd,5-7,Kostskolevej,Frederiksberg C,1903.0,"5, 2 tv",Sankt Knuds Vej,2880 BagsvÃ¦rd,Kostskolevej 5,Til anpartshaverne i Katinka Hauxner ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-11,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet andre forpligtelser udover de for branchen sÃ¦dvanlige.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet driver konsulentvirksomhed.</p>",,,,,,18897385.0,30209591.0,1003598782.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Storgaard HÃ¸ffner,Katinka Hauxner,Katinka Hauxner,KATINKA HAUXNER ApS,Mette Storgaard HÃ¸ffner,0.0,,,KÃ¸benhavn,2013-01-01,2013-12-31,-82631.0,,,2014-12-31,2014-01-01,2015-05-11,BagsvÃ¦rd,Revision for det kommende Ã¥r er fravalgt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5276146,indberetninger-20180424,2.5949402000000004,30209591.0,,2018-03-30T14:12:34.542Z,2015-05-21T10:55:30.992Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-55-BY,2015-05-21T10:55:31.099Z,,,,,,,,,,,,,,,,,,
30209591,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2JmLzcwLzY3LzY1MzMtNGEzOC05MThiLWY4MmI4ZmRiZDVmOA.xhtml,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzBjLzUzLzIwLzdkODEtNDY5OS1hNWQ4LTUyODhjOTZlOGM2Ng.pdf,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2IyLzYxL2NkLzVjNjUtNGVjMC1hYmJjLWRjYzg5ZGM0MGJhMA.xml,Danmark,DK,2880 BagsvÃ¦rd,5-7,Kostskolevej,Frederiksberg C,1903.0,"5, 2 tv",Sankt Knuds Vej,2880 BagsvÃ¦rd,Kostskolevej 5,Til anpartshaverne i Katinka Hauxner ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-11,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet andre forpligtelser udover de for branchen sÃ¦dvanlige.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet driver konsulentvirksomhed.</p>",,,,,,18897385.0,30209591.0,1003598782.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Storgaard HÃ¸ffner,Katinka Hauxner,Katinka Hauxner,KATINKA HAUXNER ApS,Mette Storgaard HÃ¸ffner,0.0,,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-11,BagsvÃ¦rd,Revision for det kommende Ã¥r er fravalgt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5276146,indberetninger-20180424,2.5949402000000004,30209591.0,,2018-03-30T14:12:34.542Z,2015-05-21T10:55:30.992Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-55-BY,2015-05-21T10:55:31.099Z,399931.0,174619.0,125000.0,399931.0,233263.0,399931.0,166668.0,108262.0,550.0,49200.0,108263.0,166668.0,225312.0,70074.0,0.0,9206.0,154688.0,
30209591,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2JmLzcwLzY3LzY1MzMtNGEzOC05MThiLWY4MmI4ZmRiZDVmOA.xhtml,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzBjLzUzLzIwLzdkODEtNDY5OS1hNWQ4LTUyODhjOTZlOGM2Ng.pdf,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2IyLzYxL2NkLzVjNjUtNGVjMC1hYmJjLWRjYzg5ZGM0MGJhMA.xml,Danmark,DK,2880 BagsvÃ¦rd,5-7,Kostskolevej,Frederiksberg C,1903.0,"5, 2 tv",Sankt Knuds Vej,2880 BagsvÃ¦rd,Kostskolevej 5,Til anpartshaverne i Katinka Hauxner ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-11,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet andre forpligtelser udover de for branchen sÃ¦dvanlige.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet driver konsulentvirksomhed.</p>",225697.0,0.0,0.0,87295.0,313926.0,18897385.0,30209591.0,1003598782.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Storgaard HÃ¸ffner,Katinka Hauxner,Katinka Hauxner,KATINKA HAUXNER ApS,Mette Storgaard HÃ¸ffner,0.0,1235.0,301.0,KÃ¸benhavn,2013-01-01,2013-12-31,67744.0,87295.0,88229.0,2014-12-31,2014-01-01,2015-05-11,BagsvÃ¦rd,Revision for det kommende Ã¥r er fravalgt.,19551.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5276146,indberetninger-20180424,2.5949402000000004,30209591.0,,2018-03-30T14:12:34.542Z,2015-05-21T10:55:30.992Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-55-BY,2015-05-21T10:55:31.099Z,,,,,,,,,,,,,,,,,,
30209591,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2JmLzcwLzY3LzY1MzMtNGEzOC05MThiLWY4MmI4ZmRiZDVmOA.xhtml,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzBjLzUzLzIwLzdkODEtNDY5OS1hNWQ4LTUyODhjOTZlOGM2Ng.pdf,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2IyLzYxL2NkLzVjNjUtNGVjMC1hYmJjLWRjYzg5ZGM0MGJhMA.xml,Danmark,DK,2880 BagsvÃ¦rd,5-7,Kostskolevej,Frederiksberg C,1903.0,"5, 2 tv",Sankt Knuds Vej,2880 BagsvÃ¦rd,Kostskolevej 5,Til anpartshaverne i Katinka Hauxner ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-11,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet andre forpligtelser udover de for branchen sÃ¦dvanlige.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet driver konsulentvirksomhed.</p>",,,,,,18897385.0,30209591.0,1003598782.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Storgaard HÃ¸ffner,Katinka Hauxner,Katinka Hauxner,KATINKA HAUXNER ApS,Mette Storgaard HÃ¸ffner,0.0,,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-11,BagsvÃ¦rd,Revision for det kommende Ã¥r er fravalgt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5276146,indberetninger-20180424,2.5949402000000004,30209591.0,,2018-03-30T14:12:34.542Z,2015-05-21T10:55:30.992Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-55-BY,2015-05-21T10:55:31.099Z,,,,,,,,,,,,,,,,,,Registreret revisor Mette Storgaard HÃ¸ffner
30209591,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2JmLzcwLzY3LzY1MzMtNGEzOC05MThiLWY4MmI4ZmRiZDVmOA.xhtml,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzBjLzUzLzIwLzdkODEtNDY5OS1hNWQ4LTUyODhjOTZlOGM2Ng.pdf,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2IyLzYxL2NkLzVjNjUtNGVjMC1hYmJjLWRjYzg5ZGM0MGJhMA.xml,Danmark,DK,2880 BagsvÃ¦rd,5-7,Kostskolevej,Frederiksberg C,1903.0,"5, 2 tv",Sankt Knuds Vej,2880 BagsvÃ¦rd,Kostskolevej 5,Til anpartshaverne i Katinka Hauxner ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-11,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet andre forpligtelser udover de for branchen sÃ¦dvanlige.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet driver konsulentvirksomhed.</p>",,,,,,18897385.0,30209591.0,1003598782.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Storgaard HÃ¸ffner,Katinka Hauxner,Katinka Hauxner,KATINKA HAUXNER ApS,Mette Storgaard HÃ¸ffner,0.0,,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-11,BagsvÃ¦rd,Revision for det kommende Ã¥r er fravalgt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5276146,indberetninger-20180424,2.5949402000000004,30209591.0,,2018-03-30T14:12:34.542Z,2015-05-21T10:55:30.992Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-55-BY,2015-05-21T10:55:31.099Z,,,,,,,,,,,,,,,,,,
30209591,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2JmLzcwLzY3LzY1MzMtNGEzOC05MThiLWY4MmI4ZmRiZDVmOA.xhtml,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzBjLzUzLzIwLzdkODEtNDY5OS1hNWQ4LTUyODhjOTZlOGM2Ng.pdf,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2IyLzYxL2NkLzVjNjUtNGVjMC1hYmJjLWRjYzg5ZGM0MGJhMA.xml,Danmark,DK,2880 BagsvÃ¦rd,5-7,Kostskolevej,Frederiksberg C,1903.0,"5, 2 tv",Sankt Knuds Vej,2880 BagsvÃ¦rd,Kostskolevej 5,Til anpartshaverne i Katinka Hauxner ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-11,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet andre forpligtelser udover de for branchen sÃ¦dvanlige.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet driver konsulentvirksomhed.</p>",,,,,,18897385.0,30209591.0,1003598782.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Storgaard HÃ¸ffner,Katinka Hauxner,Katinka Hauxner,KATINKA HAUXNER ApS,Mette Storgaard HÃ¸ffner,0.0,,,KÃ¸benhavn,2013-01-01,2013-12-31,49900.0,,,2014-12-31,2014-01-01,2015-05-11,BagsvÃ¦rd,Revision for det kommende Ã¥r er fravalgt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5276146,indberetninger-20180424,2.5949402000000004,30209591.0,,2018-03-30T14:12:34.542Z,2015-05-21T10:55:30.992Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-55-BY,2015-05-21T10:55:31.099Z,,,,,,,,,,,,,,,,,,
30209591,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2JmLzcwLzY3LzY1MzMtNGEzOC05MThiLWY4MmI4ZmRiZDVmOA.xhtml,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzBjLzUzLzIwLzdkODEtNDY5OS1hNWQ4LTUyODhjOTZlOGM2Ng.pdf,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2IyLzYxL2NkLzVjNjUtNGVjMC1hYmJjLWRjYzg5ZGM0MGJhMA.xml,Danmark,DK,2880 BagsvÃ¦rd,5-7,Kostskolevej,Frederiksberg C,1903.0,"5, 2 tv",Sankt Knuds Vej,2880 BagsvÃ¦rd,Kostskolevej 5,Til anpartshaverne i Katinka Hauxner ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-11,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet andre forpligtelser udover de for branchen sÃ¦dvanlige.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet driver konsulentvirksomhed.</p>",,,,,,18897385.0,30209591.0,1003598782.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Storgaard HÃ¸ffner,Katinka Hauxner,Katinka Hauxner,KATINKA HAUXNER ApS,Mette Storgaard HÃ¸ffner,0.0,,,KÃ¸benhavn,2013-01-01,2013-12-31,17844.0,,,2014-12-31,2014-01-01,2015-05-11,BagsvÃ¦rd,Revision for det kommende Ã¥r er fravalgt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5276146,indberetninger-20180424,2.5949402000000004,30209591.0,,2018-03-30T14:12:34.542Z,2015-05-21T10:55:30.992Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-55-BY,2015-05-21T10:55:31.099Z,,,,,,,,,,,,,,,,,,
30209591,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2JmLzcwLzY3LzY1MzMtNGEzOC05MThiLWY4MmI4ZmRiZDVmOA.xhtml,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzBjLzUzLzIwLzdkODEtNDY5OS1hNWQ4LTUyODhjOTZlOGM2Ng.pdf,http://regnskaber.virk.dk/19590203/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2IyLzYxL2NkLzVjNjUtNGVjMC1hYmJjLWRjYzg5ZGM0MGJhMA.xml,Danmark,DK,2880 BagsvÃ¦rd,5-7,Kostskolevej,Frederiksberg C,1903.0,"5, 2 tv",Sankt Knuds Vej,2880 BagsvÃ¦rd,Kostskolevej 5,Til anpartshaverne i Katinka Hauxner ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-11,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet andre forpligtelser udover de for branchen sÃ¦dvanlige.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet driver konsulentvirksomhed.</p>",,,,,,18897385.0,30209591.0,1003598782.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Storgaard HÃ¸ffner,Katinka Hauxner,Katinka Hauxner,KATINKA HAUXNER ApS,Mette Storgaard HÃ¸ffner,0.0,,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-11,BagsvÃ¦rd,Revision for det kommende Ã¥r er fravalgt.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5276146,indberetninger-20180424,2.5949402000000004,30209591.0,,2018-03-30T14:12:34.542Z,2015-05-21T10:55:30.992Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-55-BY,2015-05-21T10:55:31.099Z,550128.0,218253.0,125000.0,550128.0,251107.0,550128.0,299021.0,109891.0,0.0,49900.0,126107.0,299021.0,331875.0,0.0,20450.0,118780.0,331875.0,
