entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityCountry,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCashAndCashEquivalents,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfQualificationsOfFinancialStatementsExtendedReview,IdentificationOfApprovedAnnualReport,ManagementsStatementAboutManagementsReview,RecommendationForApprovalOfAnnualReportByGeneralMeeting,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
31864224,2017-01-01,2017-12-31,c58,,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzA0LzdlLzFmL2JkYzctNDU2NS1hYWRlLWQ0Y2NiYzQ5NmEyZg.pdf,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzA5LzY0LzRhL2QzMGEtNGJkZi1iNjgyLTI1YzFhYWEwOWE2ZQ.xml,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Hellerup,2900.0,"102 E, 4. sal",Strandvejen,2900 Hellerup,c/o Patrizia Multi Managers A/S,0.0,Regnskabsklasse B,-2750.0,2019-03-31,2014-05-01,2019-04-10,-25194.0,33963556.0,31864224.0,31864224.0,mne27762,Ãrsrapport,Mads Peter GrÃ¸nkjÃ¦r,SPF III US HUH GP ApS,SPF III US HUH GP ApS,25194.0,15.0,12648.0,15.0,12648.0,2017-01-01,2017-12-31,-9811.0,-12561.0,Gentofte,2018-12-31,2018-01-01,true,2019-03-31,KÃ¸benhavn S,-2750.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27027141,indberetninger-20180424,2.5118417999999996,31864224.0,AWpUH2HvRYGX6_YTHH6k,2019-04-25T10:51:46.930Z,2019-04-25T10:51:43.247Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-08-JE,2019-04-25T10:51:43.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31864224,2017-01-01,2017-12-31,c64,,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzA0LzdlLzFmL2JkYzctNDU2NS1hYWRlLWQ0Y2NiYzQ5NmEyZg.pdf,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzA5LzY0LzRhL2QzMGEtNGJkZi1iNjgyLTI1YzFhYWEwOWE2ZQ.xml,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Hellerup,2900.0,"102 E, 4. sal",Strandvejen,2900 Hellerup,c/o Patrizia Multi Managers A/S,,Regnskabsklasse B,,2019-03-31,2014-05-01,2019-04-10,,33963556.0,31864224.0,31864224.0,mne27762,Ãrsrapport,Mads Peter GrÃ¸nkjÃ¦r,SPF III US HUH GP ApS,SPF III US HUH GP ApS,,,,,,2017-01-01,2017-12-31,7000.0,,Gentofte,2018-12-31,2018-01-01,true,2019-03-31,KÃ¸benhavn S,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27027141,indberetninger-20180424,2.5118417999999996,31864224.0,AWpUH2HvRYGX6_YTHH6k,2019-04-25T10:51:46.930Z,2019-04-25T10:51:43.247Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-08-JE,2019-04-25T10:51:43.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31864224,2017-01-01,2017-12-31,c73,,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzA0LzdlLzFmL2JkYzctNDU2NS1hYWRlLWQ0Y2NiYzQ5NmEyZg.pdf,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzA5LzY0LzRhL2QzMGEtNGJkZi1iNjgyLTI1YzFhYWEwOWE2ZQ.xml,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Hellerup,2900.0,"102 E, 4. sal",Strandvejen,2900 Hellerup,c/o Patrizia Multi Managers A/S,,Regnskabsklasse B,,2019-03-31,2014-05-01,2019-04-10,,33963556.0,31864224.0,31864224.0,mne27762,Ãrsrapport,Mads Peter GrÃ¸nkjÃ¦r,SPF III US HUH GP ApS,SPF III US HUH GP ApS,,,,,,2017-01-01,2017-12-31,-16811.0,,Gentofte,2018-12-31,2018-01-01,true,2019-03-31,KÃ¸benhavn S,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27027141,indberetninger-20180424,2.5118417999999996,31864224.0,AWpUH2HvRYGX6_YTHH6k,2019-04-25T10:51:46.930Z,2019-04-25T10:51:43.247Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-08-JE,2019-04-25T10:51:43.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31864224,2017-12-31,2017-12-31,c74,,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzA0LzdlLzFmL2JkYzctNDU2NS1hYWRlLWQ0Y2NiYzQ5NmEyZg.pdf,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzA5LzY0LzRhL2QzMGEtNGJkZi1iNjgyLTI1YzFhYWEwOWE2ZQ.xml,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Hellerup,2900.0,"102 E, 4. sal",Strandvejen,2900 Hellerup,c/o Patrizia Multi Managers A/S,,Regnskabsklasse B,,2019-03-31,2014-05-01,2019-04-10,,33963556.0,31864224.0,31864224.0,mne27762,Ãrsrapport,Mads Peter GrÃ¸nkjÃ¦r,SPF III US HUH GP ApS,SPF III US HUH GP ApS,,,,,,2017-01-01,2017-12-31,,,Gentofte,2018-12-31,2018-01-01,true,2019-03-31,KÃ¸benhavn S,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27027141,indberetninger-20180424,2.5118417999999996,31864224.0,AWpUH2HvRYGX6_YTHH6k,2019-04-25T10:51:46.930Z,2019-04-25T10:51:43.247Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-08-JE,2019-04-25T10:51:43.536Z,65473.0,50223.0,50000.0,65473.0,40473.0,65473.0,25000.0,12500.0,-9527.0,25000.0,15250.0,2750.0,25000.0,,,,,,,,,,,,,,,,
31864224,2018-01-01,2018-01-01,c113,,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzA0LzdlLzFmL2JkYzctNDU2NS1hYWRlLWQ0Y2NiYzQ5NmEyZg.pdf,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzA5LzY0LzRhL2QzMGEtNGJkZi1iNjgyLTI1YzFhYWEwOWE2ZQ.xml,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Hellerup,2900.0,"102 E, 4. sal",Strandvejen,2900 Hellerup,c/o Patrizia Multi Managers A/S,,Regnskabsklasse B,,2019-03-31,2014-05-01,2019-04-10,,33963556.0,31864224.0,31864224.0,mne27762,Ãrsrapport,Mads Peter GrÃ¸nkjÃ¦r,SPF III US HUH GP ApS,SPF III US HUH GP ApS,,,,,,2017-01-01,2017-12-31,,,Gentofte,2018-12-31,2018-01-01,true,2019-03-31,KÃ¸benhavn S,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27027141,indberetninger-20180424,2.5118417999999996,31864224.0,AWpUH2HvRYGX6_YTHH6k,2019-04-25T10:51:46.930Z,2019-04-25T10:51:43.247Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-08-JE,2019-04-25T10:51:43.536Z,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,
31864224,2018-01-01,2018-01-01,c131,,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzA0LzdlLzFmL2JkYzctNDU2NS1hYWRlLWQ0Y2NiYzQ5NmEyZg.pdf,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzA5LzY0LzRhL2QzMGEtNGJkZi1iNjgyLTI1YzFhYWEwOWE2ZQ.xml,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Hellerup,2900.0,"102 E, 4. sal",Strandvejen,2900 Hellerup,c/o Patrizia Multi Managers A/S,,Regnskabsklasse B,,2019-03-31,2014-05-01,2019-04-10,,33963556.0,31864224.0,31864224.0,mne27762,Ãrsrapport,Mads Peter GrÃ¸nkjÃ¦r,SPF III US HUH GP ApS,SPF III US HUH GP ApS,,,,,,2017-01-01,2017-12-31,,,Gentofte,2018-12-31,2018-01-01,true,2019-03-31,KÃ¸benhavn S,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27027141,indberetninger-20180424,2.5118417999999996,31864224.0,AWpUH2HvRYGX6_YTHH6k,2019-04-25T10:51:46.930Z,2019-04-25T10:51:43.247Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-08-JE,2019-04-25T10:51:43.536Z,,,,,-9527.0,,,,,,,,,,,,,,,,,,,,,,,,
31864224,2018-01-01,2018-12-31,c104,,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzA0LzdlLzFmL2JkYzctNDU2NS1hYWRlLWQ0Y2NiYzQ5NmEyZg.pdf,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzA5LzY0LzRhL2QzMGEtNGJkZi1iNjgyLTI1YzFhYWEwOWE2ZQ.xml,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Hellerup,2900.0,"102 E, 4. sal",Strandvejen,2900 Hellerup,c/o Patrizia Multi Managers A/S,,Regnskabsklasse B,,2019-03-31,2014-05-01,2019-04-10,,33963556.0,31864224.0,31864224.0,mne27762,Ãrsrapport,Mads Peter GrÃ¸nkjÃ¦r,SPF III US HUH GP ApS,SPF III US HUH GP ApS,,,,,,2017-01-01,2017-12-31,,,Gentofte,2018-12-31,2018-01-01,true,2019-03-31,KÃ¸benhavn S,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27027141,indberetninger-20180424,2.5118417999999996,31864224.0,AWpUH2HvRYGX6_YTHH6k,2019-04-25T10:51:46.930Z,2019-04-25T10:51:43.247Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-08-JE,2019-04-25T10:51:43.536Z,,,,,,,,,,,,,,Mads Rude,adm. direktÃ¸r,,,,,,,,,,,,,,
31864224,2018-01-01,2018-12-31,c105,,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzA0LzdlLzFmL2JkYzctNDU2NS1hYWRlLWQ0Y2NiYzQ5NmEyZg.pdf,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzA5LzY0LzRhL2QzMGEtNGJkZi1iNjgyLTI1YzFhYWEwOWE2ZQ.xml,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Hellerup,2900.0,"102 E, 4. sal",Strandvejen,2900 Hellerup,c/o Patrizia Multi Managers A/S,,Regnskabsklasse B,,2019-03-31,2014-05-01,2019-04-10,,33963556.0,31864224.0,31864224.0,mne27762,Ãrsrapport,Mads Peter GrÃ¸nkjÃ¦r,SPF III US HUH GP ApS,SPF III US HUH GP ApS,,,,,,2017-01-01,2017-12-31,,,Gentofte,2018-12-31,2018-01-01,true,2019-03-31,KÃ¸benhavn S,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27027141,indberetninger-20180424,2.5118417999999996,31864224.0,AWpUH2HvRYGX6_YTHH6k,2019-04-25T10:51:46.930Z,2019-04-25T10:51:43.247Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-08-JE,2019-04-25T10:51:43.536Z,,,,,,,,,,,,,,Kresten Juelner,direktÃ¸r,,,,,,,,,,,,,,
31864224,2018-01-01,2018-12-31,c106,,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzA0LzdlLzFmL2JkYzctNDU2NS1hYWRlLWQ0Y2NiYzQ5NmEyZg.pdf,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzA5LzY0LzRhL2QzMGEtNGJkZi1iNjgyLTI1YzFhYWEwOWE2ZQ.xml,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Hellerup,2900.0,"102 E, 4. sal",Strandvejen,2900 Hellerup,c/o Patrizia Multi Managers A/S,,Regnskabsklasse B,,2019-03-31,2014-05-01,2019-04-10,,33963556.0,31864224.0,31864224.0,mne27762,Ãrsrapport,Mads Peter GrÃ¸nkjÃ¦r,SPF III US HUH GP ApS,SPF III US HUH GP ApS,,,,,,2017-01-01,2017-12-31,,,Gentofte,2018-12-31,2018-01-01,true,2019-03-31,KÃ¸benhavn S,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27027141,indberetninger-20180424,2.5118417999999996,31864224.0,AWpUH2HvRYGX6_YTHH6k,2019-04-25T10:51:46.930Z,2019-04-25T10:51:43.247Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-08-JE,2019-04-25T10:51:43.536Z,,,,,,,,,,,,,,Marko J. A. Multas,direktÃ¸r,,,,,,,,,,,,,,
31864224,2018-01-01,2018-12-31,c11,,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzA0LzdlLzFmL2JkYzctNDU2NS1hYWRlLWQ0Y2NiYzQ5NmEyZg.pdf,http://regnskaber.virk.dk/42246813/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzA5LzY0LzRhL2QzMGEtNGJkZi1iNjgyLTI1YzFhYWEwOWE2ZQ.xml,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Hellerup,2900.0,"102 E, 4. sal",Strandvejen,2900 Hellerup,c/o Patrizia Multi Managers A/S,1666.0,Regnskabsklasse B,-3894.0,2019-03-31,2014-05-01,2019-04-10,-29042.0,33963556.0,31864224.0,31864224.0,mne27762,Ãrsrapport,Mads Peter GrÃ¸nkjÃ¦r,SPF III US HUH GP ApS,SPF III US HUH GP ApS,29042.0,1243.0,12500.0,1243.0,12500.0,2017-01-01,2017-12-31,-15557.0,-17785.0,Gentofte,2018-12-31,2018-01-01,true,2019-03-31,KÃ¸benhavn S,-2228.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27027141,indberetninger-20180424,2.5118417999999996,31864224.0,AWpUH2HvRYGX6_YTHH6k,2019-04-25T10:51:46.930Z,2019-04-25T10:51:43.247Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-08-JE,2019-04-25T10:51:43.536Z,,,,,,,,,,,,,,,,Til kapitalejerne i SPF III US HUH GP ApS,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.","Likvider omfatter likvide beholdninger og kortfristede vÃ¦rdipapirer med en lÃ¸betid under 3 mÃ¥neder, og som uden hindring kan omsÃ¦ttes til likvide beholdninger, og hvorpÃ¥ der kun er ubetydelig risiko for vÃ¦rdiÃ¦ndringer.",Andre eksterne omkostninger omfatter omkostninger til administration mv.,"Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret. Finansielle poster omfatter komplementarvederlag, renteindtÃ¦gter og -omkostninger mv.","GÃ¦ldsforpligtelser, som omfatter gÃ¦ld til leverandÃ¸rer, tilknyttede virksomheder samt anden gÃ¦ld, mÃ¥les til amortiseret kostpris, hvilket sÃ¦dvanligvis svarer til nominel vÃ¦rdi.","Vi har udfÃ¸rt vores udvidede gennemgang i overensstemmelse med Erhvervsstyrelsens erklÃ¦ringsstandard for smÃ¥ virksomheder og FSR - danske revisorers standard om udvidet gennemgang af Ã¥rsregnskaber, der udarbejdes efter Ã¥rsregnskabsloven. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i afsnittet âRevisors ansvar for den udvidede gennemgang af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede bevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for SPF III US HUH GP ApS.,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,,,
