entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,NameAndSurnameOfMemberOfExecutiveBoard
35210245,1899-12-30,1899-12-30,ID_10,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8vcGRmcy8zNTIxMDI0NTtBcFM1Mjc2NTI7MjAxMzA0MDU7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyN18xMjE1MDVfMzU5.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Ejendomsselskabet Stevns ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 05-04-2013 - 31-12-2013.",2013-04-05,2014-05-19,35210245.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 05-04-2013 - 31-12-2013 for Ejendomsselskabet Stevns ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Nielsen,Ejendomsselskabet Stevns ApS,"bp-revision, registrede revisorer FSR - danske revisorer","RÃ¸dvig Stevns, den 18-03-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-05,2014-03-18,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14960371,indberetninger-20180424,2.5097342,35210245.0,,2018-04-01T03:05:47.193Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-05,14-170.143,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
35210245,1899-12-30,1899-12-30,ID_12,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8vcGRmcy8zNTIxMDI0NTtBcFM1Mjc2NTI7MjAxMzA0MDU7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyN18xMjE1MDVfMzU5.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Ejendomsselskabet Stevns ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 05-04-2013 - 31-12-2013.",2013-04-05,2014-05-19,35210245.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 05-04-2013 - 31-12-2013 for Ejendomsselskabet Stevns ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Nielsen,Ejendomsselskabet Stevns ApS,"bp-revision, registrede revisorer FSR - danske revisorer","RÃ¸dvig Stevns, den 18-03-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-05,2014-03-18,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14960371,indberetninger-20180424,2.5097342,35210245.0,,2018-04-01T03:05:47.193Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-05,14-170.143,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
35210245,1899-12-30,1899-12-30,ID_14,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8vcGRmcy8zNTIxMDI0NTtBcFM1Mjc2NTI7MjAxMzA0MDU7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyN18xMjE1MDVfMzU5.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Ejendomsselskabet Stevns ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 05-04-2013 - 31-12-2013.",2013-04-05,2014-05-19,35210245.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 05-04-2013 - 31-12-2013 for Ejendomsselskabet Stevns ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Nielsen,Ejendomsselskabet Stevns ApS,"bp-revision, registrede revisorer FSR - danske revisorer","RÃ¸dvig Stevns, den 18-03-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-05,2014-03-18,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14960371,indberetninger-20180424,2.5097342,35210245.0,,2018-04-01T03:05:47.193Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-05,14-170.143,2014-05-27T22:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
35210245,1899-12-30,1899-12-30,ID_8,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8vcGRmcy8zNTIxMDI0NTtBcFM1Mjc2NTI7MjAxMzA0MDU7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyN18xMjE1MDVfMzU5.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Ejendomsselskabet Stevns ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 05-04-2013 - 31-12-2013.",2013-04-05,2014-05-19,35210245.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 05-04-2013 - 31-12-2013 for Ejendomsselskabet Stevns ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Nielsen,Ejendomsselskabet Stevns ApS,"bp-revision, registrede revisorer FSR - danske revisorer","RÃ¸dvig Stevns, den 18-03-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-05,2014-03-18,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14960371,indberetninger-20180424,2.5097342,35210245.0,,2018-04-01T03:05:47.193Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-05,14-170.143,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35210245,2013-04-05,2013-12-31,ID_0,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8vcGRmcy8zNTIxMDI0NTtBcFM1Mjc2NTI7MjAxMzA0MDU7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyN18xMjE1MDVfMzU5.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Ejendomsselskabet Stevns ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 05-04-2013 - 31-12-2013.",2013-04-05,2014-05-19,35210245.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 05-04-2013 - 31-12-2013 for Ejendomsselskabet Stevns ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Nielsen,Ejendomsselskabet Stevns ApS,"bp-revision, registrede revisorer FSR - danske revisorer","RÃ¸dvig Stevns, den 18-03-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-05,2014-03-18,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14960371,indberetninger-20180424,2.5097342,35210245.0,,2018-04-01T03:05:47.193Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-05,14-170.143,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
35210245,2013-04-05,2013-12-31,ID_1,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8vcGRmcy8zNTIxMDI0NTtBcFM1Mjc2NTI7MjAxMzA0MDU7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyN18xMjE1MDVfMzU5.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Ejendomsselskabet Stevns ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 05-04-2013 - 31-12-2013.",2013-04-05,2014-05-19,35210245.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 05-04-2013 - 31-12-2013 for Ejendomsselskabet Stevns ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Nielsen,Ejendomsselskabet Stevns ApS,"bp-revision, registrede revisorer FSR - danske revisorer","RÃ¸dvig Stevns, den 18-03-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-05,2014-03-18,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14960371,indberetninger-20180424,2.5097342,35210245.0,,2018-04-01T03:05:47.193Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-05,14-170.143,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
35210245,2013-04-05,2013-12-31,ID_11,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8vcGRmcy8zNTIxMDI0NTtBcFM1Mjc2NTI7MjAxMzA0MDU7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyN18xMjE1MDVfMzU5.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Ejendomsselskabet Stevns ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 05-04-2013 - 31-12-2013.",2013-04-05,2014-05-19,35210245.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 05-04-2013 - 31-12-2013 for Ejendomsselskabet Stevns ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Nielsen,Ejendomsselskabet Stevns ApS,"bp-revision, registrede revisorer FSR - danske revisorer","RÃ¸dvig Stevns, den 18-03-2014",28377.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-05,2014-03-18,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14960371,indberetninger-20180424,2.5097342,35210245.0,,2018-04-01T03:05:47.193Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-05,14-170.143,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
35210245,2013-04-05,2013-12-31,ID_15,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8vcGRmcy8zNTIxMDI0NTtBcFM1Mjc2NTI7MjAxMzA0MDU7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyN18xMjE1MDVfMzU5.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Ejendomsselskabet Stevns ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 05-04-2013 - 31-12-2013.",2013-04-05,2014-05-19,35210245.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 05-04-2013 - 31-12-2013 for Ejendomsselskabet Stevns ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Nielsen,Ejendomsselskabet Stevns ApS,"bp-revision, registrede revisorer FSR - danske revisorer","RÃ¸dvig Stevns, den 18-03-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-05,2014-03-18,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14960371,indberetninger-20180424,2.5097342,35210245.0,,2018-04-01T03:05:47.193Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-05,14-170.143,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
35210245,2013-04-05,2013-12-31,ID_16,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8vcGRmcy8zNTIxMDI0NTtBcFM1Mjc2NTI7MjAxMzA0MDU7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyN18xMjE1MDVfMzU5.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Ejendomsselskabet Stevns ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 05-04-2013 - 31-12-2013.",2013-04-05,2014-05-19,35210245.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 05-04-2013 - 31-12-2013 for Ejendomsselskabet Stevns ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Nielsen,Ejendomsselskabet Stevns ApS,"bp-revision, registrede revisorer FSR - danske revisorer","RÃ¸dvig Stevns, den 18-03-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-05,2014-03-18,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14960371,indberetninger-20180424,2.5097342,35210245.0,,2018-04-01T03:05:47.193Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-05,14-170.143,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
35210245,2013-04-05,2013-12-31,ID_17,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8vcGRmcy8zNTIxMDI0NTtBcFM1Mjc2NTI7MjAxMzA0MDU7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54201253/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyN18xMjE1MDVfMzU5.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Ejendomsselskabet Stevns ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 05-04-2013 - 31-12-2013.",2013-04-05,2014-05-19,35210245.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 05-04-2013 - 31-12-2013 for Ejendomsselskabet Stevns ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Nielsen,Ejendomsselskabet Stevns ApS,"bp-revision, registrede revisorer FSR - danske revisorer","RÃ¸dvig Stevns, den 18-03-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-04-05,2014-03-18,Klippinge,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14960371,indberetninger-20180424,2.5097342,35210245.0,,2018-04-01T03:05:47.193Z,2014-05-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-04-05,14-170.143,2014-05-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
