entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
15234695,2016-07-01,2017-06-30,ID_10,,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2Y5LzJmLzllL2RlYzgtNDZhYy1hMmU2LWM1YTkyOTAwYmY0YQ.pdf,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzIzLzYwL2U1LzhiN2MtNDUzMy05Zjk5LTFmMTViZWY4ODg4OQ.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Brush Up ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-08-07,2018-08-07,1991-06-18,2018-10-01,29198535.0,15234695.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Brush Up ApS.,Ãrsrapport,Morten Rasmussen,Preben Christensen,CR Statsautoriseret Revisionsaktieselskab,Nykredit Bank,Brush Up ApS,CR Statsautoriseret Revisionsaktieselskab,VedbÃ¦k,2016-07-01,2017-06-30,-500000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-08-07,BrÃ¸ndby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26160081,indberetninger-20180424,2.5124211,15234695.0,AWYvJt3N5OzuYdPkEyYk,2018-10-01T10:23:21.831Z,2018-10-01T10:22:45.526Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-56-GR,2018-10-01T10:22:45.663Z,,,,,,,,,,,,,,,,,,,,,,,,
15234695,2016-07-01,2017-06-30,ID_12,,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2Y5LzJmLzllL2RlYzgtNDZhYy1hMmU2LWM1YTkyOTAwYmY0YQ.pdf,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzIzLzYwL2U1LzhiN2MtNDUzMy05Zjk5LTFmMTViZWY4ODg4OQ.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Brush Up ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-08-07,2018-08-07,1991-06-18,2018-10-01,29198535.0,15234695.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Brush Up ApS.,Ãrsrapport,Morten Rasmussen,Preben Christensen,CR Statsautoriseret Revisionsaktieselskab,Nykredit Bank,Brush Up ApS,CR Statsautoriseret Revisionsaktieselskab,VedbÃ¦k,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-08-07,BrÃ¸ndby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26160081,indberetninger-20180424,2.5124211,15234695.0,AWYvJt3N5OzuYdPkEyYk,2018-10-01T10:23:21.831Z,2018-10-01T10:22:45.526Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-56-GR,2018-10-01T10:22:45.663Z,,,,,,,,,,,,,,,,,,,,,,,,
15234695,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2Y5LzJmLzllL2RlYzgtNDZhYy1hMmU2LWM1YTkyOTAwYmY0YQ.pdf,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzIzLzYwL2U1LzhiN2MtNDUzMy05Zjk5LTFmMTViZWY4ODg4OQ.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Brush Up ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-08-07,2018-08-07,1991-06-18,2018-10-01,29198535.0,15234695.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Brush Up ApS.,Ãrsrapport,Morten Rasmussen,Preben Christensen,CR Statsautoriseret Revisionsaktieselskab,Nykredit Bank,Brush Up ApS,CR Statsautoriseret Revisionsaktieselskab,VedbÃ¦k,2016-07-01,2017-06-30,520994.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-08-07,BrÃ¸ndby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26160081,indberetninger-20180424,2.5124211,15234695.0,AWYvJt3N5OzuYdPkEyYk,2018-10-01T10:23:21.831Z,2018-10-01T10:22:45.526Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-56-GR,2018-10-01T10:22:45.663Z,-42612.0,727803.0,681599.0,3592.0,160605.0,,,,,,,,,,,,,,,,,,,
15234695,2016-07-01,2017-06-30,ID_8,,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2Y5LzJmLzllL2RlYzgtNDZhYy1hMmU2LWM1YTkyOTAwYmY0YQ.pdf,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzIzLzYwL2U1LzhiN2MtNDUzMy05Zjk5LTFmMTViZWY4ODg4OQ.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Brush Up ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-08-07,2018-08-07,1991-06-18,2018-10-01,29198535.0,15234695.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Brush Up ApS.,Ãrsrapport,Morten Rasmussen,Preben Christensen,CR Statsautoriseret Revisionsaktieselskab,Nykredit Bank,Brush Up ApS,CR Statsautoriseret Revisionsaktieselskab,VedbÃ¦k,2016-07-01,2017-06-30,-20994.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-08-07,BrÃ¸ndby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26160081,indberetninger-20180424,2.5124211,15234695.0,AWYvJt3N5OzuYdPkEyYk,2018-10-01T10:23:21.831Z,2018-10-01T10:22:45.526Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-56-GR,2018-10-01T10:22:45.663Z,,,,,,,,,,,,,,,,,,,,,,,,
15234695,2017-06-30,2017-06-30,ID_6,,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2Y5LzJmLzllL2RlYzgtNDZhYy1hMmU2LWM1YTkyOTAwYmY0YQ.pdf,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzIzLzYwL2U1LzhiN2MtNDUzMy05Zjk5LTFmMTViZWY4ODg4OQ.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Brush Up ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-08-07,2018-08-07,1991-06-18,2018-10-01,29198535.0,15234695.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Brush Up ApS.,Ãrsrapport,Morten Rasmussen,Preben Christensen,CR Statsautoriseret Revisionsaktieselskab,Nykredit Bank,Brush Up ApS,CR Statsautoriseret Revisionsaktieselskab,VedbÃ¦k,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-08-07,BrÃ¸ndby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26160081,indberetninger-20180424,2.5124211,15234695.0,AWYvJt3N5OzuYdPkEyYk,2018-10-01T10:23:21.831Z,2018-10-01T10:22:45.526Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-56-GR,2018-10-01T10:22:45.663Z,,,,,,10692815.0,1314229.0,235000.0,10692815.0,10590951.0,10692815.0,101863.0,84469.0,84469.0,9374151.0,3644.0,500000.0,9855951.0,9374151.0,17394.0,4435.0,4435.0,13750.0,
15234695,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2Y5LzJmLzllL2RlYzgtNDZhYy1hMmU2LWM1YTkyOTAwYmY0YQ.pdf,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzIzLzYwL2U1LzhiN2MtNDUzMy05Zjk5LTFmMTViZWY4ODg4OQ.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Brush Up ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-08-07,2018-08-07,1991-06-18,2018-10-01,29198535.0,15234695.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Brush Up ApS.,Ãrsrapport,Morten Rasmussen,Preben Christensen,CR Statsautoriseret Revisionsaktieselskab,Nykredit Bank,Brush Up ApS,CR Statsautoriseret Revisionsaktieselskab,VedbÃ¦k,2016-07-01,2017-06-30,751029.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-08-07,BrÃ¸ndby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26160081,indberetninger-20180424,2.5124211,15234695.0,AWYvJt3N5OzuYdPkEyYk,2018-10-01T10:23:21.831Z,2018-10-01T10:22:45.526Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-56-GR,2018-10-01T10:22:45.663Z,-37513.0,1047373.0,963175.0,46686.0,212146.0,,,,,,,,,,,,,,,,,,,
15234695,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2Y5LzJmLzllL2RlYzgtNDZhYy1hMmU2LWM1YTkyOTAwYmY0YQ.pdf,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzIzLzYwL2U1LzhiN2MtNDUzMy05Zjk5LTFmMTViZWY4ODg4OQ.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Brush Up ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-08-07,2018-08-07,1991-06-18,2018-10-01,29198535.0,15234695.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Brush Up ApS.,Ãrsrapport,Morten Rasmussen,Preben Christensen,CR Statsautoriseret Revisionsaktieselskab,Nykredit Bank,Brush Up ApS,CR Statsautoriseret Revisionsaktieselskab,VedbÃ¦k,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-08-07,BrÃ¸ndby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26160081,indberetninger-20180424,2.5124211,15234695.0,AWYvJt3N5OzuYdPkEyYk,2018-10-01T10:23:21.831Z,2018-10-01T10:22:45.526Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-56-GR,2018-10-01T10:22:45.663Z,,,,,,,,,,,,,,,,,,,,,,,,
15234695,2017-07-01,2018-06-30,ID_11,,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2Y5LzJmLzllL2RlYzgtNDZhYy1hMmU2LWM1YTkyOTAwYmY0YQ.pdf,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzIzLzYwL2U1LzhiN2MtNDUzMy05Zjk5LTFmMTViZWY4ODg4OQ.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Brush Up ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-08-07,2018-08-07,1991-06-18,2018-10-01,29198535.0,15234695.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Brush Up ApS.,Ãrsrapport,Morten Rasmussen,Preben Christensen,CR Statsautoriseret Revisionsaktieselskab,Nykredit Bank,Brush Up ApS,CR Statsautoriseret Revisionsaktieselskab,VedbÃ¦k,2016-07-01,2017-06-30,-106000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-08-07,BrÃ¸ndby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26160081,indberetninger-20180424,2.5124211,15234695.0,AWYvJt3N5OzuYdPkEyYk,2018-10-01T10:23:21.831Z,2018-10-01T10:22:45.526Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-56-GR,2018-10-01T10:22:45.663Z,,,,,,,,,,,,,,,,,,,,,,,,
15234695,2017-07-01,2018-06-30,ID_13,,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2Y5LzJmLzllL2RlYzgtNDZhYy1hMmU2LWM1YTkyOTAwYmY0YQ.pdf,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzIzLzYwL2U1LzhiN2MtNDUzMy05Zjk5LTFmMTViZWY4ODg4OQ.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Brush Up ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-08-07,2018-08-07,1991-06-18,2018-10-01,29198535.0,15234695.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Brush Up ApS.,Ãrsrapport,Morten Rasmussen,Preben Christensen,CR Statsautoriseret Revisionsaktieselskab,Nykredit Bank,Brush Up ApS,CR Statsautoriseret Revisionsaktieselskab,VedbÃ¦k,2016-07-01,2017-06-30,-145029.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-08-07,BrÃ¸ndby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26160081,indberetninger-20180424,2.5124211,15234695.0,AWYvJt3N5OzuYdPkEyYk,2018-10-01T10:23:21.831Z,2018-10-01T10:22:45.526Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-56-GR,2018-10-01T10:22:45.663Z,,,,,,,,,,,,,,,,,,,,,,,,
15234695,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2Y5LzJmLzllL2RlYzgtNDZhYy1hMmU2LWM1YTkyOTAwYmY0YQ.pdf,http://regnskaber.virk.dk/59643251/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzIzLzYwL2U1LzhiN2MtNDUzMy05Zjk5LTFmMTViZWY4ODg4OQ.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Brush Up ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-08-07,2018-08-07,1991-06-18,2018-10-01,29198535.0,15234695.0,29198535.0,mne12275,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Brush Up ApS.,Ãrsrapport,Morten Rasmussen,Preben Christensen,CR Statsautoriseret Revisionsaktieselskab,Nykredit Bank,Brush Up ApS,CR Statsautoriseret Revisionsaktieselskab,VedbÃ¦k,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,false,2018-08-07,BrÃ¸ndby,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26160081,indberetninger-20180424,2.5124211,15234695.0,AWYvJt3N5OzuYdPkEyYk,2018-10-01T10:23:21.831Z,2018-10-01T10:22:45.526Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-56-GR,2018-10-01T10:22:45.663Z,,,,,,,,,,,,,,,,,,,,,,,,
