entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedRevaluationsOfInvestments,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance
31576806,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2FlLzA0LzIxL2QzNmUtNDAxYi1hN2U0LWMzMWE2YWU1NmVjZg.pdf,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2VhL2Y1L2ExLzY4NzUtNDczZS1iOGU5LWM5YTlhMjI4YTE1ZQ.xml,true,7971.0,353614.0,Aalborg,9000.0,51.0,Visionsvej,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Fyrrevej 10,DK-9000 Aalborg,Visionsvej 51,-4496.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-28,2008-06-24,2017-04-18,Statsautoriseret revisor,-101200.0,klinikhuset.js@mail.tele.dk,-21124.0,20222670.0,31576806.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jens SÃ¸ndergaard Fyrrevej ApS.,Ãrsrapport,353614.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens SÃ¸ndergaard,Jens SÃ¸ndergaard,Sparekassen Kronjylland,Jens SÃ¸ndergaard Fyrrevej ApS,BDO Statsautoriseret revisionsaktieselskab,-1025.0,687.0,Hadsten,2015-01-01,2015-12-31,-16966.0,-21462.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2016-12-31,2016-01-01,7971.0,true,2017-02-28,Aalborg,4496.0,urn:ofk:oid:23764114,indberetninger-20180424,2.5117111,31576806,,2018-03-27T16:24:14.323Z,2017-04-26T07:54:42.556Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-87-SQ,2017-04-26T07:54:42.685Z,,,,,,,,,,,,,,,,,,,,
31576806,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2FlLzA0LzIxL2QzNmUtNDAxYi1hN2U0LWMzMWE2YWU1NmVjZg.pdf,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2VhL2Y1L2ExLzY4NzUtNDczZS1iOGU5LWM5YTlhMjI4YTE1ZQ.xml,true,7971.0,353614.0,Aalborg,9000.0,51.0,Visionsvej,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Fyrrevej 10,DK-9000 Aalborg,Visionsvej 51,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-28,2008-06-24,2017-04-18,Statsautoriseret revisor,-101200.0,klinikhuset.js@mail.tele.dk,,20222670.0,31576806.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jens SÃ¸ndergaard Fyrrevej ApS.,Ãrsrapport,353614.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens SÃ¸ndergaard,Jens SÃ¸ndergaard,Sparekassen Kronjylland,Jens SÃ¸ndergaard Fyrrevej ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hadsten,2015-01-01,2015-12-31,0.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2016-12-31,2016-01-01,7971.0,true,2017-02-28,Aalborg,,urn:ofk:oid:23764114,indberetninger-20180424,2.5117111,31576806,,2018-03-27T16:24:14.323Z,2017-04-26T07:54:42.556Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-87-SQ,2017-04-26T07:54:42.685Z,,,,,,,,,,,,,,,,,,,,
31576806,2015-01-01,2015-12-31,c179,,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2FlLzA0LzIxL2QzNmUtNDAxYi1hN2U0LWMzMWE2YWU1NmVjZg.pdf,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2VhL2Y1L2ExLzY4NzUtNDczZS1iOGU5LWM5YTlhMjI4YTE1ZQ.xml,true,7971.0,353614.0,Aalborg,9000.0,51.0,Visionsvej,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Fyrrevej 10,DK-9000 Aalborg,Visionsvej 51,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-28,2008-06-24,2017-04-18,Statsautoriseret revisor,-101200.0,klinikhuset.js@mail.tele.dk,,20222670.0,31576806.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jens SÃ¸ndergaard Fyrrevej ApS.,Ãrsrapport,353614.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens SÃ¸ndergaard,Jens SÃ¸ndergaard,Sparekassen Kronjylland,Jens SÃ¸ndergaard Fyrrevej ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hadsten,2015-01-01,2015-12-31,0.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2016-12-31,2016-01-01,7971.0,true,2017-02-28,Aalborg,,urn:ofk:oid:23764114,indberetninger-20180424,2.5117111,31576806,,2018-03-27T16:24:14.323Z,2017-04-26T07:54:42.556Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-87-SQ,2017-04-26T07:54:42.685Z,,,,,,,,,,,,,,,,,,,,
31576806,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2FlLzA0LzIxL2QzNmUtNDAxYi1hN2U0LWMzMWE2YWU1NmVjZg.pdf,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2VhL2Y1L2ExLzY4NzUtNDczZS1iOGU5LWM5YTlhMjI4YTE1ZQ.xml,true,7971.0,353614.0,Aalborg,9000.0,51.0,Visionsvej,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Fyrrevej 10,DK-9000 Aalborg,Visionsvej 51,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-28,2008-06-24,2017-04-18,Statsautoriseret revisor,-101200.0,klinikhuset.js@mail.tele.dk,,20222670.0,31576806.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jens SÃ¸ndergaard Fyrrevej ApS.,Ãrsrapport,353614.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens SÃ¸ndergaard,Jens SÃ¸ndergaard,Sparekassen Kronjylland,Jens SÃ¸ndergaard Fyrrevej ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hadsten,2015-01-01,2015-12-31,-16966.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2016-12-31,2016-01-01,7971.0,true,2017-02-28,Aalborg,,urn:ofk:oid:23764114,indberetninger-20180424,2.5117111,31576806,,2018-03-27T16:24:14.323Z,2017-04-26T07:54:42.556Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-87-SQ,2017-04-26T07:54:42.685Z,,,,,,,,,,,,,,,,,,,,
31576806,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2FlLzA0LzIxL2QzNmUtNDAxYi1hN2U0LWMzMWE2YWU1NmVjZg.pdf,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2VhL2Y1L2ExLzY4NzUtNDczZS1iOGU5LWM5YTlhMjI4YTE1ZQ.xml,true,7971.0,353614.0,Aalborg,9000.0,51.0,Visionsvej,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Fyrrevej 10,DK-9000 Aalborg,Visionsvej 51,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-28,2008-06-24,2017-04-18,Statsautoriseret revisor,-101200.0,klinikhuset.js@mail.tele.dk,,20222670.0,31576806.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jens SÃ¸ndergaard Fyrrevej ApS.,Ãrsrapport,353614.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens SÃ¸ndergaard,Jens SÃ¸ndergaard,Sparekassen Kronjylland,Jens SÃ¸ndergaard Fyrrevej ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hadsten,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2016-12-31,2016-01-01,7971.0,true,2017-02-28,Aalborg,,urn:ofk:oid:23764114,indberetninger-20180424,2.5117111,31576806,,2018-03-27T16:24:14.323Z,2017-04-26T07:54:42.556Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-87-SQ,2017-04-26T07:54:42.685Z,513928.0,509432.0,125000.0,4496.0,498236.0,513928.0,15692.0,0.0,0.0,0.0,0.0,692.0,0.0,373236.0,15692.0,4496.0,15000.0,,,
31576806,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2FlLzA0LzIxL2QzNmUtNDAxYi1hN2U0LWMzMWE2YWU1NmVjZg.pdf,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2VhL2Y1L2ExLzY4NzUtNDczZS1iOGU5LWM5YTlhMjI4YTE1ZQ.xml,true,7971.0,353614.0,Aalborg,9000.0,51.0,Visionsvej,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Fyrrevej 10,DK-9000 Aalborg,Visionsvej 51,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-28,2008-06-24,2017-04-18,Statsautoriseret revisor,-101200.0,klinikhuset.js@mail.tele.dk,,20222670.0,31576806.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jens SÃ¸ndergaard Fyrrevej ApS.,Ãrsrapport,353614.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens SÃ¸ndergaard,Jens SÃ¸ndergaard,Sparekassen Kronjylland,Jens SÃ¸ndergaard Fyrrevej ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hadsten,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2016-12-31,2016-01-01,7971.0,true,2017-02-28,Aalborg,,urn:ofk:oid:23764114,indberetninger-20180424,2.5117111,31576806,,2018-03-27T16:24:14.323Z,2017-04-26T07:54:42.556Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-87-SQ,2017-04-26T07:54:42.685Z,,,,,125000.0,,,,,,,,,,,,,,,
31576806,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2FlLzA0LzIxL2QzNmUtNDAxYi1hN2U0LWMzMWE2YWU1NmVjZg.pdf,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2VhL2Y1L2ExLzY4NzUtNDczZS1iOGU5LWM5YTlhMjI4YTE1ZQ.xml,true,7971.0,353614.0,Aalborg,9000.0,51.0,Visionsvej,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Fyrrevej 10,DK-9000 Aalborg,Visionsvej 51,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-28,2008-06-24,2017-04-18,Statsautoriseret revisor,-101200.0,klinikhuset.js@mail.tele.dk,,20222670.0,31576806.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jens SÃ¸ndergaard Fyrrevej ApS.,Ãrsrapport,353614.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens SÃ¸ndergaard,Jens SÃ¸ndergaard,Sparekassen Kronjylland,Jens SÃ¸ndergaard Fyrrevej ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hadsten,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2016-12-31,2016-01-01,7971.0,true,2017-02-28,Aalborg,,urn:ofk:oid:23764114,indberetninger-20180424,2.5117111,31576806,,2018-03-27T16:24:14.323Z,2017-04-26T07:54:42.556Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-87-SQ,2017-04-26T07:54:42.685Z,,,,,373235.0,,,,,,,,,,,,,,,
31576806,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2FlLzA0LzIxL2QzNmUtNDAxYi1hN2U0LWMzMWE2YWU1NmVjZg.pdf,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2VhL2Y1L2ExLzY4NzUtNDczZS1iOGU5LWM5YTlhMjI4YTE1ZQ.xml,true,7971.0,353614.0,Aalborg,9000.0,51.0,Visionsvej,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Fyrrevej 10,DK-9000 Aalborg,Visionsvej 51,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-28,2008-06-24,2017-04-18,Statsautoriseret revisor,-101200.0,klinikhuset.js@mail.tele.dk,,20222670.0,31576806.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jens SÃ¸ndergaard Fyrrevej ApS.,Ãrsrapport,353614.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens SÃ¸ndergaard,Jens SÃ¸ndergaard,Sparekassen Kronjylland,Jens SÃ¸ndergaard Fyrrevej ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hadsten,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2016-12-31,2016-01-01,7971.0,true,2017-02-28,Aalborg,,urn:ofk:oid:23764114,indberetninger-20180424,2.5117111,31576806,,2018-03-27T16:24:14.323Z,2017-04-26T07:54:42.556Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-87-SQ,2017-04-26T07:54:42.685Z,,,,,0.0,,,,,,,,,,,,,,,
31576806,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2FlLzA0LzIxL2QzNmUtNDAxYi1hN2U0LWMzMWE2YWU1NmVjZg.pdf,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2VhL2Y1L2ExLzY4NzUtNDczZS1iOGU5LWM5YTlhMjI4YTE1ZQ.xml,true,7971.0,353614.0,Aalborg,9000.0,51.0,Visionsvej,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Fyrrevej 10,DK-9000 Aalborg,Visionsvej 51,-3048.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-28,2008-06-24,2017-04-18,Statsautoriseret revisor,-101200.0,klinikhuset.js@mail.tele.dk,-22025.0,20222670.0,31576806.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jens SÃ¸ndergaard Fyrrevej ApS.,Ãrsrapport,353614.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens SÃ¸ndergaard,Jens SÃ¸ndergaard,Sparekassen Kronjylland,Jens SÃ¸ndergaard Fyrrevej ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,8172.0,Hadsten,2015-01-01,2015-12-31,-10805.0,-13853.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2016-12-31,2016-01-01,7971.0,true,2017-02-28,Aalborg,3048.0,urn:ofk:oid:23764114,indberetninger-20180424,2.5117111,31576806,,2018-03-27T16:24:14.323Z,2017-04-26T07:54:42.556Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-87-SQ,2017-04-26T07:54:42.685Z,,,,,,,,,,,,,,,,,,Til kapitalejeren i Jens SÃ¸ndergaard Fyrrevej ApS,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
31576806,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2UyL2FlLzA0LzIxL2QzNmUtNDAxYi1hN2U0LWMzMWE2YWU1NmVjZg.pdf,http://regnskaber.virk.dk/60867513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2VhL2Y1L2ExLzY4NzUtNDczZS1iOGU5LWM5YTlhMjI4YTE1ZQ.xml,true,7971.0,353614.0,Aalborg,9000.0,51.0,Visionsvej,Hadsten,8370.0,8.0,SÃ¸ndergade,8370 Hadsten,Fyrrevej 10,DK-9000 Aalborg,Visionsvej 51,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-02-28,2008-06-24,2017-04-18,Statsautoriseret revisor,-101200.0,klinikhuset.js@mail.tele.dk,,20222670.0,31576806.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jens SÃ¸ndergaard Fyrrevej ApS.,Ãrsrapport,353614.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jens SÃ¸ndergaard,Jens SÃ¸ndergaard,Sparekassen Kronjylland,Jens SÃ¸ndergaard Fyrrevej ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hadsten,2015-01-01,2015-12-31,99600.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Favrskov,2016-12-31,2016-01-01,7971.0,true,2017-02-28,Aalborg,,urn:ofk:oid:23764114,indberetninger-20180424,2.5117111,31576806,,2018-03-27T16:24:14.323Z,2017-04-26T07:54:42.556Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-87-SQ,2017-04-26T07:54:42.685Z,,,,,,,,,,,,,,,,,,,,
