entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables
25068181,2013-10-01,2014-09-30,c2,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzlmLzI0LzhhLzJhZjQtNDgyYi04MzQzLThiMDlkOTJjYjhiNA.xhtml,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzVhL2U5LzU3L2IxMTctNDIyMS04Y2E2LTIxY2U4Y2NkYWVkNA.pdf,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2Q0LzA0LzgxNzYtNDBmZC05MTQwLTY5YmNkMDBjMzMwYw.xml,SorÃ¸,4180.0,55.0,Peter Damsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2016-03-03,2016-03-07,23947.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for priritetsgÃ¦ld med restgÃ¦ld pr. 30/9 2015 TDKK 994 er der pant i grunde og bygninger med bogfÃ¸rt vÃ¦rdi 30/9 2015 TDKK 1.370.</p>",201356.0,25068181.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Bo Christensen,Niels Bo StÃ¦hr Christensen,NIELS BO EJENDOMME ApS,JÃ¸rgen KjÃ¦p,150264.0,277724.0,SorÃ¸,2013-10-01,2014-09-30,273261.0,304869.0,177409.0,2015-09-30,2014-10-01,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2015/16. Betingelserne herfor er opfyldt.",31608.0,false,Ingen bistand,urn:ofk:oid:22072578,indberetninger-20180424,2.5926127,25068181.0,,2018-03-29T01:56:17.406Z,2016-03-07T15:54:47.349Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-39-GQ,2016-03-07T15:54:47.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25068181,2013-10-01,2014-09-30,c4,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzlmLzI0LzhhLzJhZjQtNDgyYi04MzQzLThiMDlkOTJjYjhiNA.xhtml,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzVhL2U5LzU3L2IxMTctNDIyMS04Y2E2LTIxY2U4Y2NkYWVkNA.pdf,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2Q0LzA0LzgxNzYtNDBmZC05MTQwLTY5YmNkMDBjMzMwYw.xml,SorÃ¸,4180.0,55.0,Peter Damsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2016-03-03,2016-03-07,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for priritetsgÃ¦ld med restgÃ¦ld pr. 30/9 2015 TDKK 994 er der pant i grunde og bygninger med bogfÃ¸rt vÃ¦rdi 30/9 2015 TDKK 1.370.</p>",,25068181.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Bo Christensen,Niels Bo StÃ¦hr Christensen,NIELS BO EJENDOMME ApS,JÃ¸rgen KjÃ¦p,,,SorÃ¸,2013-10-01,2014-09-30,99800.0,,,2015-09-30,2014-10-01,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2015/16. Betingelserne herfor er opfyldt.",,false,Ingen bistand,urn:ofk:oid:22072578,indberetninger-20180424,2.5926127,25068181.0,,2018-03-29T01:56:17.406Z,2016-03-07T15:54:47.349Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-39-GQ,2016-03-07T15:54:47.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25068181,2013-10-01,2014-09-30,c6,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzlmLzI0LzhhLzJhZjQtNDgyYi04MzQzLThiMDlkOTJjYjhiNA.xhtml,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzVhL2U5LzU3L2IxMTctNDIyMS04Y2E2LTIxY2U4Y2NkYWVkNA.pdf,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2Q0LzA0LzgxNzYtNDBmZC05MTQwLTY5YmNkMDBjMzMwYw.xml,SorÃ¸,4180.0,55.0,Peter Damsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2016-03-03,2016-03-07,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for priritetsgÃ¦ld med restgÃ¦ld pr. 30/9 2015 TDKK 994 er der pant i grunde og bygninger med bogfÃ¸rt vÃ¦rdi 30/9 2015 TDKK 1.370.</p>",,25068181.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Bo Christensen,Niels Bo StÃ¦hr Christensen,NIELS BO EJENDOMME ApS,JÃ¸rgen KjÃ¦p,,,SorÃ¸,2013-10-01,2014-09-30,371118.0,,,2015-09-30,2014-10-01,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2015/16. Betingelserne herfor er opfyldt.",,false,Ingen bistand,urn:ofk:oid:22072578,indberetninger-20180424,2.5926127,25068181.0,,2018-03-29T01:56:17.406Z,2016-03-07T15:54:47.349Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-39-GQ,2016-03-07T15:54:47.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25068181,2013-10-01,2014-09-30,c8,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzlmLzI0LzhhLzJhZjQtNDgyYi04MzQzLThiMDlkOTJjYjhiNA.xhtml,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzVhL2U5LzU3L2IxMTctNDIyMS04Y2E2LTIxY2U4Y2NkYWVkNA.pdf,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2Q0LzA0LzgxNzYtNDBmZC05MTQwLTY5YmNkMDBjMzMwYw.xml,SorÃ¸,4180.0,55.0,Peter Damsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2016-03-03,2016-03-07,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for priritetsgÃ¦ld med restgÃ¦ld pr. 30/9 2015 TDKK 994 er der pant i grunde og bygninger med bogfÃ¸rt vÃ¦rdi 30/9 2015 TDKK 1.370.</p>",,25068181.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Bo Christensen,Niels Bo StÃ¦hr Christensen,NIELS BO EJENDOMME ApS,JÃ¸rgen KjÃ¦p,,,SorÃ¸,2013-10-01,2014-09-30,-197657.0,,,2015-09-30,2014-10-01,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2015/16. Betingelserne herfor er opfyldt.",,false,Ingen bistand,urn:ofk:oid:22072578,indberetninger-20180424,2.5926127,25068181.0,,2018-03-29T01:56:17.406Z,2016-03-07T15:54:47.349Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-39-GQ,2016-03-07T15:54:47.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25068181,2014-09-30,2014-09-30,c10,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzlmLzI0LzhhLzJhZjQtNDgyYi04MzQzLThiMDlkOTJjYjhiNA.xhtml,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzVhL2U5LzU3L2IxMTctNDIyMS04Y2E2LTIxY2U4Y2NkYWVkNA.pdf,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2Q0LzA0LzgxNzYtNDBmZC05MTQwLTY5YmNkMDBjMzMwYw.xml,SorÃ¸,4180.0,55.0,Peter Damsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2016-03-03,2016-03-07,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for priritetsgÃ¦ld med restgÃ¦ld pr. 30/9 2015 TDKK 994 er der pant i grunde og bygninger med bogfÃ¸rt vÃ¦rdi 30/9 2015 TDKK 1.370.</p>",,25068181.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Bo Christensen,Niels Bo StÃ¦hr Christensen,NIELS BO EJENDOMME ApS,JÃ¸rgen KjÃ¦p,,,SorÃ¸,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2015/16. Betingelserne herfor er opfyldt.",,false,Ingen bistand,urn:ofk:oid:22072578,indberetninger-20180424,2.5926127,25068181.0,,2018-03-29T01:56:17.406Z,2016-03-07T15:54:47.349Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-39-GQ,2016-03-07T15:54:47.494Z,3511572.0,26280.0,125000.0,91655.0,57967.0,1209608.0,1394417.0,3511572.0,2301964.0,2025500.0,433618.0,0.0,808000.0,808000.0,3419917.0,1591882.0,371118.0,0.0,424727.0,7408.0,1394417.0,99800.0,613690.0,939661.0,0.0,1493964.0,0.0,129576.0,0.0,65375.0,0.0,0.0,0.0,0.0
25068181,2014-10-01,2015-09-30,c0,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzlmLzI0LzhhLzJhZjQtNDgyYi04MzQzLThiMDlkOTJjYjhiNA.xhtml,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzVhL2U5LzU3L2IxMTctNDIyMS04Y2E2LTIxY2U4Y2NkYWVkNA.pdf,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2Q0LzA0LzgxNzYtNDBmZC05MTQwLTY5YmNkMDBjMzMwYw.xml,SorÃ¸,4180.0,55.0,Peter Damsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2016-03-03,2016-03-07,23947.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for priritetsgÃ¦ld med restgÃ¦ld pr. 30/9 2015 TDKK 994 er der pant i grunde og bygninger med bogfÃ¸rt vÃ¦rdi 30/9 2015 TDKK 1.370.</p>",441456.0,25068181.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Bo Christensen,Niels Bo StÃ¦hr Christensen,NIELS BO EJENDOMME ApS,JÃ¸rgen KjÃ¦p,117381.0,411129.0,SorÃ¸,2013-10-01,2014-09-30,626732.0,711257.0,417509.0,2015-09-30,2014-10-01,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2015/16. Betingelserne herfor er opfyldt.",84525.0,false,Ingen bistand,urn:ofk:oid:22072578,indberetninger-20180424,2.5926127,25068181.0,,2018-03-29T01:56:17.406Z,2016-03-07T15:54:47.349Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-39-GQ,2016-03-07T15:54:47.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25068181,2014-10-01,2015-09-30,c1,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzlmLzI0LzhhLzJhZjQtNDgyYi04MzQzLThiMDlkOTJjYjhiNA.xhtml,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzVhL2U5LzU3L2IxMTctNDIyMS04Y2E2LTIxY2U4Y2NkYWVkNA.pdf,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2Q0LzA0LzgxNzYtNDBmZC05MTQwLTY5YmNkMDBjMzMwYw.xml,SorÃ¸,4180.0,55.0,Peter Damsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2016-03-03,2016-03-07,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for priritetsgÃ¦ld med restgÃ¦ld pr. 30/9 2015 TDKK 994 er der pant i grunde og bygninger med bogfÃ¸rt vÃ¦rdi 30/9 2015 TDKK 1.370.</p>",,25068181.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Bo Christensen,Niels Bo StÃ¦hr Christensen,NIELS BO EJENDOMME ApS,JÃ¸rgen KjÃ¦p,,,SorÃ¸,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2015/16. Betingelserne herfor er opfyldt.",,false,Ingen bistand,urn:ofk:oid:22072578,indberetninger-20180424,2.5926127,25068181.0,,2018-03-29T01:56:17.406Z,2016-03-07T15:54:47.349Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-39-GQ,2016-03-07T15:54:47.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25068181,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzlmLzI0LzhhLzJhZjQtNDgyYi04MzQzLThiMDlkOTJjYjhiNA.xhtml,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzVhL2U5LzU3L2IxMTctNDIyMS04Y2E2LTIxY2U4Y2NkYWVkNA.pdf,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2Q0LzA0LzgxNzYtNDBmZC05MTQwLTY5YmNkMDBjMzMwYw.xml,SorÃ¸,4180.0,55.0,Peter Damsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2016-03-03,2016-03-07,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for priritetsgÃ¦ld med restgÃ¦ld pr. 30/9 2015 TDKK 994 er der pant i grunde og bygninger med bogfÃ¸rt vÃ¦rdi 30/9 2015 TDKK 1.370.</p>",,25068181.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Bo Christensen,Niels Bo StÃ¦hr Christensen,NIELS BO EJENDOMME ApS,JÃ¸rgen KjÃ¦p,,,SorÃ¸,2013-10-01,2014-09-30,101200.0,,,2015-09-30,2014-10-01,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2015/16. Betingelserne herfor er opfyldt.",,false,Ingen bistand,urn:ofk:oid:22072578,indberetninger-20180424,2.5926127,25068181.0,,2018-03-29T01:56:17.406Z,2016-03-07T15:54:47.349Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-39-GQ,2016-03-07T15:54:47.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25068181,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzlmLzI0LzhhLzJhZjQtNDgyYi04MzQzLThiMDlkOTJjYjhiNA.xhtml,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzVhL2U5LzU3L2IxMTctNDIyMS04Y2E2LTIxY2U4Y2NkYWVkNA.pdf,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2Q0LzA0LzgxNzYtNDBmZC05MTQwLTY5YmNkMDBjMzMwYw.xml,SorÃ¸,4180.0,55.0,Peter Damsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2016-03-03,2016-03-07,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for priritetsgÃ¦ld med restgÃ¦ld pr. 30/9 2015 TDKK 994 er der pant i grunde og bygninger med bogfÃ¸rt vÃ¦rdi 30/9 2015 TDKK 1.370.</p>",,25068181.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Bo Christensen,Niels Bo StÃ¦hr Christensen,NIELS BO EJENDOMME ApS,JÃ¸rgen KjÃ¦p,,,SorÃ¸,2013-10-01,2014-09-30,525532.0,,,2015-09-30,2014-10-01,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2015/16. Betingelserne herfor er opfyldt.",,false,Ingen bistand,urn:ofk:oid:22072578,indberetninger-20180424,2.5926127,25068181.0,,2018-03-29T01:56:17.406Z,2016-03-07T15:54:47.349Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-39-GQ,2016-03-07T15:54:47.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25068181,2015-09-30,2015-09-30,c9,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzlmLzI0LzhhLzJhZjQtNDgyYi04MzQzLThiMDlkOTJjYjhiNA.xhtml,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzVhL2U5LzU3L2IxMTctNDIyMS04Y2E2LTIxY2U4Y2NkYWVkNA.pdf,http://regnskaber.virk.dk/18186052/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2U3L2Q0LzA0LzgxNzYtNDBmZC05MTQwLTY5YmNkMDBjMzMwYw.xml,SorÃ¸,4180.0,55.0,Peter Damsvej,2770 Kastrup,RimsÃ¸vej 7,Regnskabsklasse B,2016-03-03,2016-03-07,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Til sikkerhed for priritetsgÃ¦ld med restgÃ¦ld pr. 30/9 2015 TDKK 994 er der pant i grunde og bygninger med bogfÃ¸rt vÃ¦rdi 30/9 2015 TDKK 1.370.</p>",,25068181.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Niels Bo Christensen,Niels Bo StÃ¦hr Christensen,NIELS BO EJENDOMME ApS,JÃ¸rgen KjÃ¦p,,,SorÃ¸,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2015/16. Betingelserne herfor er opfyldt.",,false,Ingen bistand,urn:ofk:oid:22072578,indberetninger-20180424,2.5926127,25068181.0,,2018-03-29T01:56:17.406Z,2016-03-07T15:54:47.349Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-39-GQ,2016-03-07T15:54:47.494Z,3002203.0,605306.0,125000.0,986089.0,31701.0,1736540.0,1370470.0,3002203.0,1265663.0,645644.0,645644.0,0.0,966474.0,966474.0,2016114.0,0.0,583144.0,272288.0,250210.0,0.0,1370470.0,101200.0,927196.0,0.0,272288.0,299189.0,28000.0,0.0,0.0,108495.0,76794.0,0.0,19489.0,1490.0
