entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
28714718,2012-01-01,2012-12-31,ID_10,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8vcGRmcy8yODcxNDcxODtBcFMzNDk2MjU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8veGJybHMvWC0zQ0E0NUVDRC0yMDE0MDYwN18xMjEyMDNfNTg2.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i Pegau Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,28714718.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pegau Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Preben Madsen,Pegau Holding ApS,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Vejle, den 26. maj 2014",-404256.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-26,Vejle,75 85 88 10,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16757393,indberetninger-20180424,2.5122888,28714718.0,,2018-04-01T00:51:30.118Z,2014-06-07T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-74.032,2014-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28714718,2012-01-01,2012-12-31,ID_12,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8vcGRmcy8yODcxNDcxODtBcFMzNDk2MjU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8veGJybHMvWC0zQ0E0NUVDRC0yMDE0MDYwN18xMjEyMDNfNTg2.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i Pegau Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,28714718.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pegau Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Preben Madsen,Pegau Holding ApS,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Vejle, den 26. maj 2014",-65399.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-26,Vejle,75 85 88 10,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16757393,indberetninger-20180424,2.5122888,28714718.0,,2018-04-01T00:51:30.118Z,2014-06-07T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-74.032,2014-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28714718,2012-01-01,2012-12-31,ID_14,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8vcGRmcy8yODcxNDcxODtBcFMzNDk2MjU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8veGJybHMvWC0zQ0E0NUVDRC0yMDE0MDYwN18xMjEyMDNfNTg2.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i Pegau Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,28714718.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pegau Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Preben Madsen,Pegau Holding ApS,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Vejle, den 26. maj 2014",-566655.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-26,Vejle,75 85 88 10,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16757393,indberetninger-20180424,2.5122888,28714718.0,,2018-04-01T00:51:30.118Z,2014-06-07T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-74.032,2014-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28714718,2012-01-01,2012-12-31,ID_6,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8vcGRmcy8yODcxNDcxODtBcFMzNDk2MjU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8veGJybHMvWC0zQ0E0NUVDRC0yMDE0MDYwN18xMjEyMDNfNTg2.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i Pegau Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,28714718.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pegau Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Preben Madsen,Pegau Holding ApS,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Vejle, den 26. maj 2014",566655.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-26,Vejle,75 85 88 10,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16757393,indberetninger-20180424,2.5122888,28714718.0,,2018-04-01T00:51:30.118Z,2014-06-07T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-74.032,2014-06-07T22:00:00.000Z,0.0,-12422.0,563875.0,566655.0,,,,,,,,,,,,,,,,,,,,,,,
28714718,2012-01-01,2012-12-31,ID_8,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8vcGRmcy8yODcxNDcxODtBcFMzNDk2MjU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8veGJybHMvWC0zQ0E0NUVDRC0yMDE0MDYwN18xMjEyMDNfNTg2.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i Pegau Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,28714718.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pegau Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Preben Madsen,Pegau Holding ApS,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Vejle, den 26. maj 2014",-97000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-26,Vejle,75 85 88 10,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16757393,indberetninger-20180424,2.5122888,28714718.0,,2018-04-01T00:51:30.118Z,2014-06-07T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-74.032,2014-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28714718,2012-12-31,2012-12-31,ID_16,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8vcGRmcy8yODcxNDcxODtBcFMzNDk2MjU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8veGJybHMvWC0zQ0E0NUVDRC0yMDE0MDYwN18xMjEyMDNfNTg2.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i Pegau Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,28714718.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pegau Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Preben Madsen,Pegau Holding ApS,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Vejle, den 26. maj 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-26,Vejle,75 85 88 10,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16757393,indberetninger-20180424,2.5122888,28714718.0,,2018-04-01T00:51:30.118Z,2014-06-07T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-74.032,2014-06-07T22:00:00.000Z,,,,,1427940.0,1752.0,125000.0,591224.0,827817.0,1427940.0,600123.0,836716.0,836716.0,836716.0,588897.0,37740.0,97000.0,404256.0,201561.0,373900.0,588897.0,600123.0,183483.0,575.0,575.0,5000.0,
28714718,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8vcGRmcy8yODcxNDcxODtBcFMzNDk2MjU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8veGJybHMvWC0zQ0E0NUVDRC0yMDE0MDYwN18xMjEyMDNfNTg2.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i Pegau Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,28714718.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pegau Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Preben Madsen,Pegau Holding ApS,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Vejle, den 26. maj 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-26,Vejle,75 85 88 10,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16757393,indberetninger-20180424,2.5122888,28714718.0,,2018-04-01T00:51:30.118Z,2014-06-07T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-74.032,2014-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28714718,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8vcGRmcy8yODcxNDcxODtBcFMzNDk2MjU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8veGJybHMvWC0zQ0E0NUVDRC0yMDE0MDYwN18xMjEyMDNfNTg2.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i Pegau Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,28714718.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pegau Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Preben Madsen,Pegau Holding ApS,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Vejle, den 26. maj 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-26,Vejle,75 85 88 10,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16757393,indberetninger-20180424,2.5122888,28714718.0,,2018-04-01T00:51:30.118Z,2014-06-07T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-74.032,2014-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28714718,2013-01-01,2013-12-31,ID_11,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8vcGRmcy8yODcxNDcxODtBcFMzNDk2MjU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8veGJybHMvWC0zQ0E0NUVDRC0yMDE0MDYwN18xMjEyMDNfNTg2.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i Pegau Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,28714718.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pegau Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Preben Madsen,Pegau Holding ApS,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Vejle, den 26. maj 2014",-7550.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-26,Vejle,75 85 88 10,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16757393,indberetninger-20180424,2.5122888,28714718.0,,2018-04-01T00:51:30.118Z,2014-06-07T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-74.032,2014-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28714718,2013-01-01,2013-12-31,ID_13,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8vcGRmcy8yODcxNDcxODtBcFMzNDk2MjU7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81741782/Y3ZyLmRrOi8veGJybHMvWC0zQ0E0NUVDRC0yMDE0MDYwN18xMjEyMDNfNTg2.xml,"Fredericia, 7000",Riddergade 3,Til den daglige ledelse i Pegau Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-06-07,28714718.0,32348831.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pegau Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Preben Madsen,Pegau Holding ApS,"Revisionskontoret Fredericia-Vejle, Registreret revisionsanpartsselskab","Vejle, den 26. maj 2014",346706.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-26,Vejle,75 85 88 10,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16757393,indberetninger-20180424,2.5122888,28714718.0,,2018-04-01T00:51:30.118Z,2014-06-07T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-74.032,2014-06-07T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
