entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,Provisions,ProvisionsForInvestmentsInGroupEnterprises,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
35856536,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2Y1LzE2LzliLzA1NzgtNGJmNy1iYmQ3LTQxNTZkNzczMDFjMA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzVmLzU2L2YyLzZiMmMtNDY0MS1iOWY5LWNiZjk0ZmNmMGUyNA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2L2JjLzk3L2I3N2UtNDc4YS1hNWJkLTAzNjM4ZmU4MzBiYw.xml,true,Danmark,DK,Charlottenlund,2920.0,"18, 1 mf",Broholms Alle,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-07-06,2017-07-06,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",0.0,35856536.0,1020883657.0,851.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Nordea,DESISO HOLDING IVS,Valentin Registreret revisionsanpartsselskab,0.0,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,851.0,851.0,0.0,2016-12-31,2016-01-01,true,false,2017-07-06,Charlottenlund,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24340235,indberetninger-20180424,2.5927862999999998,35856536.0,,2018-03-27T10:48:50.399Z,2017-07-06T12:24:08.841Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-NF,2017-07-06T12:24:09.062Z,,,,,,,,,,,,,,,,,,,,
35856536,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2Y1LzE2LzliLzA1NzgtNGJmNy1iYmQ3LTQxNTZkNzczMDFjMA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzVmLzU2L2YyLzZiMmMtNDY0MS1iOWY5LWNiZjk0ZmNmMGUyNA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2L2JjLzk3L2I3N2UtNDc4YS1hNWJkLTAzNjM4ZmU4MzBiYw.xml,true,Danmark,DK,Charlottenlund,2920.0,"18, 1 mf",Broholms Alle,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-07-06,2017-07-06,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,35856536.0,1020883657.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Nordea,DESISO HOLDING IVS,Valentin Registreret revisionsanpartsselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,851.0,,,2016-12-31,2016-01-01,true,false,2017-07-06,Charlottenlund,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24340235,indberetninger-20180424,2.5927862999999998,35856536.0,,2018-03-27T10:48:50.399Z,2017-07-06T12:24:08.841Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-NF,2017-07-06T12:24:09.062Z,,,,,,,,,,,,,,,,,,,,
35856536,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2Y1LzE2LzliLzA1NzgtNGJmNy1iYmQ3LTQxNTZkNzczMDFjMA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzVmLzU2L2YyLzZiMmMtNDY0MS1iOWY5LWNiZjk0ZmNmMGUyNA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2L2JjLzk3L2I3N2UtNDc4YS1hNWJkLTAzNjM4ZmU4MzBiYw.xml,true,Danmark,DK,Charlottenlund,2920.0,"18, 1 mf",Broholms Alle,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-07-06,2017-07-06,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,35856536.0,1020883657.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Nordea,DESISO HOLDING IVS,Valentin Registreret revisionsanpartsselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,true,false,2017-07-06,Charlottenlund,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24340235,indberetninger-20180424,2.5927862999999998,35856536.0,,2018-03-27T10:48:50.399Z,2017-07-06T12:24:08.841Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-NF,2017-07-06T12:24:09.062Z,,,,,,,,,,,,,,,,,,,,
35856536,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2Y1LzE2LzliLzA1NzgtNGJmNy1iYmQ3LTQxNTZkNzczMDFjMA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzVmLzU2L2YyLzZiMmMtNDY0MS1iOWY5LWNiZjk0ZmNmMGUyNA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2L2JjLzk3L2I3N2UtNDc4YS1hNWJkLTAzNjM4ZmU4MzBiYw.xml,true,Danmark,DK,Charlottenlund,2920.0,"18, 1 mf",Broholms Alle,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-07-06,2017-07-06,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,35856536.0,1020883657.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Nordea,DESISO HOLDING IVS,Valentin Registreret revisionsanpartsselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-07-06,Charlottenlund,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24340235,indberetninger-20180424,2.5927862999999998,35856536.0,,2018-03-27T10:48:50.399Z,2017-07-06T12:24:08.841Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-NF,2017-07-06T12:24:09.062Z,3931.0,1453.0,1000.0,2080.0,1851.0,3931.0,2080.0,1851.0,1851.0,1851.0,0.0,0.0,851.0,0.0,2080.0,2080.0,627.0,627.0,,
35856536,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2Y1LzE2LzliLzA1NzgtNGJmNy1iYmQ3LTQxNTZkNzczMDFjMA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzVmLzU2L2YyLzZiMmMtNDY0MS1iOWY5LWNiZjk0ZmNmMGUyNA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2L2JjLzk3L2I3N2UtNDc4YS1hNWJkLTAzNjM4ZmU4MzBiYw.xml,true,Danmark,DK,Charlottenlund,2920.0,"18, 1 mf",Broholms Alle,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-07-06,2017-07-06,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",-1235.0,35856536.0,1020883657.0,-55872.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Nordea,DESISO HOLDING IVS,Valentin Registreret revisionsanpartsselskab,53.0,27.0,KÃ¸benhavn,2015-01-01,2015-12-31,-57133.0,-57133.0,-1235.0,2016-12-31,2016-01-01,true,false,2017-07-06,Charlottenlund,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24340235,indberetninger-20180424,2.5927862999999998,35856536.0,,2018-03-27T10:48:50.399Z,2017-07-06T12:24:08.841Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-NF,2017-07-06T12:24:09.062Z,,,,,,,,,,,,,,,,,,,,
35856536,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2Y1LzE2LzliLzA1NzgtNGJmNy1iYmQ3LTQxNTZkNzczMDFjMA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzVmLzU2L2YyLzZiMmMtNDY0MS1iOWY5LWNiZjk0ZmNmMGUyNA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2L2JjLzk3L2I3N2UtNDc4YS1hNWJkLTAzNjM4ZmU4MzBiYw.xml,true,Danmark,DK,Charlottenlund,2920.0,"18, 1 mf",Broholms Alle,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-07-06,2017-07-06,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,35856536.0,1020883657.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Nordea,DESISO HOLDING IVS,Valentin Registreret revisionsanpartsselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-07-06,Charlottenlund,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24340235,indberetninger-20180424,2.5927862999999998,35856536.0,,2018-03-27T10:48:50.399Z,2017-07-06T12:24:08.841Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-NF,2017-07-06T12:24:09.062Z,,,,,,,,,,,,,,,,,,,37218847.0,Valentin Registreret Revisionsanpartsselskab
35856536,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2Y1LzE2LzliLzA1NzgtNGJmNy1iYmQ3LTQxNTZkNzczMDFjMA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzVmLzU2L2YyLzZiMmMtNDY0MS1iOWY5LWNiZjk0ZmNmMGUyNA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2L2JjLzk3L2I3N2UtNDc4YS1hNWJkLTAzNjM4ZmU4MzBiYw.xml,true,Danmark,DK,Charlottenlund,2920.0,"18, 1 mf",Broholms Alle,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-07-06,2017-07-06,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,35856536.0,1020883657.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Nordea,DESISO HOLDING IVS,Valentin Registreret revisionsanpartsselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-07-06,Charlottenlund,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24340235,indberetninger-20180424,2.5927862999999998,35856536.0,,2018-03-27T10:48:50.399Z,2017-07-06T12:24:08.841Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-NF,2017-07-06T12:24:09.062Z,,,,,,,,,,,,,,,,,,,,
35856536,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2Y1LzE2LzliLzA1NzgtNGJmNy1iYmQ3LTQxNTZkNzczMDFjMA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzVmLzU2L2YyLzZiMmMtNDY0MS1iOWY5LWNiZjk0ZmNmMGUyNA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2L2JjLzk3L2I3N2UtNDc4YS1hNWJkLTAzNjM4ZmU4MzBiYw.xml,true,Danmark,DK,Charlottenlund,2920.0,"18, 1 mf",Broholms Alle,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-07-06,2017-07-06,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,35856536.0,1020883657.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Nordea,DESISO HOLDING IVS,Valentin Registreret revisionsanpartsselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,true,false,2017-07-06,Charlottenlund,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24340235,indberetninger-20180424,2.5927862999999998,35856536.0,,2018-03-27T10:48:50.399Z,2017-07-06T12:24:08.841Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-NF,2017-07-06T12:24:09.062Z,,,,,,,,,,,,,,,,,,,,
35856536,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2Y1LzE2LzliLzA1NzgtNGJmNy1iYmQ3LTQxNTZkNzczMDFjMA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzVmLzU2L2YyLzZiMmMtNDY0MS1iOWY5LWNiZjk0ZmNmMGUyNA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2L2JjLzk3L2I3N2UtNDc4YS1hNWJkLTAzNjM4ZmU4MzBiYw.xml,true,Danmark,DK,Charlottenlund,2920.0,"18, 1 mf",Broholms Alle,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-07-06,2017-07-06,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,35856536.0,1020883657.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Nordea,DESISO HOLDING IVS,Valentin Registreret revisionsanpartsselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,-57133.0,,,2016-12-31,2016-01-01,true,false,2017-07-06,Charlottenlund,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24340235,indberetninger-20180424,2.5927862999999998,35856536.0,,2018-03-27T10:48:50.399Z,2017-07-06T12:24:08.841Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-NF,2017-07-06T12:24:09.062Z,,,,,,,,,,,,,,,,,,,,
35856536,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzNjL2Y1LzE2LzliLzA1NzgtNGJmNy1iYmQ3LTQxNTZkNzczMDFjMA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzVmLzU2L2YyLzZiMmMtNDY0MS1iOWY5LWNiZjk0ZmNmMGUyNA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2UxL2M2L2JjLzk3L2I3N2UtNDc4YS1hNWJkLTAzNjM4ZmU4MzBiYw.xml,true,Danmark,DK,Charlottenlund,2920.0,"18, 1 mf",Broholms Alle,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-07-06,2017-07-06,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,35856536.0,1020883657.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Nordea,DESISO HOLDING IVS,Valentin Registreret revisionsanpartsselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-07-06,Charlottenlund,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24340235,indberetninger-20180424,2.5927862999999998,35856536.0,,2018-03-27T10:48:50.399Z,2017-07-06T12:24:08.841Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-NF,2017-07-06T12:24:09.062Z,1422.0,68.0,1000.0,1422.0,-55282.0,1422.0,2683.0,0.0,0.0,0.0,54021.0,54021.0,0.0,-56282.0,2683.0,2683.0,1354.0,1354.0,,
