entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherShorttermInvestments,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermInvestments,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises
35856536,2014-04-23,2014-12-31,c3,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZhLzVjLzE0Lzc2ZTctNDQxZi1hNGNhLWMzYzRkOWE3ZDg5ZA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4Lzg3L2Q0LzNlLzljNjUtNGVhMS1iZGU3LTdhZGQ4Nzg3NDY5OA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzcxLzZmL2M0MmItNDhiMS1hMWNjLTVkYTExNTBjZmE5NA.xml,true,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",0.0,37218847.0,35856536.0,0.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Valentin Registreret revisionsanpartsselskab,Nordea,DESISO HOLDING IVS,Valentin Registreret Revisionsanpartsselskab,0.0,0.0,0.0,KÃ¸benhavn,2014-04-23,2014-12-31,0.0,0.0,0.0,2015-12-31,2015-01-01,true,false,0.0,2016-05-30,Charlottenlund,"Det indstilles pÃ¥ generalforsamlingen den 30. maj 2016, at Ã¥rsrapporten for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22505301,indberetninger-20180424,2.5949414,35856536.0,,2018-03-29T09:39:21.854Z,2016-05-31T06:26:47.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-19-NZ,2016-05-31T06:26:48.040Z,,,,,,,,,,,,,,,
35856536,2014-04-23,2014-12-31,c5,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZhLzVjLzE0Lzc2ZTctNDQxZi1hNGNhLWMzYzRkOWE3ZDg5ZA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4Lzg3L2Q0LzNlLzljNjUtNGVhMS1iZGU3LTdhZGQ4Nzg3NDY5OA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzcxLzZmL2M0MmItNDhiMS1hMWNjLTVkYTExNTBjZmE5NA.xml,true,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,37218847.0,35856536.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Valentin Registreret revisionsanpartsselskab,Nordea,DESISO HOLDING IVS,Valentin Registreret Revisionsanpartsselskab,0.0,0.0,0.0,KÃ¸benhavn,2014-04-23,2014-12-31,0.0,,,2015-12-31,2015-01-01,true,false,0.0,2016-05-30,Charlottenlund,"Det indstilles pÃ¥ generalforsamlingen den 30. maj 2016, at Ã¥rsrapporten for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22505301,indberetninger-20180424,2.5949414,35856536.0,,2018-03-29T09:39:21.854Z,2016-05-31T06:26:47.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-19-NZ,2016-05-31T06:26:48.040Z,,,,,,,,,,,,,,,
35856536,2014-04-23,2014-12-31,c7,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZhLzVjLzE0Lzc2ZTctNDQxZi1hNGNhLWMzYzRkOWE3ZDg5ZA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4Lzg3L2Q0LzNlLzljNjUtNGVhMS1iZGU3LTdhZGQ4Nzg3NDY5OA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzcxLzZmL2M0MmItNDhiMS1hMWNjLTVkYTExNTBjZmE5NA.xml,true,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,37218847.0,35856536.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Valentin Registreret revisionsanpartsselskab,Nordea,DESISO HOLDING IVS,Valentin Registreret Revisionsanpartsselskab,0.0,0.0,0.0,KÃ¸benhavn,2014-04-23,2014-12-31,0.0,,,2015-12-31,2015-01-01,true,false,0.0,2016-05-30,Charlottenlund,"Det indstilles pÃ¥ generalforsamlingen den 30. maj 2016, at Ã¥rsrapporten for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22505301,indberetninger-20180424,2.5949414,35856536.0,,2018-03-29T09:39:21.854Z,2016-05-31T06:26:47.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-19-NZ,2016-05-31T06:26:48.040Z,,,,,,,,,,,,,,,
35856536,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZhLzVjLzE0Lzc2ZTctNDQxZi1hNGNhLWMzYzRkOWE3ZDg5ZA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4Lzg3L2Q0LzNlLzljNjUtNGVhMS1iZGU3LTdhZGQ4Nzg3NDY5OA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzcxLzZmL2M0MmItNDhiMS1hMWNjLTVkYTExNTBjZmE5NA.xml,true,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,37218847.0,35856536.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Valentin Registreret revisionsanpartsselskab,Nordea,DESISO HOLDING IVS,Valentin Registreret Revisionsanpartsselskab,0.0,0.0,0.0,KÃ¸benhavn,2014-04-23,2014-12-31,,,,2015-12-31,2015-01-01,true,false,0.0,2016-05-30,Charlottenlund,"Det indstilles pÃ¥ generalforsamlingen den 30. maj 2016, at Ã¥rsrapporten for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22505301,indberetninger-20180424,2.5949414,35856536.0,,2018-03-29T09:39:21.854Z,2016-05-31T06:26:47.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-19-NZ,2016-05-31T06:26:48.040Z,1000.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0
35856536,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZhLzVjLzE0Lzc2ZTctNDQxZi1hNGNhLWMzYzRkOWE3ZDg5ZA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4Lzg3L2Q0LzNlLzljNjUtNGVhMS1iZGU3LTdhZGQ4Nzg3NDY5OA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzcxLzZmL2M0MmItNDhiMS1hMWNjLTVkYTExNTBjZmE5NA.xml,true,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",0.0,37218847.0,35856536.0,851.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Valentin Registreret revisionsanpartsselskab,Nordea,DESISO HOLDING IVS,Valentin Registreret Revisionsanpartsselskab,0.0,0.0,0.0,KÃ¸benhavn,2014-04-23,2014-12-31,851.0,851.0,0.0,2015-12-31,2015-01-01,true,false,0.0,2016-05-30,Charlottenlund,"Det indstilles pÃ¥ generalforsamlingen den 30. maj 2016, at Ã¥rsrapporten for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22505301,indberetninger-20180424,2.5949414,35856536.0,,2018-03-29T09:39:21.854Z,2016-05-31T06:26:47.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-19-NZ,2016-05-31T06:26:48.040Z,,,,,,,,,,,,,,,
35856536,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZhLzVjLzE0Lzc2ZTctNDQxZi1hNGNhLWMzYzRkOWE3ZDg5ZA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4Lzg3L2Q0LzNlLzljNjUtNGVhMS1iZGU3LTdhZGQ4Nzg3NDY5OA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzcxLzZmL2M0MmItNDhiMS1hMWNjLTVkYTExNTBjZmE5NA.xml,true,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,37218847.0,35856536.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Valentin Registreret revisionsanpartsselskab,Nordea,DESISO HOLDING IVS,Valentin Registreret Revisionsanpartsselskab,0.0,0.0,0.0,KÃ¸benhavn,2014-04-23,2014-12-31,,,,2015-12-31,2015-01-01,true,false,0.0,2016-05-30,Charlottenlund,"Det indstilles pÃ¥ generalforsamlingen den 30. maj 2016, at Ã¥rsrapporten for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22505301,indberetninger-20180424,2.5949414,35856536.0,,2018-03-29T09:39:21.854Z,2016-05-31T06:26:47.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-19-NZ,2016-05-31T06:26:48.040Z,,,,,,,,,,,,,,,
35856536,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZhLzVjLzE0Lzc2ZTctNDQxZi1hNGNhLWMzYzRkOWE3ZDg5ZA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4Lzg3L2Q0LzNlLzljNjUtNGVhMS1iZGU3LTdhZGQ4Nzg3NDY5OA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzcxLzZmL2M0MmItNDhiMS1hMWNjLTVkYTExNTBjZmE5NA.xml,true,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,37218847.0,35856536.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Valentin Registreret revisionsanpartsselskab,Nordea,DESISO HOLDING IVS,Valentin Registreret Revisionsanpartsselskab,0.0,0.0,0.0,KÃ¸benhavn,2014-04-23,2014-12-31,,,,2015-12-31,2015-01-01,true,false,0.0,2016-05-30,Charlottenlund,"Det indstilles pÃ¥ generalforsamlingen den 30. maj 2016, at Ã¥rsrapporten for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22505301,indberetninger-20180424,2.5949414,35856536.0,,2018-03-29T09:39:21.854Z,2016-05-31T06:26:47.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-19-NZ,2016-05-31T06:26:48.040Z,,,,,,,,,,,,,,,
35856536,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZhLzVjLzE0Lzc2ZTctNDQxZi1hNGNhLWMzYzRkOWE3ZDg5ZA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4Lzg3L2Q0LzNlLzljNjUtNGVhMS1iZGU3LTdhZGQ4Nzg3NDY5OA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzcxLzZmL2M0MmItNDhiMS1hMWNjLTVkYTExNTBjZmE5NA.xml,true,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,37218847.0,35856536.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Valentin Registreret revisionsanpartsselskab,Nordea,DESISO HOLDING IVS,Valentin Registreret Revisionsanpartsselskab,0.0,0.0,0.0,KÃ¸benhavn,2014-04-23,2014-12-31,851.0,,,2015-12-31,2015-01-01,true,false,0.0,2016-05-30,Charlottenlund,"Det indstilles pÃ¥ generalforsamlingen den 30. maj 2016, at Ã¥rsrapporten for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22505301,indberetninger-20180424,2.5949414,35856536.0,,2018-03-29T09:39:21.854Z,2016-05-31T06:26:47.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-19-NZ,2016-05-31T06:26:48.040Z,,,,,,,,,,,,,,,
35856536,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZhLzVjLzE0Lzc2ZTctNDQxZi1hNGNhLWMzYzRkOWE3ZDg5ZA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4Lzg3L2Q0LzNlLzljNjUtNGVhMS1iZGU3LTdhZGQ4Nzg3NDY5OA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzcxLzZmL2M0MmItNDhiMS1hMWNjLTVkYTExNTBjZmE5NA.xml,true,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,37218847.0,35856536.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Valentin Registreret revisionsanpartsselskab,Nordea,DESISO HOLDING IVS,Valentin Registreret Revisionsanpartsselskab,0.0,0.0,0.0,KÃ¸benhavn,2014-04-23,2014-12-31,0.0,,,2015-12-31,2015-01-01,true,false,0.0,2016-05-30,Charlottenlund,"Det indstilles pÃ¥ generalforsamlingen den 30. maj 2016, at Ã¥rsrapporten for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22505301,indberetninger-20180424,2.5949414,35856536.0,,2018-03-29T09:39:21.854Z,2016-05-31T06:26:47.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-19-NZ,2016-05-31T06:26:48.040Z,,,,,,,,,,,,,,,
35856536,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZhLzVjLzE0Lzc2ZTctNDQxZi1hNGNhLWMzYzRkOWE3ZDg5ZA.xhtml,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4Lzg3L2Q0LzNlLzljNjUtNGVhMS1iZGU3LTdhZGQ4Nzg3NDY5OA.pdf,http://regnskaber.virk.dk/63565853/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzcxLzZmL2M0MmItNDhiMS1hMWNjLTVkYTExNTBjZmE5NA.xml,true,KÃ¸benhavn SV,2450.0,"12, 1 tv",Thad Jones Vej,2920 Charlottenlund,"Broholms AllÃ© 18, 1. mf.",Til den daglige ledelse i Desiso Holding IVS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelser eller pant i selskabets aktiver.</p>",,37218847.0,35856536.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Valentin Andersen,Thomas Heltoft,Thomas Heltoft,Valentin Registreret revisionsanpartsselskab,Nordea,DESISO HOLDING IVS,Valentin Registreret Revisionsanpartsselskab,0.0,0.0,0.0,KÃ¸benhavn,2014-04-23,2014-12-31,,,,2015-12-31,2015-01-01,true,false,0.0,2016-05-30,Charlottenlund,"Det indstilles pÃ¥ generalforsamlingen den 30. maj 2016, at Ã¥rsrapporten for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at fravÃ¦lge revision for opfyldt.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22505301,indberetninger-20180424,2.5949414,35856536.0,,2018-03-29T09:39:21.854Z,2016-05-31T06:26:47.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-19-NZ,2016-05-31T06:26:48.040Z,3931.0,1453.0,1000.0,2080.0,1851.0,3931.0,2080.0,1851.0,1851.0,1851.0,851.0,2080.0,2080.0,627.0,627.0
