entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,DistributionCosts,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
27203167,2014-10-01,2015-09-30,c10,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzA3Lzk2L2EzLzFlMmEtNDkwMy05YzBjLWRjZjdmODI1NzNkNg.xhtml,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzFjL2E1LzkxL2FlYTUtNDg1OC1iZDA4LWRkMzE2MzUwMmZiOQ.pdf,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzVlLzdkLzZjMTgtNDU0Zi1hNWQ3LTA5YmEzYzdmYjQ1NQ.xml,true,KÃ¸benhavn SV,2450.0,59.0,BÃ¥dehavnsgade,5000 Odense C,Havnegade 100D,Regnskabsklasse B,2017-01-25,2017-01-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er indstillet.</p>",sga@hjhansen.dk,27203167.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Stig Lumby,Steen Gye Andersen,BILDEMONTERING AALBORG ApS,H.J. Hansen Genvindingsindustri A/S,0.0,Odense,2014-10-01,2015-09-30,-904000.0,2016-09-30,2015-10-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2016/17 ikke skal revideres. Bestyrelsen og direktionen anser betingelserne for at undlade revision for opfyldte.",false,false,Formand,Ingen bistand,urn:ofk:oid:23585082,indberetninger-20180424,2.5925502999999996,27203167.0,,2018-03-27T23:17:25.846Z,2017-03-12T21:00:43.489Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-95-DV,2017-03-12T21:00:43.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27203167,2014-10-01,2015-09-30,c8,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzA3Lzk2L2EzLzFlMmEtNDkwMy05YzBjLWRjZjdmODI1NzNkNg.xhtml,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzFjL2E1LzkxL2FlYTUtNDg1OC1iZDA4LWRkMzE2MzUwMmZiOQ.pdf,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzVlLzdkLzZjMTgtNDU0Zi1hNWQ3LTA5YmEzYzdmYjQ1NQ.xml,true,KÃ¸benhavn SV,2450.0,59.0,BÃ¥dehavnsgade,5000 Odense C,Havnegade 100D,Regnskabsklasse B,2017-01-25,2017-01-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er indstillet.</p>",sga@hjhansen.dk,27203167.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Stig Lumby,Steen Gye Andersen,BILDEMONTERING AALBORG ApS,H.J. Hansen Genvindingsindustri A/S,0.0,Odense,2014-10-01,2015-09-30,-904000.0,2016-09-30,2015-10-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2016/17 ikke skal revideres. Bestyrelsen og direktionen anser betingelserne for at undlade revision for opfyldte.",false,false,Formand,Ingen bistand,urn:ofk:oid:23585082,indberetninger-20180424,2.5925502999999996,27203167.0,,2018-03-27T23:17:25.846Z,2017-03-12T21:00:43.489Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-95-DV,2017-03-12T21:00:43.772Z,226000.0,52000.0,-573000.0,9000.0,0.0,-860000.0,-851000.0,44000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27203167,2015-09-30,2015-09-30,c12,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzA3Lzk2L2EzLzFlMmEtNDkwMy05YzBjLWRjZjdmODI1NzNkNg.xhtml,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzFjL2E1LzkxL2FlYTUtNDg1OC1iZDA4LWRkMzE2MzUwMmZiOQ.pdf,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzVlLzdkLzZjMTgtNDU0Zi1hNWQ3LTA5YmEzYzdmYjQ1NQ.xml,true,KÃ¸benhavn SV,2450.0,59.0,BÃ¥dehavnsgade,5000 Odense C,Havnegade 100D,Regnskabsklasse B,2017-01-25,2017-01-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er indstillet.</p>",sga@hjhansen.dk,27203167.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Stig Lumby,Steen Gye Andersen,BILDEMONTERING AALBORG ApS,H.J. Hansen Genvindingsindustri A/S,0.0,Odense,2014-10-01,2015-09-30,,2016-09-30,2015-10-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2016/17 ikke skal revideres. Bestyrelsen og direktionen anser betingelserne for at undlade revision for opfyldte.",false,false,Formand,Ingen bistand,urn:ofk:oid:23585082,indberetninger-20180424,2.5925502999999996,27203167.0,,2018-03-27T23:17:25.846Z,2017-03-12T21:00:43.489Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-95-DV,2017-03-12T21:00:43.772Z,,,,,,,,,576000.0,189000.0,900000.0,569000.0,21000.0,8000.0,-231000.0,92000.0,2000.0,576000.0,807000.0,92000.0,103000.0,99000.0,5000.0,7000.0,0.0,0.0,-1131000.0,807000.0,500000.0,288000.0,91000.0,204000.0,69000.0,
27203167,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzA3Lzk2L2EzLzFlMmEtNDkwMy05YzBjLWRjZjdmODI1NzNkNg.xhtml,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzFjL2E1LzkxL2FlYTUtNDg1OC1iZDA4LWRkMzE2MzUwMmZiOQ.pdf,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzVlLzdkLzZjMTgtNDU0Zi1hNWQ3LTA5YmEzYzdmYjQ1NQ.xml,true,KÃ¸benhavn SV,2450.0,59.0,BÃ¥dehavnsgade,5000 Odense C,Havnegade 100D,Regnskabsklasse B,2017-01-25,2017-01-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er indstillet.</p>",sga@hjhansen.dk,27203167.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Stig Lumby,Steen Gye Andersen,BILDEMONTERING AALBORG ApS,H.J. Hansen Genvindingsindustri A/S,0.0,Odense,2014-10-01,2015-09-30,-281000.0,2016-09-30,2015-10-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2016/17 ikke skal revideres. Bestyrelsen og direktionen anser betingelserne for at undlade revision for opfyldte.",false,false,Formand,Ingen bistand,urn:ofk:oid:23585082,indberetninger-20180424,2.5925502999999996,27203167.0,,2018-03-27T23:17:25.846Z,2017-03-12T21:00:43.489Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-95-DV,2017-03-12T21:00:43.772Z,-13000.0,-11000.0,-272000.0,20000.0,7000.0,-261000.0,-248000.0,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27203167,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzA3Lzk2L2EzLzFlMmEtNDkwMy05YzBjLWRjZjdmODI1NzNkNg.xhtml,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzFjL2E1LzkxL2FlYTUtNDg1OC1iZDA4LWRkMzE2MzUwMmZiOQ.pdf,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzVlLzdkLzZjMTgtNDU0Zi1hNWQ3LTA5YmEzYzdmYjQ1NQ.xml,true,KÃ¸benhavn SV,2450.0,59.0,BÃ¥dehavnsgade,5000 Odense C,Havnegade 100D,Regnskabsklasse B,2017-01-25,2017-01-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er indstillet.</p>",sga@hjhansen.dk,27203167.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Stig Lumby,Steen Gye Andersen,BILDEMONTERING AALBORG ApS,H.J. Hansen Genvindingsindustri A/S,0.0,Odense,2014-10-01,2015-09-30,,2016-09-30,2015-10-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2016/17 ikke skal revideres. Bestyrelsen og direktionen anser betingelserne for at undlade revision for opfyldte.",false,false,Formand,Ingen bistand,urn:ofk:oid:23585082,indberetninger-20180424,2.5925502999999996,27203167.0,,2018-03-27T23:17:25.846Z,2017-03-12T21:00:43.489Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-95-DV,2017-03-12T21:00:43.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27203167,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzA3Lzk2L2EzLzFlMmEtNDkwMy05YzBjLWRjZjdmODI1NzNkNg.xhtml,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzFjL2E1LzkxL2FlYTUtNDg1OC1iZDA4LWRkMzE2MzUwMmZiOQ.pdf,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzVlLzdkLzZjMTgtNDU0Zi1hNWQ3LTA5YmEzYzdmYjQ1NQ.xml,true,KÃ¸benhavn SV,2450.0,59.0,BÃ¥dehavnsgade,5000 Odense C,Havnegade 100D,Regnskabsklasse B,2017-01-25,2017-01-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er indstillet.</p>",sga@hjhansen.dk,27203167.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Stig Lumby,Steen Gye Andersen,BILDEMONTERING AALBORG ApS,H.J. Hansen Genvindingsindustri A/S,0.0,Odense,2014-10-01,2015-09-30,,2016-09-30,2015-10-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2016/17 ikke skal revideres. Bestyrelsen og direktionen anser betingelserne for at undlade revision for opfyldte.",false,false,Formand,Ingen bistand,urn:ofk:oid:23585082,indberetninger-20180424,2.5925502999999996,27203167.0,,2018-03-27T23:17:25.846Z,2017-03-12T21:00:43.489Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-95-DV,2017-03-12T21:00:43.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jens JÃ¸rgen Hempel-Hansen
27203167,2015-10-01,2016-09-30,c3,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzA3Lzk2L2EzLzFlMmEtNDkwMy05YzBjLWRjZjdmODI1NzNkNg.xhtml,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzFjL2E1LzkxL2FlYTUtNDg1OC1iZDA4LWRkMzE2MzUwMmZiOQ.pdf,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzVlLzdkLzZjMTgtNDU0Zi1hNWQ3LTA5YmEzYzdmYjQ1NQ.xml,true,KÃ¸benhavn SV,2450.0,59.0,BÃ¥dehavnsgade,5000 Odense C,Havnegade 100D,Regnskabsklasse B,2017-01-25,2017-01-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er indstillet.</p>",sga@hjhansen.dk,27203167.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Stig Lumby,Steen Gye Andersen,BILDEMONTERING AALBORG ApS,H.J. Hansen Genvindingsindustri A/S,0.0,Odense,2014-10-01,2015-09-30,,2016-09-30,2015-10-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2016/17 ikke skal revideres. Bestyrelsen og direktionen anser betingelserne for at undlade revision for opfyldte.",false,false,Formand,Ingen bistand,urn:ofk:oid:23585082,indberetninger-20180424,2.5925502999999996,27203167.0,,2018-03-27T23:17:25.846Z,2017-03-12T21:00:43.489Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-95-DV,2017-03-12T21:00:43.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Andersen
27203167,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzA3Lzk2L2EzLzFlMmEtNDkwMy05YzBjLWRjZjdmODI1NzNkNg.xhtml,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzFjL2E1LzkxL2FlYTUtNDg1OC1iZDA4LWRkMzE2MzUwMmZiOQ.pdf,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzVlLzdkLzZjMTgtNDU0Zi1hNWQ3LTA5YmEzYzdmYjQ1NQ.xml,true,KÃ¸benhavn SV,2450.0,59.0,BÃ¥dehavnsgade,5000 Odense C,Havnegade 100D,Regnskabsklasse B,2017-01-25,2017-01-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er indstillet.</p>",sga@hjhansen.dk,27203167.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Stig Lumby,Steen Gye Andersen,BILDEMONTERING AALBORG ApS,H.J. Hansen Genvindingsindustri A/S,0.0,Odense,2014-10-01,2015-09-30,,2016-09-30,2015-10-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2016/17 ikke skal revideres. Bestyrelsen og direktionen anser betingelserne for at undlade revision for opfyldte.",false,false,Formand,Ingen bistand,urn:ofk:oid:23585082,indberetninger-20180424,2.5925502999999996,27203167.0,,2018-03-27T23:17:25.846Z,2017-03-12T21:00:43.489Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-95-DV,2017-03-12T21:00:43.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Allan Aagesen
27203167,2015-10-01,2016-09-30,c5,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzA3Lzk2L2EzLzFlMmEtNDkwMy05YzBjLWRjZjdmODI1NzNkNg.xhtml,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzFjL2E1LzkxL2FlYTUtNDg1OC1iZDA4LWRkMzE2MzUwMmZiOQ.pdf,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzVlLzdkLzZjMTgtNDU0Zi1hNWQ3LTA5YmEzYzdmYjQ1NQ.xml,true,KÃ¸benhavn SV,2450.0,59.0,BÃ¥dehavnsgade,5000 Odense C,Havnegade 100D,Regnskabsklasse B,2017-01-25,2017-01-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er indstillet.</p>",sga@hjhansen.dk,27203167.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Stig Lumby,Steen Gye Andersen,BILDEMONTERING AALBORG ApS,H.J. Hansen Genvindingsindustri A/S,0.0,Odense,2014-10-01,2015-09-30,,2016-09-30,2015-10-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2016/17 ikke skal revideres. Bestyrelsen og direktionen anser betingelserne for at undlade revision for opfyldte.",false,false,Formand,Ingen bistand,urn:ofk:oid:23585082,indberetninger-20180424,2.5925502999999996,27203167.0,,2018-03-27T23:17:25.846Z,2017-03-12T21:00:43.489Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-95-DV,2017-03-12T21:00:43.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karsten Holst Jensen
27203167,2015-10-01,2016-09-30,c6,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzA3Lzk2L2EzLzFlMmEtNDkwMy05YzBjLWRjZjdmODI1NzNkNg.xhtml,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzFjL2E1LzkxL2FlYTUtNDg1OC1iZDA4LWRkMzE2MzUwMmZiOQ.pdf,http://regnskaber.virk.dk/76130272/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzYxLzVlLzdkLzZjMTgtNDU0Zi1hNWQ3LTA5YmEzYzdmYjQ1NQ.xml,true,KÃ¸benhavn SV,2450.0,59.0,BÃ¥dehavnsgade,5000 Odense C,Havnegade 100D,Regnskabsklasse B,2017-01-25,2017-01-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet er indstillet.</p>",sga@hjhansen.dk,27203167.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Stig Lumby,Steen Gye Andersen,BILDEMONTERING AALBORG ApS,H.J. Hansen Genvindingsindustri A/S,0.0,Odense,2014-10-01,2015-09-30,,2016-09-30,2015-10-01,false,false,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2016/17 ikke skal revideres. Bestyrelsen og direktionen anser betingelserne for at undlade revision for opfyldte.",false,false,Formand,Ingen bistand,urn:ofk:oid:23585082,indberetninger-20180424,2.5925502999999996,27203167.0,,2018-03-27T23:17:25.846Z,2017-03-12T21:00:43.489Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-95-DV,2017-03-12T21:00:43.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stig Lumby
