entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividend,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30824032,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzIxLzJhLzM0LzM1YmUtNGQ0OC1hZjUzLTE4MzZkZTY0NTc3Mg.xhtml,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzI0L2E5L2ZiL2ZlNzEtNGU3ZS05NmNiLWRiOWFhYmNmZjUwMQ.pdf,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2I2L2NlLzczLzI3NGEtNDQ2Yi1hMTY4LWRmNWQ2NGVhZWYzMg.xml,true,Danmark,DK,KÃ¸ge,4600.0,54B,NÃ¸rregade,KÃ¸ge,4600.0,21.0,Fynsvej,4623 Lille Skensved,Kastaniehusene 73,Regnskabsklasse B,2018-05-29,2018-05-29,0.0,0.0,88302.0,150826.0,30824032.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Balling,Nordea,KBN-EJENDOMME ApS,Aage Schack Jakobsen,136405.0,KÃ¸ge,2016-01-01,2016-12-31,14421.0,14421.0,14421.0,22928.0,2017-12-31,2017-01-01,239128.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:25624981,indberetninger-20180424,2.5949402000000004,30824032.0,AWO02qUX0wkEsASktNl1,2018-05-31T06:21:04.458Z,2018-05-31T06:20:14.523Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-21-US,2018-05-31T06:20:14.840Z,,,,,,,,,,,,,,,,,,
30824032,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzIxLzJhLzM0LzM1YmUtNGQ0OC1hZjUzLTE4MzZkZTY0NTc3Mg.xhtml,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzI0L2E5L2ZiL2ZlNzEtNGU3ZS05NmNiLWRiOWFhYmNmZjUwMQ.pdf,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2I2L2NlLzczLzI3NGEtNDQ2Yi1hMTY4LWRmNWQ2NGVhZWYzMg.xml,true,Danmark,DK,KÃ¸ge,4600.0,54B,NÃ¸rregade,KÃ¸ge,4600.0,21.0,Fynsvej,4623 Lille Skensved,Kastaniehusene 73,Regnskabsklasse B,2018-05-29,2018-05-29,0.0,0.0,,,30824032.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Balling,Nordea,KBN-EJENDOMME ApS,Aage Schack Jakobsen,,KÃ¸ge,2016-01-01,2016-12-31,,,,22928.0,2017-12-31,2017-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:25624981,indberetninger-20180424,2.5949402000000004,30824032.0,AWO02qUX0wkEsASktNl1,2018-05-31T06:21:04.458Z,2018-05-31T06:20:14.523Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-21-US,2018-05-31T06:20:14.840Z,3093558.0,-818059.0,125000.0,-809796.0,20316.0,3903354.0,3093558.0,3073242.0,2484000.0,2484000.0,3903354.0,589242.0,8263.0,3903354.0,-104684.0,589242.0,8263.0,
30824032,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzIxLzJhLzM0LzM1YmUtNGQ0OC1hZjUzLTE4MzZkZTY0NTc3Mg.xhtml,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzI0L2E5L2ZiL2ZlNzEtNGU3ZS05NmNiLWRiOWFhYmNmZjUwMQ.pdf,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2I2L2NlLzczLzI3NGEtNDQ2Yi1hMTY4LWRmNWQ2NGVhZWYzMg.xml,true,Danmark,DK,KÃ¸ge,4600.0,54B,NÃ¸rregade,KÃ¸ge,4600.0,21.0,Fynsvej,4623 Lille Skensved,Kastaniehusene 73,Regnskabsklasse B,2018-05-29,2018-05-29,0.0,0.0,89565.0,143735.0,30824032.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Balling,Nordea,KBN-EJENDOMME ApS,Aage Schack Jakobsen,120808.0,KÃ¸ge,2016-01-01,2016-12-31,22927.0,22927.0,22927.0,22928.0,2017-12-31,2017-01-01,233300.0,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:25624981,indberetninger-20180424,2.5949402000000004,30824032.0,AWO02qUX0wkEsASktNl1,2018-05-31T06:21:04.458Z,2018-05-31T06:20:14.523Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-21-US,2018-05-31T06:20:14.840Z,,,,,,,,,,,,,,,,,,
30824032,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzIxLzJhLzM0LzM1YmUtNGQ0OC1hZjUzLTE4MzZkZTY0NTc3Mg.xhtml,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzI0L2E5L2ZiL2ZlNzEtNGU3ZS05NmNiLWRiOWFhYmNmZjUwMQ.pdf,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2I2L2NlLzczLzI3NGEtNDQ2Yi1hMTY4LWRmNWQ2NGVhZWYzMg.xml,true,Danmark,DK,KÃ¸ge,4600.0,54B,NÃ¸rregade,KÃ¸ge,4600.0,21.0,Fynsvej,4623 Lille Skensved,Kastaniehusene 73,Regnskabsklasse B,2018-05-29,2018-05-29,0.0,0.0,,,30824032.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Balling,Nordea,KBN-EJENDOMME ApS,Aage Schack Jakobsen,,KÃ¸ge,2016-01-01,2016-12-31,,,,22928.0,2017-12-31,2017-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:25624981,indberetninger-20180424,2.5949402000000004,30824032.0,AWO02qUX0wkEsASktNl1,2018-05-31T06:21:04.458Z,2018-05-31T06:20:14.523Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-21-US,2018-05-31T06:20:14.840Z,,,,,,,,,,,,,,,,,,Ulrik Sejersdal Nielsen
30824032,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzIxLzJhLzM0LzM1YmUtNGQ0OC1hZjUzLTE4MzZkZTY0NTc3Mg.xhtml,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzI0L2E5L2ZiL2ZlNzEtNGU3ZS05NmNiLWRiOWFhYmNmZjUwMQ.pdf,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2I2L2NlLzczLzI3NGEtNDQ2Yi1hMTY4LWRmNWQ2NGVhZWYzMg.xml,true,Danmark,DK,KÃ¸ge,4600.0,54B,NÃ¸rregade,KÃ¸ge,4600.0,21.0,Fynsvej,4623 Lille Skensved,Kastaniehusene 73,Regnskabsklasse B,2018-05-29,2018-05-29,0.0,0.0,,,30824032.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Balling,Nordea,KBN-EJENDOMME ApS,Aage Schack Jakobsen,,KÃ¸ge,2016-01-01,2016-12-31,,,,22928.0,2017-12-31,2017-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:25624981,indberetninger-20180424,2.5949402000000004,30824032.0,AWO02qUX0wkEsASktNl1,2018-05-31T06:21:04.458Z,2018-05-31T06:20:14.523Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-21-US,2018-05-31T06:20:14.840Z,,,,,,,,,,,,,,,,,,Henrik Winther Karlsen
30824032,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzIxLzJhLzM0LzM1YmUtNGQ0OC1hZjUzLTE4MzZkZTY0NTc3Mg.xhtml,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzI0L2E5L2ZiL2ZlNzEtNGU3ZS05NmNiLWRiOWFhYmNmZjUwMQ.pdf,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2I2L2NlLzczLzI3NGEtNDQ2Yi1hMTY4LWRmNWQ2NGVhZWYzMg.xml,true,Danmark,DK,KÃ¸ge,4600.0,54B,NÃ¸rregade,KÃ¸ge,4600.0,21.0,Fynsvej,4623 Lille Skensved,Kastaniehusene 73,Regnskabsklasse B,2018-05-29,2018-05-29,0.0,0.0,,,30824032.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Balling,Nordea,KBN-EJENDOMME ApS,Aage Schack Jakobsen,,KÃ¸ge,2016-01-01,2016-12-31,,,,22928.0,2017-12-31,2017-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:25624981,indberetninger-20180424,2.5949402000000004,30824032.0,AWO02qUX0wkEsASktNl1,2018-05-31T06:21:04.458Z,2018-05-31T06:20:14.523Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-21-US,2018-05-31T06:20:14.840Z,,,,,,,,,,,,,,,,,,Christian Balling
30824032,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzIxLzJhLzM0LzM1YmUtNGQ0OC1hZjUzLTE4MzZkZTY0NTc3Mg.xhtml,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzI0L2E5L2ZiL2ZlNzEtNGU3ZS05NmNiLWRiOWFhYmNmZjUwMQ.pdf,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2I2L2NlLzczLzI3NGEtNDQ2Yi1hMTY4LWRmNWQ2NGVhZWYzMg.xml,true,Danmark,DK,KÃ¸ge,4600.0,54B,NÃ¸rregade,KÃ¸ge,4600.0,21.0,Fynsvej,4623 Lille Skensved,Kastaniehusene 73,Regnskabsklasse B,2018-05-29,2018-05-29,0.0,0.0,,,30824032.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Balling,Nordea,KBN-EJENDOMME ApS,Aage Schack Jakobsen,,KÃ¸ge,2016-01-01,2016-12-31,0.0,,,22928.0,2017-12-31,2017-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:25624981,indberetninger-20180424,2.5949402000000004,30824032.0,AWO02qUX0wkEsASktNl1,2018-05-31T06:21:04.458Z,2018-05-31T06:20:14.523Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-21-US,2018-05-31T06:20:14.840Z,,,,,,,,,,,,,,,,,,
30824032,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzIxLzJhLzM0LzM1YmUtNGQ0OC1hZjUzLTE4MzZkZTY0NTc3Mg.xhtml,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzI0L2E5L2ZiL2ZlNzEtNGU3ZS05NmNiLWRiOWFhYmNmZjUwMQ.pdf,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2I2L2NlLzczLzI3NGEtNDQ2Yi1hMTY4LWRmNWQ2NGVhZWYzMg.xml,true,Danmark,DK,KÃ¸ge,4600.0,54B,NÃ¸rregade,KÃ¸ge,4600.0,21.0,Fynsvej,4623 Lille Skensved,Kastaniehusene 73,Regnskabsklasse B,2018-05-29,2018-05-29,0.0,0.0,,,30824032.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Balling,Nordea,KBN-EJENDOMME ApS,Aage Schack Jakobsen,,KÃ¸ge,2016-01-01,2016-12-31,0.0,,,22928.0,2017-12-31,2017-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:25624981,indberetninger-20180424,2.5949402000000004,30824032.0,AWO02qUX0wkEsASktNl1,2018-05-31T06:21:04.458Z,2018-05-31T06:20:14.523Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-21-US,2018-05-31T06:20:14.840Z,,,,,,,,,,,,,,,,,,
30824032,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzIxLzJhLzM0LzM1YmUtNGQ0OC1hZjUzLTE4MzZkZTY0NTc3Mg.xhtml,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzI0L2E5L2ZiL2ZlNzEtNGU3ZS05NmNiLWRiOWFhYmNmZjUwMQ.pdf,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2I2L2NlLzczLzI3NGEtNDQ2Yi1hMTY4LWRmNWQ2NGVhZWYzMg.xml,true,Danmark,DK,KÃ¸ge,4600.0,54B,NÃ¸rregade,KÃ¸ge,4600.0,21.0,Fynsvej,4623 Lille Skensved,Kastaniehusene 73,Regnskabsklasse B,2018-05-29,2018-05-29,0.0,0.0,,,30824032.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Balling,Nordea,KBN-EJENDOMME ApS,Aage Schack Jakobsen,,KÃ¸ge,2016-01-01,2016-12-31,22927.0,,,22928.0,2017-12-31,2017-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:25624981,indberetninger-20180424,2.5949402000000004,30824032.0,AWO02qUX0wkEsASktNl1,2018-05-31T06:21:04.458Z,2018-05-31T06:20:14.523Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-21-US,2018-05-31T06:20:14.840Z,,,,,,,,,,,,,,,,,,
30824032,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzIxLzJhLzM0LzM1YmUtNGQ0OC1hZjUzLTE4MzZkZTY0NTc3Mg.xhtml,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzI0L2E5L2ZiL2ZlNzEtNGU3ZS05NmNiLWRiOWFhYmNmZjUwMQ.pdf,http://regnskaber.virk.dk/23042803/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2I2L2NlLzczLzI3NGEtNDQ2Yi1hMTY4LWRmNWQ2NGVhZWYzMg.xml,true,Danmark,DK,KÃ¸ge,4600.0,54B,NÃ¸rregade,KÃ¸ge,4600.0,21.0,Fynsvej,4623 Lille Skensved,Kastaniehusene 73,Regnskabsklasse B,2018-05-29,2018-05-29,0.0,0.0,,,30824032.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Balling,Nordea,KBN-EJENDOMME ApS,Aage Schack Jakobsen,,KÃ¸ge,2016-01-01,2016-12-31,,,,22928.0,2017-12-31,2017-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:25624981,indberetninger-20180424,2.5949402000000004,30824032.0,AWO02qUX0wkEsASktNl1,2018-05-31T06:21:04.458Z,2018-05-31T06:20:14.523Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-21-US,2018-05-31T06:20:14.840Z,3134911.0,-776792.0,125000.0,-768443.0,20316.0,3903354.0,3134911.0,3114595.0,2484000.0,2484000.0,3903354.0,607667.0,8349.0,3903354.0,-104684.0,630595.0,8349.0,
