entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IdentificationOfFinancialStatementsAndDescriptionOfFinancialReportingFrameworkAppliedInPreparationOfFinancialStatementsExtendedReview,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
31892775,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzY1LzIzLzdiL2I3MmMtNDA1OS04ZWZkLWJmNTRjNTk1ODJiNA.pdf,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2I5L2I5L2M1LzFkMGYtNDI1Ny1hZmFlLTUwZmRjYjE4YTBlNA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,7.0,Sct. Mathias Gade,8800 Viborg,Henrik Gerners Vej 19,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Dan Bjerregaard Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-11,2008-12-30,2018-05-14,Statsautoriseret revisor,-175000.0,5050.0,20222670.0,31892775.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dan Bjerregaard Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan Bjerregaard Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",131864.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Dan Bjerregaard,Dan Bjerregaard,Spar Nord,Dan Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,14880.0,Viborg,2016-01-01,2016-12-31,111934.0,111934.0,126814.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-12-31,2017-01-01,118322.0,true,2018-05-11,Viborg,0.0,urn:ofk:oid:25477555,indberetninger-20180424,2.5118406,31892775.0,AWNtMzgkx8uVRSOdgllL,2018-05-17T08:24:59.306Z,2018-05-17T08:24:18.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-81-FC,2018-05-17T08:24:19.225Z,,,,,,,,,,,,,,,,,,
31892775,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzY1LzIzLzdiL2I3MmMtNDA1OS04ZWZkLWJmNTRjNTk1ODJiNA.pdf,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2I5L2I5L2M1LzFkMGYtNDI1Ny1hZmFlLTUwZmRjYjE4YTBlNA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,7.0,Sct. Mathias Gade,8800 Viborg,Henrik Gerners Vej 19,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Dan Bjerregaard Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-11,2008-12-30,2018-05-14,Statsautoriseret revisor,-175000.0,,20222670.0,31892775.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dan Bjerregaard Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan Bjerregaard Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Dan Bjerregaard,Dan Bjerregaard,Spar Nord,Dan Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Viborg,2016-01-01,2016-12-31,111864.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-12-31,2017-01-01,118322.0,true,2018-05-11,Viborg,,urn:ofk:oid:25477555,indberetninger-20180424,2.5118406,31892775.0,AWNtMzgkx8uVRSOdgllL,2018-05-17T08:24:59.306Z,2018-05-17T08:24:18.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-81-FC,2018-05-17T08:24:19.225Z,,,,,,,,,,,,,,,,,,
31892775,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzY1LzIzLzdiL2I3MmMtNDA1OS04ZWZkLWJmNTRjNTk1ODJiNA.pdf,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2I5L2I5L2M1LzFkMGYtNDI1Ny1hZmFlLTUwZmRjYjE4YTBlNA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,7.0,Sct. Mathias Gade,8800 Viborg,Henrik Gerners Vej 19,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Dan Bjerregaard Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-11,2008-12-30,2018-05-14,Statsautoriseret revisor,-175000.0,,20222670.0,31892775.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dan Bjerregaard Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan Bjerregaard Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Dan Bjerregaard,Dan Bjerregaard,Spar Nord,Dan Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Viborg,2016-01-01,2016-12-31,70.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-12-31,2017-01-01,118322.0,true,2018-05-11,Viborg,,urn:ofk:oid:25477555,indberetninger-20180424,2.5118406,31892775.0,AWNtMzgkx8uVRSOdgllL,2018-05-17T08:24:59.306Z,2018-05-17T08:24:18.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-81-FC,2018-05-17T08:24:19.225Z,,,,,,,,,,,,,,,,,,
31892775,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzY1LzIzLzdiL2I3MmMtNDA1OS04ZWZkLWJmNTRjNTk1ODJiNA.pdf,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2I5L2I5L2M1LzFkMGYtNDI1Ny1hZmFlLTUwZmRjYjE4YTBlNA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,7.0,Sct. Mathias Gade,8800 Viborg,Henrik Gerners Vej 19,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Dan Bjerregaard Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-11,2008-12-30,2018-05-14,Statsautoriseret revisor,-175000.0,,20222670.0,31892775.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dan Bjerregaard Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan Bjerregaard Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Dan Bjerregaard,Dan Bjerregaard,Spar Nord,Dan Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Viborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-12-31,2017-01-01,118322.0,true,2018-05-11,Viborg,,urn:ofk:oid:25477555,indberetninger-20180424,2.5118406,31892775.0,AWNtMzgkx8uVRSOdgllL,2018-05-17T08:24:59.306Z,2018-05-17T08:24:18.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-81-FC,2018-05-17T08:24:19.225Z,454624.0,18844.0,125000.0,63740.0,454624.0,390884.0,435780.0,435780.0,435780.0,386884.0,342446.0,-403706.0,390884.0,4000.0,,,,
31892775,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzY1LzIzLzdiL2I3MmMtNDA1OS04ZWZkLWJmNTRjNTk1ODJiNA.pdf,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2I5L2I5L2M1LzFkMGYtNDI1Ny1hZmFlLTUwZmRjYjE4YTBlNA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,7.0,Sct. Mathias Gade,8800 Viborg,Henrik Gerners Vej 19,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Dan Bjerregaard Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-11,2008-12-30,2018-05-14,Statsautoriseret revisor,-175000.0,,20222670.0,31892775.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dan Bjerregaard Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan Bjerregaard Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Dan Bjerregaard,Dan Bjerregaard,Spar Nord,Dan Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Viborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-12-31,2017-01-01,118322.0,true,2018-05-11,Viborg,,urn:ofk:oid:25477555,indberetninger-20180424,2.5118406,31892775.0,AWNtMzgkx8uVRSOdgllL,2018-05-17T08:24:59.306Z,2018-05-17T08:24:18.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-81-FC,2018-05-17T08:24:19.225Z,,,,125000.0,,,,,,,,,,,,,,
31892775,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzY1LzIzLzdiL2I3MmMtNDA1OS04ZWZkLWJmNTRjNTk1ODJiNA.pdf,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2I5L2I5L2M1LzFkMGYtNDI1Ny1hZmFlLTUwZmRjYjE4YTBlNA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,7.0,Sct. Mathias Gade,8800 Viborg,Henrik Gerners Vej 19,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Dan Bjerregaard Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-11,2008-12-30,2018-05-14,Statsautoriseret revisor,-175000.0,,20222670.0,31892775.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dan Bjerregaard Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan Bjerregaard Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Dan Bjerregaard,Dan Bjerregaard,Spar Nord,Dan Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Viborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-12-31,2017-01-01,118322.0,true,2018-05-11,Viborg,,urn:ofk:oid:25477555,indberetninger-20180424,2.5118406,31892775.0,AWNtMzgkx8uVRSOdgllL,2018-05-17T08:24:59.306Z,2018-05-17T08:24:18.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-81-FC,2018-05-17T08:24:19.225Z,,,,342446.0,,,,,,,,,,,,,,
31892775,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzY1LzIzLzdiL2I3MmMtNDA1OS04ZWZkLWJmNTRjNTk1ODJiNA.pdf,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2I5L2I5L2M1LzFkMGYtNDI1Ny1hZmFlLTUwZmRjYjE4YTBlNA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,7.0,Sct. Mathias Gade,8800 Viborg,Henrik Gerners Vej 19,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Dan Bjerregaard Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-11,2008-12-30,2018-05-14,Statsautoriseret revisor,-175000.0,,20222670.0,31892775.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dan Bjerregaard Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan Bjerregaard Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Dan Bjerregaard,Dan Bjerregaard,Spar Nord,Dan Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Viborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-12-31,2017-01-01,118322.0,true,2018-05-11,Viborg,,urn:ofk:oid:25477555,indberetninger-20180424,2.5118406,31892775.0,AWNtMzgkx8uVRSOdgllL,2018-05-17T08:24:59.306Z,2018-05-17T08:24:18.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-81-FC,2018-05-17T08:24:19.225Z,,,,-403706.0,,,,,,,,,,,,,,
31892775,2017-01-01,2017-01-01,c567,,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzY1LzIzLzdiL2I3MmMtNDA1OS04ZWZkLWJmNTRjNTk1ODJiNA.pdf,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2I5L2I5L2M1LzFkMGYtNDI1Ny1hZmFlLTUwZmRjYjE4YTBlNA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,7.0,Sct. Mathias Gade,8800 Viborg,Henrik Gerners Vej 19,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Dan Bjerregaard Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-11,2008-12-30,2018-05-14,Statsautoriseret revisor,-175000.0,,20222670.0,31892775.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dan Bjerregaard Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan Bjerregaard Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Dan Bjerregaard,Dan Bjerregaard,Spar Nord,Dan Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Viborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-12-31,2017-01-01,118322.0,true,2018-05-11,Viborg,,urn:ofk:oid:25477555,indberetninger-20180424,2.5118406,31892775.0,AWNtMzgkx8uVRSOdgllL,2018-05-17T08:24:59.306Z,2018-05-17T08:24:18.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-81-FC,2018-05-17T08:24:19.225Z,,,,,,,,,,,,,,,342446.0,93334.0,,
31892775,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzY1LzIzLzdiL2I3MmMtNDA1OS04ZWZkLWJmNTRjNTk1ODJiNA.pdf,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2I5L2I5L2M1LzFkMGYtNDI1Ny1hZmFlLTUwZmRjYjE4YTBlNA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,7.0,Sct. Mathias Gade,8800 Viborg,Henrik Gerners Vej 19,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Dan Bjerregaard Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-11,2008-12-30,2018-05-14,Statsautoriseret revisor,-175000.0,5100.0,20222670.0,31892775.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dan Bjerregaard Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan Bjerregaard Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",118322.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Dan Bjerregaard,Dan Bjerregaard,Spar Nord,Dan Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,9087.0,Viborg,2016-01-01,2016-12-31,104135.0,104135.0,113222.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-12-31,2017-01-01,118322.0,true,2018-05-11,Viborg,0.0,urn:ofk:oid:25477555,indberetninger-20180424,2.5118406,31892775.0,AWNtMzgkx8uVRSOdgllL,2018-05-17T08:24:59.306Z,2018-05-17T08:24:18.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-81-FC,2018-05-17T08:24:19.225Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
31892775,2017-01-01,2017-12-31,c184,,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzY1LzIzLzdiL2I3MmMtNDA1OS04ZWZkLWJmNTRjNTk1ODJiNA.pdf,http://regnskaber.virk.dk/57729813/ZG9rdW1lbnRsYWdlcjovLzAzL2I4L2I5L2I5L2M1LzFkMGYtNDI1Ny1hZmFlLTUwZmRjYjE4YTBlNA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,7.0,Sct. Mathias Gade,8800 Viborg,Henrik Gerners Vej 19,DK-8800 Viborg,"Tingvej 11, 1. sal",Til kapitalejeren i Dan Bjerregaard Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-11,2008-12-30,2018-05-14,Statsautoriseret revisor,-175000.0,,20222670.0,31892775.0,20222670.0,mne31428,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dan Bjerregaard Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Dan Bjerregaard Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Dan Bjerregaard,Dan Bjerregaard,Spar Nord,Dan Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Viborg,2016-01-01,2016-12-31,-56611.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg,2017-12-31,2017-01-01,118322.0,true,2018-05-11,Viborg,,urn:ofk:oid:25477555,indberetninger-20180424,2.5118406,31892775.0,AWNtMzgkx8uVRSOdgllL,2018-05-17T08:24:59.306Z,2018-05-17T08:24:18.938Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-81-FC,2018-05-17T08:24:19.225Z,,,,,,,,,,,,,,,,,,
