entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
16435570,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2QzL2IxLzA4MDktNDBmNS04N2YzLTQ0MTgwOWQzNmQ1Yw.pdf,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2FjL2IyLzZlLzg0ZDEtNDZhMi04NjVmLWIxNzI2NDA0ZWI5MQ.xml,"2800, Kongens Lyngby","Lyngby Hovedgade 47, 1.",Til den daglige ledelse i EADK ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-21,1992-09-15,2015-05-28,0.0,16435570.0,32008143.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for EADK ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leo Julsgaard,Danske Bank,Advokat BB,EADK ApS,"Revisionsfirmaet Ole Poulsen, Statsautoriseret revisionsvirksomhed",0.0,2014-12-31,2014-01-01,2015-05-21,Kgs. Lyngby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5375899,indberetninger-20180424,2.5124211,16435570.0,,2018-03-30T23:53:41.542Z,2015-05-30T12:13:17.607Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-BD,2015-05-30T12:13:17.655Z,
16435570,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2QzL2IxLzA4MDktNDBmNS04N2YzLTQ0MTgwOWQzNmQ1Yw.pdf,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2FjL2IyLzZlLzg0ZDEtNDZhMi04NjVmLWIxNzI2NDA0ZWI5MQ.xml,"2800, Kongens Lyngby","Lyngby Hovedgade 47, 1.",Til den daglige ledelse i EADK ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-21,1992-09-15,2015-05-28,0.0,16435570.0,32008143.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for EADK ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leo Julsgaard,Danske Bank,Advokat BB,EADK ApS,"Revisionsfirmaet Ole Poulsen, Statsautoriseret revisionsvirksomhed",0.0,2014-12-31,2014-01-01,2015-05-21,Kgs. Lyngby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5375899,indberetninger-20180424,2.5124211,16435570.0,,2018-03-30T23:53:41.542Z,2015-05-30T12:13:17.607Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-BD,2015-05-30T12:13:17.655Z,
16435570,2014-01-01,2014-12-31,ID_2,,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2QzL2IxLzA4MDktNDBmNS04N2YzLTQ0MTgwOWQzNmQ1Yw.pdf,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2FjL2IyLzZlLzg0ZDEtNDZhMi04NjVmLWIxNzI2NDA0ZWI5MQ.xml,"2800, Kongens Lyngby","Lyngby Hovedgade 47, 1.",Til den daglige ledelse i EADK ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-21,1992-09-15,2015-05-28,0.0,16435570.0,32008143.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for EADK ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leo Julsgaard,Danske Bank,Advokat BB,EADK ApS,"Revisionsfirmaet Ole Poulsen, Statsautoriseret revisionsvirksomhed",0.0,2014-12-31,2014-01-01,2015-05-21,Kgs. Lyngby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5375899,indberetninger-20180424,2.5124211,16435570.0,,2018-03-30T23:53:41.542Z,2015-05-30T12:13:17.607Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-BD,2015-05-30T12:13:17.655Z,Leo Julsgaard
16435570,2014-01-01,2014-12-31,ID_3,,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2QzL2IxLzA4MDktNDBmNS04N2YzLTQ0MTgwOWQzNmQ1Yw.pdf,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2FjL2IyLzZlLzg0ZDEtNDZhMi04NjVmLWIxNzI2NDA0ZWI5MQ.xml,"2800, Kongens Lyngby","Lyngby Hovedgade 47, 1.",Til den daglige ledelse i EADK ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-21,1992-09-15,2015-05-28,0.0,16435570.0,32008143.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for EADK ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leo Julsgaard,Danske Bank,Advokat BB,EADK ApS,"Revisionsfirmaet Ole Poulsen, Statsautoriseret revisionsvirksomhed",0.0,2014-12-31,2014-01-01,2015-05-21,Kgs. Lyngby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5375899,indberetninger-20180424,2.5124211,16435570.0,,2018-03-30T23:53:41.542Z,2015-05-30T12:13:17.607Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-BD,2015-05-30T12:13:17.655Z,
16435570,2014-01-01,2014-12-31,ID_4,,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2QzL2IxLzA4MDktNDBmNS04N2YzLTQ0MTgwOWQzNmQ1Yw.pdf,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2FjL2IyLzZlLzg0ZDEtNDZhMi04NjVmLWIxNzI2NDA0ZWI5MQ.xml,"2800, Kongens Lyngby","Lyngby Hovedgade 47, 1.",Til den daglige ledelse i EADK ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-21,1992-09-15,2015-05-28,0.0,16435570.0,32008143.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for EADK ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leo Julsgaard,Danske Bank,Advokat BB,EADK ApS,"Revisionsfirmaet Ole Poulsen, Statsautoriseret revisionsvirksomhed",0.0,2014-12-31,2014-01-01,2015-05-21,Kgs. Lyngby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5375899,indberetninger-20180424,2.5124211,16435570.0,,2018-03-30T23:53:41.542Z,2015-05-30T12:13:17.607Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-BD,2015-05-30T12:13:17.655Z,
16435570,2014-01-01,2014-12-31,ID_5,,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2QzL2IxLzA4MDktNDBmNS04N2YzLTQ0MTgwOWQzNmQ1Yw.pdf,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2FjL2IyLzZlLzg0ZDEtNDZhMi04NjVmLWIxNzI2NDA0ZWI5MQ.xml,"2800, Kongens Lyngby","Lyngby Hovedgade 47, 1.",Til den daglige ledelse i EADK ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-21,1992-09-15,2015-05-28,0.0,16435570.0,32008143.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for EADK ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leo Julsgaard,Danske Bank,Advokat BB,EADK ApS,"Revisionsfirmaet Ole Poulsen, Statsautoriseret revisionsvirksomhed",0.0,2014-12-31,2014-01-01,2015-05-21,Kgs. Lyngby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5375899,indberetninger-20180424,2.5124211,16435570.0,,2018-03-30T23:53:41.542Z,2015-05-30T12:13:17.607Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-BD,2015-05-30T12:13:17.655Z,
16435570,2014-01-01,2014-12-31,ID_6,,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2QzL2IxLzA4MDktNDBmNS04N2YzLTQ0MTgwOWQzNmQ1Yw.pdf,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2FjL2IyLzZlLzg0ZDEtNDZhMi04NjVmLWIxNzI2NDA0ZWI5MQ.xml,"2800, Kongens Lyngby","Lyngby Hovedgade 47, 1.",Til den daglige ledelse i EADK ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-21,1992-09-15,2015-05-28,0.0,16435570.0,32008143.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for EADK ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leo Julsgaard,Danske Bank,Advokat BB,EADK ApS,"Revisionsfirmaet Ole Poulsen, Statsautoriseret revisionsvirksomhed",0.0,2014-12-31,2014-01-01,2015-05-21,Kgs. Lyngby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5375899,indberetninger-20180424,2.5124211,16435570.0,,2018-03-30T23:53:41.542Z,2015-05-30T12:13:17.607Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-BD,2015-05-30T12:13:17.655Z,
16435570,2014-01-01,2014-12-31,ID_7,,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2QzL2IxLzA4MDktNDBmNS04N2YzLTQ0MTgwOWQzNmQ1Yw.pdf,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2FjL2IyLzZlLzg0ZDEtNDZhMi04NjVmLWIxNzI2NDA0ZWI5MQ.xml,"2800, Kongens Lyngby","Lyngby Hovedgade 47, 1.",Til den daglige ledelse i EADK ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-21,1992-09-15,2015-05-28,0.0,16435570.0,32008143.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for EADK ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leo Julsgaard,Danske Bank,Advokat BB,EADK ApS,"Revisionsfirmaet Ole Poulsen, Statsautoriseret revisionsvirksomhed",0.0,2014-12-31,2014-01-01,2015-05-21,Kgs. Lyngby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5375899,indberetninger-20180424,2.5124211,16435570.0,,2018-03-30T23:53:41.542Z,2015-05-30T12:13:17.607Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-BD,2015-05-30T12:13:17.655Z,
16435570,2014-01-01,2014-12-31,ID_8,,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2QzL2IxLzA4MDktNDBmNS04N2YzLTQ0MTgwOWQzNmQ1Yw.pdf,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2FjL2IyLzZlLzg0ZDEtNDZhMi04NjVmLWIxNzI2NDA0ZWI5MQ.xml,"2800, Kongens Lyngby","Lyngby Hovedgade 47, 1.",Til den daglige ledelse i EADK ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-21,1992-09-15,2015-05-28,0.0,16435570.0,32008143.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for EADK ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leo Julsgaard,Danske Bank,Advokat BB,EADK ApS,"Revisionsfirmaet Ole Poulsen, Statsautoriseret revisionsvirksomhed",0.0,2014-12-31,2014-01-01,2015-05-21,Kgs. Lyngby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5375899,indberetninger-20180424,2.5124211,16435570.0,,2018-03-30T23:53:41.542Z,2015-05-30T12:13:17.607Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-BD,2015-05-30T12:13:17.655Z,
16435570,2014-01-01,2014-12-31,ID_9,,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2QzL2IxLzA4MDktNDBmNS04N2YzLTQ0MTgwOWQzNmQ1Yw.pdf,http://regnskaber.virk.dk/07553461/ZG9rdW1lbnRsYWdlcjovLzAzL2E0L2FjL2IyLzZlLzg0ZDEtNDZhMi04NjVmLWIxNzI2NDA0ZWI5MQ.xml,"2800, Kongens Lyngby","Lyngby Hovedgade 47, 1.",Til den daglige ledelse i EADK ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-21,1992-09-15,2015-05-28,0.0,16435570.0,32008143.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for EADK ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leo Julsgaard,Danske Bank,Advokat BB,EADK ApS,"Revisionsfirmaet Ole Poulsen, Statsautoriseret revisionsvirksomhed",0.0,2014-12-31,2014-01-01,2015-05-21,Kgs. Lyngby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5375899,indberetninger-20180424,2.5124211,16435570.0,,2018-03-30T23:53:41.542Z,2015-05-30T12:13:17.607Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-BD,2015-05-30T12:13:17.655Z,
