entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,CashAndCashEquivalents,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CostOfSales,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
32671799,2016-07-01,2016-07-01,c10,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMxLzE1Lzc1LzMxNmEtNGE5My04ZGQzLTg2ZjQ2NTE2MWI2OA.xhtml,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2JhLzBiLzhiLzYzODEtNDUzZS05OGY2LTNjOWEyYjdkYzFjYQ.pdf,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2M2LzM1LzlhLzk4NzItNGEyOC1hNjQ0LTI1NTRlMDAwYmVmYg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,33.0,Algade,Danmark,DK,KÃ¸ge,4600.0,Havdrup,4622.0,1.0,Nylandsvej,4600  KÃ¸ge,Lyngvej 46,Til den daglige ledelse i SÃ¸geren.dk ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2018-09-27,2018-09-27,Registreret Revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",br.sr.holding@gmail.com,32671799.0,mne17234,1021949678.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Richard,Steen Rasmussen,Steen Rasmussen,Danske Bank,SÃGEREN.DK ApS,Revisor Kim ThorsÃ¸,Havdrup,2016-07-01,2017-06-30,2018-06-30,2017-07-01,false,false,2018-09-27,KorsÃ¸r,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190045,indberetninger-20180424,2.5953956000000002,32671799.0,AWZZ_7-T5OzuYdPkFFlV,2018-10-09T18:03:51.007Z,2018-10-09T18:03:43.785Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-53-BB,2018-10-09T18:03:43.974Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32671799,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMxLzE1Lzc1LzMxNmEtNGE5My04ZGQzLTg2ZjQ2NTE2MWI2OA.xhtml,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2JhLzBiLzhiLzYzODEtNDUzZS05OGY2LTNjOWEyYjdkYzFjYQ.pdf,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2M2LzM1LzlhLzk4NzItNGEyOC1hNjQ0LTI1NTRlMDAwYmVmYg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,33.0,Algade,Danmark,DK,KÃ¸ge,4600.0,Havdrup,4622.0,1.0,Nylandsvej,4600  KÃ¸ge,Lyngvej 46,Til den daglige ledelse i SÃ¸geren.dk ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-09-27,2018-09-27,Registreret Revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",br.sr.holding@gmail.com,32671799.0,mne17234,1021949678.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Richard,Steen Rasmussen,Steen Rasmussen,Danske Bank,SÃGEREN.DK ApS,Revisor Kim ThorsÃ¸,Havdrup,2016-07-01,2017-06-30,2018-06-30,2017-07-01,false,false,2018-09-27,KorsÃ¸r,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190045,indberetninger-20180424,2.5953956000000002,32671799.0,AWZZ_7-T5OzuYdPkFFlV,2018-10-09T18:03:51.007Z,2018-10-09T18:03:43.785Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-53-BB,2018-10-09T18:03:43.974Z,0.0,0.0,0.0,12720.0,-12720.0,833.0,-13553.0,-13553.0,-12720.0,0.0,0.0,,,,,,,,,,,,,,,,
32671799,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMxLzE1Lzc1LzMxNmEtNGE5My04ZGQzLTg2ZjQ2NTE2MWI2OA.xhtml,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2JhLzBiLzhiLzYzODEtNDUzZS05OGY2LTNjOWEyYjdkYzFjYQ.pdf,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2M2LzM1LzlhLzk4NzItNGEyOC1hNjQ0LTI1NTRlMDAwYmVmYg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,33.0,Algade,Danmark,DK,KÃ¸ge,4600.0,Havdrup,4622.0,1.0,Nylandsvej,4600  KÃ¸ge,Lyngvej 46,Til den daglige ledelse i SÃ¸geren.dk ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-09-27,2018-09-27,Registreret Revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",br.sr.holding@gmail.com,32671799.0,mne17234,1021949678.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Richard,Steen Rasmussen,Steen Rasmussen,Danske Bank,SÃGEREN.DK ApS,Revisor Kim ThorsÃ¸,Havdrup,2016-07-01,2017-06-30,2018-06-30,2017-07-01,false,false,2018-09-27,KorsÃ¸r,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190045,indberetninger-20180424,2.5953956000000002,32671799.0,AWZZ_7-T5OzuYdPkFFlV,2018-10-09T18:03:51.007Z,2018-10-09T18:03:43.785Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-53-BB,2018-10-09T18:03:43.974Z,,,,,,,-13553.0,,,,,,,,,,,,,,,,,,,,
32671799,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMxLzE1Lzc1LzMxNmEtNGE5My04ZGQzLTg2ZjQ2NTE2MWI2OA.xhtml,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2JhLzBiLzhiLzYzODEtNDUzZS05OGY2LTNjOWEyYjdkYzFjYQ.pdf,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2M2LzM1LzlhLzk4NzItNGEyOC1hNjQ0LTI1NTRlMDAwYmVmYg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,33.0,Algade,Danmark,DK,KÃ¸ge,4600.0,Havdrup,4622.0,1.0,Nylandsvej,4600  KÃ¸ge,Lyngvej 46,Til den daglige ledelse i SÃ¸geren.dk ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,14.0,Regnskabsklasse B,2018-09-27,2018-09-27,Registreret Revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",br.sr.holding@gmail.com,32671799.0,mne17234,1021949678.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Richard,Steen Rasmussen,Steen Rasmussen,Danske Bank,SÃGEREN.DK ApS,Revisor Kim ThorsÃ¸,Havdrup,2016-07-01,2017-06-30,2018-06-30,2017-07-01,false,false,2018-09-27,KorsÃ¸r,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190045,indberetninger-20180424,2.5953956000000002,32671799.0,AWZZ_7-T5OzuYdPkFFlV,2018-10-09T18:03:51.007Z,2018-10-09T18:03:43.785Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-53-BB,2018-10-09T18:03:43.974Z,,,,,,,,,,,,30558.0,125000.0,30558.0,0.0,-266766.0,30558.0,297324.0,-378213.0,16741.0,30544.0,-13553.0,297324.0,280583.0,30544.0,,
32671799,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMxLzE1Lzc1LzMxNmEtNGE5My04ZGQzLTg2ZjQ2NTE2MWI2OA.xhtml,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2JhLzBiLzhiLzYzODEtNDUzZS05OGY2LTNjOWEyYjdkYzFjYQ.pdf,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2M2LzM1LzlhLzk4NzItNGEyOC1hNjQ0LTI1NTRlMDAwYmVmYg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,33.0,Algade,Danmark,DK,KÃ¸ge,4600.0,Havdrup,4622.0,1.0,Nylandsvej,4600  KÃ¸ge,Lyngvej 46,Til den daglige ledelse i SÃ¸geren.dk ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-09-27,2018-09-27,Registreret Revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",br.sr.holding@gmail.com,32671799.0,mne17234,1021949678.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Richard,Steen Rasmussen,Steen Rasmussen,Danske Bank,SÃGEREN.DK ApS,Revisor Kim ThorsÃ¸,Havdrup,2016-07-01,2017-06-30,2018-06-30,2017-07-01,false,false,2018-09-27,KorsÃ¸r,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190045,indberetninger-20180424,2.5953956000000002,32671799.0,AWZZ_7-T5OzuYdPkFFlV,2018-10-09T18:03:51.007Z,2018-10-09T18:03:43.785Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-53-BB,2018-10-09T18:03:43.974Z,0.0,0.0,0.0,9059.0,-9059.0,839.0,-9898.0,-9898.0,-9059.0,0.0,0.0,,,,,,,,,,,,,,,,
32671799,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMxLzE1Lzc1LzMxNmEtNGE5My04ZGQzLTg2ZjQ2NTE2MWI2OA.xhtml,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2JhLzBiLzhiLzYzODEtNDUzZS05OGY2LTNjOWEyYjdkYzFjYQ.pdf,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2M2LzM1LzlhLzk4NzItNGEyOC1hNjQ0LTI1NTRlMDAwYmVmYg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,33.0,Algade,Danmark,DK,KÃ¸ge,4600.0,Havdrup,4622.0,1.0,Nylandsvej,4600  KÃ¸ge,Lyngvej 46,Til den daglige ledelse i SÃ¸geren.dk ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-09-27,2018-09-27,Registreret Revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",br.sr.holding@gmail.com,32671799.0,mne17234,1021949678.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Richard,Steen Rasmussen,Steen Rasmussen,Danske Bank,SÃGEREN.DK ApS,Revisor Kim ThorsÃ¸,Havdrup,2016-07-01,2017-06-30,2018-06-30,2017-07-01,false,false,2018-09-27,KorsÃ¸r,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190045,indberetninger-20180424,2.5953956000000002,32671799.0,AWZZ_7-T5OzuYdPkFFlV,2018-10-09T18:03:51.007Z,2018-10-09T18:03:43.785Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-53-BB,2018-10-09T18:03:43.974Z,,,,,,,,,,,,,,,,,,,,,,,,,,38199420.0,Nordisk Revision Godkendt Revisionsinteressentskab
32671799,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMxLzE1Lzc1LzMxNmEtNGE5My04ZGQzLTg2ZjQ2NTE2MWI2OA.xhtml,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2JhLzBiLzhiLzYzODEtNDUzZS05OGY2LTNjOWEyYjdkYzFjYQ.pdf,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2M2LzM1LzlhLzk4NzItNGEyOC1hNjQ0LTI1NTRlMDAwYmVmYg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,33.0,Algade,Danmark,DK,KÃ¸ge,4600.0,Havdrup,4622.0,1.0,Nylandsvej,4600  KÃ¸ge,Lyngvej 46,Til den daglige ledelse i SÃ¸geren.dk ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-09-27,2018-09-27,Registreret Revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",br.sr.holding@gmail.com,32671799.0,mne17234,1021949678.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Richard,Steen Rasmussen,Steen Rasmussen,Danske Bank,SÃGEREN.DK ApS,Revisor Kim ThorsÃ¸,Havdrup,2016-07-01,2017-06-30,2018-06-30,2017-07-01,false,false,2018-09-27,KorsÃ¸r,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190045,indberetninger-20180424,2.5953956000000002,32671799.0,AWZZ_7-T5OzuYdPkFFlV,2018-10-09T18:03:51.007Z,2018-10-09T18:03:43.785Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-53-BB,2018-10-09T18:03:43.974Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32671799,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMxLzE1Lzc1LzMxNmEtNGE5My04ZGQzLTg2ZjQ2NTE2MWI2OA.xhtml,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2JhLzBiLzhiLzYzODEtNDUzZS05OGY2LTNjOWEyYjdkYzFjYQ.pdf,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2M2LzM1LzlhLzk4NzItNGEyOC1hNjQ0LTI1NTRlMDAwYmVmYg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,33.0,Algade,Danmark,DK,KÃ¸ge,4600.0,Havdrup,4622.0,1.0,Nylandsvej,4600  KÃ¸ge,Lyngvej 46,Til den daglige ledelse i SÃ¸geren.dk ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-09-27,2018-09-27,Registreret Revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",br.sr.holding@gmail.com,32671799.0,mne17234,1021949678.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Richard,Steen Rasmussen,Steen Rasmussen,Danske Bank,SÃGEREN.DK ApS,Revisor Kim ThorsÃ¸,Havdrup,2016-07-01,2017-06-30,2018-06-30,2017-07-01,false,false,2018-09-27,KorsÃ¸r,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190045,indberetninger-20180424,2.5953956000000002,32671799.0,AWZZ_7-T5OzuYdPkFFlV,2018-10-09T18:03:51.007Z,2018-10-09T18:03:43.785Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-53-BB,2018-10-09T18:03:43.974Z,,,,,,,,,,,,,,,,,,,,,,,,,,38199420.0,Nordisk Revision Godkendt Revisionsinteressentskab
32671799,2017-07-01,2018-06-30,c5,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMxLzE1Lzc1LzMxNmEtNGE5My04ZGQzLTg2ZjQ2NTE2MWI2OA.xhtml,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2JhLzBiLzhiLzYzODEtNDUzZS05OGY2LTNjOWEyYjdkYzFjYQ.pdf,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2M2LzM1LzlhLzk4NzItNGEyOC1hNjQ0LTI1NTRlMDAwYmVmYg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,33.0,Algade,Danmark,DK,KÃ¸ge,4600.0,Havdrup,4622.0,1.0,Nylandsvej,4600  KÃ¸ge,Lyngvej 46,Til den daglige ledelse i SÃ¸geren.dk ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,,Regnskabsklasse B,2018-09-27,2018-09-27,Registreret Revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",br.sr.holding@gmail.com,32671799.0,mne17234,1021949678.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Richard,Steen Rasmussen,Steen Rasmussen,Danske Bank,SÃGEREN.DK ApS,Revisor Kim ThorsÃ¸,Havdrup,2016-07-01,2017-06-30,2018-06-30,2017-07-01,false,false,2018-09-27,KorsÃ¸r,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190045,indberetninger-20180424,2.5953956000000002,32671799.0,AWZZ_7-T5OzuYdPkFFlV,2018-10-09T18:03:51.007Z,2018-10-09T18:03:43.785Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-53-BB,2018-10-09T18:03:43.974Z,,,,,,,-9898.0,,,,,,,,,,,,,,,,,,,,
32671799,2018-06-30,2018-06-30,c7,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMxLzE1Lzc1LzMxNmEtNGE5My04ZGQzLTg2ZjQ2NTE2MWI2OA.xhtml,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2JhLzBiLzhiLzYzODEtNDUzZS05OGY2LTNjOWEyYjdkYzFjYQ.pdf,http://regnskaber.virk.dk/99717623/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2M2LzM1LzlhLzk4NzItNGEyOC1hNjQ0LTI1NTRlMDAwYmVmYg.xml,true,Danmark,DK,KorsÃ¸r,4220.0,33.0,Algade,Danmark,DK,KÃ¸ge,4600.0,Havdrup,4622.0,1.0,Nylandsvej,4600  KÃ¸ge,Lyngvej 46,Til den daglige ledelse i SÃ¸geren.dk ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2018-09-27,2018-09-27,Registreret Revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",br.sr.holding@gmail.com,32671799.0,mne17234,1021949678.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Richard,Steen Rasmussen,Steen Rasmussen,Danske Bank,SÃGEREN.DK ApS,Revisor Kim ThorsÃ¸,Havdrup,2016-07-01,2017-06-30,2018-06-30,2017-07-01,false,false,2018-09-27,KorsÃ¸r,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26190045,indberetninger-20180424,2.5953956000000002,32671799.0,AWZZ_7-T5OzuYdPkFFlV,2018-10-09T18:03:51.007Z,2018-10-09T18:03:43.785Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-53-BB,2018-10-09T18:03:43.974Z,,,,,,,,,,,,31893.0,125000.0,31893.0,0.0,-276664.0,31893.0,308557.0,-391766.0,16161.0,31893.0,-9898.0,308557.0,292396.0,31893.0,,
