entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DisposalsOfInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables
34900515,2016-10-01,2016-10-01,c235,,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2VmLzM1LzY2LzdiNmEtNDQxOS04ZmU0LTIzNTVmZjJlMGI1Yg.pdf,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQ5L2UwL2QwL2EwOTktNGViMC05NTc0LWI4YjQ3MmM1OGE5Mw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Albertslund,2620.0,82.0,JÃ¦gerhusene,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-12,2019-02-12,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,ck@ck.dk,15915641.0,34900515.0,15915641.0,mne34390,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MS International ApS.,Ãrsrapport,2845980.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kenneth Iversen,Morten Holm Christensen,Morten Holm Christensen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",MS International ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Albertslund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-12,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26759330,indberetninger-20180424,2.5124211,34900515.0,AWk5lDGcRYGX6_YTFeFR,2019-03-01T14:07:16.241Z,2019-03-01T14:06:46.613Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-38-WT,2019-03-01T14:06:46.741Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34900515,2016-10-01,2016-10-01,c704,,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2VmLzM1LzY2LzdiNmEtNDQxOS04ZmU0LTIzNTVmZjJlMGI1Yg.pdf,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQ5L2UwL2QwL2EwOTktNGViMC05NTc0LWI4YjQ3MmM1OGE5Mw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Albertslund,2620.0,82.0,JÃ¦gerhusene,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-12,2019-02-12,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,ck@ck.dk,15915641.0,34900515.0,15915641.0,mne34390,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MS International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kenneth Iversen,Morten Holm Christensen,Morten Holm Christensen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",MS International ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Albertslund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-12,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26759330,indberetninger-20180424,2.5124211,34900515.0,AWk5lDGcRYGX6_YTFeFR,2019-03-01T14:07:16.241Z,2019-03-01T14:06:46.613Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-38-WT,2019-03-01T14:06:46.741Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,
34900515,2016-10-01,2016-10-01,c725,,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2VmLzM1LzY2LzdiNmEtNDQxOS04ZmU0LTIzNTVmZjJlMGI1Yg.pdf,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQ5L2UwL2QwL2EwOTktNGViMC05NTc0LWI4YjQ3MmM1OGE5Mw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Albertslund,2620.0,82.0,JÃ¦gerhusene,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-12,2019-02-12,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,ck@ck.dk,15915641.0,34900515.0,15915641.0,mne34390,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MS International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kenneth Iversen,Morten Holm Christensen,Morten Holm Christensen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",MS International ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Albertslund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-12,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26759330,indberetninger-20180424,2.5124211,34900515.0,AWk5lDGcRYGX6_YTFeFR,2019-03-01T14:07:16.241Z,2019-03-01T14:06:46.613Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-38-WT,2019-03-01T14:06:46.741Z,-366647.0,,,,,,,,,,,,,,,,,,,,,,,,,
34900515,2016-10-01,2017-09-30,c120,,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2VmLzM1LzY2LzdiNmEtNDQxOS04ZmU0LTIzNTVmZjJlMGI1Yg.pdf,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQ5L2UwL2QwL2EwOTktNGViMC05NTc0LWI4YjQ3MmM1OGE5Mw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Albertslund,2620.0,82.0,JÃ¦gerhusene,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-12,2019-02-12,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,ck@ck.dk,15915641.0,34900515.0,15915641.0,mne34390,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MS International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kenneth Iversen,Morten Holm Christensen,Morten Holm Christensen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",MS International ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Albertslund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-12,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26759330,indberetninger-20180424,2.5124211,34900515.0,AWk5lDGcRYGX6_YTFeFR,2019-03-01T14:07:16.241Z,2019-03-01T14:06:46.613Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-38-WT,2019-03-01T14:06:46.741Z,,-166019.0,,,,,,,,,,,,,,,,,,,,,,,,
34900515,2016-10-01,2017-09-30,c236,,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2VmLzM1LzY2LzdiNmEtNDQxOS04ZmU0LTIzNTVmZjJlMGI1Yg.pdf,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQ5L2UwL2QwL2EwOTktNGViMC05NTc0LWI4YjQ3MmM1OGE5Mw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Albertslund,2620.0,82.0,JÃ¦gerhusene,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-12,2019-02-12,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,ck@ck.dk,15915641.0,34900515.0,15915641.0,mne34390,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MS International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kenneth Iversen,Morten Holm Christensen,Morten Holm Christensen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",MS International ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Albertslund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-12,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26759330,indberetninger-20180424,2.5124211,34900515.0,AWk5lDGcRYGX6_YTFeFR,2019-03-01T14:07:16.241Z,2019-03-01T14:06:46.613Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-38-WT,2019-03-01T14:06:46.741Z,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
34900515,2016-10-01,2017-09-30,c3,,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2VmLzM1LzY2LzdiNmEtNDQxOS04ZmU0LTIzNTVmZjJlMGI1Yg.pdf,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQ5L2UwL2QwL2EwOTktNGViMC05NTc0LWI4YjQ3MmM1OGE5Mw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Albertslund,2620.0,82.0,JÃ¦gerhusene,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-12,2019-02-12,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,ck@ck.dk,15915641.0,34900515.0,15915641.0,mne34390,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MS International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kenneth Iversen,Morten Holm Christensen,Morten Holm Christensen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",MS International ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Albertslund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-12,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26759330,indberetninger-20180424,2.5124211,34900515.0,AWk5lDGcRYGX6_YTFeFR,2019-03-01T14:07:16.241Z,2019-03-01T14:06:46.613Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-38-WT,2019-03-01T14:06:46.741Z,,-166019.0,,-900.0,0.0,171786.0,6667.0,-166019.0,-900.0,,,,,,,,,,,,,,,,,
34900515,2016-10-01,2017-09-30,c726,,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2VmLzM1LzY2LzdiNmEtNDQxOS04ZmU0LTIzNTVmZjJlMGI1Yg.pdf,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQ5L2UwL2QwL2EwOTktNGViMC05NTc0LWI4YjQ3MmM1OGE5Mw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Albertslund,2620.0,82.0,JÃ¦gerhusene,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-12,2019-02-12,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,ck@ck.dk,15915641.0,34900515.0,15915641.0,mne34390,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MS International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kenneth Iversen,Morten Holm Christensen,Morten Holm Christensen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",MS International ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Albertslund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-12,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26759330,indberetninger-20180424,2.5124211,34900515.0,AWk5lDGcRYGX6_YTFeFR,2019-03-01T14:07:16.241Z,2019-03-01T14:06:46.613Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-38-WT,2019-03-01T14:06:46.741Z,,-166019.0,,,,,,,,,,,,,,,,,,,,,,,,
34900515,2017-09-30,2017-09-30,c237,,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2VmLzM1LzY2LzdiNmEtNDQxOS04ZmU0LTIzNTVmZjJlMGI1Yg.pdf,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQ5L2UwL2QwL2EwOTktNGViMC05NTc0LWI4YjQ3MmM1OGE5Mw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Albertslund,2620.0,82.0,JÃ¦gerhusene,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-12,2019-02-12,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,ck@ck.dk,15915641.0,34900515.0,15915641.0,mne34390,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MS International ApS.,Ãrsrapport,2845980.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kenneth Iversen,Morten Holm Christensen,Morten Holm Christensen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",MS International ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Albertslund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-12,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26759330,indberetninger-20180424,2.5124211,34900515.0,AWk5lDGcRYGX6_YTFeFR,2019-03-01T14:07:16.241Z,2019-03-01T14:06:46.613Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-38-WT,2019-03-01T14:06:46.741Z,,,,,,,,,,2845980.0,,,,,,,,,,,,,,,,
34900515,2017-09-30,2017-09-30,c4,,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2VmLzM1LzY2LzdiNmEtNDQxOS04ZmU0LTIzNTVmZjJlMGI1Yg.pdf,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQ5L2UwL2QwL2EwOTktNGViMC05NTc0LWI4YjQ3MmM1OGE5Mw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Albertslund,2620.0,82.0,JÃ¦gerhusene,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-12,2019-02-12,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,ck@ck.dk,15915641.0,34900515.0,15915641.0,mne34390,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MS International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kenneth Iversen,Morten Holm Christensen,Morten Holm Christensen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",MS International ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Albertslund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-12,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26759330,indberetninger-20180424,2.5124211,34900515.0,AWk5lDGcRYGX6_YTFeFR,2019-03-01T14:07:16.241Z,2019-03-01T14:06:46.613Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-38-WT,2019-03-01T14:06:46.741Z,-452666.0,,,,,,,,,2845980.0,3502864.0,150217.0,80000.0,656884.0,3502864.0,3955530.0,2845980.0,2845980.0,117005.0,-532666.0,1040000.0,3955530.0,2798525.0,506667.0,506667.0,0.0
34900515,2017-09-30,2017-09-30,c706,,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2VmLzM1LzY2LzdiNmEtNDQxOS04ZmU0LTIzNTVmZjJlMGI1Yg.pdf,http://regnskaber.virk.dk/51500943/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzQ5L2UwL2QwL2EwOTktNGViMC05NTc0LWI4YjQ3MmM1OGE5Mw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Albertslund,2620.0,82.0,JÃ¦gerhusene,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-12,2019-02-12,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,ck@ck.dk,15915641.0,34900515.0,15915641.0,mne34390,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MS International ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kenneth Iversen,Morten Holm Christensen,Morten Holm Christensen,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",MS International ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Albertslund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-12,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:26759330,indberetninger-20180424,2.5124211,34900515.0,AWk5lDGcRYGX6_YTFeFR,2019-03-01T14:07:16.241Z,2019-03-01T14:06:46.613Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-38-WT,2019-03-01T14:06:46.741Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,
