entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
29602794,2016-10-01,2017-09-30,ID_10,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzY5LzA0LzE2LzZkYTItNGE3YS05N2FiLWRkN2IzN2U1NDUwYg.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzAzLzQ4L2M1L2Q2YTktNGJkZC05NGFmLTRhZTU0NzcyOTlhOA.xml,true,"Haderslev, 6100","Storegade 88, 1.",Til den daglige ledelse i Gert Holm Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-17,2019-01-17,2006-05-01,2019-01-17,39701863.0,29602794.0,39701863.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Gert Holm Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Gert Holm,OL Revision Haderslev,Gert Holm Holding ApS,"OL Revision Haderslev, Statsautoriseret Revisionsanpartsselskab",RÃ¸dding,2016-10-01,2017-09-30,-212300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2018-09-30,2017-10-01,false,2019-01-17,RÃ¸dding,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26575529,indberetninger-20180424,2.5095785,29602794.0,AWhb8xRHet7j816Dxyjr,2019-01-17T13:15:37.269Z,2019-01-17T13:14:43.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AE-22-DS,2019-01-17T13:14:43.203Z,,,,,,,,,,,,,,,,,,,,,,,,
29602794,2016-10-01,2017-09-30,ID_12,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzY5LzA0LzE2LzZkYTItNGE3YS05N2FiLWRkN2IzN2U1NDUwYg.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzAzLzQ4L2M1L2Q2YTktNGJkZC05NGFmLTRhZTU0NzcyOTlhOA.xml,true,"Haderslev, 6100","Storegade 88, 1.",Til den daglige ledelse i Gert Holm Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-17,2019-01-17,2006-05-01,2019-01-17,39701863.0,29602794.0,39701863.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Gert Holm Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Gert Holm,OL Revision Haderslev,Gert Holm Holding ApS,"OL Revision Haderslev, Statsautoriseret Revisionsanpartsselskab",RÃ¸dding,2016-10-01,2017-09-30,-14062.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2018-09-30,2017-10-01,false,2019-01-17,RÃ¸dding,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26575529,indberetninger-20180424,2.5095785,29602794.0,AWhb8xRHet7j816Dxyjr,2019-01-17T13:15:37.269Z,2019-01-17T13:14:43.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AE-22-DS,2019-01-17T13:14:43.203Z,,,,,,,,,,,,,,,,,,,,,,,,
29602794,2016-10-01,2017-09-30,ID_14,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzY5LzA0LzE2LzZkYTItNGE3YS05N2FiLWRkN2IzN2U1NDUwYg.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzAzLzQ4L2M1L2Q2YTktNGJkZC05NGFmLTRhZTU0NzcyOTlhOA.xml,true,"Haderslev, 6100","Storegade 88, 1.",Til den daglige ledelse i Gert Holm Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-17,2019-01-17,2006-05-01,2019-01-17,39701863.0,29602794.0,39701863.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Gert Holm Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Gert Holm,OL Revision Haderslev,Gert Holm Holding ApS,"OL Revision Haderslev, Statsautoriseret Revisionsanpartsselskab",RÃ¸dding,2016-10-01,2017-09-30,-75000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2018-09-30,2017-10-01,false,2019-01-17,RÃ¸dding,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26575529,indberetninger-20180424,2.5095785,29602794.0,AWhb8xRHet7j816Dxyjr,2019-01-17T13:15:37.269Z,2019-01-17T13:14:43.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AE-22-DS,2019-01-17T13:14:43.203Z,,,,,,,,,,,,,,,,,,,,,,,,
29602794,2016-10-01,2017-09-30,ID_8,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzY5LzA0LzE2LzZkYTItNGE3YS05N2FiLWRkN2IzN2U1NDUwYg.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzAzLzQ4L2M1L2Q2YTktNGJkZC05NGFmLTRhZTU0NzcyOTlhOA.xml,true,"Haderslev, 6100","Storegade 88, 1.",Til den daglige ledelse i Gert Holm Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-17,2019-01-17,2006-05-01,2019-01-17,39701863.0,29602794.0,39701863.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Gert Holm Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Gert Holm,OL Revision Haderslev,Gert Holm Holding ApS,"OL Revision Haderslev, Statsautoriseret Revisionsanpartsselskab",RÃ¸dding,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2018-09-30,2017-10-01,false,2019-01-17,RÃ¸dding,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26575529,indberetninger-20180424,2.5095785,29602794.0,AWhb8xRHet7j816Dxyjr,2019-01-17T13:15:37.269Z,2019-01-17T13:14:43.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AE-22-DS,2019-01-17T13:14:43.203Z,0.0,,,,,,,,,,,,,,,,,,,,,,,
29602794,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzY5LzA0LzE2LzZkYTItNGE3YS05N2FiLWRkN2IzN2U1NDUwYg.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzAzLzQ4L2M1L2Q2YTktNGJkZC05NGFmLTRhZTU0NzcyOTlhOA.xml,true,"Haderslev, 6100","Storegade 88, 1.",Til den daglige ledelse i Gert Holm Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-17,2019-01-17,2006-05-01,2019-01-17,39701863.0,29602794.0,39701863.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Gert Holm Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Gert Holm,OL Revision Haderslev,Gert Holm Holding ApS,"OL Revision Haderslev, Statsautoriseret Revisionsanpartsselskab",RÃ¸dding,2016-10-01,2017-09-30,301362.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2018-09-30,2017-10-01,false,2019-01-17,RÃ¸dding,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26575529,indberetninger-20180424,2.5095785,29602794.0,AWhb8xRHet7j816Dxyjr,2019-01-17T13:15:37.269Z,2019-01-17T13:14:43.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AE-22-DS,2019-01-17T13:14:43.203Z,,6000.0,294803.0,559.0,301362.0,6000.0,,,,,,,,,,,,,,,,,,
29602794,2017-09-30,2017-09-30,ID_6,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzY5LzA0LzE2LzZkYTItNGE3YS05N2FiLWRkN2IzN2U1NDUwYg.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzAzLzQ4L2M1L2Q2YTktNGJkZC05NGFmLTRhZTU0NzcyOTlhOA.xml,true,"Haderslev, 6100","Storegade 88, 1.",Til den daglige ledelse i Gert Holm Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-17,2019-01-17,2006-05-01,2019-01-17,39701863.0,29602794.0,39701863.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Gert Holm Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Gert Holm,OL Revision Haderslev,Gert Holm Holding ApS,"OL Revision Haderslev, Statsautoriseret Revisionsanpartsselskab",RÃ¸dding,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2018-09-30,2017-10-01,false,2019-01-17,RÃ¸dding,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26575529,indberetninger-20180424,2.5095785,29602794.0,AWhb8xRHet7j816Dxyjr,2019-01-17T13:15:37.269Z,2019-01-17T13:14:43.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AE-22-DS,2019-01-17T13:14:43.203Z,,,,,,,1338388.0,125000.0,5317.0,1333387.0,1338388.0,5001.0,1333071.0,1333071.0,1333071.0,1.0,75000.0,1125571.0,7816.0,5001.0,5317.0,5317.0,5000.0,
29602794,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzY5LzA0LzE2LzZkYTItNGE3YS05N2FiLWRkN2IzN2U1NDUwYg.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzAzLzQ4L2M1L2Q2YTktNGJkZC05NGFmLTRhZTU0NzcyOTlhOA.xml,true,"Haderslev, 6100","Storegade 88, 1.",Til den daglige ledelse i Gert Holm Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-17,2019-01-17,2006-05-01,2019-01-17,39701863.0,29602794.0,39701863.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Gert Holm Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Gert Holm,OL Revision Haderslev,Gert Holm Holding ApS,"OL Revision Haderslev, Statsautoriseret Revisionsanpartsselskab",RÃ¸dding,2016-10-01,2017-09-30,237379.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2018-09-30,2017-10-01,false,2019-01-17,RÃ¸dding,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26575529,indberetninger-20180424,2.5095785,29602794.0,AWhb8xRHet7j816Dxyjr,2019-01-17T13:15:37.269Z,2019-01-17T13:14:43.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AE-22-DS,2019-01-17T13:14:43.203Z,,-500.0,237879.0,0.0,237379.0,-500.0,,,,,,,,,,,,,,,,,,
29602794,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzY5LzA0LzE2LzZkYTItNGE3YS05N2FiLWRkN2IzN2U1NDUwYg.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzAzLzQ4L2M1L2Q2YTktNGJkZC05NGFmLTRhZTU0NzcyOTlhOA.xml,true,"Haderslev, 6100","Storegade 88, 1.",Til den daglige ledelse i Gert Holm Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-17,2019-01-17,2006-05-01,2019-01-17,39701863.0,29602794.0,39701863.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Gert Holm Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Gert Holm,OL Revision Haderslev,Gert Holm Holding ApS,"OL Revision Haderslev, Statsautoriseret Revisionsanpartsselskab",RÃ¸dding,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2018-09-30,2017-10-01,false,2019-01-17,RÃ¸dding,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26575529,indberetninger-20180424,2.5095785,29602794.0,AWhb8xRHet7j816Dxyjr,2019-01-17T13:15:37.269Z,2019-01-17T13:14:43.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AE-22-DS,2019-01-17T13:14:43.203Z,,,,,,,,,,,,,,,,,,,,,,,,
29602794,2017-10-01,2018-09-30,ID_11,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzY5LzA0LzE2LzZkYTItNGE3YS05N2FiLWRkN2IzN2U1NDUwYg.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzAzLzQ4L2M1L2Q2YTktNGJkZC05NGFmLTRhZTU0NzcyOTlhOA.xml,true,"Haderslev, 6100","Storegade 88, 1.",Til den daglige ledelse i Gert Holm Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-17,2019-01-17,2006-05-01,2019-01-17,39701863.0,29602794.0,39701863.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Gert Holm Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Gert Holm,OL Revision Haderslev,Gert Holm Holding ApS,"OL Revision Haderslev, Statsautoriseret Revisionsanpartsselskab",RÃ¸dding,2016-10-01,2017-09-30,500.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2018-09-30,2017-10-01,false,2019-01-17,RÃ¸dding,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26575529,indberetninger-20180424,2.5095785,29602794.0,AWhb8xRHet7j816Dxyjr,2019-01-17T13:15:37.269Z,2019-01-17T13:14:43.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AE-22-DS,2019-01-17T13:14:43.203Z,,,,,,,,,,,,,,,,,,,,,,,,
29602794,2017-10-01,2018-09-30,ID_13,,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzY5LzA0LzE2LzZkYTItNGE3YS05N2FiLWRkN2IzN2U1NDUwYg.pdf,http://regnskaber.virk.dk/49720692/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzAzLzQ4L2M1L2Q2YTktNGJkZC05NGFmLTRhZTU0NzcyOTlhOA.xml,true,"Haderslev, 6100","Storegade 88, 1.",Til den daglige ledelse i Gert Holm Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2019-01-17,2019-01-17,2006-05-01,2019-01-17,39701863.0,29602794.0,39701863.0,mne33209,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Gert Holm Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Kristensen,Gert Holm,OL Revision Haderslev,Gert Holm Holding ApS,"OL Revision Haderslev, Statsautoriseret Revisionsanpartsselskab",RÃ¸dding,2016-10-01,2017-09-30,-54000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"510, Haderslev",2018-09-30,2017-10-01,false,2019-01-17,RÃ¸dding,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26575529,indberetninger-20180424,2.5095785,29602794.0,AWhb8xRHet7j816Dxyjr,2019-01-17T13:15:37.269Z,2019-01-17T13:14:43.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AE-22-DS,2019-01-17T13:14:43.203Z,,,,,,,,,,,,,,,,,,,,,,,,
