entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,NameAndSurnameOfMemberOfExecutiveBoard
35400710,2012-01-01,2012-12-31,ID_11,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDcxMDtBcFMxMDkzNDsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8veGJybHMvWC1FRTlFQjYzMC0yMDE0MDQxNV8xMzU4MDhfNTEy.xml,"Vejle, 7100",Damhaven 5C,Til den daglige ledelse i Stenhuggeri Begravelse ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1976-06-23,2014-04-10,0.0,35400710.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Stenhuggeri Begravelse ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sally KelbÃ¸l,Stenhuggeri Begravelse ApS,"ReviPartner, Vejle","Otterup, den 24. marts 2014",106660.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-24,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9034263,indberetninger-20180424,2.5124266,35400710.0,,2018-03-31T19:53:47.052Z,2014-04-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.016,2014-04-15T22:00:00.000Z,,,,,,,,,
35400710,2012-01-01,2012-12-31,ID_13,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDcxMDtBcFMxMDkzNDsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8veGJybHMvWC1FRTlFQjYzMC0yMDE0MDQxNV8xMzU4MDhfNTEy.xml,"Vejle, 7100",Damhaven 5C,Til den daglige ledelse i Stenhuggeri Begravelse ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1976-06-23,2014-04-10,0.0,35400710.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Stenhuggeri Begravelse ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sally KelbÃ¸l,Stenhuggeri Begravelse ApS,"ReviPartner, Vejle","Otterup, den 24. marts 2014",106660.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-24,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9034263,indberetninger-20180424,2.5124266,35400710.0,,2018-03-31T19:53:47.052Z,2014-04-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.016,2014-04-15T22:00:00.000Z,,,,,,,,,
35400710,2012-01-01,2012-12-31,ID_9,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDcxMDtBcFMxMDkzNDsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8veGJybHMvWC1FRTlFQjYzMC0yMDE0MDQxNV8xMzU4MDhfNTEy.xml,"Vejle, 7100",Damhaven 5C,Til den daglige ledelse i Stenhuggeri Begravelse ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1976-06-23,2014-04-10,0.0,35400710.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Stenhuggeri Begravelse ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sally KelbÃ¸l,Stenhuggeri Begravelse ApS,"ReviPartner, Vejle","Otterup, den 24. marts 2014",-106660.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-24,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9034263,indberetninger-20180424,2.5124266,35400710.0,,2018-03-31T19:53:47.052Z,2014-04-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.016,2014-04-15T22:00:00.000Z,90866.0,959216.0,1147264.0,212893.0,1826.0,-113885.0,97182.0,-7225.0,
35400710,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDcxMDtBcFMxMDkzNDsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8veGJybHMvWC1FRTlFQjYzMC0yMDE0MDQxNV8xMzU4MDhfNTEy.xml,"Vejle, 7100",Damhaven 5C,Til den daglige ledelse i Stenhuggeri Begravelse ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1976-06-23,2014-04-10,0.0,35400710.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Stenhuggeri Begravelse ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sally KelbÃ¸l,Stenhuggeri Begravelse ApS,"ReviPartner, Vejle","Otterup, den 24. marts 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-24,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9034263,indberetninger-20180424,2.5124266,35400710.0,,2018-03-31T19:53:47.052Z,2014-04-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.016,2014-04-15T22:00:00.000Z,,,,,,,,,
35400710,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDcxMDtBcFMxMDkzNDsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8veGJybHMvWC1FRTlFQjYzMC0yMDE0MDQxNV8xMzU4MDhfNTEy.xml,"Vejle, 7100",Damhaven 5C,Til den daglige ledelse i Stenhuggeri Begravelse ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1976-06-23,2014-04-10,0.0,35400710.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Stenhuggeri Begravelse ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sally KelbÃ¸l,Stenhuggeri Begravelse ApS,"ReviPartner, Vejle","Otterup, den 24. marts 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-24,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9034263,indberetninger-20180424,2.5124266,35400710.0,,2018-03-31T19:53:47.052Z,2014-04-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.016,2014-04-15T22:00:00.000Z,,,,,,,,,
35400710,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDcxMDtBcFMxMDkzNDsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8veGJybHMvWC1FRTlFQjYzMC0yMDE0MDQxNV8xMzU4MDhfNTEy.xml,"Vejle, 7100",Damhaven 5C,Til den daglige ledelse i Stenhuggeri Begravelse ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1976-06-23,2014-04-10,0.0,35400710.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Stenhuggeri Begravelse ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sally KelbÃ¸l,Stenhuggeri Begravelse ApS,"ReviPartner, Vejle","Otterup, den 24. marts 2014",236000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-24,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9034263,indberetninger-20180424,2.5124266,35400710.0,,2018-03-31T19:53:47.052Z,2014-04-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.016,2014-04-15T22:00:00.000Z,,,,,,,,,
35400710,2013-01-01,2013-12-31,ID_12,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDcxMDtBcFMxMDkzNDsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8veGJybHMvWC1FRTlFQjYzMC0yMDE0MDQxNV8xMzU4MDhfNTEy.xml,"Vejle, 7100",Damhaven 5C,Til den daglige ledelse i Stenhuggeri Begravelse ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1976-06-23,2014-04-10,0.0,35400710.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Stenhuggeri Begravelse ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sally KelbÃ¸l,Stenhuggeri Begravelse ApS,"ReviPartner, Vejle","Otterup, den 24. marts 2014",236000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-24,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9034263,indberetninger-20180424,2.5124266,35400710.0,,2018-03-31T19:53:47.052Z,2014-04-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.016,2014-04-15T22:00:00.000Z,,,,,,,,,
35400710,2013-01-01,2013-12-31,ID_14,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDcxMDtBcFMxMDkzNDsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8veGJybHMvWC1FRTlFQjYzMC0yMDE0MDQxNV8xMzU4MDhfNTEy.xml,"Vejle, 7100",Damhaven 5C,Til den daglige ledelse i Stenhuggeri Begravelse ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1976-06-23,2014-04-10,0.0,35400710.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Stenhuggeri Begravelse ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sally KelbÃ¸l,Stenhuggeri Begravelse ApS,"ReviPartner, Vejle","Otterup, den 24. marts 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-24,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9034263,indberetninger-20180424,2.5124266,35400710.0,,2018-03-31T19:53:47.052Z,2014-04-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.016,2014-04-15T22:00:00.000Z,,,,,,,,,
35400710,2013-01-01,2013-12-31,ID_15,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDcxMDtBcFMxMDkzNDsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8veGJybHMvWC1FRTlFQjYzMC0yMDE0MDQxNV8xMzU4MDhfNTEy.xml,"Vejle, 7100",Damhaven 5C,Til den daglige ledelse i Stenhuggeri Begravelse ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1976-06-23,2014-04-10,0.0,35400710.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Stenhuggeri Begravelse ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sally KelbÃ¸l,Stenhuggeri Begravelse ApS,"ReviPartner, Vejle","Otterup, den 24. marts 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-24,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9034263,indberetninger-20180424,2.5124266,35400710.0,,2018-03-31T19:53:47.052Z,2014-04-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.016,2014-04-15T22:00:00.000Z,,,,,,,,,
35400710,2013-01-01,2013-12-31,ID_16,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8vcGRmcy8zNTQwMDcxMDtBcFMxMDkzNDsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/01700453/Y3ZyLmRrOi8veGJybHMvWC1FRTlFQjYzMC0yMDE0MDQxNV8xMzU4MDhfNTEy.xml,"Vejle, 7100",Damhaven 5C,Til den daglige ledelse i Stenhuggeri Begravelse ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",1976-06-23,2014-04-10,0.0,35400710.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Stenhuggeri Begravelse ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sally KelbÃ¸l,Stenhuggeri Begravelse ApS,"ReviPartner, Vejle","Otterup, den 24. marts 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-03-24,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9034263,indberetninger-20180424,2.5124266,35400710.0,,2018-03-31T19:53:47.052Z,2014-04-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.016,2014-04-15T22:00:00.000Z,,,,,,,,,
