entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Dividend,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfIssuedShares,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,AdministrativeExpenses,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,CostOfProduction,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DistributionCosts,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,ExchangeRateProfit,GrossResult,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RemunerationOfManagementCategories,Revenue,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,IntangibleAssets,Inventories,LiabilitiesAndEquity,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,NoncurrentDeferredTaxAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermDebtToOtherCreditInstitutions,ShorttermLeaseCommitments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,ExtraordinaryDividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard,DividendPaid,IncreaseOfCapital,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
89669510,2015-01-01,2015-12-31,c173,,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2Y0LzhkLzZmLzRmYjgtNDg4OS1hZDkyLTU4NDEwYTdiMDVhYw.pdf,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzA5LzQwLzVjLzFiMDQtNDAwYS1hN2M5LTllMTEzNzdlNjY0Ng.xml,435314.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2017-03-16,2017-03-16,2015-02-15,2017-03-20,statsaut. revisor,23000000.0,michael.nielsen@mekos.dk,www.smartpractice.dk,30700228.0,89669510.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Niels Walther-Rasmussen,Michael Nielsen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",2015-01-01,2015-12-31,7500000.0,HillerÃ¸d,2016-12-31,2016-01-01,true,2017-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23629358,indberetninger-20180424,2.5097342,89669510.0,,2018-03-28T02:39:40.613Z,2017-03-22T10:09:59.559Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-88-JQ,2017-03-22T10:10:00.057Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2Y0LzhkLzZmLzRmYjgtNDg4OS1hZDkyLTU4NDEwYTdiMDVhYw.pdf,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzA5LzQwLzVjLzFiMDQtNDAwYS1hN2M5LTllMTEzNzdlNjY0Ng.xml,435314.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2017-03-16,2017-03-16,2015-02-15,2017-03-20,statsaut. revisor,23000000.0,michael.nielsen@mekos.dk,www.smartpractice.dk,30700228.0,89669510.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Niels Walther-Rasmussen,Michael Nielsen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",2015-01-01,2015-12-31,0.0,HillerÃ¸d,2016-12-31,2016-01-01,true,2017-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23629358,indberetninger-20180424,2.5097342,89669510.0,,2018-03-28T02:39:40.613Z,2017-03-22T10:09:59.559Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-88-JQ,2017-03-22T10:10:00.057Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2Y0LzhkLzZmLzRmYjgtNDg4OS1hZDkyLTU4NDEwYTdiMDVhYw.pdf,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzA5LzQwLzVjLzFiMDQtNDAwYS1hN2M5LTllMTEzNzdlNjY0Ng.xml,435314.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2017-03-16,2017-03-16,2015-02-15,2017-03-20,statsaut. revisor,23000000.0,michael.nielsen@mekos.dk,www.smartpractice.dk,30700228.0,89669510.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Niels Walther-Rasmussen,Michael Nielsen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",2015-01-01,2015-12-31,-96829.0,HillerÃ¸d,2016-12-31,2016-01-01,true,2017-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23629358,indberetninger-20180424,2.5097342,89669510.0,,2018-03-28T02:39:40.613Z,2017-03-22T10:09:59.559Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-88-JQ,2017-03-22T10:10:00.057Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2015-01-01,2015-12-31,c4,,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2Y0LzhkLzZmLzRmYjgtNDg4OS1hZDkyLTU4NDEwYTdiMDVhYw.pdf,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzA5LzQwLzVjLzFiMDQtNDAwYS1hN2M5LTllMTEzNzdlNjY0Ng.xml,435314.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2017-03-16,2017-03-16,2015-02-15,2017-03-20,statsaut. revisor,23000000.0,michael.nielsen@mekos.dk,www.smartpractice.dk,30700228.0,89669510.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Niels Walther-Rasmussen,Michael Nielsen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",2015-01-01,2015-12-31,7403171.0,HillerÃ¸d,2016-12-31,2016-01-01,true,2017-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23629358,indberetninger-20180424,2.5097342,89669510.0,,2018-03-28T02:39:40.613Z,2017-03-22T10:09:59.559Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-88-JQ,2017-03-22T10:10:00.057Z,0.0,9142895.0,1420024.0,41.0,30854151.0,0.0,2549243.0,1129219.0,1325619.0,22281646.0,32318.0,888929.0,16595294.0,13513.0,351891.0,384209.0,902442.0,758158.0,1647568.0,7403171.0,6884938.0,2549243.0,47449445.0,132983.0,0.0,0.0,20501095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2015-12-31,2015-12-31,c1294,,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2Y0LzhkLzZmLzRmYjgtNDg4OS1hZDkyLTU4NDEwYTdiMDVhYw.pdf,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzA5LzQwLzVjLzFiMDQtNDAwYS1hN2M5LTllMTEzNzdlNjY0Ng.xml,435314.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2017-03-16,2017-03-16,2015-02-15,2017-03-20,statsaut. revisor,23000000.0,michael.nielsen@mekos.dk,www.smartpractice.dk,30700228.0,89669510.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Niels Walther-Rasmussen,Michael Nielsen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",2015-01-01,2015-12-31,,HillerÃ¸d,2016-12-31,2016-01-01,true,2017-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23629358,indberetninger-20180424,2.5097342,89669510.0,,2018-03-28T02:39:40.613Z,2017-03-22T10:09:59.559Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-88-JQ,2017-03-22T10:10:00.057Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,558000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2015-12-31,2015-12-31,c5,,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2Y0LzhkLzZmLzRmYjgtNDg4OS1hZDkyLTU4NDEwYTdiMDVhYw.pdf,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzA5LzQwLzVjLzFiMDQtNDAwYS1hN2M5LTllMTEzNzdlNjY0Ng.xml,435314.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2017-03-16,2017-03-16,2015-02-15,2017-03-20,statsaut. revisor,23000000.0,michael.nielsen@mekos.dk,www.smartpractice.dk,30700228.0,89669510.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Niels Walther-Rasmussen,Michael Nielsen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",2015-01-01,2015-12-31,,HillerÃ¸d,2016-12-31,2016-01-01,true,2017-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23629358,indberetninger-20180424,2.5097342,89669510.0,,2018-03-28T02:39:40.613Z,2017-03-22T10:09:59.559Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-88-JQ,2017-03-22T10:10:00.057Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36239660.0,19106.0,4787184.0,558000.0,21192543.0,189446.0,1329794.0,16828528.0,4787184.0,8336028.0,36239660.0,0.0,6887139.0,2484590.0,3814384.0,4077988.0,15047117.0,6000000.0,887139.0,3060311.0,247295.0,3372794.0,3372794.0,7500000.0,4258040.0,8770528.0,0.0,10813336.0,0.0,15596748.0,0.0,12837409.0,7562066.0,0.0,1723101.0,4838602.0,,,,,,,,,,,
89669510,2016-01-01,2016-01-01,c112,,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2Y0LzhkLzZmLzRmYjgtNDg4OS1hZDkyLTU4NDEwYTdiMDVhYw.pdf,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzA5LzQwLzVjLzFiMDQtNDAwYS1hN2M5LTllMTEzNzdlNjY0Ng.xml,435314.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2017-03-16,2017-03-16,2015-02-15,2017-03-20,statsaut. revisor,23000000.0,michael.nielsen@mekos.dk,www.smartpractice.dk,30700228.0,89669510.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Niels Walther-Rasmussen,Michael Nielsen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",2015-01-01,2015-12-31,,HillerÃ¸d,2016-12-31,2016-01-01,true,2017-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23629358,indberetninger-20180424,2.5097342,89669510.0,,2018-03-28T02:39:40.613Z,2017-03-22T10:09:59.559Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-88-JQ,2017-03-22T10:10:00.057Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12751226.0,17538410.0,,,,,,,,,
89669510,2016-01-01,2016-01-01,c231,,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2Y0LzhkLzZmLzRmYjgtNDg4OS1hZDkyLTU4NDEwYTdiMDVhYw.pdf,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzA5LzQwLzVjLzFiMDQtNDAwYS1hN2M5LTllMTEzNzdlNjY0Ng.xml,435314.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2017-03-16,2017-03-16,2015-02-15,2017-03-20,statsaut. revisor,23000000.0,michael.nielsen@mekos.dk,www.smartpractice.dk,30700228.0,89669510.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Niels Walther-Rasmussen,Michael Nielsen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",2015-01-01,2015-12-31,,HillerÃ¸d,2016-12-31,2016-01-01,true,2017-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23629358,indberetninger-20180424,2.5097342,89669510.0,,2018-03-28T02:39:40.613Z,2017-03-22T10:09:59.559Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-88-JQ,2017-03-22T10:10:00.057Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14904306.0,18277100.0,,,,,,,
89669510,2016-01-01,2016-01-01,c312,,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2Y0LzhkLzZmLzRmYjgtNDg4OS1hZDkyLTU4NDEwYTdiMDVhYw.pdf,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzA5LzQwLzVjLzFiMDQtNDAwYS1hN2M5LTllMTEzNzdlNjY0Ng.xml,435314.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2017-03-16,2017-03-16,2015-02-15,2017-03-20,statsaut. revisor,23000000.0,michael.nielsen@mekos.dk,www.smartpractice.dk,30700228.0,89669510.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Niels Walther-Rasmussen,Michael Nielsen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",2015-01-01,2015-12-31,,HillerÃ¸d,2016-12-31,2016-01-01,true,2017-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23629358,indberetninger-20180424,2.5097342,89669510.0,,2018-03-28T02:39:40.613Z,2017-03-22T10:09:59.559Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-88-JQ,2017-03-22T10:10:00.057Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2016-01-01,2016-01-01,c351,,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2Y0LzhkLzZmLzRmYjgtNDg4OS1hZDkyLTU4NDEwYTdiMDVhYw.pdf,http://regnskaber.virk.dk/01596698/ZG9rdW1lbnRsYWdlcjovLzAzLzRmLzA5LzQwLzVjLzFiMDQtNDAwYS1hN2M5LTllMTEzNzdlNjY0Ng.xml,435314.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2017-03-16,2017-03-16,2015-02-15,2017-03-20,statsaut. revisor,23000000.0,michael.nielsen@mekos.dk,www.smartpractice.dk,30700228.0,89669510.0,30700228.0,Ãrsrapport,Martin AlsbÃ¦k,Niels Walther-Rasmussen,Michael Nielsen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",2015-01-01,2015-12-31,,HillerÃ¸d,2016-12-31,2016-01-01,true,2017-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23629358,indberetninger-20180424,2.5097342,89669510.0,,2018-03-28T02:39:40.613Z,2017-03-22T10:09:59.559Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-88-JQ,2017-03-22T10:10:00.057Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8770528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
