entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,EmailOfReportingEntity,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfIssuedShares,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Dividend,AdjustmentsForDeferredTax,AdministrativeExpenses,AmortisationOfIntangibleAssets,CostOfProduction,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DistributionCosts,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,Revenue,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfSupervisoryBoard,IncreaseOfCapital
89669510,2013-01-01,2013-01-01,c309,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8vcGRmcy84OTY2OTUxMDtBcFMxOTY3MDM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8veGJybHMvWC00QUFFRURFNi0yMDE1MDMyNV8xNTM2NThfODQw.xml,923346.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-16,2015-03-16,2015-02-15,2015-03-16,statsaut. revisor,-12000000.0,michael.nielsen@mekos.dk,558000.0,www.smartpractice.dk,89669510.0,30700228.0,Ãrsrapport,Martin Alsbaek,Niels Walther-Rasmussen,Michael Nielsen,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",HillerÃ¸d,2014-12-31,2014-01-01,2015-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11031873,indberetninger-20180424,2.5124266,89669510.0,,2018-03-30T19:40:52.022Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-125.133,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2013-01-01,2013-01-01,c354,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8vcGRmcy84OTY2OTUxMDtBcFMxOTY3MDM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8veGJybHMvWC00QUFFRURFNi0yMDE1MDMyNV8xNTM2NThfODQw.xml,923346.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-16,2015-03-16,2015-02-15,2015-03-16,statsaut. revisor,-12000000.0,michael.nielsen@mekos.dk,16324494.0,www.smartpractice.dk,89669510.0,30700228.0,Ãrsrapport,Martin Alsbaek,Niels Walther-Rasmussen,Michael Nielsen,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",HillerÃ¸d,2014-12-31,2014-01-01,2015-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11031873,indberetninger-20180424,2.5124266,89669510.0,,2018-03-30T19:40:52.022Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-125.133,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2013-01-01,2013-01-01,c360,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8vcGRmcy84OTY2OTUxMDtBcFMxOTY3MDM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8veGJybHMvWC00QUFFRURFNi0yMDE1MDMyNV8xNTM2NThfODQw.xml,923346.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-16,2015-03-16,2015-02-15,2015-03-16,statsaut. revisor,-12000000.0,michael.nielsen@mekos.dk,0.0,www.smartpractice.dk,89669510.0,30700228.0,Ãrsrapport,Martin Alsbaek,Niels Walther-Rasmussen,Michael Nielsen,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",HillerÃ¸d,2014-12-31,2014-01-01,2015-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11031873,indberetninger-20180424,2.5124266,89669510.0,,2018-03-30T19:40:52.022Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-125.133,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2013-01-01,2013-12-31,c173,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8vcGRmcy84OTY2OTUxMDtBcFMxOTY3MDM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8veGJybHMvWC00QUFFRURFNi0yMDE1MDMyNV8xNTM2NThfODQw.xml,923346.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-16,2015-03-16,2015-02-15,2015-03-16,statsaut. revisor,-12000000.0,michael.nielsen@mekos.dk,,www.smartpractice.dk,89669510.0,30700228.0,Ãrsrapport,Martin Alsbaek,Niels Walther-Rasmussen,Michael Nielsen,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",HillerÃ¸d,2014-12-31,2014-01-01,2015-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11031873,indberetninger-20180424,2.5124266,89669510.0,,2018-03-30T19:40:52.022Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-125.133,2015-03-25T23:00:00.000Z,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2013-01-01,2013-12-31,c177,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8vcGRmcy84OTY2OTUxMDtBcFMxOTY3MDM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8veGJybHMvWC00QUFFRURFNi0yMDE1MDMyNV8xNTM2NThfODQw.xml,923346.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-16,2015-03-16,2015-02-15,2015-03-16,statsaut. revisor,-12000000.0,michael.nielsen@mekos.dk,,www.smartpractice.dk,89669510.0,30700228.0,Ãrsrapport,Martin Alsbaek,Niels Walther-Rasmussen,Michael Nielsen,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",HillerÃ¸d,2014-12-31,2014-01-01,2015-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11031873,indberetninger-20180424,2.5124266,89669510.0,,2018-03-30T19:40:52.022Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-125.133,2015-03-25T23:00:00.000Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2013-01-01,2013-12-31,c195,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8vcGRmcy84OTY2OTUxMDtBcFMxOTY3MDM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8veGJybHMvWC00QUFFRURFNi0yMDE1MDMyNV8xNTM2NThfODQw.xml,923346.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-16,2015-03-16,2015-02-15,2015-03-16,statsaut. revisor,-12000000.0,michael.nielsen@mekos.dk,,www.smartpractice.dk,89669510.0,30700228.0,Ãrsrapport,Martin Alsbaek,Niels Walther-Rasmussen,Michael Nielsen,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",HillerÃ¸d,2014-12-31,2014-01-01,2015-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11031873,indberetninger-20180424,2.5124266,89669510.0,,2018-03-30T19:40:52.022Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-125.133,2015-03-25T23:00:00.000Z,-5948398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2013-01-01,2013-12-31,c355,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8vcGRmcy84OTY2OTUxMDtBcFMxOTY3MDM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8veGJybHMvWC00QUFFRURFNi0yMDE1MDMyNV8xNTM2NThfODQw.xml,923346.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-16,2015-03-16,2015-02-15,2015-03-16,statsaut. revisor,-12000000.0,michael.nielsen@mekos.dk,,www.smartpractice.dk,89669510.0,30700228.0,Ãrsrapport,Martin Alsbaek,Niels Walther-Rasmussen,Michael Nielsen,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",HillerÃ¸d,2014-12-31,2014-01-01,2015-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11031873,indberetninger-20180424,2.5124266,89669510.0,,2018-03-30T19:40:52.022Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-125.133,2015-03-25T23:00:00.000Z,-5948398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2013-01-01,2013-12-31,c361,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8vcGRmcy84OTY2OTUxMDtBcFMxOTY3MDM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8veGJybHMvWC00QUFFRURFNi0yMDE1MDMyNV8xNTM2NThfODQw.xml,923346.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-16,2015-03-16,2015-02-15,2015-03-16,statsaut. revisor,-12000000.0,michael.nielsen@mekos.dk,,www.smartpractice.dk,89669510.0,30700228.0,Ãrsrapport,Martin Alsbaek,Niels Walther-Rasmussen,Michael Nielsen,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",HillerÃ¸d,2014-12-31,2014-01-01,2015-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11031873,indberetninger-20180424,2.5124266,89669510.0,,2018-03-30T19:40:52.022Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-125.133,2015-03-25T23:00:00.000Z,,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2013-01-01,2013-12-31,c4,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8vcGRmcy84OTY2OTUxMDtBcFMxOTY3MDM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8veGJybHMvWC00QUFFRURFNi0yMDE1MDMyNV8xNTM2NThfODQw.xml,923346.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-16,2015-03-16,2015-02-15,2015-03-16,statsaut. revisor,-12000000.0,michael.nielsen@mekos.dk,,www.smartpractice.dk,89669510.0,30700228.0,Ãrsrapport,Martin Alsbaek,Niels Walther-Rasmussen,Michael Nielsen,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",HillerÃ¸d,2014-12-31,2014-01-01,2015-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11031873,indberetninger-20180424,2.5124266,89669510.0,,2018-03-30T19:40:52.022Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-125.133,2015-03-25T23:00:00.000Z,6051602.0,,0.0,9266476.0,2045047.0,30350213.0,41825.0,2953729.0,908682.0,630256.0,21308718.0,757682.0,17053180.0,32212.0,107823.0,380950.0,1170844.0,107823.0,1762575.0,1599317.0,6093427.0,45640818.0,309570.0,41825.0,19399831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89669510,2013-01-01,2013-12-31,c962,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8vcGRmcy84OTY2OTUxMDtBcFMxOTY3MDM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/01596698/Y3ZyLmRrOi8veGJybHMvWC00QUFFRURFNi0yMDE1MDMyNV8xNTM2NThfODQw.xml,923346.0,Danmark,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,HillerÃ¸d,3400.0,2.0,Herredsvejen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-16,2015-03-16,2015-02-15,2015-03-16,statsaut. revisor,-12000000.0,michael.nielsen@mekos.dk,,www.smartpractice.dk,89669510.0,30700228.0,Ãrsrapport,Martin Alsbaek,Niels Walther-Rasmussen,Michael Nielsen,Nordea,SmartPractice Denmark ApS,Ernst & Young Godkendt Revisionspartnerselskab,558.0,"HillerÃ¸d, den",HillerÃ¸d,2014-12-31,2014-01-01,2015-03-16,"KÃ¸benhavn, den",+45 73 23 30 00,48207100.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:11031873,indberetninger-20180424,2.5124266,89669510.0,,2018-03-30T19:40:52.022Z,2015-03-25T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-125.133,2015-03-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,1657575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
