entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables
32061079,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzM5L2Q2LzM1L2NkZDEtNDk1OC1hOWVjLTczMzczNjFjYTQ3ZQ.xhtml,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzk1L2IyL2JlL2QyYmUtNDkyOC05ZTk0LWFhODVkZTNlZDc5Zg.pdf,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQzLzc5L2Q3LzIxOTQtNDhmZi1iMWFkLWQ4NzUxNWMwZmFjNg.xml,Horsens,8700.0,21.0,Lokesalle,8700 Horsens,SandÃ¸vej 1b,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-26,2016-01-26,Statsautoriseret revisor,4853.0,-4853.0,35465979.0,32061079.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jesper Sand,Poul Erik Hansen,Poul Erik Hansen,Revisto Statsautoriseret revisionspartnerselskab,PEH HORSENS ApS,Jesper Sand,3961.0,Horsens,2014-01-01,2014-12-31,-892.0,-892.0,-4853.0,2015-12-31,2015-01-01,2016-01-26,Horsens,"Det er ledelsens opfattelse, at man opfylder betingelserne for fravalg af revision, hvorfor revisionen er fravalgt for det kommende regnskabsÃ¥r.",0.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21929856,indberetninger-20180424,2.59278,32061079.0,,2018-03-28T17:22:34.528Z,2016-01-27T07:52:42.283Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-09-UF,2016-01-27T07:52:42.410Z,,,,,,,,,,,,,,
32061079,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzM5L2Q2LzM1L2NkZDEtNDk1OC1hOWVjLTczMzczNjFjYTQ3ZQ.xhtml,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzk1L2IyL2JlL2QyYmUtNDkyOC05ZTk0LWFhODVkZTNlZDc5Zg.pdf,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQzLzc5L2Q3LzIxOTQtNDhmZi1iMWFkLWQ4NzUxNWMwZmFjNg.xml,Horsens,8700.0,21.0,Lokesalle,8700 Horsens,SandÃ¸vej 1b,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-26,2016-01-26,Statsautoriseret revisor,,,35465979.0,32061079.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jesper Sand,Poul Erik Hansen,Poul Erik Hansen,Revisto Statsautoriseret revisionspartnerselskab,PEH HORSENS ApS,Jesper Sand,,Horsens,2014-01-01,2014-12-31,96600.0,,,2015-12-31,2015-01-01,2016-01-26,Horsens,"Det er ledelsens opfattelse, at man opfylder betingelserne for fravalg af revision, hvorfor revisionen er fravalgt for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21929856,indberetninger-20180424,2.59278,32061079.0,,2018-03-28T17:22:34.528Z,2016-01-27T07:52:42.283Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-09-UF,2016-01-27T07:52:42.410Z,,,,,,,,,,,,,,
32061079,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzM5L2Q2LzM1L2NkZDEtNDk1OC1hOWVjLTczMzczNjFjYTQ3ZQ.xhtml,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzk1L2IyL2JlL2QyYmUtNDkyOC05ZTk0LWFhODVkZTNlZDc5Zg.pdf,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQzLzc5L2Q3LzIxOTQtNDhmZi1iMWFkLWQ4NzUxNWMwZmFjNg.xml,Horsens,8700.0,21.0,Lokesalle,8700 Horsens,SandÃ¸vej 1b,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-26,2016-01-26,Statsautoriseret revisor,,,35465979.0,32061079.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jesper Sand,Poul Erik Hansen,Poul Erik Hansen,Revisto Statsautoriseret revisionspartnerselskab,PEH HORSENS ApS,Jesper Sand,,Horsens,2014-01-01,2014-12-31,-97492.0,,,2015-12-31,2015-01-01,2016-01-26,Horsens,"Det er ledelsens opfattelse, at man opfylder betingelserne for fravalg af revision, hvorfor revisionen er fravalgt for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21929856,indberetninger-20180424,2.59278,32061079.0,,2018-03-28T17:22:34.528Z,2016-01-27T07:52:42.283Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-09-UF,2016-01-27T07:52:42.410Z,,,,,,,,,,,,,,
32061079,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzM5L2Q2LzM1L2NkZDEtNDk1OC1hOWVjLTczMzczNjFjYTQ3ZQ.xhtml,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzk1L2IyL2JlL2QyYmUtNDkyOC05ZTk0LWFhODVkZTNlZDc5Zg.pdf,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQzLzc5L2Q3LzIxOTQtNDhmZi1iMWFkLWQ4NzUxNWMwZmFjNg.xml,Horsens,8700.0,21.0,Lokesalle,8700 Horsens,SandÃ¸vej 1b,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-26,2016-01-26,Statsautoriseret revisor,,,35465979.0,32061079.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jesper Sand,Poul Erik Hansen,Poul Erik Hansen,Revisto Statsautoriseret revisionspartnerselskab,PEH HORSENS ApS,Jesper Sand,,Horsens,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-26,Horsens,"Det er ledelsens opfattelse, at man opfylder betingelserne for fravalg af revision, hvorfor revisionen er fravalgt for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21929856,indberetninger-20180424,2.59278,32061079.0,,2018-03-28T17:22:34.528Z,2016-01-27T07:52:42.283Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-09-UF,2016-01-27T07:52:42.410Z,573597.0,571543.0,125000.0,573597.0,569097.0,573597.0,4500.0,96600.0,347497.0,4500.0,2054.0,0.0,2054.0,4500.0
32061079,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzM5L2Q2LzM1L2NkZDEtNDk1OC1hOWVjLTczMzczNjFjYTQ3ZQ.xhtml,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzk1L2IyL2JlL2QyYmUtNDkyOC05ZTk0LWFhODVkZTNlZDc5Zg.pdf,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQzLzc5L2Q3LzIxOTQtNDhmZi1iMWFkLWQ4NzUxNWMwZmFjNg.xml,Horsens,8700.0,21.0,Lokesalle,8700 Horsens,SandÃ¸vej 1b,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-26,2016-01-26,Statsautoriseret revisor,5665.0,-5665.0,35465979.0,32061079.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jesper Sand,Poul Erik Hansen,Poul Erik Hansen,Revisto Statsautoriseret revisionspartnerselskab,PEH HORSENS ApS,Jesper Sand,10067.0,Horsens,2014-01-01,2014-12-31,3332.0,4402.0,-5665.0,2015-12-31,2015-01-01,2016-01-26,Horsens,"Det er ledelsens opfattelse, at man opfylder betingelserne for fravalg af revision, hvorfor revisionen er fravalgt for det kommende regnskabsÃ¥r.",1070.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21929856,indberetninger-20180424,2.59278,32061079.0,,2018-03-28T17:22:34.528Z,2016-01-27T07:52:42.283Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-09-UF,2016-01-27T07:52:42.410Z,,,,,,,,,,,,,,
32061079,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzM5L2Q2LzM1L2NkZDEtNDk1OC1hOWVjLTczMzczNjFjYTQ3ZQ.xhtml,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzk1L2IyL2JlL2QyYmUtNDkyOC05ZTk0LWFhODVkZTNlZDc5Zg.pdf,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQzLzc5L2Q3LzIxOTQtNDhmZi1iMWFkLWQ4NzUxNWMwZmFjNg.xml,Horsens,8700.0,21.0,Lokesalle,8700 Horsens,SandÃ¸vej 1b,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-26,2016-01-26,Statsautoriseret revisor,,,35465979.0,32061079.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jesper Sand,Poul Erik Hansen,Poul Erik Hansen,Revisto Statsautoriseret revisionspartnerselskab,PEH HORSENS ApS,Jesper Sand,,Horsens,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-26,Horsens,"Det er ledelsens opfattelse, at man opfylder betingelserne for fravalg af revision, hvorfor revisionen er fravalgt for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21929856,indberetninger-20180424,2.59278,32061079.0,,2018-03-28T17:22:34.528Z,2016-01-27T07:52:42.283Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-09-UF,2016-01-27T07:52:42.410Z,,,,,,,,,,,,,,
32061079,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzM5L2Q2LzM1L2NkZDEtNDk1OC1hOWVjLTczMzczNjFjYTQ3ZQ.xhtml,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzk1L2IyL2JlL2QyYmUtNDkyOC05ZTk0LWFhODVkZTNlZDc5Zg.pdf,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQzLzc5L2Q3LzIxOTQtNDhmZi1iMWFkLWQ4NzUxNWMwZmFjNg.xml,Horsens,8700.0,21.0,Lokesalle,8700 Horsens,SandÃ¸vej 1b,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-26,2016-01-26,Statsautoriseret revisor,,,35465979.0,32061079.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jesper Sand,Poul Erik Hansen,Poul Erik Hansen,Revisto Statsautoriseret revisionspartnerselskab,PEH HORSENS ApS,Jesper Sand,,Horsens,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-26,Horsens,"Det er ledelsens opfattelse, at man opfylder betingelserne for fravalg af revision, hvorfor revisionen er fravalgt for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21929856,indberetninger-20180424,2.59278,32061079.0,,2018-03-28T17:22:34.528Z,2016-01-27T07:52:42.283Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-09-UF,2016-01-27T07:52:42.410Z,,,,,,,,,,,,,,
32061079,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzM5L2Q2LzM1L2NkZDEtNDk1OC1hOWVjLTczMzczNjFjYTQ3ZQ.xhtml,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzk1L2IyL2JlL2QyYmUtNDkyOC05ZTk0LWFhODVkZTNlZDc5Zg.pdf,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQzLzc5L2Q3LzIxOTQtNDhmZi1iMWFkLWQ4NzUxNWMwZmFjNg.xml,Horsens,8700.0,21.0,Lokesalle,8700 Horsens,SandÃ¸vej 1b,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-26,2016-01-26,Statsautoriseret revisor,,,35465979.0,32061079.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jesper Sand,Poul Erik Hansen,Poul Erik Hansen,Revisto Statsautoriseret revisionspartnerselskab,PEH HORSENS ApS,Jesper Sand,,Horsens,2014-01-01,2014-12-31,49900.0,,,2015-12-31,2015-01-01,2016-01-26,Horsens,"Det er ledelsens opfattelse, at man opfylder betingelserne for fravalg af revision, hvorfor revisionen er fravalgt for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21929856,indberetninger-20180424,2.59278,32061079.0,,2018-03-28T17:22:34.528Z,2016-01-27T07:52:42.283Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-09-UF,2016-01-27T07:52:42.410Z,,,,,,,,,,,,,,
32061079,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzM5L2Q2LzM1L2NkZDEtNDk1OC1hOWVjLTczMzczNjFjYTQ3ZQ.xhtml,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzk1L2IyL2JlL2QyYmUtNDkyOC05ZTk0LWFhODVkZTNlZDc5Zg.pdf,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQzLzc5L2Q3LzIxOTQtNDhmZi1iMWFkLWQ4NzUxNWMwZmFjNg.xml,Horsens,8700.0,21.0,Lokesalle,8700 Horsens,SandÃ¸vej 1b,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-26,2016-01-26,Statsautoriseret revisor,,,35465979.0,32061079.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jesper Sand,Poul Erik Hansen,Poul Erik Hansen,Revisto Statsautoriseret revisionspartnerselskab,PEH HORSENS ApS,Jesper Sand,,Horsens,2014-01-01,2014-12-31,-46568.0,,,2015-12-31,2015-01-01,2016-01-26,Horsens,"Det er ledelsens opfattelse, at man opfylder betingelserne for fravalg af revision, hvorfor revisionen er fravalgt for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21929856,indberetninger-20180424,2.59278,32061079.0,,2018-03-28T17:22:34.528Z,2016-01-27T07:52:42.283Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-09-UF,2016-01-27T07:52:42.410Z,,,,,,,,,,,,,,
32061079,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzM5L2Q2LzM1L2NkZDEtNDk1OC1hOWVjLTczMzczNjFjYTQ3ZQ.xhtml,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzk1L2IyL2JlL2QyYmUtNDkyOC05ZTk0LWFhODVkZTNlZDc5Zg.pdf,http://regnskaber.virk.dk/97016023/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzQzLzc5L2Q3LzIxOTQtNDhmZi1iMWFkLWQ4NzUxNWMwZmFjNg.xml,Horsens,8700.0,21.0,Lokesalle,8700 Horsens,SandÃ¸vej 1b,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-26,2016-01-26,Statsautoriseret revisor,,,35465979.0,32061079.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jesper Sand,Poul Erik Hansen,Poul Erik Hansen,Revisto Statsautoriseret revisionspartnerselskab,PEH HORSENS ApS,Jesper Sand,,Horsens,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-26,Horsens,"Det er ledelsens opfattelse, at man opfylder betingelserne for fravalg af revision, hvorfor revisionen er fravalgt for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21929856,indberetninger-20180424,2.59278,32061079.0,,2018-03-28T17:22:34.528Z,2016-01-27T07:52:42.283Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-09-UF,2016-01-27T07:52:42.410Z,481363.0,481363.0,125000.0,481363.0,475829.0,481363.0,5534.0,49900.0,300929.0,5534.0,0.0,1034.0,0.0,4500.0
