entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard,AdditionsToDisposalsOfEquityThroughMergersAndBusinessCombinations,AdjustmentsOfCollateralsBySaleOfInvestments,AdjustmentsOfHedgingInstruments,AdjustmentsOfHedgingInstrumentsAtFairValue,BonusShares,CashPaymentsConcerningFormationOfEntity,ChangesInEquityOfTax,ContributionFromGroup,CostRelatedToIncreaseOfCapital,DecreaseOfCapital,DissolutionOfPreviousYearsRevaluations,DistributedDividendsFromAssociates,DistributedDividendsFromGroupEnterprises,Dividend,DividendPaid,DividendsFromTreasuryShares,EquityTransfersToReserves,ExtraordinaryDividendPaid,IncreaseDecreaseOfEquityByDivisionAndSaleOfOtherCompany,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,IncreaseDecreaseOfEquityThroughCorrectionsOfErrors,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,IncreaseDecreaseOfReservesThroughApplicationOfUnitingOfInterestsMethodEquity,IncreaseOfCapital,OtherAdjustmentsOfEquity,ProfitLlossFromGroupEnterprises,ProfitLossFromAssociates,PurchaseOfMinorityShares,PurchaseOfTreasuryShares,ReceivablesShareCapitalPaid,Revaluations,ReversedRevaluationsDuringReportingPeriod,SaleOfMinorityShares,SalesOfTreasuryShares,TransferToCoverageOfLosses,TransferredFromSharePremium,ValueAdjustmentsOfEquity
35678972,2015-07-01,2016-06-30,ID_14,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzlmLzc4L2Y2Lzg0MTgtNDJkMS05YmNkLTMyN2RhYmVmZTI4OQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzU4Lzc1L2MwL2M4NmQtNGVlZi04MmYzLWMyZDg0Yzc2ZTU3Mg.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-08,2017-09-08,2014-03-07,2017-09-30,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Happy Frog ApS.,-48056.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,Happy Frog ApS,Exact Accounting ApS,Ballerup,2015-07-01,2016-06-30,-48056.0,-48056.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24570316,indberetninger-20180424,2.5097342,35678972.0,,2018-03-27T11:06:30.686Z,2017-10-06T09:09:52.865Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-91-SV,2017-10-06T09:09:53.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35678972,2015-07-01,2016-06-30,ID_16,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzlmLzc4L2Y2Lzg0MTgtNDJkMS05YmNkLTMyN2RhYmVmZTI4OQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzU4Lzc1L2MwL2M4NmQtNGVlZi04MmYzLWMyZDg0Yzc2ZTU3Mg.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-08,2017-09-08,2014-03-07,2017-09-30,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Happy Frog ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,Happy Frog ApS,Exact Accounting ApS,Ballerup,2015-07-01,2016-06-30,48056.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24570316,indberetninger-20180424,2.5097342,35678972.0,,2018-03-27T11:06:30.686Z,2017-10-06T09:09:52.865Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-91-SV,2017-10-06T09:09:53.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35678972,2016-06-30,2016-06-30,ID_7,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzlmLzc4L2Y2Lzg0MTgtNDJkMS05YmNkLTMyN2RhYmVmZTI4OQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzU4Lzc1L2MwL2M4NmQtNGVlZi04MmYzLWMyZDg0Yzc2ZTU3Mg.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-08,2017-09-08,2014-03-07,2017-09-30,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Happy Frog ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,Happy Frog ApS,Exact Accounting ApS,Ballerup,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24570316,indberetninger-20180424,2.5097342,35678972.0,,2018-03-27T11:06:30.686Z,2017-10-06T09:09:52.865Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-91-SV,2017-10-06T09:09:53.001Z,6183.0,50000.0,0.0,6183.0,6183.0,0.0,6183.0,6183.0,6183.0,-43817.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35678972,2016-07-01,2016-07-01,ID_10,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzlmLzc4L2Y2Lzg0MTgtNDJkMS05YmNkLTMyN2RhYmVmZTI4OQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzU4Lzc1L2MwL2M4NmQtNGVlZi04MmYzLWMyZDg0Yzc2ZTU3Mg.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-08,2017-09-08,2014-03-07,2017-09-30,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Happy Frog ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,Happy Frog ApS,Exact Accounting ApS,Ballerup,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24570316,indberetninger-20180424,2.5097342,35678972.0,,2018-03-27T11:06:30.686Z,2017-10-06T09:09:52.865Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-91-SV,2017-10-06T09:09:53.001Z,,,,43817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35678972,2016-07-01,2016-07-01,ID_11,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzlmLzc4L2Y2Lzg0MTgtNDJkMS05YmNkLTMyN2RhYmVmZTI4OQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzU4Lzc1L2MwL2M4NmQtNGVlZi04MmYzLWMyZDg0Yzc2ZTU3Mg.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-08,2017-09-08,2014-03-07,2017-09-30,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Happy Frog ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,Happy Frog ApS,Exact Accounting ApS,Ballerup,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24570316,indberetninger-20180424,2.5097342,35678972.0,,2018-03-27T11:06:30.686Z,2017-10-06T09:09:52.865Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-91-SV,2017-10-06T09:09:53.001Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35678972,2016-07-01,2016-07-01,ID_9,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzlmLzc4L2Y2Lzg0MTgtNDJkMS05YmNkLTMyN2RhYmVmZTI4OQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzU4Lzc1L2MwL2M4NmQtNGVlZi04MmYzLWMyZDg0Yzc2ZTU3Mg.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-08,2017-09-08,2014-03-07,2017-09-30,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Happy Frog ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,Happy Frog ApS,Exact Accounting ApS,Ballerup,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24570316,indberetninger-20180424,2.5097342,35678972.0,,2018-03-27T11:06:30.686Z,2017-10-06T09:09:52.865Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-91-SV,2017-10-06T09:09:53.001Z,,,,-50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35678972,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzlmLzc4L2Y2Lzg0MTgtNDJkMS05YmNkLTMyN2RhYmVmZTI4OQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzU4Lzc1L2MwL2M4NmQtNGVlZi04MmYzLWMyZDg0Yzc2ZTU3Mg.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-08,2017-09-08,2014-03-07,2017-09-30,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Happy Frog ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,Happy Frog ApS,Exact Accounting ApS,Ballerup,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24570316,indberetninger-20180424,2.5097342,35678972.0,,2018-03-27T11:06:30.686Z,2017-10-06T09:09:52.865Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-91-SV,2017-10-06T09:09:53.001Z,,,,,,,,,,,,,,,Jesper Carl Lindhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35678972,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzlmLzc4L2Y2Lzg0MTgtNDJkMS05YmNkLTMyN2RhYmVmZTI4OQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzU4Lzc1L2MwL2M4NmQtNGVlZi04MmYzLWMyZDg0Yzc2ZTU3Mg.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-08,2017-09-08,2014-03-07,2017-09-30,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Happy Frog ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,Happy Frog ApS,Exact Accounting ApS,Ballerup,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24570316,indberetninger-20180424,2.5097342,35678972.0,,2018-03-27T11:06:30.686Z,2017-10-06T09:09:52.865Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-91-SV,2017-10-06T09:09:53.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35678972,2016-07-01,2017-06-30,ID_15,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzlmLzc4L2Y2Lzg0MTgtNDJkMS05YmNkLTMyN2RhYmVmZTI4OQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzU4Lzc1L2MwL2M4NmQtNGVlZi04MmYzLWMyZDg0Yzc2ZTU3Mg.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-08,2017-09-08,2014-03-07,2017-09-30,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Happy Frog ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,Happy Frog ApS,Exact Accounting ApS,Ballerup,2015-07-01,2016-06-30,-82180.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24570316,indberetninger-20180424,2.5097342,35678972.0,,2018-03-27T11:06:30.686Z,2017-10-06T09:09:52.865Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-91-SV,2017-10-06T09:09:53.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35678972,2016-07-01,2017-06-30,ID_2,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzlmLzc4L2Y2Lzg0MTgtNDJkMS05YmNkLTMyN2RhYmVmZTI4OQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzU4Lzc1L2MwL2M4NmQtNGVlZi04MmYzLWMyZDg0Yzc2ZTU3Mg.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-09-08,2017-09-08,2014-03-07,2017-09-30,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Happy Frog ApS.,82180.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,Happy Frog ApS,Exact Accounting ApS,Ballerup,2015-07-01,2016-06-30,82180.0,82180.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24570316,indberetninger-20180424,2.5097342,35678972.0,,2018-03-27T11:06:30.686Z,2017-10-06T09:09:52.865Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-91-SV,2017-10-06T09:09:53.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
