entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
35678972,2017-07-01,2018-06-30,ID_8,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmL2ZkL2UxL2Y3OGYtNDBkMi05ZmY0LTNkMDk2ODYwZTc4NQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzAxLzZkLzVjLzdiMTUtNDljZi1iMzU5LTI3YjM3NWUzYjU0MQ.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-10-01,2019-10-01,2014-03-07,2019-10-07,jesper@happyfrog.dk,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for HAPPY FROG ApS.,7071.0,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,HAPPY FROG ApS,Exact Accounting ApS,Ballerup,2017-07-01,2018-06-30,7071.0,7071.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,0.0,52403007.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27977125,indberetninger-20180424,2.5122619999999998,35678972.0,AW4nTh3bIXJRhhXBPIYJ,2019-11-01T14:12:01.569Z,2019-11-01T14:11:00.438Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-27-VQ,2019-11-01T14:11:00.941Z,,,,,,,,,,,,,,,,,,,,
35678972,2017-07-01,2018-06-30,ID_9,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmL2ZkL2UxL2Y3OGYtNDBkMi05ZmY0LTNkMDk2ODYwZTc4NQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzAxLzZkLzVjLzdiMTUtNDljZi1iMzU5LTI3YjM3NWUzYjU0MQ.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-10-01,2019-10-01,2014-03-07,2019-10-07,jesper@happyfrog.dk,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for HAPPY FROG ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,HAPPY FROG ApS,Exact Accounting ApS,Ballerup,2017-07-01,2018-06-30,7071.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,52403007.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27977125,indberetninger-20180424,2.5122619999999998,35678972.0,AW4nTh3bIXJRhhXBPIYJ,2019-11-01T14:12:01.569Z,2019-11-01T14:11:00.438Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-27-VQ,2019-11-01T14:11:00.941Z,,,,,,,,,,,,,,,,,,,,
35678972,2018-06-30,2018-06-30,ID_4,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmL2ZkL2UxL2Y3OGYtNDBkMi05ZmY0LTNkMDk2ODYwZTc4NQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzAxLzZkLzVjLzdiMTUtNDljZi1iMzU5LTI3YjM3NWUzYjU0MQ.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-10-01,2019-10-01,2014-03-07,2019-10-07,jesper@happyfrog.dk,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for HAPPY FROG ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,HAPPY FROG ApS,Exact Accounting ApS,Ballerup,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,52403007.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27977125,indberetninger-20180424,2.5122619999999998,35678972.0,AW4nTh3bIXJRhhXBPIYJ,2019-11-01T14:12:01.569Z,2019-11-01T14:11:00.438Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-27-VQ,2019-11-01T14:11:00.941Z,122698.0,50000.0,52264.0,95434.0,122698.0,27264.0,70434.0,50434.0,70434.0,20000.0,1850.0,45434.0,27264.0,20000.0,52264.0,45000.0,1850.0,5414.0,5414.0,
35678972,2018-07-01,2018-07-01,ID_5,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmL2ZkL2UxL2Y3OGYtNDBkMi05ZmY0LTNkMDk2ODYwZTc4NQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzAxLzZkLzVjLzdiMTUtNDljZi1iMzU5LTI3YjM3NWUzYjU0MQ.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-10-01,2019-10-01,2014-03-07,2019-10-07,jesper@happyfrog.dk,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for HAPPY FROG ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,HAPPY FROG ApS,Exact Accounting ApS,Ballerup,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,52403007.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27977125,indberetninger-20180424,2.5122619999999998,35678972.0,AW4nTh3bIXJRhhXBPIYJ,2019-11-01T14:12:01.569Z,2019-11-01T14:11:00.438Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-27-VQ,2019-11-01T14:11:00.941Z,,,,-50000.0,,,,,,,,,,,,,,,,
35678972,2018-07-01,2018-07-01,ID_6,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmL2ZkL2UxL2Y3OGYtNDBkMi05ZmY0LTNkMDk2ODYwZTc4NQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzAxLzZkLzVjLzdiMTUtNDljZi1iMzU5LTI3YjM3NWUzYjU0MQ.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-10-01,2019-10-01,2014-03-07,2019-10-07,jesper@happyfrog.dk,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for HAPPY FROG ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,HAPPY FROG ApS,Exact Accounting ApS,Ballerup,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,52403007.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27977125,indberetninger-20180424,2.5122619999999998,35678972.0,AW4nTh3bIXJRhhXBPIYJ,2019-11-01T14:12:01.569Z,2019-11-01T14:11:00.438Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-27-VQ,2019-11-01T14:11:00.941Z,,,,-45434.0,,,,,,,,,,,,,,,,
35678972,2018-07-01,2018-07-01,ID_7,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmL2ZkL2UxL2Y3OGYtNDBkMi05ZmY0LTNkMDk2ODYwZTc4NQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzAxLzZkLzVjLzdiMTUtNDljZi1iMzU5LTI3YjM3NWUzYjU0MQ.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-10-01,2019-10-01,2014-03-07,2019-10-07,jesper@happyfrog.dk,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for HAPPY FROG ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,HAPPY FROG ApS,Exact Accounting ApS,Ballerup,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,52403007.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27977125,indberetninger-20180424,2.5122619999999998,35678972.0,AW4nTh3bIXJRhhXBPIYJ,2019-11-01T14:12:01.569Z,2019-11-01T14:11:00.438Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-27-VQ,2019-11-01T14:11:00.941Z,,,,0.0,,,,,,,,,,,,,,,,
35678972,2018-07-01,2019-06-30,ID_0,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmL2ZkL2UxL2Y3OGYtNDBkMi05ZmY0LTNkMDk2ODYwZTc4NQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzAxLzZkLzVjLzdiMTUtNDljZi1iMzU5LTI3YjM3NWUzYjU0MQ.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-10-01,2019-10-01,2014-03-07,2019-10-07,jesper@happyfrog.dk,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for HAPPY FROG ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,HAPPY FROG ApS,Exact Accounting ApS,Ballerup,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,52403007.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27977125,indberetninger-20180424,2.5122619999999998,35678972.0,AW4nTh3bIXJRhhXBPIYJ,2019-11-01T14:12:01.569Z,2019-11-01T14:11:00.438Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-27-VQ,2019-11-01T14:11:00.941Z,,,,,,,,,,,,,,,,,,,,Jesper Carl Lindhardt
35678972,2018-07-01,2019-06-30,ID_1,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmL2ZkL2UxL2Y3OGYtNDBkMi05ZmY0LTNkMDk2ODYwZTc4NQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzAxLzZkLzVjLzdiMTUtNDljZi1iMzU5LTI3YjM3NWUzYjU0MQ.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-10-01,2019-10-01,2014-03-07,2019-10-07,jesper@happyfrog.dk,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for HAPPY FROG ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,HAPPY FROG ApS,Exact Accounting ApS,Ballerup,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,52403007.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27977125,indberetninger-20180424,2.5122619999999998,35678972.0,AW4nTh3bIXJRhhXBPIYJ,2019-11-01T14:12:01.569Z,2019-11-01T14:11:00.438Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-27-VQ,2019-11-01T14:11:00.941Z,,,,,,,,,,,,,,,,,,,,
35678972,2018-07-01,2019-06-30,ID_10,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmL2ZkL2UxL2Y3OGYtNDBkMi05ZmY0LTNkMDk2ODYwZTc4NQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzAxLzZkLzVjLzdiMTUtNDljZi1iMzU5LTI3YjM3NWUzYjU0MQ.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-10-01,2019-10-01,2014-03-07,2019-10-07,jesper@happyfrog.dk,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for HAPPY FROG ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,HAPPY FROG ApS,Exact Accounting ApS,Ballerup,2017-07-01,2018-06-30,0.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,52403007.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27977125,indberetninger-20180424,2.5122619999999998,35678972.0,AW4nTh3bIXJRhhXBPIYJ,2019-11-01T14:12:01.569Z,2019-11-01T14:11:00.438Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-27-VQ,2019-11-01T14:11:00.941Z,,,,,,,,,,,,,,,,,,,,
35678972,2018-07-01,2019-06-30,ID_11,,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmL2ZkL2UxL2Y3OGYtNDBkMi05ZmY0LTNkMDk2ODYwZTc4NQ.pdf,http://regnskaber.virk.dk/27987653/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzAxLzZkLzVjLzdiMTUtNDljZi1iMzU5LTI3YjM3NWUzYjU0MQ.xml,true,"HillerÃ¸d, 3400",Smedievej 31,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-10-01,2019-10-01,2014-03-07,2019-10-07,jesper@happyfrog.dk,35678972.0,33859821.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for HAPPY FROG ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Carl Lindhardt,HAPPY FROG ApS,Exact Accounting ApS,Ballerup,2017-07-01,2018-06-30,-26161.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,,52403007.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27977125,indberetninger-20180424,2.5122619999999998,35678972.0,AW4nTh3bIXJRhhXBPIYJ,2019-11-01T14:12:01.569Z,2019-11-01T14:11:00.438Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-27-VQ,2019-11-01T14:11:00.941Z,,,,,,,,,,,,,,,,,,,,
