entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,FinanceExpensesArisingFromGroupEnterprises,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,Dividend,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
32666523,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzUyLzA0L2Q5LzI3MmQtNDA1Zi1hZGNkLTk0YzU4Y2YwODkzZQ.xhtml,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzUwLzk2LzY5L2ZjNzgtNGNjMy1iNjc5LTRkNjMxNjRhMjc4Zg.pdf,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2YxLzZjL2NhLzI2NTQtNDEwNy1iNTdkLTEyMTA1NjExY2I5ZA.xml,false,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Frederiksberg C,1870.0,"48, 3 th",BÃ¼lowsvej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i CDF Multi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-17,2018-05-16,registreret revisor FSR,32666523.0,mne2923,1014773394.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Lisbeth Jessen,Per Jensen,Per Jensen,CDF MULTI ApS,stig@krogh-thomsen.dk,Frederiksberg,2016-01-01,2016-12-31,-323018.0,2017-12-31,2017-01-01,true,false,2018-04-17,Grindsted,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25476081,indberetninger-20180424,2.59278,32666523.0,AWNs2hg_x8uVRSOdglSm,2018-05-17T06:48:05.408Z,2018-05-17T06:46:58.038Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-56-HD,2018-05-17T06:46:58.284Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666523,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzUyLzA0L2Q5LzI3MmQtNDA1Zi1hZGNkLTk0YzU4Y2YwODkzZQ.xhtml,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzUwLzk2LzY5L2ZjNzgtNGNjMy1iNjc5LTRkNjMxNjRhMjc4Zg.pdf,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2YxLzZjL2NhLzI2NTQtNDEwNy1iNTdkLTEyMTA1NjExY2I5ZA.xml,false,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Frederiksberg C,1870.0,"48, 3 th",BÃ¼lowsvej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i CDF Multi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-17,2018-05-16,registreret revisor FSR,32666523.0,mne2923,1014773394.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Lisbeth Jessen,Per Jensen,Per Jensen,CDF MULTI ApS,stig@krogh-thomsen.dk,Frederiksberg,2016-01-01,2016-12-31,-86534.0,2017-12-31,2017-01-01,true,false,2018-04-17,Grindsted,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25476081,indberetninger-20180424,2.59278,32666523.0,AWNs2hg_x8uVRSOdglSm,2018-05-17T06:48:05.408Z,2018-05-17T06:46:58.038Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-56-HD,2018-05-17T06:46:58.284Z,117641.0,56956.0,0.0,323390.0,-103712.0,0.0,41300.0,-81197.0,148793.0,167578.0,5337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666523,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzUyLzA0L2Q5LzI3MmQtNDA1Zi1hZGNkLTk0YzU4Y2YwODkzZQ.xhtml,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzUwLzk2LzY5L2ZjNzgtNGNjMy1iNjc5LTRkNjMxNjRhMjc4Zg.pdf,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2YxLzZjL2NhLzI2NTQtNDEwNy1iNTdkLTEyMTA1NjExY2I5ZA.xml,false,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Frederiksberg C,1870.0,"48, 3 th",BÃ¼lowsvej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i CDF Multi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-17,2018-05-16,registreret revisor FSR,32666523.0,mne2923,1014773394.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Lisbeth Jessen,Per Jensen,Per Jensen,CDF MULTI ApS,stig@krogh-thomsen.dk,Frederiksberg,2016-01-01,2016-12-31,103400.0,2017-12-31,2017-01-01,true,false,2018-04-17,Grindsted,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25476081,indberetninger-20180424,2.59278,32666523.0,AWNs2hg_x8uVRSOdglSm,2018-05-17T06:48:05.408Z,2018-05-17T06:46:58.038Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-56-HD,2018-05-17T06:46:58.284Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666523,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzUyLzA0L2Q5LzI3MmQtNDA1Zi1hZGNkLTk0YzU4Y2YwODkzZQ.xhtml,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzUwLzk2LzY5L2ZjNzgtNGNjMy1iNjc5LTRkNjMxNjRhMjc4Zg.pdf,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2YxLzZjL2NhLzI2NTQtNDEwNy1iNTdkLTEyMTA1NjExY2I5ZA.xml,false,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Frederiksberg C,1870.0,"48, 3 th",BÃ¼lowsvej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i CDF Multi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-17,2018-05-16,registreret revisor FSR,32666523.0,mne2923,1014773394.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Lisbeth Jessen,Per Jensen,Per Jensen,CDF MULTI ApS,stig@krogh-thomsen.dk,Frederiksberg,2016-01-01,2016-12-31,133084.0,2017-12-31,2017-01-01,true,false,2018-04-17,Grindsted,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25476081,indberetninger-20180424,2.59278,32666523.0,AWNs2hg_x8uVRSOdglSm,2018-05-17T06:48:05.408Z,2018-05-17T06:46:58.038Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-56-HD,2018-05-17T06:46:58.284Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666523,2016-12-31,2016-12-31,c12,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzUyLzA0L2Q5LzI3MmQtNDA1Zi1hZGNkLTk0YzU4Y2YwODkzZQ.xhtml,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzUwLzk2LzY5L2ZjNzgtNGNjMy1iNjc5LTRkNjMxNjRhMjc4Zg.pdf,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2YxLzZjL2NhLzI2NTQtNDEwNy1iNTdkLTEyMTA1NjExY2I5ZA.xml,false,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Frederiksberg C,1870.0,"48, 3 th",BÃ¼lowsvej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i CDF Multi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-17,2018-05-16,registreret revisor FSR,32666523.0,mne2923,1014773394.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Lisbeth Jessen,Per Jensen,Per Jensen,CDF MULTI ApS,stig@krogh-thomsen.dk,Frederiksberg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,false,2018-04-17,Grindsted,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25476081,indberetninger-20180424,2.59278,32666523.0,AWNs2hg_x8uVRSOdglSm,2018-05-17T06:48:05.408Z,2018-05-17T06:46:58.038Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-56-HD,2018-05-17T06:46:58.284Z,,,,,,,,,,,,7355033.0,19.0,125000.0,595172.0,103108.0,2221219.0,6145808.0,7355033.0,5133814.0,614053.0,614053.0,3859992.0,3859992.0,6759861.0,0.0,569878.0,0.0,6145808.0,103400.0,446227.0,1546592.0,505523.0,0.0,1273822.0,198421.0,0.0,595153.0,490415.0,0.0,1630.0,,,,
32666523,2017-01-01,2017-01-01,c13,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzUyLzA0L2Q5LzI3MmQtNDA1Zi1hZGNkLTk0YzU4Y2YwODkzZQ.xhtml,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzUwLzk2LzY5L2ZjNzgtNGNjMy1iNjc5LTRkNjMxNjRhMjc4Zg.pdf,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2YxLzZjL2NhLzI2NTQtNDEwNy1iNTdkLTEyMTA1NjExY2I5ZA.xml,false,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Frederiksberg C,1870.0,"48, 3 th",BÃ¼lowsvej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i CDF Multi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-17,2018-05-16,registreret revisor FSR,32666523.0,mne2923,1014773394.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Lisbeth Jessen,Per Jensen,Per Jensen,CDF MULTI ApS,stig@krogh-thomsen.dk,Frederiksberg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,false,2018-04-17,Grindsted,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25476081,indberetninger-20180424,2.59278,32666523.0,AWNs2hg_x8uVRSOdglSm,2018-05-17T06:48:05.408Z,2018-05-17T06:46:58.038Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-56-HD,2018-05-17T06:46:58.284Z,,,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666523,2017-01-01,2017-01-01,c14,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzUyLzA0L2Q5LzI3MmQtNDA1Zi1hZGNkLTk0YzU4Y2YwODkzZQ.xhtml,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzUwLzk2LzY5L2ZjNzgtNGNjMy1iNjc5LTRkNjMxNjRhMjc4Zg.pdf,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2YxLzZjL2NhLzI2NTQtNDEwNy1iNTdkLTEyMTA1NjExY2I5ZA.xml,false,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Frederiksberg C,1870.0,"48, 3 th",BÃ¼lowsvej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i CDF Multi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-17,2018-05-16,registreret revisor FSR,32666523.0,mne2923,1014773394.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Lisbeth Jessen,Per Jensen,Per Jensen,CDF MULTI ApS,stig@krogh-thomsen.dk,Frederiksberg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,false,2018-04-17,Grindsted,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25476081,indberetninger-20180424,2.59278,32666523.0,AWNs2hg_x8uVRSOdglSm,2018-05-17T06:48:05.408Z,2018-05-17T06:46:58.038Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-56-HD,2018-05-17T06:46:58.284Z,,,,,,,,,,,,,,,,,446227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666523,2017-01-01,2017-01-01,c15,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzUyLzA0L2Q5LzI3MmQtNDA1Zi1hZGNkLTk0YzU4Y2YwODkzZQ.xhtml,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzUwLzk2LzY5L2ZjNzgtNGNjMy1iNjc5LTRkNjMxNjRhMjc4Zg.pdf,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2YxLzZjL2NhLzI2NTQtNDEwNy1iNTdkLTEyMTA1NjExY2I5ZA.xml,false,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Frederiksberg C,1870.0,"48, 3 th",BÃ¼lowsvej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i CDF Multi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-17,2018-05-16,registreret revisor FSR,32666523.0,mne2923,1014773394.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Lisbeth Jessen,Per Jensen,Per Jensen,CDF MULTI ApS,stig@krogh-thomsen.dk,Frederiksberg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,false,2018-04-17,Grindsted,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25476081,indberetninger-20180424,2.59278,32666523.0,AWNs2hg_x8uVRSOdglSm,2018-05-17T06:48:05.408Z,2018-05-17T06:46:58.038Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-56-HD,2018-05-17T06:46:58.284Z,,,,,,,,,,,,,,,,,6026541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666523,2017-01-01,2017-01-01,c16,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzUyLzA0L2Q5LzI3MmQtNDA1Zi1hZGNkLTk0YzU4Y2YwODkzZQ.xhtml,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzUwLzk2LzY5L2ZjNzgtNGNjMy1iNjc5LTRkNjMxNjRhMjc4Zg.pdf,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2YxLzZjL2NhLzI2NTQtNDEwNy1iNTdkLTEyMTA1NjExY2I5ZA.xml,false,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Frederiksberg C,1870.0,"48, 3 th",BÃ¼lowsvej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i CDF Multi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-17,2018-05-16,registreret revisor FSR,32666523.0,mne2923,1014773394.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Lisbeth Jessen,Per Jensen,Per Jensen,CDF MULTI ApS,stig@krogh-thomsen.dk,Frederiksberg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,false,2018-04-17,Grindsted,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25476081,indberetninger-20180424,2.59278,32666523.0,AWNs2hg_x8uVRSOdglSm,2018-05-17T06:48:05.408Z,2018-05-17T06:46:58.038Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-56-HD,2018-05-17T06:46:58.284Z,,,,,,,,,,,,,,,,,103400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32666523,2017-01-01,2017-01-01,c17,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzUyLzA0L2Q5LzI3MmQtNDA1Zi1hZGNkLTk0YzU4Y2YwODkzZQ.xhtml,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzUwLzk2LzY5L2ZjNzgtNGNjMy1iNjc5LTRkNjMxNjRhMjc4Zg.pdf,http://regnskaber.virk.dk/32566623/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2YxLzZjL2NhLzI2NTQtNDEwNy1iNTdkLTEyMTA1NjExY2I5ZA.xml,false,Danmark,DK,Grindsted,7200.0,1.0,TrehÃ¸jevej,Frederiksberg C,1870.0,"48, 3 th",BÃ¼lowsvej,7200 Grindsted,TrehÃ¸jevej 1,Til den daglige ledelse i CDF Multi ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-17,2018-05-16,registreret revisor FSR,32666523.0,mne2923,1014773394.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Lisbeth Jessen,Per Jensen,Per Jensen,CDF MULTI ApS,stig@krogh-thomsen.dk,Frederiksberg,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,false,2018-04-17,Grindsted,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25476081,indberetninger-20180424,2.59278,32666523.0,AWNs2hg_x8uVRSOdglSm,2018-05-17T06:48:05.408Z,2018-05-17T06:46:58.038Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-56-HD,2018-05-17T06:46:58.284Z,,,,,,,,,,,,,,,,,6701168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
