entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
36237414,2014-10-01,2015-09-30,c6,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2RlL2MxLzM4LzU2MzEtNDA0Yi1iNjE5LTg2ZDVmN2U3ZTZmZg.xhtml,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzE1LzY3LzkxL2YxY2MtNGM5Zi1hOTdkLWY0ZDMzNTJlMmJiMQ.pdf,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkLzRmLzhiLzg3MWYtNDI1MS1iYjUxLWM2Y2RiYzc1OTM3Ng.xml,true,Charlottenlund,2920.0,53.0,Bernstorfflund Alle,2800 Kongens Lyngby,TjÃ¸rnevej  18,Til aktionÃ¦rerne i ORTH INTERNATIONAL A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-17,2017-02-28,Registreret revisor,orth@pc.dk,120000.0,36727.0,39901923.0,-36727.0,10741092.0,36237414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Askly,Preben Orth,Preben Ewald Orth,"REVISIONSFIRMAET SÃREN ASKLY, REGISTRERET REVISIONSANPARTSSELSKAB",ORTH INTERNATIONAL A/S,SÃ¸ren Askly,219462.0,Charlottenlund,2014-10-01,2015-09-30,-122707.0,-118237.0,-156727.0,2016-09-30,2015-10-01,180972.0,false,false,2017-02-17,Kongens Lyngby,"Selskabet opfylder betingelserne i Ã¥rsregnskabsloven, hvorfor revision er fravalgt for indevÃ¦rende regnskabsÃ¥r samt for det kommende Ã¥r.",4470.0,23602033.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23537267,indberetninger-20180424,2.5927877,36237414.0,,2018-03-27T19:28:51.470Z,2017-03-01T09:43:03.139Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-64-WU,2017-03-01T09:43:03.335Z,,,,,,,,,,,,,,,,
36237414,2014-10-01,2015-09-30,c8,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2RlL2MxLzM4LzU2MzEtNDA0Yi1iNjE5LTg2ZDVmN2U3ZTZmZg.xhtml,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzE1LzY3LzkxL2YxY2MtNGM5Zi1hOTdkLWY0ZDMzNTJlMmJiMQ.pdf,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkLzRmLzhiLzg3MWYtNDI1MS1iYjUxLWM2Y2RiYzc1OTM3Ng.xml,true,Charlottenlund,2920.0,53.0,Bernstorfflund Alle,2800 Kongens Lyngby,TjÃ¸rnevej  18,Til aktionÃ¦rerne i ORTH INTERNATIONAL A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-17,2017-02-28,Registreret revisor,orth@pc.dk,,,39901923.0,,10741092.0,36237414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Askly,Preben Orth,Preben Ewald Orth,"REVISIONSFIRMAET SÃREN ASKLY, REGISTRERET REVISIONSANPARTSSELSKAB",ORTH INTERNATIONAL A/S,SÃ¸ren Askly,,Charlottenlund,2014-10-01,2015-09-30,-122707.0,,,2016-09-30,2015-10-01,,false,false,2017-02-17,Kongens Lyngby,"Selskabet opfylder betingelserne i Ã¥rsregnskabsloven, hvorfor revision er fravalgt for indevÃ¦rende regnskabsÃ¥r samt for det kommende Ã¥r.",,23602033.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23537267,indberetninger-20180424,2.5927877,36237414.0,,2018-03-27T19:28:51.470Z,2017-03-01T09:43:03.139Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-64-WU,2017-03-01T09:43:03.335Z,,,,,,,,,,,,,,,,
36237414,2015-09-30,2015-09-30,c10,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2RlL2MxLzM4LzU2MzEtNDA0Yi1iNjE5LTg2ZDVmN2U3ZTZmZg.xhtml,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzE1LzY3LzkxL2YxY2MtNGM5Zi1hOTdkLWY0ZDMzNTJlMmJiMQ.pdf,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkLzRmLzhiLzg3MWYtNDI1MS1iYjUxLWM2Y2RiYzc1OTM3Ng.xml,true,Charlottenlund,2920.0,53.0,Bernstorfflund Alle,2800 Kongens Lyngby,TjÃ¸rnevej  18,Til aktionÃ¦rerne i ORTH INTERNATIONAL A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-17,2017-02-28,Registreret revisor,orth@pc.dk,,,39901923.0,,10741092.0,36237414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Askly,Preben Orth,Preben Ewald Orth,"REVISIONSFIRMAET SÃREN ASKLY, REGISTRERET REVISIONSANPARTSSELSKAB",ORTH INTERNATIONAL A/S,SÃ¸ren Askly,,Charlottenlund,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2017-02-17,Kongens Lyngby,"Selskabet opfylder betingelserne i Ã¥rsregnskabsloven, hvorfor revision er fravalgt for indevÃ¦rende regnskabsÃ¥r samt for det kommende Ã¥r.",,23602033.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23537267,indberetninger-20180424,2.5927877,36237414.0,,2018-03-27T19:28:51.470Z,2017-03-01T09:43:03.139Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-64-WU,2017-03-01T09:43:03.335Z,9651315.0,2326407.0,1500000.0,9651315.0,7613050.0,9651315.0,2038265.0,7274211.0,2038265.0,10710.0,6113050.0,7274211.0,2038265.0,50697.0,39987.0,
36237414,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2RlL2MxLzM4LzU2MzEtNDA0Yi1iNjE5LTg2ZDVmN2U3ZTZmZg.xhtml,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzE1LzY3LzkxL2YxY2MtNGM5Zi1hOTdkLWY0ZDMzNTJlMmJiMQ.pdf,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkLzRmLzhiLzg3MWYtNDI1MS1iYjUxLWM2Y2RiYzc1OTM3Ng.xml,true,Charlottenlund,2920.0,53.0,Bernstorfflund Alle,2800 Kongens Lyngby,TjÃ¸rnevej  18,Til aktionÃ¦rerne i ORTH INTERNATIONAL A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-17,2017-02-28,Registreret revisor,orth@pc.dk,120000.0,31868.0,39901923.0,-31868.0,10741092.0,36237414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Askly,Preben Orth,Preben Ewald Orth,"REVISIONSFIRMAET SÃREN ASKLY, REGISTRERET REVISIONSANPARTSSELSKAB",ORTH INTERNATIONAL A/S,SÃ¸ren Askly,482655.0,Charlottenlund,2014-10-01,2015-09-30,94424.0,93931.0,-151868.0,2016-09-30,2015-10-01,236856.0,false,false,2017-02-17,Kongens Lyngby,"Selskabet opfylder betingelserne i Ã¥rsregnskabsloven, hvorfor revision er fravalgt for indevÃ¦rende regnskabsÃ¥r samt for det kommende Ã¥r.",-493.0,23602033.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23537267,indberetninger-20180424,2.5927877,36237414.0,,2018-03-27T19:28:51.470Z,2017-03-01T09:43:03.139Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-64-WU,2017-03-01T09:43:03.335Z,,,,,,,,,,,,,,,,
36237414,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2RlL2MxLzM4LzU2MzEtNDA0Yi1iNjE5LTg2ZDVmN2U3ZTZmZg.xhtml,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzE1LzY3LzkxL2YxY2MtNGM5Zi1hOTdkLWY0ZDMzNTJlMmJiMQ.pdf,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkLzRmLzhiLzg3MWYtNDI1MS1iYjUxLWM2Y2RiYzc1OTM3Ng.xml,true,Charlottenlund,2920.0,53.0,Bernstorfflund Alle,2800 Kongens Lyngby,TjÃ¸rnevej  18,Til aktionÃ¦rerne i ORTH INTERNATIONAL A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-17,2017-02-28,Registreret revisor,orth@pc.dk,,,39901923.0,,10741092.0,36237414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Askly,Preben Orth,Preben Ewald Orth,"REVISIONSFIRMAET SÃREN ASKLY, REGISTRERET REVISIONSANPARTSSELSKAB",ORTH INTERNATIONAL A/S,SÃ¸ren Askly,,Charlottenlund,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2017-02-17,Kongens Lyngby,"Selskabet opfylder betingelserne i Ã¥rsregnskabsloven, hvorfor revision er fravalgt for indevÃ¦rende regnskabsÃ¥r samt for det kommende Ã¥r.",,23602033.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23537267,indberetninger-20180424,2.5927877,36237414.0,,2018-03-27T19:28:51.470Z,2017-03-01T09:43:03.139Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-64-WU,2017-03-01T09:43:03.335Z,,,,,,,,,,,,,,,,
36237414,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2RlL2MxLzM4LzU2MzEtNDA0Yi1iNjE5LTg2ZDVmN2U3ZTZmZg.xhtml,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzE1LzY3LzkxL2YxY2MtNGM5Zi1hOTdkLWY0ZDMzNTJlMmJiMQ.pdf,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkLzRmLzhiLzg3MWYtNDI1MS1iYjUxLWM2Y2RiYzc1OTM3Ng.xml,true,Charlottenlund,2920.0,53.0,Bernstorfflund Alle,2800 Kongens Lyngby,TjÃ¸rnevej  18,Til aktionÃ¦rerne i ORTH INTERNATIONAL A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-17,2017-02-28,Registreret revisor,orth@pc.dk,,,39901923.0,,10741092.0,36237414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Askly,Preben Orth,Preben Ewald Orth,"REVISIONSFIRMAET SÃREN ASKLY, REGISTRERET REVISIONSANPARTSSELSKAB",ORTH INTERNATIONAL A/S,SÃ¸ren Askly,,Charlottenlund,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2017-02-17,Kongens Lyngby,"Selskabet opfylder betingelserne i Ã¥rsregnskabsloven, hvorfor revision er fravalgt for indevÃ¦rende regnskabsÃ¥r samt for det kommende Ã¥r.",,23602033.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23537267,indberetninger-20180424,2.5927877,36237414.0,,2018-03-27T19:28:51.470Z,2017-03-01T09:43:03.139Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-64-WU,2017-03-01T09:43:03.335Z,,,,,,,,,,,,,,,,Preben Ewald Orth
36237414,2015-10-01,2016-09-30,c3,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2RlL2MxLzM4LzU2MzEtNDA0Yi1iNjE5LTg2ZDVmN2U3ZTZmZg.xhtml,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzE1LzY3LzkxL2YxY2MtNGM5Zi1hOTdkLWY0ZDMzNTJlMmJiMQ.pdf,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkLzRmLzhiLzg3MWYtNDI1MS1iYjUxLWM2Y2RiYzc1OTM3Ng.xml,true,Charlottenlund,2920.0,53.0,Bernstorfflund Alle,2800 Kongens Lyngby,TjÃ¸rnevej  18,Til aktionÃ¦rerne i ORTH INTERNATIONAL A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-17,2017-02-28,Registreret revisor,orth@pc.dk,,,39901923.0,,10741092.0,36237414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Askly,Preben Orth,Preben Ewald Orth,"REVISIONSFIRMAET SÃREN ASKLY, REGISTRERET REVISIONSANPARTSSELSKAB",ORTH INTERNATIONAL A/S,SÃ¸ren Askly,,Charlottenlund,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2017-02-17,Kongens Lyngby,"Selskabet opfylder betingelserne i Ã¥rsregnskabsloven, hvorfor revision er fravalgt for indevÃ¦rende regnskabsÃ¥r samt for det kommende Ã¥r.",,23602033.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23537267,indberetninger-20180424,2.5927877,36237414.0,,2018-03-27T19:28:51.470Z,2017-03-01T09:43:03.139Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-64-WU,2017-03-01T09:43:03.335Z,,,,,,,,,,,,,,,,Anne Margrethe Arnfred
36237414,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2RlL2MxLzM4LzU2MzEtNDA0Yi1iNjE5LTg2ZDVmN2U3ZTZmZg.xhtml,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzE1LzY3LzkxL2YxY2MtNGM5Zi1hOTdkLWY0ZDMzNTJlMmJiMQ.pdf,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkLzRmLzhiLzg3MWYtNDI1MS1iYjUxLWM2Y2RiYzc1OTM3Ng.xml,true,Charlottenlund,2920.0,53.0,Bernstorfflund Alle,2800 Kongens Lyngby,TjÃ¸rnevej  18,Til aktionÃ¦rerne i ORTH INTERNATIONAL A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-17,2017-02-28,Registreret revisor,orth@pc.dk,,,39901923.0,,10741092.0,36237414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Askly,Preben Orth,Preben Ewald Orth,"REVISIONSFIRMAET SÃREN ASKLY, REGISTRERET REVISIONSANPARTSSELSKAB",ORTH INTERNATIONAL A/S,SÃ¸ren Askly,,Charlottenlund,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2017-02-17,Kongens Lyngby,"Selskabet opfylder betingelserne i Ã¥rsregnskabsloven, hvorfor revision er fravalgt for indevÃ¦rende regnskabsÃ¥r samt for det kommende Ã¥r.",,23602033.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23537267,indberetninger-20180424,2.5927877,36237414.0,,2018-03-27T19:28:51.470Z,2017-03-01T09:43:03.139Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-64-WU,2017-03-01T09:43:03.335Z,,,,,,,,,,,,,,,,Ciara Cornelia Marie Arnfred Andersen Carton
36237414,2015-10-01,2016-09-30,c5,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2RlL2MxLzM4LzU2MzEtNDA0Yi1iNjE5LTg2ZDVmN2U3ZTZmZg.xhtml,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzE1LzY3LzkxL2YxY2MtNGM5Zi1hOTdkLWY0ZDMzNTJlMmJiMQ.pdf,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkLzRmLzhiLzg3MWYtNDI1MS1iYjUxLWM2Y2RiYzc1OTM3Ng.xml,true,Charlottenlund,2920.0,53.0,Bernstorfflund Alle,2800 Kongens Lyngby,TjÃ¸rnevej  18,Til aktionÃ¦rerne i ORTH INTERNATIONAL A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-17,2017-02-28,Registreret revisor,orth@pc.dk,,,39901923.0,,10741092.0,36237414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Askly,Preben Orth,Preben Ewald Orth,"REVISIONSFIRMAET SÃREN ASKLY, REGISTRERET REVISIONSANPARTSSELSKAB",ORTH INTERNATIONAL A/S,SÃ¸ren Askly,,Charlottenlund,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2017-02-17,Kongens Lyngby,"Selskabet opfylder betingelserne i Ã¥rsregnskabsloven, hvorfor revision er fravalgt for indevÃ¦rende regnskabsÃ¥r samt for det kommende Ã¥r.",,23602033.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23537267,indberetninger-20180424,2.5927877,36237414.0,,2018-03-27T19:28:51.470Z,2017-03-01T09:43:03.139Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-64-WU,2017-03-01T09:43:03.335Z,,,,,,,,,,,,,,,,
36237414,2015-10-01,2016-09-30,c7,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2RlL2MxLzM4LzU2MzEtNDA0Yi1iNjE5LTg2ZDVmN2U3ZTZmZg.xhtml,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzE1LzY3LzkxL2YxY2MtNGM5Zi1hOTdkLWY0ZDMzNTJlMmJiMQ.pdf,http://regnskaber.virk.dk/41473263/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NkLzRmLzhiLzg3MWYtNDI1MS1iYjUxLWM2Y2RiYzc1OTM3Ng.xml,true,Charlottenlund,2920.0,53.0,Bernstorfflund Alle,2800 Kongens Lyngby,TjÃ¸rnevej  18,Til aktionÃ¦rerne i ORTH INTERNATIONAL A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-02-17,2017-02-28,Registreret revisor,orth@pc.dk,,,39901923.0,,10741092.0,36237414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Askly,Preben Orth,Preben Ewald Orth,"REVISIONSFIRMAET SÃREN ASKLY, REGISTRERET REVISIONSANPARTSSELSKAB",ORTH INTERNATIONAL A/S,SÃ¸ren Askly,,Charlottenlund,2014-10-01,2015-09-30,94424.0,,,2016-09-30,2015-10-01,,false,false,2017-02-17,Kongens Lyngby,"Selskabet opfylder betingelserne i Ã¥rsregnskabsloven, hvorfor revision er fravalgt for indevÃ¦rende regnskabsÃ¥r samt for det kommende Ã¥r.",,23602033.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23537267,indberetninger-20180424,2.5927877,36237414.0,,2018-03-27T19:28:51.470Z,2017-03-01T09:43:03.139Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-64-WU,2017-03-01T09:43:03.335Z,,,,,,,,,,,,,,,,
