entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,InvestmentProperty,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermTaxPayables
30587367,2016-10-01,2017-09-30,c2,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZmLzQzL2E1L2Y2MzItNGZiYy04YTZiLWI1MDIwYzQwYjExZQ.xhtml,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2VlLzc2LzczL2VlNGQtNDE5OS1iMDdiLWUzNWE3OGM2YWE4Yw.pdf,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQ0LzA1LzU0LzQ4MTktNGFhYy1iMjgwLTQ1YzgzZTA2NzA1Yw.xml,true,Hjallerup,9320.0,33.0,Hjallerupvej,9320 Hjallerup,Hjallerupvej 33,Regnskabsklasse B,2018-10-01,2018-10-01,9000.0,christianancher1981@gmail.com,678540.0,48633.0,30587367.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Ancher,Christian Ancher Ãstergaard,CA REGNSKAB ApS,Christian Ancher,33746.0,Hjallerup,2016-10-01,2017-09-30,533978.0,684427.0,39633.0,2018-09-30,2017-10-01,false,false,Det er direktionens vurdering at selskabet ogsÃ¥ i det kommende Ã¥r kan fravÃ¦lge revisionen.,150449.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26242260,indberetninger-20180424,2.5926397,30587367.0,AWa8RLBI5OzuYdPkFxC1,2018-10-28T20:02:35.965Z,2018-10-28T20:01:45.870Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-29-YC,2018-10-28T20:01:46.026Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30587367,2016-10-01,2017-09-30,c4,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZmLzQzL2E1L2Y2MzItNGZiYy04YTZiLWI1MDIwYzQwYjExZQ.xhtml,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2VlLzc2LzczL2VlNGQtNDE5OS1iMDdiLWUzNWE3OGM2YWE4Yw.pdf,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQ0LzA1LzU0LzQ4MTktNGFhYy1iMjgwLTQ1YzgzZTA2NzA1Yw.xml,true,Hjallerup,9320.0,33.0,Hjallerupvej,9320 Hjallerup,Hjallerupvej 33,Regnskabsklasse B,2018-10-01,2018-10-01,,christianancher1981@gmail.com,,,30587367.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Ancher,Christian Ancher Ãstergaard,CA REGNSKAB ApS,Christian Ancher,,Hjallerup,2016-10-01,2017-09-30,0.0,,,2018-09-30,2017-10-01,false,false,Det er direktionens vurdering at selskabet ogsÃ¥ i det kommende Ã¥r kan fravÃ¦lge revisionen.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26242260,indberetninger-20180424,2.5926397,30587367.0,AWa8RLBI5OzuYdPkFxC1,2018-10-28T20:02:35.965Z,2018-10-28T20:01:45.870Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-29-YC,2018-10-28T20:01:46.026Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30587367,2016-10-01,2017-09-30,c6,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZmLzQzL2E1L2Y2MzItNGZiYy04YTZiLWI1MDIwYzQwYjExZQ.xhtml,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2VlLzc2LzczL2VlNGQtNDE5OS1iMDdiLWUzNWE3OGM2YWE4Yw.pdf,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQ0LzA1LzU0LzQ4MTktNGFhYy1iMjgwLTQ1YzgzZTA2NzA1Yw.xml,true,Hjallerup,9320.0,33.0,Hjallerupvej,9320 Hjallerup,Hjallerupvej 33,Regnskabsklasse B,2018-10-01,2018-10-01,,christianancher1981@gmail.com,,,30587367.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Ancher,Christian Ancher Ãstergaard,CA REGNSKAB ApS,Christian Ancher,,Hjallerup,2016-10-01,2017-09-30,533978.0,,,2018-09-30,2017-10-01,false,false,Det er direktionens vurdering at selskabet ogsÃ¥ i det kommende Ã¥r kan fravÃ¦lge revisionen.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26242260,indberetninger-20180424,2.5926397,30587367.0,AWa8RLBI5OzuYdPkFxC1,2018-10-28T20:02:35.965Z,2018-10-28T20:01:45.870Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-29-YC,2018-10-28T20:01:46.026Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30587367,2017-09-30,2017-09-30,c8,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZmLzQzL2E1L2Y2MzItNGZiYy04YTZiLWI1MDIwYzQwYjExZQ.xhtml,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2VlLzc2LzczL2VlNGQtNDE5OS1iMDdiLWUzNWE3OGM2YWE4Yw.pdf,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQ0LzA1LzU0LzQ4MTktNGFhYy1iMjgwLTQ1YzgzZTA2NzA1Yw.xml,true,Hjallerup,9320.0,33.0,Hjallerupvej,9320 Hjallerup,Hjallerupvej 33,Regnskabsklasse B,2018-10-01,2018-10-01,,christianancher1981@gmail.com,,,30587367.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Ancher,Christian Ancher Ãstergaard,CA REGNSKAB ApS,Christian Ancher,,Hjallerup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,Det er direktionens vurdering at selskabet ogsÃ¥ i det kommende Ã¥r kan fravÃ¦lge revisionen.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26242260,indberetninger-20180424,2.5926397,30587367.0,AWa8RLBI5OzuYdPkFxC1,2018-10-28T20:02:35.965Z,2018-10-28T20:01:45.870Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-29-YC,2018-10-28T20:01:46.026Z,2500288.0,49108.0,50000.0,73288.0,571312.0,0.0,2400000.0,27000.0,2500288.0,1777717.0,0.0,0.0,0.0,1507000.0,1507000.0,2427000.0,68108.0,24180.0,2427000.0,151259.0,151259.0,0.0,521312.0,152374.0,270717.0,50000.0,24180.0,235.0
30587367,2017-10-01,2017-10-01,c10,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZmLzQzL2E1L2Y2MzItNGZiYy04YTZiLWI1MDIwYzQwYjExZQ.xhtml,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2VlLzc2LzczL2VlNGQtNDE5OS1iMDdiLWUzNWE3OGM2YWE4Yw.pdf,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQ0LzA1LzU0LzQ4MTktNGFhYy1iMjgwLTQ1YzgzZTA2NzA1Yw.xml,true,Hjallerup,9320.0,33.0,Hjallerupvej,9320 Hjallerup,Hjallerupvej 33,Regnskabsklasse B,2018-10-01,2018-10-01,,christianancher1981@gmail.com,,,30587367.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Ancher,Christian Ancher Ãstergaard,CA REGNSKAB ApS,Christian Ancher,,Hjallerup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,Det er direktionens vurdering at selskabet ogsÃ¥ i det kommende Ã¥r kan fravÃ¦lge revisionen.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26242260,indberetninger-20180424,2.5926397,30587367.0,AWa8RLBI5OzuYdPkFxC1,2018-10-28T20:02:35.965Z,2018-10-28T20:01:45.870Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-29-YC,2018-10-28T20:01:46.026Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
30587367,2017-10-01,2017-10-01,c11,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZmLzQzL2E1L2Y2MzItNGZiYy04YTZiLWI1MDIwYzQwYjExZQ.xhtml,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2VlLzc2LzczL2VlNGQtNDE5OS1iMDdiLWUzNWE3OGM2YWE4Yw.pdf,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQ0LzA1LzU0LzQ4MTktNGFhYy1iMjgwLTQ1YzgzZTA2NzA1Yw.xml,true,Hjallerup,9320.0,33.0,Hjallerupvej,9320 Hjallerup,Hjallerupvej 33,Regnskabsklasse B,2018-10-01,2018-10-01,,christianancher1981@gmail.com,,,30587367.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Ancher,Christian Ancher Ãstergaard,CA REGNSKAB ApS,Christian Ancher,,Hjallerup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,Det er direktionens vurdering at selskabet ogsÃ¥ i det kommende Ã¥r kan fravÃ¦lge revisionen.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26242260,indberetninger-20180424,2.5926397,30587367.0,AWa8RLBI5OzuYdPkFxC1,2018-10-28T20:02:35.965Z,2018-10-28T20:01:45.870Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-29-YC,2018-10-28T20:01:46.026Z,,,,,521312.0,,,,,,,,,,,,,,,,,,,,,,,
30587367,2017-10-01,2017-10-01,c12,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZmLzQzL2E1L2Y2MzItNGZiYy04YTZiLWI1MDIwYzQwYjExZQ.xhtml,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2VlLzc2LzczL2VlNGQtNDE5OS1iMDdiLWUzNWE3OGM2YWE4Yw.pdf,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQ0LzA1LzU0LzQ4MTktNGFhYy1iMjgwLTQ1YzgzZTA2NzA1Yw.xml,true,Hjallerup,9320.0,33.0,Hjallerupvej,9320 Hjallerup,Hjallerupvej 33,Regnskabsklasse B,2018-10-01,2018-10-01,,christianancher1981@gmail.com,,,30587367.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Ancher,Christian Ancher Ãstergaard,CA REGNSKAB ApS,Christian Ancher,,Hjallerup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,Det er direktionens vurdering at selskabet ogsÃ¥ i det kommende Ã¥r kan fravÃ¦lge revisionen.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26242260,indberetninger-20180424,2.5926397,30587367.0,AWa8RLBI5OzuYdPkFxC1,2018-10-28T20:02:35.965Z,2018-10-28T20:01:45.870Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-29-YC,2018-10-28T20:01:46.026Z,,,,,571312.0,,,,,,,,,,,,,,,,,,,,,,,
30587367,2017-10-01,2017-10-01,c9,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZmLzQzL2E1L2Y2MzItNGZiYy04YTZiLWI1MDIwYzQwYjExZQ.xhtml,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2VlLzc2LzczL2VlNGQtNDE5OS1iMDdiLWUzNWE3OGM2YWE4Yw.pdf,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQ0LzA1LzU0LzQ4MTktNGFhYy1iMjgwLTQ1YzgzZTA2NzA1Yw.xml,true,Hjallerup,9320.0,33.0,Hjallerupvej,9320 Hjallerup,Hjallerupvej 33,Regnskabsklasse B,2018-10-01,2018-10-01,,christianancher1981@gmail.com,,,30587367.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Ancher,Christian Ancher Ãstergaard,CA REGNSKAB ApS,Christian Ancher,,Hjallerup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,Det er direktionens vurdering at selskabet ogsÃ¥ i det kommende Ã¥r kan fravÃ¦lge revisionen.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26242260,indberetninger-20180424,2.5926397,30587367.0,AWa8RLBI5OzuYdPkFxC1,2018-10-28T20:02:35.965Z,2018-10-28T20:01:45.870Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-29-YC,2018-10-28T20:01:46.026Z,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,
30587367,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZmLzQzL2E1L2Y2MzItNGZiYy04YTZiLWI1MDIwYzQwYjExZQ.xhtml,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2VlLzc2LzczL2VlNGQtNDE5OS1iMDdiLWUzNWE3OGM2YWE4Yw.pdf,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQ0LzA1LzU0LzQ4MTktNGFhYy1iMjgwLTQ1YzgzZTA2NzA1Yw.xml,true,Hjallerup,9320.0,33.0,Hjallerupvej,9320 Hjallerup,Hjallerupvej 33,Regnskabsklasse B,2018-10-01,2018-10-01,19221.0,christianancher1981@gmail.com,,243125.0,30587367.0,235337.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Ancher,Christian Ancher Ãstergaard,CA REGNSKAB ApS,Christian Ancher,49820.0,Hjallerup,2016-10-01,2017-09-30,403015.0,409421.0,223904.0,2018-09-30,2017-10-01,false,false,Det er direktionens vurdering at selskabet ogsÃ¥ i det kommende Ã¥r kan fravÃ¦lge revisionen.,6406.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26242260,indberetninger-20180424,2.5926397,30587367.0,AWa8RLBI5OzuYdPkFxC1,2018-10-28T20:02:35.965Z,2018-10-28T20:01:45.870Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-29-YC,2018-10-28T20:01:46.026Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30587367,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzZmLzQzL2E1L2Y2MzItNGZiYy04YTZiLWI1MDIwYzQwYjExZQ.xhtml,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2VlLzc2LzczL2VlNGQtNDE5OS1iMDdiLWUzNWE3OGM2YWE4Yw.pdf,http://regnskaber.virk.dk/76378503/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQ0LzA1LzU0LzQ4MTktNGFhYy1iMjgwLTQ1YzgzZTA2NzA1Yw.xml,true,Hjallerup,9320.0,33.0,Hjallerupvej,9320 Hjallerup,Hjallerupvej 33,Regnskabsklasse B,2018-10-01,2018-10-01,,christianancher1981@gmail.com,,,30587367.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christian Ancher,Christian Ancher Ãstergaard,CA REGNSKAB ApS,Christian Ancher,,Hjallerup,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,Det er direktionens vurdering at selskabet ogsÃ¥ i det kommende Ã¥r kan fravÃ¦lge revisionen.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26242260,indberetninger-20180424,2.5926397,30587367.0,AWa8RLBI5OzuYdPkFxC1,2018-10-28T20:02:35.965Z,2018-10-28T20:01:45.870Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-29-YC,2018-10-28T20:01:46.026Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
