entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
27457630,2014-10-01,2014-10-01,c392,,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2RhL2UwLzNiLzNlYTctNDg5ZC04Njg1LTYwNjcwZTBlOGM1NA.pdf,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2EzL2FhLzYwLzA1ZDgtNDQzMi05N2E5LWMzNTAzMTdlNTMzNw.xml,98434.0,Lemvig,7620.0,14.0,Fjordbakken,"7620, Lemvig","Andrupsgade, 7",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-17,2016-11-17,2016-11-17,20184.0,200000.0,27457630.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Poul Erik JÃ¸rgensen Holding ApS.,Ãrsrapport,0.0,6598.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen Holding ApS,"VESTJYSK REVISION, statsautoriseret revisionsaktieselskab",Lemvig,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-11-17,Lemvig,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23178631,indberetninger-20180424,2.511682,27457630.0,,2018-03-28T22:44:12.939Z,2016-11-22T08:59:58.382Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-34-SU,2016-11-22T08:59:58.526Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27457630,2014-10-01,2014-10-01,c416,,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2RhL2UwLzNiLzNlYTctNDg5ZC04Njg1LTYwNjcwZTBlOGM1NA.pdf,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2EzL2FhLzYwLzA1ZDgtNDQzMi05N2E5LWMzNTAzMTdlNTMzNw.xml,98434.0,Lemvig,7620.0,14.0,Fjordbakken,"7620, Lemvig","Andrupsgade, 7",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-17,2016-11-17,2016-11-17,20184.0,4031678.0,27457630.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Poul Erik JÃ¸rgensen Holding ApS.,Ãrsrapport,0.0,6598.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen Holding ApS,"VESTJYSK REVISION, statsautoriseret revisionsaktieselskab",Lemvig,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-11-17,Lemvig,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23178631,indberetninger-20180424,2.511682,27457630.0,,2018-03-28T22:44:12.939Z,2016-11-22T08:59:58.382Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-34-SU,2016-11-22T08:59:58.526Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27457630,2014-10-01,2014-10-01,c419,,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2RhL2UwLzNiLzNlYTctNDg5ZC04Njg1LTYwNjcwZTBlOGM1NA.pdf,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2EzL2FhLzYwLzA1ZDgtNDQzMi05N2E5LWMzNTAzMTdlNTMzNw.xml,98434.0,Lemvig,7620.0,14.0,Fjordbakken,"7620, Lemvig","Andrupsgade, 7",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-17,2016-11-17,2016-11-17,20184.0,1600000.0,27457630.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Poul Erik JÃ¸rgensen Holding ApS.,Ãrsrapport,0.0,6598.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen Holding ApS,"VESTJYSK REVISION, statsautoriseret revisionsaktieselskab",Lemvig,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-11-17,Lemvig,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23178631,indberetninger-20180424,2.511682,27457630.0,,2018-03-28T22:44:12.939Z,2016-11-22T08:59:58.382Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-34-SU,2016-11-22T08:59:58.526Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27457630,2014-10-01,2015-09-30,c106,,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2RhL2UwLzNiLzNlYTctNDg5ZC04Njg1LTYwNjcwZTBlOGM1NA.pdf,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2EzL2FhLzYwLzA1ZDgtNDQzMi05N2E5LWMzNTAzMTdlNTMzNw.xml,98434.0,Lemvig,7620.0,14.0,Fjordbakken,"7620, Lemvig","Andrupsgade, 7",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-17,2016-11-17,2016-11-17,20184.0,,27457630.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Poul Erik JÃ¸rgensen Holding ApS.,Ãrsrapport,0.0,6598.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen Holding ApS,"VESTJYSK REVISION, statsautoriseret revisionsaktieselskab",Lemvig,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-11-17,Lemvig,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23178631,indberetninger-20180424,2.511682,27457630.0,,2018-03-28T22:44:12.939Z,2016-11-22T08:59:58.382Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-34-SU,2016-11-22T08:59:58.526Z,99000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27457630,2014-10-01,2015-09-30,c120,,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2RhL2UwLzNiLzNlYTctNDg5ZC04Njg1LTYwNjcwZTBlOGM1NA.pdf,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2EzL2FhLzYwLzA1ZDgtNDQzMi05N2E5LWMzNTAzMTdlNTMzNw.xml,98434.0,Lemvig,7620.0,14.0,Fjordbakken,"7620, Lemvig","Andrupsgade, 7",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-17,2016-11-17,2016-11-17,20184.0,,27457630.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Poul Erik JÃ¸rgensen Holding ApS.,Ãrsrapport,0.0,6598.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen Holding ApS,"VESTJYSK REVISION, statsautoriseret revisionsaktieselskab",Lemvig,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-11-17,Lemvig,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23178631,indberetninger-20180424,2.511682,27457630.0,,2018-03-28T22:44:12.939Z,2016-11-22T08:59:58.382Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-34-SU,2016-11-22T08:59:58.526Z,-40881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27457630,2014-10-01,2015-09-30,c3,,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2RhL2UwLzNiLzNlYTctNDg5ZC04Njg1LTYwNjcwZTBlOGM1NA.pdf,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2EzL2FhLzYwLzA1ZDgtNDQzMi05N2E5LWMzNTAzMTdlNTMzNw.xml,98434.0,Lemvig,7620.0,14.0,Fjordbakken,"7620, Lemvig","Andrupsgade, 7",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-17,2016-11-17,2016-11-17,20184.0,,27457630.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Poul Erik JÃ¸rgensen Holding ApS.,Ãrsrapport,0.0,6598.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen Holding ApS,"VESTJYSK REVISION, statsautoriseret revisionsaktieselskab",Lemvig,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-11-17,Lemvig,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23178631,indberetninger-20180424,2.511682,27457630.0,,2018-03-28T22:44:12.939Z,2016-11-22T08:59:58.382Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-34-SU,2016-11-22T08:59:58.526Z,58119.0,19200.0,-20859.0,508501.0,631495.0,82935.0,-40059.0,24816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27457630,2014-10-01,2015-09-30,c417,,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2RhL2UwLzNiLzNlYTctNDg5ZC04Njg1LTYwNjcwZTBlOGM1NA.pdf,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2EzL2FhLzYwLzA1ZDgtNDQzMi05N2E5LWMzNTAzMTdlNTMzNw.xml,98434.0,Lemvig,7620.0,14.0,Fjordbakken,"7620, Lemvig","Andrupsgade, 7",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-17,2016-11-17,2016-11-17,20184.0,,27457630.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Poul Erik JÃ¸rgensen Holding ApS.,Ãrsrapport,0.0,6598.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen Holding ApS,"VESTJYSK REVISION, statsautoriseret revisionsaktieselskab",Lemvig,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-11-17,Lemvig,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23178631,indberetninger-20180424,2.511682,27457630.0,,2018-03-28T22:44:12.939Z,2016-11-22T08:59:58.382Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-34-SU,2016-11-22T08:59:58.526Z,-40881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27457630,2014-10-01,2015-09-30,c420,,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2RhL2UwLzNiLzNlYTctNDg5ZC04Njg1LTYwNjcwZTBlOGM1NA.pdf,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2EzL2FhLzYwLzA1ZDgtNDQzMi05N2E5LWMzNTAzMTdlNTMzNw.xml,98434.0,Lemvig,7620.0,14.0,Fjordbakken,"7620, Lemvig","Andrupsgade, 7",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-17,2016-11-17,2016-11-17,20184.0,,27457630.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Poul Erik JÃ¸rgensen Holding ApS.,Ãrsrapport,0.0,6598.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen Holding ApS,"VESTJYSK REVISION, statsautoriseret revisionsaktieselskab",Lemvig,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-11-17,Lemvig,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23178631,indberetninger-20180424,2.511682,27457630.0,,2018-03-28T22:44:12.939Z,2016-11-22T08:59:58.382Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-34-SU,2016-11-22T08:59:58.526Z,,,,,,,,,99000.0,1600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27457630,2015-09-30,2015-09-30,c394,,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2RhL2UwLzNiLzNlYTctNDg5ZC04Njg1LTYwNjcwZTBlOGM1NA.pdf,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2EzL2FhLzYwLzA1ZDgtNDQzMi05N2E5LWMzNTAzMTdlNTMzNw.xml,98434.0,Lemvig,7620.0,14.0,Fjordbakken,"7620, Lemvig","Andrupsgade, 7",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-17,2016-11-17,2016-11-17,20184.0,200000.0,27457630.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Poul Erik JÃ¸rgensen Holding ApS.,Ãrsrapport,0.0,6598.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen Holding ApS,"VESTJYSK REVISION, statsautoriseret revisionsaktieselskab",Lemvig,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-11-17,Lemvig,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23178631,indberetninger-20180424,2.511682,27457630.0,,2018-03-28T22:44:12.939Z,2016-11-22T08:59:58.382Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-34-SU,2016-11-22T08:59:58.526Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27457630,2015-09-30,2015-09-30,c4,,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2RhL2UwLzNiLzNlYTctNDg5ZC04Njg1LTYwNjcwZTBlOGM1NA.pdf,http://regnskaber.virk.dk/03675472/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2EzL2FhLzYwLzA1ZDgtNDQzMi05N2E5LWMzNTAzMTdlNTMzNw.xml,98434.0,Lemvig,7620.0,14.0,Fjordbakken,"7620, Lemvig","Andrupsgade, 7",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-17,2016-11-17,2016-11-17,20184.0,4289797.0,27457630.0,12292511.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for Poul Erik JÃ¸rgensen Holding ApS.,Ãrsrapport,0.0,6598.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen,Poul Erik JÃ¸rgensen Holding ApS,"VESTJYSK REVISION, statsautoriseret revisionsaktieselskab",Lemvig,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-11-17,Lemvig,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23178631,indberetninger-20180424,2.511682,27457630.0,,2018-03-28T22:44:12.939Z,2016-11-22T08:59:58.382Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BH-34-SU,2016-11-22T08:59:58.526Z,,,,,,,,,,,6795575.0,493595.0,200000.0,5444615.0,300.0,1350960.0,6795575.0,2505778.0,750000.0,750000.0,1350960.0,4915660.0,1749162.0,4377.0,1350960.0,99000.0,3990797.0,4915660.0,1755778.0,6616.0,35360.0,30683.0,,,,,,,,,,,,,
