entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35257861,2013-01-01,2013-12-31,ID_11,,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2M3L2VkLzQ1LzcwMzMtNGVlZC04YTQxLTQ4YzZhMTYyNjY4ZA.pdf,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2JhLzJiLzZlL2Y5NjAtNDQ1Mi05YmVlLTMzZGQ4MjcyYzc3MA.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til den daglige ledelse i Consultants for Development (CD) ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-04-17,2013-06-12,2015-04-24,35257861.0,54879911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Consultants for Development (CD) ApS.,Ãrsrapport,Erik Toft,Consultants for Development (CD) ApS,"DÃ¸ssing & Partnere, Revisionsinteressentskab","KÃ¸benhavn V, den 17. april 2015",-335920.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,0.0,2014-12-31,2014-01-01,2015-04-04,HillerÃ¸d,60 80 72 77,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5159381,indberetninger-20180424,2.511682,35257861.0,,2018-03-30T12:34:23.076Z,2015-04-25T09:18:01.147Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-04-MT,2015-04-25T09:18:01.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35257861,2013-01-01,2013-12-31,ID_13,,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2M3L2VkLzQ1LzcwMzMtNGVlZC04YTQxLTQ4YzZhMTYyNjY4ZA.pdf,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2JhLzJiLzZlL2Y5NjAtNDQ1Mi05YmVlLTMzZGQ4MjcyYzc3MA.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til den daglige ledelse i Consultants for Development (CD) ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-04-17,2013-06-12,2015-04-24,35257861.0,54879911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Consultants for Development (CD) ApS.,Ãrsrapport,Erik Toft,Consultants for Development (CD) ApS,"DÃ¸ssing & Partnere, Revisionsinteressentskab","KÃ¸benhavn V, den 17. april 2015",-335920.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,0.0,2014-12-31,2014-01-01,2015-04-04,HillerÃ¸d,60 80 72 77,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5159381,indberetninger-20180424,2.511682,35257861.0,,2018-03-30T12:34:23.076Z,2015-04-25T09:18:01.147Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-04-MT,2015-04-25T09:18:01.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35257861,2013-01-01,2013-12-31,ID_7,,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2M3L2VkLzQ1LzcwMzMtNGVlZC04YTQxLTQ4YzZhMTYyNjY4ZA.pdf,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2JhLzJiLzZlL2Y5NjAtNDQ1Mi05YmVlLTMzZGQ4MjcyYzc3MA.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til den daglige ledelse i Consultants for Development (CD) ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-04-17,2013-06-12,2015-04-24,35257861.0,54879911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Consultants for Development (CD) ApS.,Ãrsrapport,Erik Toft,Consultants for Development (CD) ApS,"DÃ¸ssing & Partnere, Revisionsinteressentskab","KÃ¸benhavn V, den 17. april 2015",-335920.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,0.0,2014-12-31,2014-01-01,2015-04-04,HillerÃ¸d,60 80 72 77,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5159381,indberetninger-20180424,2.511682,35257861.0,,2018-03-30T12:34:23.076Z,2015-04-25T09:18:01.147Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-04-MT,2015-04-25T09:18:01.179Z,125263.0,655559.0,342072.0,-453434.0,-438750.0,-117514.0,,,,,,,,,,,,,,,,,,,,,,,,
35257861,2013-01-01,2013-12-31,ID_9,,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2M3L2VkLzQ1LzcwMzMtNGVlZC04YTQxLTQ4YzZhMTYyNjY4ZA.pdf,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2JhLzJiLzZlL2Y5NjAtNDQ1Mi05YmVlLTMzZGQ4MjcyYzc3MA.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til den daglige ledelse i Consultants for Development (CD) ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-04-17,2013-06-12,2015-04-24,35257861.0,54879911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Consultants for Development (CD) ApS.,Ãrsrapport,Erik Toft,Consultants for Development (CD) ApS,"DÃ¸ssing & Partnere, Revisionsinteressentskab","KÃ¸benhavn V, den 17. april 2015",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,0.0,2014-12-31,2014-01-01,2015-04-04,HillerÃ¸d,60 80 72 77,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5159381,indberetninger-20180424,2.511682,35257861.0,,2018-03-30T12:34:23.076Z,2015-04-25T09:18:01.147Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-04-MT,2015-04-25T09:18:01.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35257861,2013-12-31,2013-12-31,ID_15,,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2M3L2VkLzQ1LzcwMzMtNGVlZC04YTQxLTQ4YzZhMTYyNjY4ZA.pdf,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2JhLzJiLzZlL2Y5NjAtNDQ1Mi05YmVlLTMzZGQ4MjcyYzc3MA.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til den daglige ledelse i Consultants for Development (CD) ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-04-17,2013-06-12,2015-04-24,35257861.0,54879911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Consultants for Development (CD) ApS.,Ãrsrapport,Erik Toft,Consultants for Development (CD) ApS,"DÃ¸ssing & Partnere, Revisionsinteressentskab","KÃ¸benhavn V, den 17. april 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,0.0,2014-12-31,2014-01-01,2015-04-04,HillerÃ¸d,60 80 72 77,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5159381,indberetninger-20180424,2.511682,35257861.0,,2018-03-30T12:34:23.076Z,2015-04-25T09:18:01.147Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-04-MT,2015-04-25T09:18:01.179Z,,,,,,,531847.0,0.0,80000.0,30644.0,141456.0,480000.0,480000.0,531847.0,357905.0,21203.0,501203.0,21203.0,295995.0,6854.0,32486.0,32486.0,-335920.0,397376.0,11738.0,357905.0,30644.0,50172.0,23790.0,
35257861,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2M3L2VkLzQ1LzcwMzMtNGVlZC04YTQxLTQ4YzZhMTYyNjY4ZA.pdf,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2JhLzJiLzZlL2Y5NjAtNDQ1Mi05YmVlLTMzZGQ4MjcyYzc3MA.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til den daglige ledelse i Consultants for Development (CD) ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-04-17,2013-06-12,2015-04-24,35257861.0,54879911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Consultants for Development (CD) ApS.,Ãrsrapport,Erik Toft,Consultants for Development (CD) ApS,"DÃ¸ssing & Partnere, Revisionsinteressentskab","KÃ¸benhavn V, den 17. april 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,0.0,2014-12-31,2014-01-01,2015-04-04,HillerÃ¸d,60 80 72 77,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5159381,indberetninger-20180424,2.511682,35257861.0,,2018-03-30T12:34:23.076Z,2015-04-25T09:18:01.147Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-04-MT,2015-04-25T09:18:01.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35257861,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2M3L2VkLzQ1LzcwMzMtNGVlZC04YTQxLTQ4YzZhMTYyNjY4ZA.pdf,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2JhLzJiLzZlL2Y5NjAtNDQ1Mi05YmVlLTMzZGQ4MjcyYzc3MA.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til den daglige ledelse i Consultants for Development (CD) ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-04-17,2013-06-12,2015-04-24,35257861.0,54879911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Consultants for Development (CD) ApS.,Ãrsrapport,Erik Toft,Consultants for Development (CD) ApS,"DÃ¸ssing & Partnere, Revisionsinteressentskab","KÃ¸benhavn V, den 17. april 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,0.0,2014-12-31,2014-01-01,2015-04-04,HillerÃ¸d,60 80 72 77,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5159381,indberetninger-20180424,2.511682,35257861.0,,2018-03-30T12:34:23.076Z,2015-04-25T09:18:01.147Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-04-MT,2015-04-25T09:18:01.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35257861,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2M3L2VkLzQ1LzcwMzMtNGVlZC04YTQxLTQ4YzZhMTYyNjY4ZA.pdf,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2JhLzJiLzZlL2Y5NjAtNDQ1Mi05YmVlLTMzZGQ4MjcyYzc3MA.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til den daglige ledelse i Consultants for Development (CD) ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-04-17,2013-06-12,2015-04-24,35257861.0,54879911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Consultants for Development (CD) ApS.,Ãrsrapport,Erik Toft,Consultants for Development (CD) ApS,"DÃ¸ssing & Partnere, Revisionsinteressentskab","KÃ¸benhavn V, den 17. april 2015",-17858.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,0.0,2014-12-31,2014-01-01,2015-04-04,HillerÃ¸d,60 80 72 77,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5159381,indberetninger-20180424,2.511682,35257861.0,,2018-03-30T12:34:23.076Z,2015-04-25T09:18:01.147Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-04-MT,2015-04-25T09:18:01.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35257861,2014-01-01,2014-12-31,ID_12,,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2M3L2VkLzQ1LzcwMzMtNGVlZC04YTQxLTQ4YzZhMTYyNjY4ZA.pdf,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2JhLzJiLzZlL2Y5NjAtNDQ1Mi05YmVlLTMzZGQ4MjcyYzc3MA.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til den daglige ledelse i Consultants for Development (CD) ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-04-17,2013-06-12,2015-04-24,35257861.0,54879911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Consultants for Development (CD) ApS.,Ãrsrapport,Erik Toft,Consultants for Development (CD) ApS,"DÃ¸ssing & Partnere, Revisionsinteressentskab","KÃ¸benhavn V, den 17. april 2015",43598.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,0.0,2014-12-31,2014-01-01,2015-04-04,HillerÃ¸d,60 80 72 77,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5159381,indberetninger-20180424,2.511682,35257861.0,,2018-03-30T12:34:23.076Z,2015-04-25T09:18:01.147Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-04-MT,2015-04-25T09:18:01.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35257861,2014-01-01,2014-12-31,ID_16,,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2M3L2VkLzQ1LzcwMzMtNGVlZC04YTQxLTQ4YzZhMTYyNjY4ZA.pdf,http://regnskaber.virk.dk/16875253/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2JhLzJiLzZlL2Y5NjAtNDQ1Mi05YmVlLTMzZGQ4MjcyYzc3MA.xml,"3400, HillerÃ¸d","Trollesminde Kontorpark, Roskildevej 12 A",Til den daglige ledelse i Consultants for Development (CD) ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-04-17,2013-06-12,2015-04-24,35257861.0,54879911.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Consultants for Development (CD) ApS.,Ãrsrapport,Erik Toft,Consultants for Development (CD) ApS,"DÃ¸ssing & Partnere, Revisionsinteressentskab","KÃ¸benhavn V, den 17. april 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,0.0,2014-12-31,2014-01-01,2015-04-04,HillerÃ¸d,60 80 72 77,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5159381,indberetninger-20180424,2.511682,35257861.0,,2018-03-30T12:34:23.076Z,2015-04-25T09:18:01.147Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-04-MT,2015-04-25T09:18:01.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
