entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,Dividend
35050825,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzU1L2E2L2RjL2JkYmYtNDRjYS1iMGIzLWM4NWJiMjVjYmU1Nw.xhtml,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQwL2ViLzgzL2E5YjYtNDEwMC1iOGFkLTkwNGUwMWI3OTczYg.pdf,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzFlLzIxL2ZiL2FhMWEtNDNhNC1iMjFjLTMwOGY0M2ZjMTZhYg.xml,true,Odense SV,5250.0,30.0,Lundebakken,5250 Odense SV,Lundebakken 30,Regnskabsklasse B,2018-01-07,2018-01-07,116147.0,35050825.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper BrÃ¸dholt,Jesper Domar BrÃ¸dholt,BELLINGE REGNSKABSSERVICE ApS,Jesper BrÃ¸dholt,7723.0,Odense,2016-01-01,2016-12-31,83854.0,108424.0,116147.0,2017-12-31,2017-01-01,false,false,Selskabet overholder kriterierne for fravalg af revision. Revision er fravalgt for det kommende regnskabsÃ¥r.,24570.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24924309,indberetninger-20180424,2.5953574,35050825.0,,2018-04-03T14:11:31.713Z,2018-01-07T20:14:42.762Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-48-TR,2018-01-07T20:14:42.940Z,,,,,,,,,,,,,,,,,,
35050825,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzU1L2E2L2RjL2JkYmYtNDRjYS1iMGIzLWM4NWJiMjVjYmU1Nw.xhtml,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQwL2ViLzgzL2E5YjYtNDEwMC1iOGFkLTkwNGUwMWI3OTczYg.pdf,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzFlLzIxL2ZiL2FhMWEtNDNhNC1iMjFjLTMwOGY0M2ZjMTZhYg.xml,true,Odense SV,5250.0,30.0,Lundebakken,5250 Odense SV,Lundebakken 30,Regnskabsklasse B,2018-01-07,2018-01-07,,35050825.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper BrÃ¸dholt,Jesper Domar BrÃ¸dholt,BELLINGE REGNSKABSSERVICE ApS,Jesper BrÃ¸dholt,,Odense,2016-01-01,2016-12-31,80000.0,,,2017-12-31,2017-01-01,false,false,Selskabet overholder kriterierne for fravalg af revision. Revision er fravalgt for det kommende regnskabsÃ¥r.,,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24924309,indberetninger-20180424,2.5953574,35050825.0,,2018-04-03T14:11:31.713Z,2018-01-07T20:14:42.762Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-48-TR,2018-01-07T20:14:42.940Z,,,,,,,,,,,,,,,,,,
35050825,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzU1L2E2L2RjL2JkYmYtNDRjYS1iMGIzLWM4NWJiMjVjYmU1Nw.xhtml,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQwL2ViLzgzL2E5YjYtNDEwMC1iOGFkLTkwNGUwMWI3OTczYg.pdf,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzFlLzIxL2ZiL2FhMWEtNDNhNC1iMjFjLTMwOGY0M2ZjMTZhYg.xml,true,Odense SV,5250.0,30.0,Lundebakken,5250 Odense SV,Lundebakken 30,Regnskabsklasse B,2018-01-07,2018-01-07,,35050825.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper BrÃ¸dholt,Jesper Domar BrÃ¸dholt,BELLINGE REGNSKABSSERVICE ApS,Jesper BrÃ¸dholt,,Odense,2016-01-01,2016-12-31,3854.0,,,2017-12-31,2017-01-01,false,false,Selskabet overholder kriterierne for fravalg af revision. Revision er fravalgt for det kommende regnskabsÃ¥r.,,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24924309,indberetninger-20180424,2.5953574,35050825.0,,2018-04-03T14:11:31.713Z,2018-01-07T20:14:42.762Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-48-TR,2018-01-07T20:14:42.940Z,,,,,,,,,,,,,,,,,,
35050825,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzU1L2E2L2RjL2JkYmYtNDRjYS1iMGIzLWM4NWJiMjVjYmU1Nw.xhtml,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQwL2ViLzgzL2E5YjYtNDEwMC1iOGFkLTkwNGUwMWI3OTczYg.pdf,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzFlLzIxL2ZiL2FhMWEtNDNhNC1iMjFjLTMwOGY0M2ZjMTZhYg.xml,true,Odense SV,5250.0,30.0,Lundebakken,5250 Odense SV,Lundebakken 30,Regnskabsklasse B,2018-01-07,2018-01-07,,35050825.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper BrÃ¸dholt,Jesper Domar BrÃ¸dholt,BELLINGE REGNSKABSSERVICE ApS,Jesper BrÃ¸dholt,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Selskabet overholder kriterierne for fravalg af revision. Revision er fravalgt for det kommende regnskabsÃ¥r.,,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24924309,indberetninger-20180424,2.5953574,35050825.0,,2018-04-03T14:11:31.713Z,2018-01-07T20:14:42.762Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-48-TR,2018-01-07T20:14:42.940Z,542000.0,0.0,80000.0,542000.0,85700.0,542000.0,456300.0,8945.0,5000.0,80000.0,5700.0,89694.0,456300.0,253091.0,542000.0,537000.0,24570.0,
35050825,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzU1L2E2L2RjL2JkYmYtNDRjYS1iMGIzLWM4NWJiMjVjYmU1Nw.xhtml,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQwL2ViLzgzL2E5YjYtNDEwMC1iOGFkLTkwNGUwMWI3OTczYg.pdf,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzFlLzIxL2ZiL2FhMWEtNDNhNC1iMjFjLTMwOGY0M2ZjMTZhYg.xml,true,Odense SV,5250.0,30.0,Lundebakken,5250 Odense SV,Lundebakken 30,Regnskabsklasse B,2018-01-07,2018-01-07,,35050825.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper BrÃ¸dholt,Jesper Domar BrÃ¸dholt,BELLINGE REGNSKABSSERVICE ApS,Jesper BrÃ¸dholt,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Selskabet overholder kriterierne for fravalg af revision. Revision er fravalgt for det kommende regnskabsÃ¥r.,,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24924309,indberetninger-20180424,2.5953574,35050825.0,,2018-04-03T14:11:31.713Z,2018-01-07T20:14:42.762Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-48-TR,2018-01-07T20:14:42.940Z,,,,,5700.0,,,,,,,,,,,,,
35050825,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzU1L2E2L2RjL2JkYmYtNDRjYS1iMGIzLWM4NWJiMjVjYmU1Nw.xhtml,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQwL2ViLzgzL2E5YjYtNDEwMC1iOGFkLTkwNGUwMWI3OTczYg.pdf,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzFlLzIxL2ZiL2FhMWEtNDNhNC1iMjFjLTMwOGY0M2ZjMTZhYg.xml,true,Odense SV,5250.0,30.0,Lundebakken,5250 Odense SV,Lundebakken 30,Regnskabsklasse B,2018-01-07,2018-01-07,,35050825.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper BrÃ¸dholt,Jesper Domar BrÃ¸dholt,BELLINGE REGNSKABSSERVICE ApS,Jesper BrÃ¸dholt,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Selskabet overholder kriterierne for fravalg af revision. Revision er fravalgt for det kommende regnskabsÃ¥r.,,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24924309,indberetninger-20180424,2.5953574,35050825.0,,2018-04-03T14:11:31.713Z,2018-01-07T20:14:42.762Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-48-TR,2018-01-07T20:14:42.940Z,,,,,0.0,,,,,,,,,,,,,
35050825,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzU1L2E2L2RjL2JkYmYtNDRjYS1iMGIzLWM4NWJiMjVjYmU1Nw.xhtml,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQwL2ViLzgzL2E5YjYtNDEwMC1iOGFkLTkwNGUwMWI3OTczYg.pdf,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzFlLzIxL2ZiL2FhMWEtNDNhNC1iMjFjLTMwOGY0M2ZjMTZhYg.xml,true,Odense SV,5250.0,30.0,Lundebakken,5250 Odense SV,Lundebakken 30,Regnskabsklasse B,2018-01-07,2018-01-07,,35050825.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper BrÃ¸dholt,Jesper Domar BrÃ¸dholt,BELLINGE REGNSKABSSERVICE ApS,Jesper BrÃ¸dholt,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Selskabet overholder kriterierne for fravalg af revision. Revision er fravalgt for det kommende regnskabsÃ¥r.,,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24924309,indberetninger-20180424,2.5953574,35050825.0,,2018-04-03T14:11:31.713Z,2018-01-07T20:14:42.762Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-48-TR,2018-01-07T20:14:42.940Z,,,,,85700.0,,,,,,,,,,,,,
35050825,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzU1L2E2L2RjL2JkYmYtNDRjYS1iMGIzLWM4NWJiMjVjYmU1Nw.xhtml,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQwL2ViLzgzL2E5YjYtNDEwMC1iOGFkLTkwNGUwMWI3OTczYg.pdf,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzFlLzIxL2ZiL2FhMWEtNDNhNC1iMjFjLTMwOGY0M2ZjMTZhYg.xml,true,Odense SV,5250.0,30.0,Lundebakken,5250 Odense SV,Lundebakken 30,Regnskabsklasse B,2018-01-07,2018-01-07,,35050825.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper BrÃ¸dholt,Jesper Domar BrÃ¸dholt,BELLINGE REGNSKABSSERVICE ApS,Jesper BrÃ¸dholt,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Selskabet overholder kriterierne for fravalg af revision. Revision er fravalgt for det kommende regnskabsÃ¥r.,,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24924309,indberetninger-20180424,2.5953574,35050825.0,,2018-04-03T14:11:31.713Z,2018-01-07T20:14:42.762Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-48-TR,2018-01-07T20:14:42.940Z,,,,,80000.0,,,,,,,,,,,,,
35050825,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzU1L2E2L2RjL2JkYmYtNDRjYS1iMGIzLWM4NWJiMjVjYmU1Nw.xhtml,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQwL2ViLzgzL2E5YjYtNDEwMC1iOGFkLTkwNGUwMWI3OTczYg.pdf,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzFlLzIxL2ZiL2FhMWEtNDNhNC1iMjFjLTMwOGY0M2ZjMTZhYg.xml,true,Odense SV,5250.0,30.0,Lundebakken,5250 Odense SV,Lundebakken 30,Regnskabsklasse B,2018-01-07,2018-01-07,48655.0,35050825.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper BrÃ¸dholt,Jesper Domar BrÃ¸dholt,BELLINGE REGNSKABSSERVICE ApS,Jesper BrÃ¸dholt,3610.0,Odense,2016-01-01,2016-12-31,34375.0,45045.0,48655.0,2017-12-31,2017-01-01,false,false,Selskabet overholder kriterierne for fravalg af revision. Revision er fravalgt for det kommende regnskabsÃ¥r.,10670.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24924309,indberetninger-20180424,2.5953574,35050825.0,,2018-04-03T14:11:31.713Z,2018-01-07T20:14:42.762Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-48-TR,2018-01-07T20:14:42.940Z,,,,,,,,,,,,,,,,,,40000.0
35050825,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzU1L2E2L2RjL2JkYmYtNDRjYS1iMGIzLWM4NWJiMjVjYmU1Nw.xhtml,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzQwL2ViLzgzL2E5YjYtNDEwMC1iOGFkLTkwNGUwMWI3OTczYg.pdf,http://regnskaber.virk.dk/52805053/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzFlLzIxL2ZiL2FhMWEtNDNhNC1iMjFjLTMwOGY0M2ZjMTZhYg.xml,true,Odense SV,5250.0,30.0,Lundebakken,5250 Odense SV,Lundebakken 30,Regnskabsklasse B,2018-01-07,2018-01-07,,35050825.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper BrÃ¸dholt,Jesper Domar BrÃ¸dholt,BELLINGE REGNSKABSSERVICE ApS,Jesper BrÃ¸dholt,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Selskabet overholder kriterierne for fravalg af revision. Revision er fravalgt for det kommende regnskabsÃ¥r.,,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24924309,indberetninger-20180424,2.5953574,35050825.0,,2018-04-03T14:11:31.713Z,2018-01-07T20:14:42.762Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-48-TR,2018-01-07T20:14:42.940Z,,,,,,,,,,,,,,,,,,
