entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfExecutiveBoard
29816360,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzY1LzM4L2JiL2JkMWUtNDQzOS04NjdlLTM1ZjdiZWZlY2RiNA.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmLzRlL2JiL2UxNzgtNDdmNi1iYzNiLTk2NmRiOTJjM2YwMA.xml,45825.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,893B,ÃrbÃ¦ksvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-12,2019-04-12,2009-02-12,2019-04-17,23781.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,125000.0,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2018-12-31,2018-01-01,2019-04-12,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27067261,indberetninger-20180424,2.5118406,29816360.0,AWp4fzbTRYGX6_YTHU9H,2019-05-02T12:23:15.162Z,2019-05-02T12:22:43.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-38-KA,2019-05-02T12:22:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzY1LzM4L2JiL2JkMWUtNDQzOS04NjdlLTM1ZjdiZWZlY2RiNA.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmLzRlL2JiL2UxNzgtNDdmNi1iYzNiLTk2NmRiOTJjM2YwMA.xml,45825.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,893B,ÃrbÃ¦ksvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-12,2019-04-12,2009-02-12,2019-04-17,23781.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,-43754.0,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2018-12-31,2018-01-01,2019-04-12,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27067261,indberetninger-20180424,2.5118406,29816360.0,AWp4fzbTRYGX6_YTHU9H,2019-05-02T12:23:15.162Z,2019-05-02T12:22:43.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-38-KA,2019-05-02T12:22:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzY1LzM4L2JiL2JkMWUtNDQzOS04NjdlLTM1ZjdiZWZlY2RiNA.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmLzRlL2JiL2UxNzgtNDdmNi1iYzNiLTk2NmRiOTJjM2YwMA.xml,45825.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,893B,ÃrbÃ¦ksvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-12,2019-04-12,2009-02-12,2019-04-17,23781.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2018-12-31,2018-01-01,2019-04-12,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27067261,indberetninger-20180424,2.5118406,29816360.0,AWp4fzbTRYGX6_YTHU9H,2019-05-02T12:23:15.162Z,2019-05-02T12:22:43.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-38-KA,2019-05-02T12:22:43.709Z,208121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzY1LzM4L2JiL2JkMWUtNDQzOS04NjdlLTM1ZjdiZWZlY2RiNA.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmLzRlL2JiL2UxNzgtNDdmNi1iYzNiLTk2NmRiOTJjM2YwMA.xml,45825.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,893B,ÃrbÃ¦ksvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-12,2019-04-12,2009-02-12,2019-04-17,23781.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2018-12-31,2018-01-01,2019-04-12,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27067261,indberetninger-20180424,2.5118406,29816360.0,AWp4fzbTRYGX6_YTHU9H,2019-05-02T12:23:15.162Z,2019-05-02T12:22:43.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-38-KA,2019-05-02T12:22:43.709Z,208121.0,23329.0,335029.0,49146.0,0.0,262554.0,311700.0,54433.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzY1LzM4L2JiL2JkMWUtNDQzOS04NjdlLTM1ZjdiZWZlY2RiNA.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmLzRlL2JiL2UxNzgtNDdmNi1iYzNiLTk2NmRiOTJjM2YwMA.xml,45825.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,893B,ÃrbÃ¦ksvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-12,2019-04-12,2009-02-12,2019-04-17,23781.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2018-12-31,2018-01-01,2019-04-12,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27067261,indberetninger-20180424,2.5118406,29816360.0,AWp4fzbTRYGX6_YTHU9H,2019-05-02T12:23:15.162Z,2019-05-02T12:22:43.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-38-KA,2019-05-02T12:22:43.709Z,208121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzY1LzM4L2JiL2JkMWUtNDQzOS04NjdlLTM1ZjdiZWZlY2RiNA.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmLzRlL2JiL2UxNzgtNDdmNi1iYzNiLTk2NmRiOTJjM2YwMA.xml,45825.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,893B,ÃrbÃ¦ksvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-12,2019-04-12,2009-02-12,2019-04-17,23781.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,289367.0,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2018-12-31,2018-01-01,2019-04-12,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27067261,indberetninger-20180424,2.5118406,29816360.0,AWp4fzbTRYGX6_YTHU9H,2019-05-02T12:23:15.162Z,2019-05-02T12:22:43.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-38-KA,2019-05-02T12:22:43.709Z,,,,,,,,,2234434.0,0.0,125000.0,83815.0,118000.0,2150619.0,2234434.0,1914474.0,1334194.0,1216194.0,2150619.0,25977.0,2150619.0,30593.0,30593.0,164367.0,469602.0,580280.0,60000.0,83815.0,83815.0,19701.0,5000.0,,,
29816360,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzY1LzM4L2JiL2JkMWUtNDQzOS04NjdlLTM1ZjdiZWZlY2RiNA.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmLzRlL2JiL2UxNzgtNDdmNi1iYzNiLTk2NmRiOTJjM2YwMA.xml,45825.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,893B,ÃrbÃ¦ksvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-12,2019-04-12,2009-02-12,2019-04-17,23781.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,125000.0,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2018-12-31,2018-01-01,2019-04-12,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27067261,indberetninger-20180424,2.5118406,29816360.0,AWp4fzbTRYGX6_YTHU9H,2019-05-02T12:23:15.162Z,2019-05-02T12:22:43.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-38-KA,2019-05-02T12:22:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzY1LzM4L2JiL2JkMWUtNDQzOS04NjdlLTM1ZjdiZWZlY2RiNA.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmLzRlL2JiL2UxNzgtNDdmNi1iYzNiLTk2NmRiOTJjM2YwMA.xml,45825.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,893B,ÃrbÃ¦ksvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-12,2019-04-12,2009-02-12,2019-04-17,23781.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,164367.0,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2018-12-31,2018-01-01,2019-04-12,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27067261,indberetninger-20180424,2.5118406,29816360.0,AWp4fzbTRYGX6_YTHU9H,2019-05-02T12:23:15.162Z,2019-05-02T12:22:43.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-38-KA,2019-05-02T12:22:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2018-01-01,2018-01-01,c145,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzY1LzM4L2JiL2JkMWUtNDQzOS04NjdlLTM1ZjdiZWZlY2RiNA.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmLzRlL2JiL2UxNzgtNDdmNi1iYzNiLTk2NmRiOTJjM2YwMA.xml,45825.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,893B,ÃrbÃ¦ksvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-12,2019-04-12,2009-02-12,2019-04-17,23781.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2018-12-31,2018-01-01,2019-04-12,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27067261,indberetninger-20180424,2.5118406,29816360.0,AWp4fzbTRYGX6_YTHU9H,2019-05-02T12:23:15.162Z,2019-05-02T12:22:43.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-38-KA,2019-05-02T12:22:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38460.0,2189079.0,
29816360,2018-01-01,2018-01-01,c181,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzY1LzM4L2JiL2JkMWUtNDQzOS04NjdlLTM1ZjdiZWZlY2RiNA.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmLzRlL2JiL2UxNzgtNDdmNi1iYzNiLTk2NmRiOTJjM2YwMA.xml,45825.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,893B,ÃrbÃ¦ksvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-12,2019-04-12,2009-02-12,2019-04-17,23781.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,125000.0,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2018-12-31,2018-01-01,2019-04-12,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27067261,indberetninger-20180424,2.5118406,29816360.0,AWp4fzbTRYGX6_YTHU9H,2019-05-02T12:23:15.162Z,2019-05-02T12:22:43.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-38-KA,2019-05-02T12:22:43.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
