entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermLiabilitiesOtherThanProvisions,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfExecutiveBoard
29816360,2016-01-01,2016-01-01,c720,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzdkLzYzLzViL2UwMDMtNDRhOC04ZTE5LTI4Mjk3ZGE3YjljYg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk1LzI4LzAwLzczN2UtNDY0My04ZWM2LTM0ZjFlODgxYWNjMQ.xml,54275.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-13,2018-03-13,2009-02-12,2018-03-22,23329.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,125000.0,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-12-31,2017-01-01,2018-03-13,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25328560,indberetninger-20180424,2.5124211,29816360.0,AWLcvNhBx8uVRSOdf0tn,2018-04-19T07:10:42.372Z,2018-04-19T07:09:43.404Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-31-DR,2018-04-19T07:09:43.640Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2016-01-01,2016-01-01,c741,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzdkLzYzLzViL2UwMDMtNDRhOC04ZTE5LTI4Mjk3ZGE3YjljYg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk1LzI4LzAwLzczN2UtNDY0My04ZWM2LTM0ZjFlODgxYWNjMQ.xml,54275.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-13,2018-03-13,2009-02-12,2018-03-22,23329.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,-123936.0,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-12-31,2017-01-01,2018-03-13,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25328560,indberetninger-20180424,2.5124211,29816360.0,AWLcvNhBx8uVRSOdf0tn,2018-04-19T07:10:42.372Z,2018-04-19T07:09:43.404Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-31-DR,2018-04-19T07:09:43.640Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2016-01-01,2016-12-31,c123,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzdkLzYzLzViL2UwMDMtNDRhOC04ZTE5LTI4Mjk3ZGE3YjljYg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk1LzI4LzAwLzczN2UtNDY0My04ZWM2LTM0ZjFlODgxYWNjMQ.xml,54275.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-13,2018-03-13,2009-02-12,2018-03-22,23329.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-12-31,2017-01-01,2018-03-13,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25328560,indberetninger-20180424,2.5124211,29816360.0,AWLcvNhBx8uVRSOdf0tn,2018-04-19T07:10:42.372Z,2018-04-19T07:09:43.404Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-31-DR,2018-04-19T07:09:43.640Z,80182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzdkLzYzLzViL2UwMDMtNDRhOC04ZTE5LTI4Mjk3ZGE3YjljYg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk1LzI4LzAwLzczN2UtNDY0My04ZWM2LTM0ZjFlODgxYWNjMQ.xml,54275.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-13,2018-03-13,2009-02-12,2018-03-22,23329.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-12-31,2017-01-01,2018-03-13,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25328560,indberetninger-20180424,2.5124211,29816360.0,AWLcvNhBx8uVRSOdf0tn,2018-04-19T07:10:42.372Z,2018-04-19T07:09:43.404Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-31-DR,2018-04-19T07:09:43.640Z,80182.0,15131.0,185231.0,72323.0,97777.0,170100.0,17595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2016-01-01,2016-12-31,c742,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzdkLzYzLzViL2UwMDMtNDRhOC04ZTE5LTI4Mjk3ZGE3YjljYg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk1LzI4LzAwLzczN2UtNDY0My04ZWM2LTM0ZjFlODgxYWNjMQ.xml,54275.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-13,2018-03-13,2009-02-12,2018-03-22,23329.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-12-31,2017-01-01,2018-03-13,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25328560,indberetninger-20180424,2.5124211,29816360.0,AWLcvNhBx8uVRSOdf0tn,2018-04-19T07:10:42.372Z,2018-04-19T07:09:43.404Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-31-DR,2018-04-19T07:09:43.640Z,80182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzdkLzYzLzViL2UwMDMtNDRhOC04ZTE5LTI4Mjk3ZGE3YjljYg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk1LzI4LzAwLzczN2UtNDY0My04ZWM2LTM0ZjFlODgxYWNjMQ.xml,54275.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-13,2018-03-13,2009-02-12,2018-03-22,23329.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,81246.0,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-12-31,2017-01-01,2018-03-13,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25328560,indberetninger-20180424,2.5124211,29816360.0,AWLcvNhBx8uVRSOdf0tn,2018-04-19T07:10:42.372Z,2018-04-19T07:09:43.404Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-31-DR,2018-04-19T07:09:43.640Z,,,,,,,,2142107.0,125000.0,22434.0,4139.0,18000.0,2119673.0,2142107.0,2060861.0,1291874.0,1273874.0,2119673.0,-1.0,18295.0,2119673.0,0.0,0.0,-43754.0,504566.0,768987.0,60000.0,199422.0,22434.0,0.0,0.0,5000.0,,,
29816360,2016-12-31,2016-12-31,c722,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzdkLzYzLzViL2UwMDMtNDRhOC04ZTE5LTI4Mjk3ZGE3YjljYg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk1LzI4LzAwLzczN2UtNDY0My04ZWM2LTM0ZjFlODgxYWNjMQ.xml,54275.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-13,2018-03-13,2009-02-12,2018-03-22,23329.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,125000.0,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-12-31,2017-01-01,2018-03-13,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25328560,indberetninger-20180424,2.5124211,29816360.0,AWLcvNhBx8uVRSOdf0tn,2018-04-19T07:10:42.372Z,2018-04-19T07:09:43.404Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-31-DR,2018-04-19T07:09:43.640Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2016-12-31,2016-12-31,c743,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzdkLzYzLzViL2UwMDMtNDRhOC04ZTE5LTI4Mjk3ZGE3YjljYg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk1LzI4LzAwLzczN2UtNDY0My04ZWM2LTM0ZjFlODgxYWNjMQ.xml,54275.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-13,2018-03-13,2009-02-12,2018-03-22,23329.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,-43754.0,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-12-31,2017-01-01,2018-03-13,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25328560,indberetninger-20180424,2.5124211,29816360.0,AWLcvNhBx8uVRSOdf0tn,2018-04-19T07:10:42.372Z,2018-04-19T07:09:43.404Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-31-DR,2018-04-19T07:09:43.640Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29816360,2017-01-01,2017-01-01,c145,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzdkLzYzLzViL2UwMDMtNDRhOC04ZTE5LTI4Mjk3ZGE3YjljYg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk1LzI4LzAwLzczN2UtNDY0My04ZWM2LTM0ZjFlODgxYWNjMQ.xml,54275.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-13,2018-03-13,2009-02-12,2018-03-22,23329.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-12-31,2017-01-01,2018-03-13,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25328560,indberetninger-20180424,2.5124211,29816360.0,AWLcvNhBx8uVRSOdf0tn,2018-04-19T07:10:42.372Z,2018-04-19T07:09:43.404Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-31-DR,2018-04-19T07:09:43.640Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15131.0,2134804.0,
29816360,2017-01-01,2017-01-01,c181,,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzdkLzYzLzViL2UwMDMtNDRhOC04ZTE5LTI4Mjk3ZGE3YjljYg.pdf,http://regnskaber.virk.dk/06361892/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzk1LzI4LzAwLzczN2UtNDY0My04ZWM2LTM0ZjFlODgxYWNjMQ.xml,54275.0,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Ferritslev Fyn,5863.0,25.0,Langelandsvej,"8960, Randers SÃ","Tronholmen, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-13,2018-03-13,2009-02-12,2018-03-22,23329.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til ejendommens drift og administration.,randers@kvistjensen.dk,125000.0,36717785.0,29816360.0,36717785.0,mne31397,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TB Ejendomme ApS.,Ãrsrapport,0.0,60000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anders Flensted Nielsen,Bertel Dorph,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",TB Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Ferritslev Fyn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg-Midtfyn,2017-12-31,2017-01-01,2018-03-13,Randers SÃ,86 41 21 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25328560,indberetninger-20180424,2.5124211,29816360.0,AWLcvNhBx8uVRSOdf0tn,2018-04-19T07:10:42.372Z,2018-04-19T07:09:43.404Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-31-DR,2018-04-19T07:09:43.640Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
