entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
34219869,2015-01-01,2015-01-01,c470,,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2ZmLzk3LzI2LzE3YmEtNDlkMC1iYThiLWY0OTEzZDVlZjJlNA.pdf,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzI4LzFkLzlhLzc2OTItNGI2Ny1iOTJmLWEwZTQ3NGM3NDcyNA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle Ãst,7120.0,3.0,JÃ¸rgasvej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-18,2017-01-18,2017-01-18,15000.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",80000.0,32285201.0,34219869.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ejendomsselskabet Holsted Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder Nygaard,Per Runge Hansen,Per Runge Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Holsted Golf ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-18,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23403223,indberetninger-20180424,2.5097403999999996,34219869.0,,2018-03-27T11:45:31.536Z,2017-01-18T09:30:42.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-04-NS,2017-01-18T09:30:43.244Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34219869,2015-01-01,2015-01-01,c494,,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2ZmLzk3LzI2LzE3YmEtNDlkMC1iYThiLWY0OTEzZDVlZjJlNA.pdf,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzI4LzFkLzlhLzc2OTItNGI2Ny1iOTJmLWEwZTQ3NGM3NDcyNA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle Ãst,7120.0,3.0,JÃ¸rgasvej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-18,2017-01-18,2017-01-18,15000.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",-69236.0,32285201.0,34219869.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ejendomsselskabet Holsted Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder Nygaard,Per Runge Hansen,Per Runge Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Holsted Golf ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-18,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23403223,indberetninger-20180424,2.5097403999999996,34219869.0,,2018-03-27T11:45:31.536Z,2017-01-18T09:30:42.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-04-NS,2017-01-18T09:30:43.244Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34219869,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2ZmLzk3LzI2LzE3YmEtNDlkMC1iYThiLWY0OTEzZDVlZjJlNA.pdf,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzI4LzFkLzlhLzc2OTItNGI2Ny1iOTJmLWEwZTQ3NGM3NDcyNA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle Ãst,7120.0,3.0,JÃ¸rgasvej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-18,2017-01-18,2017-01-18,15000.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,34219869.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ejendomsselskabet Holsted Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder Nygaard,Per Runge Hansen,Per Runge Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Holsted Golf ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-18,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23403223,indberetninger-20180424,2.5097403999999996,34219869.0,,2018-03-27T11:45:31.536Z,2017-01-18T09:30:42.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-04-NS,2017-01-18T09:30:43.244Z,27829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34219869,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2ZmLzk3LzI2LzE3YmEtNDlkMC1iYThiLWY0OTEzZDVlZjJlNA.pdf,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzI4LzFkLzlhLzc2OTItNGI2Ny1iOTJmLWEwZTQ3NGM3NDcyNA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle Ãst,7120.0,3.0,JÃ¸rgasvej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-18,2017-01-18,2017-01-18,15000.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,34219869.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ejendomsselskabet Holsted Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder Nygaard,Per Runge Hansen,Per Runge Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Holsted Golf ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-18,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23403223,indberetninger-20180424,2.5097403999999996,34219869.0,,2018-03-27T11:45:31.536Z,2017-01-18T09:30:42.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-04-NS,2017-01-18T09:30:43.244Z,27829.0,69607.0,268870.0,171434.0,27829.0,199263.0,,,,,,,,,,,,,,,,,,,,,,,
34219869,2015-01-01,2015-12-31,c495,,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2ZmLzk3LzI2LzE3YmEtNDlkMC1iYThiLWY0OTEzZDVlZjJlNA.pdf,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzI4LzFkLzlhLzc2OTItNGI2Ny1iOTJmLWEwZTQ3NGM3NDcyNA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle Ãst,7120.0,3.0,JÃ¸rgasvej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-18,2017-01-18,2017-01-18,15000.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,34219869.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ejendomsselskabet Holsted Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder Nygaard,Per Runge Hansen,Per Runge Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Holsted Golf ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-18,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23403223,indberetninger-20180424,2.5097403999999996,34219869.0,,2018-03-27T11:45:31.536Z,2017-01-18T09:30:42.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-04-NS,2017-01-18T09:30:43.244Z,27829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34219869,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2ZmLzk3LzI2LzE3YmEtNDlkMC1iYThiLWY0OTEzZDVlZjJlNA.pdf,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzI4LzFkLzlhLzc2OTItNGI2Ny1iOTJmLWEwZTQ3NGM3NDcyNA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle Ãst,7120.0,3.0,JÃ¸rgasvej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-18,2017-01-18,2017-01-18,15000.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",38593.0,32285201.0,34219869.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ejendomsselskabet Holsted Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder Nygaard,Per Runge Hansen,Per Runge Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Holsted Golf ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-18,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23403223,indberetninger-20180424,2.5097403999999996,34219869.0,,2018-03-27T11:45:31.536Z,2017-01-18T09:30:42.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-04-NS,2017-01-18T09:30:43.244Z,,,,,,,5875299.0,7856.0,80000.0,39330.0,13324.0,120000.0,18150.0,5715969.0,5875299.0,5836706.0,3491941.0,3491941.0,5835969.0,5835969.0,18150.0,-41407.0,0.0,2344765.0,2149309.0,13324.0,195456.0,,
34219869,2015-12-31,2015-12-31,c472,,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2ZmLzk3LzI2LzE3YmEtNDlkMC1iYThiLWY0OTEzZDVlZjJlNA.pdf,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzI4LzFkLzlhLzc2OTItNGI2Ny1iOTJmLWEwZTQ3NGM3NDcyNA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle Ãst,7120.0,3.0,JÃ¸rgasvej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-18,2017-01-18,2017-01-18,15000.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",80000.0,32285201.0,34219869.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ejendomsselskabet Holsted Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder Nygaard,Per Runge Hansen,Per Runge Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Holsted Golf ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-18,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23403223,indberetninger-20180424,2.5097403999999996,34219869.0,,2018-03-27T11:45:31.536Z,2017-01-18T09:30:42.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-04-NS,2017-01-18T09:30:43.244Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34219869,2015-12-31,2015-12-31,c496,,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2ZmLzk3LzI2LzE3YmEtNDlkMC1iYThiLWY0OTEzZDVlZjJlNA.pdf,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzI4LzFkLzlhLzc2OTItNGI2Ny1iOTJmLWEwZTQ3NGM3NDcyNA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle Ãst,7120.0,3.0,JÃ¸rgasvej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-18,2017-01-18,2017-01-18,15000.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",-41407.0,32285201.0,34219869.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ejendomsselskabet Holsted Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder Nygaard,Per Runge Hansen,Per Runge Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Holsted Golf ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-18,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23403223,indberetninger-20180424,2.5097403999999996,34219869.0,,2018-03-27T11:45:31.536Z,2017-01-18T09:30:42.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-04-NS,2017-01-18T09:30:43.244Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34219869,2016-01-01,2016-01-01,c145,,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2ZmLzk3LzI2LzE3YmEtNDlkMC1iYThiLWY0OTEzZDVlZjJlNA.pdf,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzI4LzFkLzlhLzc2OTItNGI2Ny1iOTJmLWEwZTQ3NGM3NDcyNA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle Ãst,7120.0,3.0,JÃ¸rgasvej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-18,2017-01-18,2017-01-18,15000.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,34219869.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ejendomsselskabet Holsted Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder Nygaard,Per Runge Hansen,Per Runge Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Holsted Golf ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-18,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23403223,indberetninger-20180424,2.5097403999999996,34219869.0,,2018-03-27T11:45:31.536Z,2017-01-18T09:30:42.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-04-NS,2017-01-18T09:30:43.244Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,215530.0,5931499.0
34219869,2016-01-01,2016-01-01,c160,,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzZmL2ZmLzk3LzI2LzE3YmEtNDlkMC1iYThiLWY0OTEzZDVlZjJlNA.pdf,http://regnskaber.virk.dk/96891243/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzI4LzFkLzlhLzc2OTItNGI2Ny1iOTJmLWEwZTQ3NGM3NDcyNA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Vejle Ãst,7120.0,3.0,JÃ¸rgasvej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-01-18,2017-01-18,2017-01-18,15000.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,34219869.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Ejendomsselskabet Holsted Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peder Nygaard,Per Runge Hansen,Per Runge Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet Holsted Golf ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle Ãst,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-18,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23403223,indberetninger-20180424,2.5097403999999996,34219869.0,,2018-03-27T11:45:31.536Z,2017-01-18T09:30:42.867Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-04-NS,2017-01-18T09:30:43.244Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,150000.0
