entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMemberOfExecutiveBoardApprovingStatementOfExecutiveAndSupervisoryBoard,DescriptionOfMemberOfSupervisoryBoardApprovingStatementOfExecutiveAndSupervisoryBoard,DisposalsOfPropertyPlantAndEquipment,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnManagementsResponsibilityAuditorsReportOnReviewOfFinancialStatements,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,CostOfProduction,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,Revenue,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgressAndPrepaymentsForPropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
26798442,2010-10-01,2010-10-01,c410,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8vcGRmcy8yNjc5ODQ0MjtBL1MzMDQyMDE7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEzMDIyN18xMTM2MjFfMDQ0.xml,7500  Holstebro,Lundholmvej 1,7500 Holstebro,Hostrupsvej 4,aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 12. december 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-12-12,2012-12-12,2002-09-26,2013-02-22,direktÃ¸r,formand,1077192.0,500000.0,97413576.0,26798442.0,89224918.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for ECP Allingevej A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for ECP Allingevej A/S for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012.,Ãrsrapporten for ECP Allingevej A/S er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karsten Hjorth Larsen,Ejgild NÃ¸rgaard Christensen,ECP Allingevej A/S,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-09-30,2011-10-01,2012-12-12,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,97423411.0,urn:ofk:oid:20935174,indberetninger-20180424,2.5124211,26798442.0,,2018-04-01T18:06:27.874Z,2013-02-27T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-351.931,2013-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26798442,2010-10-01,2010-10-01,c434,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8vcGRmcy8yNjc5ODQ0MjtBL1MzMDQyMDE7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEzMDIyN18xMTM2MjFfMDQ0.xml,7500  Holstebro,Lundholmvej 1,7500 Holstebro,Hostrupsvej 4,aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 12. december 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-12-12,2012-12-12,2002-09-26,2013-02-22,direktÃ¸r,formand,1077192.0,-2327818.0,97413576.0,26798442.0,89224918.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for ECP Allingevej A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for ECP Allingevej A/S for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012.,Ãrsrapporten for ECP Allingevej A/S er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karsten Hjorth Larsen,Ejgild NÃ¸rgaard Christensen,ECP Allingevej A/S,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-09-30,2011-10-01,2012-12-12,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,97423411.0,urn:ofk:oid:20935174,indberetninger-20180424,2.5124211,26798442.0,,2018-04-01T18:06:27.874Z,2013-02-27T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-351.931,2013-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26798442,2010-10-01,2011-09-30,c3,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8vcGRmcy8yNjc5ODQ0MjtBL1MzMDQyMDE7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEzMDIyN18xMTM2MjFfMDQ0.xml,7500  Holstebro,Lundholmvej 1,7500 Holstebro,Hostrupsvej 4,aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 12. december 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-12-12,2012-12-12,2002-09-26,2013-02-22,direktÃ¸r,formand,1077192.0,,97413576.0,26798442.0,89224918.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for ECP Allingevej A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for ECP Allingevej A/S for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012.,Ãrsrapporten for ECP Allingevej A/S er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karsten Hjorth Larsen,Ejgild NÃ¸rgaard Christensen,ECP Allingevej A/S,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-09-30,2011-10-01,2012-12-12,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,97423411.0,urn:ofk:oid:20935174,indberetninger-20180424,2.5124211,26798442.0,,2018-04-01T18:06:27.874Z,2013-02-27T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-351.931,2013-02-27T23:00:00.000Z,87691.0,181696.0,1244304.0,139531.0,10.0,2661.0,764814.0,1019753.0,1426000.0,254939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26798442,2010-10-01,2011-09-30,c435,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8vcGRmcy8yNjc5ODQ0MjtBL1MzMDQyMDE7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEzMDIyN18xMTM2MjFfMDQ0.xml,7500  Holstebro,Lundholmvej 1,7500 Holstebro,Hostrupsvej 4,aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 12. december 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-12-12,2012-12-12,2002-09-26,2013-02-22,direktÃ¸r,formand,1077192.0,,97413576.0,26798442.0,89224918.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for ECP Allingevej A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for ECP Allingevej A/S for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012.,Ãrsrapporten for ECP Allingevej A/S er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karsten Hjorth Larsen,Ejgild NÃ¸rgaard Christensen,ECP Allingevej A/S,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-09-30,2011-10-01,2012-12-12,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,97423411.0,urn:ofk:oid:20935174,indberetninger-20180424,2.5124211,26798442.0,,2018-04-01T18:06:27.874Z,2013-02-27T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-351.931,2013-02-27T23:00:00.000Z,,,,,,,764814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26798442,2010-10-01,2011-09-30,c96,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8vcGRmcy8yNjc5ODQ0MjtBL1MzMDQyMDE7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEzMDIyN18xMTM2MjFfMDQ0.xml,7500  Holstebro,Lundholmvej 1,7500 Holstebro,Hostrupsvej 4,aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 12. december 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-12-12,2012-12-12,2002-09-26,2013-02-22,direktÃ¸r,formand,1077192.0,,97413576.0,26798442.0,89224918.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for ECP Allingevej A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for ECP Allingevej A/S for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012.,Ãrsrapporten for ECP Allingevej A/S er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karsten Hjorth Larsen,Ejgild NÃ¸rgaard Christensen,ECP Allingevej A/S,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-09-30,2011-10-01,2012-12-12,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,97423411.0,urn:ofk:oid:20935174,indberetninger-20180424,2.5124211,26798442.0,,2018-04-01T18:06:27.874Z,2013-02-27T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-351.931,2013-02-27T23:00:00.000Z,,,,,,,764814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26798442,2011-09-30,2011-09-30,c4,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8vcGRmcy8yNjc5ODQ0MjtBL1MzMDQyMDE7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEzMDIyN18xMTM2MjFfMDQ0.xml,7500  Holstebro,Lundholmvej 1,7500 Holstebro,Hostrupsvej 4,aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 12. december 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-12-12,2012-12-12,2002-09-26,2013-02-22,direktÃ¸r,formand,1077192.0,-1063004.0,97413576.0,26798442.0,89224918.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for ECP Allingevej A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for ECP Allingevej A/S for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012.,Ãrsrapporten for ECP Allingevej A/S er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karsten Hjorth Larsen,Ejgild NÃ¸rgaard Christensen,ECP Allingevej A/S,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-09-30,2011-10-01,2012-12-12,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,97423411.0,urn:ofk:oid:20935174,indberetninger-20180424,2.5124211,26798442.0,,2018-04-01T18:06:27.874Z,2013-02-27T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-351.931,2013-02-27T23:00:00.000Z,,,,,,,,,,,1429636.0,9.0,500000.0,298669.0,75807.0,24430.0,53775.0,135049.0,0.0,1429636.0,2492640.0,0.0,336084.0,336084.0,135049.0,1130967.0,92637.0,6923.0,1077192.0,1130967.0,0.0,-1563004.0,2156556.0,222000.0,1816968.0,163611.0,56451.0,0.0,24951.0,,,,,
26798442,2011-09-30,2011-09-30,c412,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8vcGRmcy8yNjc5ODQ0MjtBL1MzMDQyMDE7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEzMDIyN18xMTM2MjFfMDQ0.xml,7500  Holstebro,Lundholmvej 1,7500 Holstebro,Hostrupsvej 4,aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 12. december 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-12-12,2012-12-12,2002-09-26,2013-02-22,direktÃ¸r,formand,1077192.0,500000.0,97413576.0,26798442.0,89224918.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for ECP Allingevej A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for ECP Allingevej A/S for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012.,Ãrsrapporten for ECP Allingevej A/S er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karsten Hjorth Larsen,Ejgild NÃ¸rgaard Christensen,ECP Allingevej A/S,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-09-30,2011-10-01,2012-12-12,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,97423411.0,urn:ofk:oid:20935174,indberetninger-20180424,2.5124211,26798442.0,,2018-04-01T18:06:27.874Z,2013-02-27T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-351.931,2013-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26798442,2011-09-30,2011-09-30,c436,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8vcGRmcy8yNjc5ODQ0MjtBL1MzMDQyMDE7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEzMDIyN18xMTM2MjFfMDQ0.xml,7500  Holstebro,Lundholmvej 1,7500 Holstebro,Hostrupsvej 4,aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 12. december 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-12-12,2012-12-12,2002-09-26,2013-02-22,direktÃ¸r,formand,1077192.0,-1563004.0,97413576.0,26798442.0,89224918.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for ECP Allingevej A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for ECP Allingevej A/S for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012.,Ãrsrapporten for ECP Allingevej A/S er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karsten Hjorth Larsen,Ejgild NÃ¸rgaard Christensen,ECP Allingevej A/S,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-09-30,2011-10-01,2012-12-12,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,97423411.0,urn:ofk:oid:20935174,indberetninger-20180424,2.5124211,26798442.0,,2018-04-01T18:06:27.874Z,2013-02-27T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-351.931,2013-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26798442,2011-10-01,2011-10-01,c130,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8vcGRmcy8yNjc5ODQ0MjtBL1MzMDQyMDE7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEzMDIyN18xMTM2MjFfMDQ0.xml,7500  Holstebro,Lundholmvej 1,7500 Holstebro,Hostrupsvej 4,aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 12. december 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-12-12,2012-12-12,2002-09-26,2013-02-22,direktÃ¸r,formand,1077192.0,,97413576.0,26798442.0,89224918.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for ECP Allingevej A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for ECP Allingevej A/S for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012.,Ãrsrapporten for ECP Allingevej A/S er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karsten Hjorth Larsen,Ejgild NÃ¸rgaard Christensen,ECP Allingevej A/S,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-09-30,2011-10-01,2012-12-12,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,97423411.0,urn:ofk:oid:20935174,indberetninger-20180424,2.5124211,26798442.0,,2018-04-01T18:06:27.874Z,2013-02-27T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-351.931,2013-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077192.0,,,,
26798442,2011-10-01,2011-10-01,c133,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8vcGRmcy8yNjc5ODQ0MjtBL1MzMDQyMDE7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/24489762/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEzMDIyN18xMTM2MjFfMDQ0.xml,7500  Holstebro,Lundholmvej 1,7500 Holstebro,Hostrupsvej 4,aktionÃ¦ren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 12. december 2011 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-12-12,2012-12-12,2002-09-26,2013-02-22,direktÃ¸r,formand,1077192.0,,97413576.0,26798442.0,89224918.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2011/12 for ECP Allingevej A/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for ECP Allingevej A/S for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012.,Ãrsrapporten for ECP Allingevej A/S er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Karsten Hjorth Larsen,Ejgild NÃ¸rgaard Christensen,ECP Allingevej A/S,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-09-30,2011-10-01,2012-12-12,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,97423411.0,urn:ofk:oid:20935174,indberetninger-20180424,2.5124211,26798442.0,,2018-04-01T18:06:27.874Z,2013-02-27T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-351.931,2013-02-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161326.0,107551.0,,,
